"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"pavlovia","0","13","0.0-0.0","633fa968afc8d3d2c0d8745c","bdp_trlrn","Sat Mar 11 2023 02:38:16 GMT-0700 (Mountain Standard Time)","995756","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","","",""
"","","","","633fa968afc8d3d2c0d8745c","bdp_trlrn","Sat Mar 11 2023 02:38:16 GMT-0700 (Mountain Standard Time)","995756","Trustworthy,Untrustworthy","blur","1","22742","blurevent","1","","","","","","","","","","","","","","","",""
"","","","","633fa968afc8d3d2c0d8745c","bdp_trlrn","Sat Mar 11 2023 02:38:16 GMT-0700 (Mountain Standard Time)","995756","Trustworthy,Untrustworthy","focus","1","36570","focusevent","","","","","","","","","","","","","","","","",""
"instructions","1","51959","0.0-1.0","633fa968afc8d3d2c0d8745c","bdp_trlrn","Sat Mar 11 2023 02:38:16 GMT-0700 (Mountain Standard Time)","995756","Trustworthy,Untrustworthy","","","","","","[{""page_index"":0,""viewing_time"":51944}]","51944","","","","","","","","","","","","","",""
"","","","","633fa968afc8d3d2c0d8745c","bdp_trlrn","Sat Mar 11 2023 02:38:16 GMT-0700 (Mountain Standard Time)","995756","Trustworthy,Untrustworthy","fullscreenenter","2","55619","fullscreenenter","","","","","","","","","","","","","","","","",""
"fullscreen","2","56576","0.0-2.0","633fa968afc8d3d2c0d8745c","bdp_trlrn","Sat Mar 11 2023 02:38:16 GMT-0700 (Mountain Standard Time)","995756","Trustworthy,Untrustworthy","","","","","","","","true","","","","","","","","","","","","",""
"instructions","3","106707","0.0-4.0","633fa968afc8d3d2c0d8745c","bdp_trlrn","Sat Mar 11 2023 02:38:16 GMT-0700 (Mountain Standard Time)","995756","Trustworthy,Untrustworthy","","","","","","[{""page_index"":0,""viewing_time"":17745},{""page_index"":1,""viewing_time"":32383}]","50129","","","","","","","","","","","","","",""
"instructions","4","112480","0.0-5.0","633fa968afc8d3d2c0d8745c","bdp_trlrn","Sat Mar 11 2023 02:38:16 GMT-0700 (Mountain Standard Time)","995756","Trustworthy,Untrustworthy","","","","","","[{""page_index"":0,""viewing_time"":5771}]","5771","","","","","","","","","","","","","",""
"image-keyboard-response","5","118419","0.0-6.0-1.0","633fa968afc8d3d2c0d8745c","bdp_trlrn","Sat Mar 11 2023 02:38:16 GMT-0700 (Mountain Standard Time)","995756","Trustworthy,Untrustworthy","","","","rating","","","5825","","trustrating_stim/white_00120_931230_fa_edt.bmp","5","","","","","","","","","","",""
"image-keyboard-response","6","118626","0.0-6.0-2.0","633fa968afc8d3d2c0d8745c","bdp_trlrn","Sat Mar 11 2023 02:38:16 GMT-0700 (Mountain Standard Time)","995756","Trustworthy,Untrustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","7","120916","0.0-6.0-1.1","633fa968afc8d3d2c0d8745c","bdp_trlrn","Sat Mar 11 2023 02:38:16 GMT-0700 (Mountain Standard Time)","995756","Trustworthy,Untrustworthy","","","","rating","","","2182","","trustrating_stim/white_00602_940928_fb_edt.bmp","6","","","","","","","","","","",""
"image-keyboard-response","8","121122","0.0-6.0-2.1","633fa968afc8d3d2c0d8745c","bdp_trlrn","Sat Mar 11 2023 02:38:16 GMT-0700 (Mountain Standard Time)","995756","Trustworthy,Untrustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","9","123141","0.0-6.0-1.2","633fa968afc8d3d2c0d8745c","bdp_trlrn","Sat Mar 11 2023 02:38:16 GMT-0700 (Mountain Standard Time)","995756","Trustworthy,Untrustworthy","","","","rating","","","1908","","trustrating_stim/white_00340_940422_fa_edt.bmp","1","","","","","","","","","","",""
"image-keyboard-response","10","123343","0.0-6.0-2.2","633fa968afc8d3d2c0d8745c","bdp_trlrn","Sat Mar 11 2023 02:38:16 GMT-0700 (Mountain Standard Time)","995756","Trustworthy,Untrustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00340_940422_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","11","124893","0.0-6.0-1.3","633fa968afc8d3d2c0d8745c","bdp_trlrn","Sat Mar 11 2023 02:38:16 GMT-0700 (Mountain Standard Time)","995756","Trustworthy,Untrustworthy","","","","rating","","","1440","","trustrating_stim/white_00659_941121_fa_edt.bmp","2","","","","","","","","","","",""
"image-keyboard-response","12","125103","0.0-6.0-2.3","633fa968afc8d3d2c0d8745c","bdp_trlrn","Sat Mar 11 2023 02:38:16 GMT-0700 (Mountain Standard Time)","995756","Trustworthy,Untrustworthy","","","","ratingFB","","","null","","trustrating_stim/white_00659_941121_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","13","127037","0.0-6.0-1.4","633fa968afc8d3d2c0d8745c","bdp_trlrn","Sat Mar 11 2023 02:38:16 GMT-0700 (Mountain Standard Time)","995756","Trustworthy,Untrustworthy","","","","rating","","","1823","","trustrating_stim/white_00577_940928_fa_edt.bmp","4","","","","","","","","","","",""
