"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round","numBlurs"
"pavlovia","0","2","0.0-0.0","sconelab2","bdp_trlrn","Mon Feb 20 2023 11:54:18 GMT-0500 (Eastern Standard Time)","595233","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","1269","0.0-1.0","sconelab2","bdp_trlrn","Mon Feb 20 2023 11:54:18 GMT-0500 (Eastern Standard Time)","595233","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":1267}]","1267","","","","","","","","","","","","","","","","","","",""
"","","","","sconelab2","bdp_trlrn","Mon Feb 20 2023 11:54:18 GMT-0500 (Eastern Standard Time)","595233","Untrustworthy,Trustworthy","","","fullscreenenter","2","2555","fullscreenenter","","","","","","","","","","","","","","",""
"fullscreen","2","3549","0.0-2.0","sconelab2","bdp_trlrn","Mon Feb 20 2023 11:54:18 GMT-0500 (Eastern Standard Time)","595233","Untrustworthy,Trustworthy","","","","","","","true","","","","","","","","","","","","","",""
"instructions","3","12968","0.0-4.0","sconelab2","bdp_trlrn","Mon Feb 20 2023 11:54:18 GMT-0500 (Eastern Standard Time)","595233","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":7514},{""page_index"":1,""viewing_time"":1905}]","9419","","","","","","","","","","","","","","","","","","",""
"instructions","4","13850","0.0-5.0","sconelab2","bdp_trlrn","Mon Feb 20 2023 11:54:18 GMT-0500 (Eastern Standard Time)","595233","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":881}]","881","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","5","17602","0.0-6.0-1.0","sconelab2","bdp_trlrn","Mon Feb 20 2023 11:54:18 GMT-0500 (Eastern Standard Time)","595233","Untrustworthy,Trustworthy","","3648","","","","rating","","trustrating_stim/white_mw071.bmp","4","","","","","","","","","","","",""
"image-keyboard-response","6","17808","0.0-6.0-2.0","sconelab2","bdp_trlrn","Mon Feb 20 2023 11:54:18 GMT-0500 (Eastern Standard Time)","595233","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw071.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","7","20099","0.0-6.0-1.1","sconelab2","bdp_trlrn","Mon Feb 20 2023 11:54:18 GMT-0500 (Eastern Standard Time)","595233","Untrustworthy,Trustworthy","","2187","","","","rating","","trustrating_stim/white_mw063.bmp","2","","","","","","","","","","","",""
"image-keyboard-response","8","20304","0.0-6.0-2.1","sconelab2","bdp_trlrn","Mon Feb 20 2023 11:54:18 GMT-0500 (Eastern Standard Time)","595233","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw063.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","9","23048","0.0-6.0-1.2","sconelab2","bdp_trlrn","Mon Feb 20 2023 11:54:18 GMT-0500 (Eastern Standard Time)","595233","Untrustworthy,Trustworthy","","2640","","","","rating","","trustrating_stim/white_mw046.bmp","2","","","","","","","","","","","",""
