"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","face","outcome","agenttype","agentswpt","agentcurrpshare","point_total","round"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","140","394189","0.0-18.0-3.14","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","4","Jacob","trustrating_stim/white_mw046.bmp","Kept","0.2,0.6","12","0.2","79","15"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","141","394971","0.0-18.0-1.15","","780","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","4","Brian","trustrating_stim/white_mw035.bmp","Kept","0.6,0.2","10","0.6","84","16"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","142","395224","0.0-18.0-2.15","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","4","Brian","trustrating_stim/white_mw035.bmp","Kept","0.6,0.2","10","0.6","80","16"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","143","396226","0.0-18.0-3.15","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","4","Brian","trustrating_stim/white_mw035.bmp","Kept","0.6,0.2","10","0.6","80","16"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","144","397071","0.0-18.0-1.16","","842","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","5","Jacob","trustrating_stim/white_mw046.bmp","Kept","0.2,0.6","12","0.2","85","17"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","145","397323","0.0-18.0-2.16","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","5","Jacob","trustrating_stim/white_mw046.bmp","Kept","0.2,0.6","12","0.2","81","17"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","146","398326","0.0-18.0-3.16","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","5","Jacob","trustrating_stim/white_mw046.bmp","Kept","0.2,0.6","12","0.2","81","17"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","147","398716","0.0-18.0-1.17","","389","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","5","Joseph","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","10","0.4","86","18"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","148","398969","0.0-18.0-2.17","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","5","Joseph","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","10","0.4","84","18"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","149","399972","0.0-18.0-3.17","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","5","Joseph","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","10","0.4","88","18"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","150","400425","0.0-18.0-1.18","","451","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","5","Benjamin","trustrating_stim/white_mw071.bmp","Shared","0.8,0.4","13","0.8","93","19"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","151","400677","0.0-18.0-2.18","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","5","Benjamin","trustrating_stim/white_mw071.bmp","Shared","0.8,0.4","13","0.8","91","19"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","152","401680","0.0-18.0-3.18","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","5","Benjamin","trustrating_stim/white_mw071.bmp","Shared","0.8,0.4","13","0.8","95","19"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","153","402365","0.0-18.0-1.19","","681","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","5","Brian","trustrating_stim/white_mw035.bmp","Kept","0.6,0.2","10","0.6","100","20"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","154","402617","0.0-18.0-2.19","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","5","Brian","trustrating_stim/white_mw035.bmp","Kept","0.6,0.2","10","0.6","97","20"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","155","403619","0.0-18.0-3.19","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","5","Brian","trustrating_stim/white_mw035.bmp","Kept","0.6,0.2","10","0.6","97","20"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","156","403975","0.0-18.0-1.20","","353","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","6","Jacob","trustrating_stim/white_mw046.bmp","Kept","0.2,0.6","12","0.2","102","21"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","157","404230","0.0-18.0-2.20","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","6","Jacob","trustrating_stim/white_mw046.bmp","Kept","0.2,0.6","12","0.2","100","21"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","158","405233","0.0-18.0-3.20","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","6","Jacob","trustrating_stim/white_mw046.bmp","Kept","0.2,0.6","12","0.2","100","21"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","159","405673","0.0-18.0-1.21","","439","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","6","Joseph","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","10","0.4","105","22"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","160","405925","0.0-18.0-2.21","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","6","Joseph","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","10","0.4","103","22"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","161","406927","0.0-18.0-3.21","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","6","Joseph","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","10","0.4","107","22"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","162","407299","0.0-18.0-1.22","","369","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","6","Benjamin","trustrating_stim/white_mw071.bmp","Shared","0.8,0.4","13","0.8","112","23"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","163","407551","0.0-18.0-2.22","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","6","Benjamin","trustrating_stim/white_mw071.bmp","Shared","0.8,0.4","13","0.8","110","23"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","164","408554","0.0-18.0-3.22","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","6","Benjamin","trustrating_stim/white_mw071.bmp","Shared","0.8,0.4","13","0.8","114","23"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","165","408875","0.0-18.0-1.23","","320","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","6","Brian","trustrating_stim/white_mw035.bmp","Kept","0.6,0.2","10","0.6","119","24"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","166","409127","0.0-18.0-2.23","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","6","Brian","trustrating_stim/white_mw035.bmp","Kept","0.6,0.2","10","0.6","115","24"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","167","410131","0.0-18.0-3.23","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","6","Brian","trustrating_stim/white_mw035.bmp","Kept","0.6,0.2","10","0.6","115","24"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","168","410506","0.0-18.0-1.24","","373","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","7","Benjamin","trustrating_stim/white_mw071.bmp","Shared","0.8,0.4","13","0.8","120","25"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","169","410758","0.0-18.0-2.24","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","7","Benjamin","trustrating_stim/white_mw071.bmp","Shared","0.8,0.4","13","0.8","118","25"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","170","411761","0.0-18.0-3.24","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","7","Benjamin","trustrating_stim/white_mw071.bmp","Shared","0.8,0.4","13","0.8","122","25"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","171","412421","0.0-18.0-1.25","","658","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","7","Joseph","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.4,0.8","10","0.4","127","26"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","172","412673","0.0-18.0-2.25","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","7","Joseph","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.4,0.8","10","0.4","125","26"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","173","413675","0.0-18.0-3.25","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","7","Joseph","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.4,0.8","10","0.4","125","26"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","174","413978","0.0-18.0-1.26","","301","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","7","Jacob","trustrating_stim/white_mw046.bmp","Kept","0.2,0.6","12","0.2","130","27"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","175","414231","0.0-18.0-2.26","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","7","Jacob","trustrating_stim/white_mw046.bmp","Kept","0.2,0.6","12","0.2","127","27"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","176","415233","0.0-18.0-3.26","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","7","Jacob","trustrating_stim/white_mw046.bmp","Kept","0.2,0.6","12","0.2","127","27"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","177","415552","0.0-18.0-1.27","","318","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","7","Brian","trustrating_stim/white_mw035.bmp","Shared","0.6,0.2","10","0.6","132","28"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","178","415804","0.0-18.0-2.27","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","7","Brian","trustrating_stim/white_mw035.bmp","Shared","0.6,0.2","10","0.6","128","28"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","179","416805","0.0-18.0-3.27","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>8</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","7","Brian","trustrating_stim/white_mw035.bmp","Shared","0.6,0.2","10","0.6","136","28"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","180","417344","0.0-18.0-1.28","","537","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","8","Benjamin","trustrating_stim/white_mw071.bmp","Shared","0.8,0.4","13","0.8","141","29"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","181","417595","0.0-18.0-2.28","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","8","Benjamin","trustrating_stim/white_mw071.bmp","Shared","0.8,0.4","13","0.8","138","29"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","182","418597","0.0-18.0-3.28","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","8","Benjamin","trustrating_stim/white_mw071.bmp","Shared","0.8,0.4","13","0.8","144","29"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","183","419134","0.0-18.0-1.29","","534","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","8","Jacob","trustrating_stim/white_mw046.bmp","Kept","0.2,0.6","12","0.2","149","30"
