"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","numBlurs","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"focus","0","0","focusevent","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","","",""
"","","","","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","pavlovia","0","26","0.0-0.0","","","","","","","","","","","","","","","","",""
"","","","","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","instructions","1","1796","0.0-1.0","[{""page_index"":0,""viewing_time"":1768}]","1768","","","","","","","","","","","","","","",""
"blur","2","3441","blurevent","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","","","","","","","1","","","","","","","","","","","","","",""
"focus","2","8530","focusevent","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","","",""
"fullscreenexit","2","9590","fullscreenexit","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","","",""
"","","","","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","fullscreen","2","10377","0.0-2.0","","","","true","","","","","","","","","","","","",""
"","","","fullscreenfail","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","3","12254","0.0-3.0-0.0","","1873","","","","32","","","","","","","","","","",""
"","","","","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","instructions","4","13977","0.0-4.0","[{""page_index"":0,""viewing_time"":955},{""page_index"":1,""viewing_time"":515}]","1471","","","","","","","","","","","","","","",""
"","","","","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","instructions","5","17437","0.0-5.0","[{""page_index"":0,""viewing_time"":3459}]","3459","","","","","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","6","20275","0.0-6.0-1.0","","2735","","","trustrating_stim/white_00129_931230_fb_edt.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","7","20481","0.0-6.0-2.0","","null","","","trustrating_stim/white_00129_931230_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","8","21248","0.0-6.0-1.1","","664","","","trustrating_stim/white_00659_941121_fa_edt.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","9","21455","0.0-6.0-2.1","","null","","","trustrating_stim/white_00659_941121_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","10","22242","0.0-6.0-1.2","","682","","","trustrating_stim/white_00577_940928_fa_edt.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","11","22446","0.0-6.0-2.2","","null","","","trustrating_stim/white_00577_940928_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","12","23395","0.0-6.0-1.3","","842","","","trustrating_stim/white_00807_941205_fb_edt.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","13","23598","0.0-6.0-2.3","","null","","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","14","25280","0.0-6.0-1.4","","1575","","","trustrating_stim/white_00602_940928_fb_edt.bmp","3","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","15","25486","0.0-6.0-2.4","","null","","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","16","27265","0.0-6.0-1.5","","1676","","","trustrating_stim/white_00109_931230_fa_edt.bmp","2","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","17","27468","0.0-6.0-2.5","","null","","","trustrating_stim/white_00109_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","18","28150","0.0-6.0-1.6","","580","","","trustrating_stim/white_00761_941201_fb_edt.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","19","28355","0.0-6.0-2.6","","null","","","trustrating_stim/white_00761_941201_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","20","29645","0.0-6.0-1.7","","1185","","","trustrating_stim/white_mw097.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","21","29851","0.0-6.0-2.7","","null","","","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","22","31949","0.0-6.0-1.8","","1996","","","trustrating_stim/white_mw084.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","23","32154","0.0-6.0-2.8","","null","","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","24","32941","0.0-6.0-1.9","","685","","","trustrating_stim/white_mw089.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","25","33145","0.0-6.0-2.9","","null","","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","26","34113","0.0-6.0-1.10","","861","","","trustrating_stim/white_mw033.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","27","34318","0.0-6.0-2.10","","null","","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","28","35333","0.0-6.0-1.11","","913","","","trustrating_stim/white_00519_940519_fb_edt.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","29","35537","0.0-6.0-2.11","","null","","","trustrating_stim/white_00519_940519_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","30","36494","0.0-6.0-1.12","","849","","","trustrating_stim/white_00757_941201_fa_edt.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","31","36697","0.0-6.0-2.12","","null","","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","32","38459","0.0-6.0-1.13","","1654","","","trustrating_stim/white_00120_931230_fa_edt.bmp","3","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","33","38665","0.0-6.0-2.13","","null","","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","34","39573","0.0-6.0-1.14","","805","","","trustrating_stim/white_mw035.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","35","39775","0.0-6.0-2.14","","null","","","trustrating_stim/white_mw035.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","36","41395","0.0-6.0-1.15","","1515","","","trustrating_stim/white_00898_960530_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","37","41598","0.0-6.0-2.15","","null","","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","38","42607","0.0-6.0-1.16","","905","","","trustrating_stim/white_mw071.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","39","42809","0.0-6.0-2.16","","null","","","trustrating_stim/white_mw071.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","40","43913","0.0-6.0-1.17","","997","","","trustrating_stim/white_mw053.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","41","44118","0.0-6.0-2.17","","null","","","trustrating_stim/white_mw053.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","42","44905","0.0-6.0-1.18","","686","","","trustrating_stim/white_00299_940422_fa_edt.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","43","45111","0.0-6.0-2.18","","null","","","trustrating_stim/white_00299_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","44","45962","0.0-6.0-1.19","","748","","","trustrating_stim/white_mw066.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","45","46167","0.0-6.0-2.19","","null","","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","46","47193","0.0-6.0-1.20","","923","","","trustrating_stim/white_mw063.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","47","47399","0.0-6.0-2.20","","null","","","trustrating_stim/white_mw063.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","48","48346","0.0-6.0-1.21","","839","","","trustrating_stim/white_00785_941205_fb_edt.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","49","48548","0.0-6.0-2.21","","null","","","trustrating_stim/white_00785_941205_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","50","49368","0.0-6.0-1.22","","714","","","trustrating_stim/white_00340_940422_fa_edt.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","51","49570","0.0-6.0-2.22","","null","","","trustrating_stim/white_00340_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","52","50334","0.0-6.0-1.23","","661","","","trustrating_stim/white_00223_940128_fb_edt.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","53","50536","0.0-6.0-2.23","","null","","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","54","51466","0.0-6.0-1.24","","823","","","trustrating_stim/white_mw048.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","55","51668","0.0-6.0-2.24","","null","","","trustrating_stim/white_mw048.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","56","52589","0.0-6.0-1.25","","818","","","trustrating_stim/white_mw099.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","57","52792","0.0-6.0-2.25","","null","","","trustrating_stim/white_mw099.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","58","53476","0.0-6.0-1.26","","579","","","trustrating_stim/white_mw060.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","59","53682","0.0-6.0-2.26","","null","","","trustrating_stim/white_mw060.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","60","54413","0.0-6.0-1.27","","624","","","trustrating_stim/white_mw046.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","61","54620","0.0-6.0-2.27","","null","","","trustrating_stim/white_mw046.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","62","56719","0.0-6.0-1.28","","1997","","","trustrating_stim/white_mw049.bmp","2","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","63","56921","0.0-6.0-2.28","","null","","","trustrating_stim/white_mw049.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","64","57798","0.0-6.0-1.29","","772","","","trustrating_stim/white_mw056.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","65","58002","0.0-6.0-2.29","","null","","","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","66","58834","0.0-6.0-1.30","","728","","","trustrating_stim/white_mw066.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","67","59040","0.0-6.0-2.30","","null","","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","68","59843","0.0-6.0-1.31","","699","","","trustrating_stim/white_00340_940422_fa_edt.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","69","60047","0.0-6.0-2.31","","null","","","trustrating_stim/white_00340_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","70","60917","0.0-6.0-1.32","","763","","","trustrating_stim/white_00757_941201_fa_edt.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","71","61120","0.0-6.0-2.32","","null","","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","72","61990","0.0-6.0-1.33","","765","","","trustrating_stim/white_00785_941205_fb_edt.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","73","62193","0.0-6.0-2.33","","null","","","trustrating_stim/white_00785_941205_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","74","63134","0.0-6.0-1.34","","834","","","trustrating_stim/white_mw048.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","75","63338","0.0-6.0-2.34","","null","","","trustrating_stim/white_mw048.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","76","64204","0.0-6.0-1.35","","759","","","trustrating_stim/white_mw049.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","77","64409","0.0-6.0-2.35","","null","","","trustrating_stim/white_mw049.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","78","65059","0.0-6.0-1.36","","541","","","trustrating_stim/white_mw033.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","79","65265","0.0-6.0-2.36","","null","","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","80","65992","0.0-6.0-1.37","","623","","","trustrating_stim/white_mw060.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","81","66198","0.0-6.0-2.37","","null","","","trustrating_stim/white_mw060.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","82","66956","0.0-6.0-1.38","","649","","","trustrating_stim/white_mw071.bmp","1","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","83","67157","0.0-6.0-2.38","","null","","","trustrating_stim/white_mw071.bmp","null","","","","","","","","","","",""
"","","","rating","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","84","68728","0.0-6.0-1.39","","1469","","","trustrating_stim/white_00129_931230_fb_edt.bmp","3","","","","","","","","","","",""
"","","","ratingFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","image-keyboard-response","85","68930","0.0-6.0-2.39","","null","","","trustrating_stim/white_00129_931230_fb_edt.bmp","null","","","","","","","","","","",""
