"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","aground","name","face","outcome","agenttype","agentswpt","agentcurrpshare","point_total","round"
"pavlovia","0","5","0.0-0.0","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","",""
"instructions","1","2640","0.0-1.0","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":2635}]","2635","","","","","","","","","","","","","","","",""
"","","","","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","","fullscreenenter","2","7363","fullscreenenter","","","","","","","","","","","",""
"fullscreen","2","8362","0.0-2.0","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","","","","","","true","","","","","","","","","","",""
"instructions","3","19010","0.0-4.0","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":4156},{""page_index"":1,""viewing_time"":6490}]","10647","","","","","","","","","","","","","","","",""
"instructions","4","20045","0.0-5.0","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":1033}]","1034","","","","","","","","","","","","","","","",""
"image-keyboard-response","5","21888","0.0-6.0-1.0","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","1735","","","","rating","","trustrating_stim/white_mw072.bmp","3","","","","","","","","",""
"image-keyboard-response","6","22094","0.0-6.0-2.0","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw072.bmp","null","","","","","","","","",""
"image-keyboard-response","7","23556","0.0-6.0-1.1","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","1356","","","","rating","","trustrating_stim/white_00602_940928_fb_edt.bmp","5","","","","","","","","",""
"image-keyboard-response","8","23762","0.0-6.0-2.1","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","",""
"image-keyboard-response","9","25040","0.0-6.0-1.2","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","1175","","","","rating","","trustrating_stim/white_mw058.bmp","4","","","","","","","","",""
"image-keyboard-response","10","25241","0.0-6.0-2.2","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw058.bmp","null","","","","","","","","",""
"image-keyboard-response","11","26476","0.0-6.0-1.3","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","1129","","","","rating","","trustrating_stim/white_mw080.bmp","2","","","","","","","","",""
"image-keyboard-response","12","26681","0.0-6.0-2.3","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw080.bmp","null","","","","","","","","",""
"image-keyboard-response","13","27809","0.0-6.0-1.4","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","1022","","","","rating","","trustrating_stim/white_mw071.bmp","1","","","","","","","","",""
"image-keyboard-response","14","28012","0.0-6.0-2.4","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw071.bmp","null","","","","","","","","",""
"image-keyboard-response","15","29393","0.0-6.0-1.5","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","1278","","","","rating","","trustrating_stim/white_00807_941205_fb_edt.bmp","2","","","","","","","","",""
"image-keyboard-response","16","29595","0.0-6.0-2.5","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","",""
"image-keyboard-response","17","30756","0.0-6.0-1.6","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","1056","","","","rating","","trustrating_stim/white_mw044.bmp","3","","","","","","","","",""
"image-keyboard-response","18","30959","0.0-6.0-2.6","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw044.bmp","null","","","","","","","","",""
"image-keyboard-response","19","32810","0.0-6.0-1.7","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","1746","","","","rating","","trustrating_stim/white_00109_931230_fa_edt.bmp","6","","","","","","","","",""
"image-keyboard-response","20","33014","0.0-6.0-2.7","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00109_931230_fa_edt.bmp","null","","","","","","","","",""
"image-keyboard-response","21","34608","0.0-6.0-1.8","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","1489","","","","rating","","trustrating_stim/white_00223_940128_fb_edt.bmp","2","","","","","","","","",""
"image-keyboard-response","22","34814","0.0-6.0-2.8","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","",""
"image-keyboard-response","23","36481","0.0-6.0-1.9","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","1561","","","","rating","","trustrating_stim/white_mw054.bmp","4","","","","","","","","",""
"image-keyboard-response","24","36683","0.0-6.0-2.9","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw054.bmp","null","","","","","","","","",""
"image-keyboard-response","25","38376","0.0-6.0-1.10","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","1588","","","","rating","","trustrating_stim/white_mw084.bmp","1","","","","","","","","",""
"image-keyboard-response","26","38581","0.0-6.0-2.10","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw084.bmp","null","","","","","","","","",""
"image-keyboard-response","27","39717","0.0-6.0-1.11","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","1031","","","","rating","","trustrating_stim/white_mw006.bmp","2","","","","","","","","",""
"image-keyboard-response","28","39922","0.0-6.0-2.11","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw006.bmp","null","","","","","","","","",""
"image-keyboard-response","29","41390","0.0-6.0-1.12","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","1363","","","","rating","","trustrating_stim/white_mw019.bmp","3","","","","","","","","",""
"image-keyboard-response","30","41594","0.0-6.0-2.12","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw019.bmp","null","","","","","","","","",""
"image-keyboard-response","31","42438","0.0-6.0-1.13","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","739","","","","rating","","trustrating_stim/white_00657_941121_fa_edt.bmp","2","","","","","","","","",""
"image-keyboard-response","32","42645","0.0-6.0-2.13","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00657_941121_fa_edt.bmp","null","","","","","","","","",""
"image-keyboard-response","33","44610","0.0-6.0-1.14","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","1859","","","","rating","","trustrating_stim/white_mw022.bmp","5","","","","","","","","",""
"image-keyboard-response","34","44816","0.0-6.0-2.14","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw022.bmp","null","","","","","","","","",""
"image-keyboard-response","35","45918","0.0-6.0-1.15","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","997","","","","rating","","trustrating_stim/white_mw040.bmp","4","","","","","","","","",""
"image-keyboard-response","36","46122","0.0-6.0-2.15","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw040.bmp","null","","","","","","","","",""
"image-keyboard-response","37","47932","0.0-6.0-1.16","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","1704","","","","rating","","trustrating_stim/white_mw089.bmp","2","","","","","","","","",""
"image-keyboard-response","38","48136","0.0-6.0-2.16","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw089.bmp","null","","","","","","","","",""
"image-keyboard-response","39","49325","0.0-6.0-1.17","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","1084","","","","rating","","trustrating_stim/white_00960_960627_fb_edt.bmp","1","","","","","","","","",""
"image-keyboard-response","40","49530","0.0-6.0-2.17","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00960_960627_fb_edt.bmp","null","","","","","","","","",""
"image-keyboard-response","41","55455","0.0-6.0-1.18","5dd73a162c5c106e360b0ef5","bdp_trlrn","Tue May 11 2021 23:27:01 GMT-0400 (Eastern Daylight Time)","481682","Untrustworthy,Trustworthy","","5820","","","","rating","","trustrating_stim/white_mw043.bmp","1","","","","","","","","",""
