"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"blur","0","0","blurevent","1","63dcc00d97b599698e60a1a6","bdp_trlrn","Wed Mar 15 2023 19:29:34 GMT-0400 (Eastern Daylight Time)","586268","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"focus","0","0","focusevent","","63dcc00d97b599698e60a1a6","bdp_trlrn","Wed Mar 15 2023 19:29:34 GMT-0400 (Eastern Daylight Time)","586268","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"blur","0","0","blurevent","","63dcc00d97b599698e60a1a6","bdp_trlrn","Wed Mar 15 2023 19:29:34 GMT-0400 (Eastern Daylight Time)","586268","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","","63dcc00d97b599698e60a1a6","bdp_trlrn","Wed Mar 15 2023 19:29:34 GMT-0400 (Eastern Daylight Time)","586268","Untrustworthy,Trustworthy","pavlovia","0","15","0.0-0.0","","","","","","","","","","","","","","","",""
"focus","1","557","focusevent","","63dcc00d97b599698e60a1a6","bdp_trlrn","Wed Mar 15 2023 19:29:34 GMT-0400 (Eastern Daylight Time)","586268","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","","63dcc00d97b599698e60a1a6","bdp_trlrn","Wed Mar 15 2023 19:29:34 GMT-0400 (Eastern Daylight Time)","586268","Untrustworthy,Trustworthy","instructions","1","11736","0.0-1.0","[{""page_index"":0,""viewing_time"":11718}]","11719","","","","","","","","","","","","","",""
"fullscreenenter","2","16027","fullscreenenter","","63dcc00d97b599698e60a1a6","bdp_trlrn","Wed Mar 15 2023 19:29:34 GMT-0400 (Eastern Daylight Time)","586268","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","","63dcc00d97b599698e60a1a6","bdp_trlrn","Wed Mar 15 2023 19:29:34 GMT-0400 (Eastern Daylight Time)","586268","Untrustworthy,Trustworthy","fullscreen","2","17021","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","","","63dcc00d97b599698e60a1a6","bdp_trlrn","Wed Mar 15 2023 19:29:34 GMT-0400 (Eastern Daylight Time)","586268","Untrustworthy,Trustworthy","instructions","3","22961","0.0-4.0","[{""page_index"":0,""viewing_time"":3987},{""page_index"":1,""viewing_time"":1948}]","5936","","","","","","","","","","","","","",""
"","","","","","63dcc00d97b599698e60a1a6","bdp_trlrn","Wed Mar 15 2023 19:29:34 GMT-0400 (Eastern Daylight Time)","586268","Untrustworthy,Trustworthy","instructions","4","24928","0.0-5.0","[{""page_index"":0,""viewing_time"":1966}]","1966","","","","","","","","","","","","","",""
"","","","rating","","63dcc00d97b599698e60a1a6","bdp_trlrn","Wed Mar 15 2023 19:29:34 GMT-0400 (Eastern Daylight Time)","586268","Untrustworthy,Trustworthy","image-keyboard-response","5","25804","0.0-6.0-1.0","","771","","trustrating_stim/white_mw089.bmp","6","","","","","","","","","","",""
"","","","ratingFB","","63dcc00d97b599698e60a1a6","bdp_trlrn","Wed Mar 15 2023 19:29:34 GMT-0400 (Eastern Daylight Time)","586268","Untrustworthy,Trustworthy","image-keyboard-response","6","26007","0.0-6.0-2.0","","null","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","",""
"","","","rating","","63dcc00d97b599698e60a1a6","bdp_trlrn","Wed Mar 15 2023 19:29:34 GMT-0400 (Eastern Daylight Time)","586268","Untrustworthy,Trustworthy","image-keyboard-response","7","26635","0.0-6.0-1.1","","525","","trustrating_stim/white_mw046.bmp","4","","","","","","","","","","",""
"","","","ratingFB","","63dcc00d97b599698e60a1a6","bdp_trlrn","Wed Mar 15 2023 19:29:34 GMT-0400 (Eastern Daylight Time)","586268","Untrustworthy,Trustworthy","image-keyboard-response","8","26838","0.0-6.0-2.1","","null","","trustrating_stim/white_mw046.bmp","null","","","","","","","","","","",""
"","","","rating","","63dcc00d97b599698e60a1a6","bdp_trlrn","Wed Mar 15 2023 19:29:34 GMT-0400 (Eastern Daylight Time)","586268","Untrustworthy,Trustworthy","image-keyboard-response","9","27464","0.0-6.0-1.2","","522","","trustrating_stim/white_00898_960530_fa_edt.bmp","7","","","","","","","","","","",""
