"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round","numBlurs"
"image-keyboard-response","9","27289","0.0-6.0-1.2","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","1367","","","","rating","","trustrating_stim/white_mw049.bmp","5","","","","","","","","","","","",""
"image-keyboard-response","10","27502","0.0-6.0-2.2","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw049.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","11","28989","0.0-6.0-1.3","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","1379","","","","rating","","trustrating_stim/white_00807_941205_fb_edt.bmp","7","","","","","","","","","","","",""
"image-keyboard-response","12","29195","0.0-6.0-2.3","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","13","30204","0.0-6.0-1.4","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","900","","","","rating","","trustrating_stim/white_mw099.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","14","30415","0.0-6.0-2.4","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw099.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","15","31552","0.0-6.0-1.5","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","1029","","","","rating","","trustrating_stim/white_00659_941121_fa_edt.bmp","1","","","","","","","","","","","",""
"image-keyboard-response","16","31756","0.0-6.0-2.5","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00659_941121_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","17","33341","0.0-6.0-1.6","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","1478","","","","rating","","trustrating_stim/white_mw060.bmp","8","","","","","","","","","","","",""
"image-keyboard-response","18","33550","0.0-6.0-2.6","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw060.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","19","34451","0.0-6.0-1.7","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","786","","","","rating","","trustrating_stim/white_00129_931230_fb_edt.bmp","7","","","","","","","","","","","",""
"image-keyboard-response","20","34659","0.0-6.0-2.7","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00129_931230_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","21","35479","0.0-6.0-1.8","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","719","","","","rating","","trustrating_stim/white_00299_940422_fa_edt.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","22","35681","0.0-6.0-2.8","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00299_940422_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","23","37424","0.0-6.0-1.9","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","1642","","","","rating","","trustrating_stim/white_mw084.bmp","9","","","","","","","","","","","",""
"image-keyboard-response","24","37640","0.0-6.0-2.9","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","25","38617","0.0-6.0-1.10","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","869","","","","rating","","trustrating_stim/white_00120_931230_fa_edt.bmp","6","","","","","","","","","","","",""
"image-keyboard-response","26","38827","0.0-6.0-2.10","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","27","39692","0.0-6.0-1.11","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","756","","","","rating","","trustrating_stim/white_mw053.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","28","39908","0.0-6.0-2.11","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw053.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","29","40639","0.0-6.0-1.12","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","623","","","","rating","","trustrating_stim/white_mw071.bmp","6","","","","","","","","","","","",""
"image-keyboard-response","30","40846","0.0-6.0-2.12","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw071.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","31","41899","0.0-6.0-1.13","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","946","","","","rating","","trustrating_stim/white_mw056.bmp","5","","","","","","","","","","","",""
"image-keyboard-response","32","42108","0.0-6.0-2.13","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","33","43347","0.0-6.0-1.14","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","1137","","","","rating","","trustrating_stim/white_00898_960530_fa_edt.bmp","8","","","","","","","","","","","",""
"image-keyboard-response","34","43556","0.0-6.0-2.14","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","35","43998","0.0-6.0-1.15","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","334","","","","rating","","trustrating_stim/white_00761_941201_fb_edt.bmp","5","","","","","","","","","","","",""
"image-keyboard-response","36","44202","0.0-6.0-2.15","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00761_941201_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","37","44806","0.0-6.0-1.16","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","501","","","","rating","","trustrating_stim/white_mw035.bmp","9","","","","","","","","","","","",""
"image-keyboard-response","38","45022","0.0-6.0-2.16","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw035.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","39","45462","0.0-6.0-1.17","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","330","","","","rating","","trustrating_stim/white_00577_940928_fa_edt.bmp","5","","","","","","","","","","","",""
"image-keyboard-response","40","45671","0.0-6.0-2.17","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00577_940928_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","41","46184","0.0-6.0-1.18","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","405","","","","rating","","trustrating_stim/white_00785_941205_fb_edt.bmp","9","","","","","","","","","","","",""
"image-keyboard-response","42","46397","0.0-6.0-2.18","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00785_941205_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","43","46863","0.0-6.0-1.19","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","356","","","","rating","","trustrating_stim/white_00340_940422_fa_edt.bmp","6","","","","","","","","","","","",""
"image-keyboard-response","44","47074","0.0-6.0-2.19","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00340_940422_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","45","47591","0.0-6.0-1.20","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","405","","","","rating","","trustrating_stim/white_00602_940928_fb_edt.bmp","9","","","","","","","","","","","",""
"image-keyboard-response","46","47803","0.0-6.0-2.20","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","47","49082","0.0-6.0-1.21","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","1172","","","","rating","","trustrating_stim/white_mw097.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","48","49294","0.0-6.0-2.21","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","49","50095","0.0-6.0-1.22","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","699","","","","rating","","trustrating_stim/white_mw089.bmp","6","","","","","","","","","","","",""
"image-keyboard-response","50","50297","0.0-6.0-2.22","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","51","51088","0.0-6.0-1.23","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","682","","","","rating","","trustrating_stim/white_mw046.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","52","51303","0.0-6.0-2.23","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw046.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","53","52321","0.0-6.0-1.24","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","911","","","","rating","","trustrating_stim/white_00519_940519_fb_edt.bmp","6","","","","","","","","","","","",""
"image-keyboard-response","54","52533","0.0-6.0-2.24","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00519_940519_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","55","53816","0.0-6.0-1.25","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","1174","","","","rating","","trustrating_stim/white_mw033.bmp","8","","","","","","","","","","","",""
"image-keyboard-response","56","54029","0.0-6.0-2.25","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","57","54702","0.0-6.0-1.26","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","565","","","","rating","","trustrating_stim/white_00223_940128_fb_edt.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","58","54908","0.0-6.0-2.26","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","59","55606","0.0-6.0-1.27","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","591","","","","rating","","trustrating_stim/white_mw063.bmp","6","","","","","","","","","","","",""
"image-keyboard-response","60","55818","0.0-6.0-2.27","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw063.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","61","57157","0.0-6.0-1.28","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","1231","","","","rating","","trustrating_stim/white_mw048.bmp","6","","","","","","","","","","","",""
"image-keyboard-response","62","57361","0.0-6.0-2.28","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw048.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","63","58066","0.0-6.0-1.29","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","597","","","","rating","","trustrating_stim/white_mw066.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","64","58270","0.0-6.0-2.29","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","65","59389","0.0-6.0-1.30","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","1009","","","","rating","","trustrating_stim/white_mw033.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","66","59595","0.0-6.0-2.30","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","67","61016","0.0-6.0-1.31","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","1313","","","","rating","","trustrating_stim/white_mw084.bmp","5","","","","","","","","","","","",""
"image-keyboard-response","68","61229","0.0-6.0-2.31","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","69","62100","0.0-6.0-1.32","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","763","","","","rating","","trustrating_stim/white_00109_931230_fa_edt.bmp","5","","","","","","","","","","","",""
"image-keyboard-response","70","62307","0.0-6.0-2.32","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00109_931230_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","71","62982","0.0-6.0-1.33","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","565","","","","rating","","trustrating_stim/white_mw056.bmp","6","","","","","","","","","","","",""
"image-keyboard-response","72","63188","0.0-6.0-2.33","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","73","64439","0.0-6.0-1.34","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","1144","","","","rating","","trustrating_stim/white_mw046.bmp","4","","","","","","","","","","","",""
"image-keyboard-response","74","64652","0.0-6.0-2.34","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw046.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","75","65659","0.0-6.0-1.35","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","898","","","","rating","","trustrating_stim/white_00807_941205_fb_edt.bmp","6","","","","","","","","","","","",""
"image-keyboard-response","76","65872","0.0-6.0-2.35","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","77","67126","0.0-6.0-1.36","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","1145","","","","rating","","trustrating_stim/white_00757_941201_fa_edt.bmp","6","","","","","","","","","","","",""
"image-keyboard-response","78","67338","0.0-6.0-2.36","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","79","68707","0.0-6.0-1.37","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","1261","","","","rating","","trustrating_stim/white_mw099.bmp","1","","","","","","","","","","","",""
"image-keyboard-response","80","68908","0.0-6.0-2.37","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw099.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","81","70348","0.0-6.0-1.38","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","1337","","","","rating","","trustrating_stim/white_mw049.bmp","7","","","","","","","","","","","",""
"image-keyboard-response","82","70564","0.0-6.0-2.38","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw049.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","83","71781","0.0-6.0-1.39","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","1113","","","","rating","","trustrating_stim/white_00761_941201_fb_edt.bmp","8","","","","","","","","","","","",""
"image-keyboard-response","84","71984","0.0-6.0-2.39","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00761_941201_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","85","72798","0.0-6.0-1.40","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","706","","","","rating","","trustrating_stim/white_00898_960530_fa_edt.bmp","5","","","","","","","","","","","",""
"image-keyboard-response","86","73002","0.0-6.0-2.40","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","87","73744","0.0-6.0-1.41","5d42abf3c9acd700010c41df","bdp_trlrn","Mon Mar 13 2023 13:20:16 GMT-0500 (Central Daylight Time)","546732","Trustworthy,Untrustworthy","","635","","","","rating","","trustrating_stim/white_mw071.bmp","6","","","","","","","","","","","",""
