"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","numBlurs","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"image-keyboard-response","10","43124","0.0-6.0-2.2","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00761_941201_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","11","45056","0.0-6.0-1.3","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1817","","","","rating","","trustrating_stim/white_mw066.bmp","6","","","","","","","","","","","",""
"image-keyboard-response","12","45267","0.0-6.0-2.3","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","13","46930","0.0-6.0-1.4","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1556","","","","rating","","trustrating_stim/white_00519_940519_fb_edt.bmp","5","","","","","","","","","","","",""
"image-keyboard-response","14","47133","0.0-6.0-2.4","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00519_940519_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","15","48518","0.0-6.0-1.5","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1278","","","","rating","","trustrating_stim/white_00659_941121_fa_edt.bmp","4","","","","","","","","","","","",""
"image-keyboard-response","16","48728","0.0-6.0-2.5","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00659_941121_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","17","50289","0.0-6.0-1.6","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1449","","","","rating","","trustrating_stim/white_mw053.bmp","5","","","","","","","","","","","",""
"image-keyboard-response","18","50491","0.0-6.0-2.6","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw053.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","19","51673","0.0-6.0-1.7","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1081","","","","rating","","trustrating_stim/white_mw048.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","20","51882","0.0-6.0-2.7","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw048.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","21","54603","0.0-6.0-1.8","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","2612","","","","rating","","trustrating_stim/white_mw089.bmp","4","","","","","","","","","","","",""
"image-keyboard-response","22","54815","0.0-6.0-2.8","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","23","55801","0.0-6.0-1.9","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","877","","","","rating","","trustrating_stim/white_00223_940128_fb_edt.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","24","56015","0.0-6.0-2.9","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","25","56957","0.0-6.0-1.10","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","834","","","","rating","","trustrating_stim/white_mw033.bmp","4","","","","","","","","","","","",""
"image-keyboard-response","26","57167","0.0-6.0-2.10","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","27","58288","0.0-6.0-1.11","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1014","","","","rating","","trustrating_stim/white_00340_940422_fa_edt.bmp","5","","","","","","","","","","","",""
"image-keyboard-response","28","58499","0.0-6.0-2.11","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00340_940422_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","29","59975","0.0-6.0-1.12","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1368","","","","rating","","trustrating_stim/white_mw097.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","30","60186","0.0-6.0-2.12","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","31","62222","0.0-6.0-1.13","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1932","","","","rating","","trustrating_stim/white_00602_940928_fb_edt.bmp","6","","","","","","","","","","","",""
"image-keyboard-response","32","62432","0.0-6.0-2.13","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","","","","",""
"","","","","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","","fullscreenexit","33","63681","fullscreenexit","","","","","","","","","","","","","","",""
"image-keyboard-response","33","70455","0.0-6.0-1.14","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","7915","","","","rating","","trustrating_stim/white_mw056.bmp","6","","","","","","","","","","","",""
"image-keyboard-response","34","70671","0.0-6.0-2.14","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","35","72514","0.0-6.0-1.15","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1725","","","","rating","","trustrating_stim/white_mw071.bmp","2","","","","","","","","","","","",""
"image-keyboard-response","36","72716","0.0-6.0-2.15","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw071.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","37","74580","0.0-6.0-1.16","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1758","","","","rating","","trustrating_stim/white_00577_940928_fa_edt.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","38","74789","0.0-6.0-2.16","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00577_940928_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","39","76594","0.0-6.0-1.17","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1688","","","","rating","","trustrating_stim/white_00757_941201_fa_edt.bmp","1","","","","","","","","","","","",""
"image-keyboard-response","40","76800","0.0-6.0-2.17","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","41","78225","0.0-6.0-1.18","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1319","","","","rating","","trustrating_stim/white_mw049.bmp","6","","","","","","","","","","","",""
"image-keyboard-response","42","78433","0.0-6.0-2.18","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw049.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","43","79889","0.0-6.0-1.19","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1346","","","","rating","","trustrating_stim/white_mw060.bmp","1","","","","","","","","","","","",""
"image-keyboard-response","44","80098","0.0-6.0-2.19","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw060.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","45","81753","0.0-6.0-1.20","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1547","","","","rating","","trustrating_stim/white_00785_941205_fb_edt.bmp","1","","","","","","","","","","","",""
"image-keyboard-response","46","81964","0.0-6.0-2.20","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00785_941205_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","47","83472","0.0-6.0-1.21","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1400","","","","rating","","trustrating_stim/white_00120_931230_fa_edt.bmp","5","","","","","","","","","","","",""
"image-keyboard-response","48","83687","0.0-6.0-2.21","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","49","84844","0.0-6.0-1.22","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1040","","","","rating","","trustrating_stim/white_mw084.bmp","4","","","","","","","","","","","",""
"image-keyboard-response","50","85048","0.0-6.0-2.22","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","51","86420","0.0-6.0-1.23","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1264","","","","rating","","trustrating_stim/white_mw046.bmp","4","","","","","","","","","","","",""
"image-keyboard-response","52","86623","0.0-6.0-2.23","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw046.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","53","88260","0.0-6.0-1.24","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1521","","","","rating","","trustrating_stim/white_00898_960530_fa_edt.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","54","88465","0.0-6.0-2.24","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","55","90220","0.0-6.0-1.25","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1649","","","","rating","","trustrating_stim/white_00299_940422_fa_edt.bmp","5","","","","","","","","","","","",""
"image-keyboard-response","56","90430","0.0-6.0-2.25","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00299_940422_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","57","92243","0.0-6.0-1.26","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1705","","","","rating","","trustrating_stim/white_00807_941205_fb_edt.bmp","2","","","","","","","","","","","",""
"image-keyboard-response","58","92448","0.0-6.0-2.26","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","59","94456","0.0-6.0-1.27","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1900","","","","rating","","trustrating_stim/white_mw063.bmp","1","","","","","","","","","","","",""
"image-keyboard-response","60","94669","0.0-6.0-2.27","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw063.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","61","96435","0.0-6.0-1.28","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1649","","","","rating","","trustrating_stim/white_mw035.bmp","4","","","","","","","","","","","",""
"image-keyboard-response","62","96652","0.0-6.0-2.28","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw035.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","63","97818","0.0-6.0-1.29","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1063","","","","rating","","trustrating_stim/white_mw099.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","64","98030","0.0-6.0-2.29","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw099.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","65","99399","0.0-6.0-1.30","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1262","","","","rating","","trustrating_stim/white_mw056.bmp","5","","","","","","","","","","","",""
"image-keyboard-response","66","99604","0.0-6.0-2.30","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","67","101049","0.0-6.0-1.31","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1329","","","","rating","","trustrating_stim/white_00519_940519_fb_edt.bmp","4","","","","","","","","","","","",""
"image-keyboard-response","68","101261","0.0-6.0-2.31","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00519_940519_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","69","103694","0.0-6.0-1.32","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","2323","","","","rating","","trustrating_stim/white_00577_940928_fa_edt.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","70","103897","0.0-6.0-2.32","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00577_940928_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","71","106411","0.0-6.0-1.33","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","2407","","","","rating","","trustrating_stim/white_mw033.bmp","4","","","","","","","","","","","",""
"image-keyboard-response","72","106621","0.0-6.0-2.33","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","73","108036","0.0-6.0-1.34","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1299","","","","rating","","trustrating_stim/white_00659_941121_fa_edt.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","74","108246","0.0-6.0-2.34","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00659_941121_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","75","111455","0.0-6.0-1.35","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","3102","","","","rating","","trustrating_stim/white_00340_940422_fa_edt.bmp","4","","","","","","","","","","","",""
"image-keyboard-response","76","111668","0.0-6.0-2.35","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00340_940422_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","77","113433","0.0-6.0-1.36","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1662","","","","rating","","trustrating_stim/white_00898_960530_fa_edt.bmp","5","","","","","","","","","","","",""
"image-keyboard-response","78","113636","0.0-6.0-2.36","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","79","115585","0.0-6.0-1.37","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1833","","","","rating","","trustrating_stim/white_00761_941201_fb_edt.bmp","5","","","","","","","","","","","",""
"image-keyboard-response","80","115795","0.0-6.0-2.37","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00761_941201_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","81","117714","0.0-6.0-1.38","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1810","","","","rating","","trustrating_stim/white_00785_941205_fb_edt.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","82","117925","0.0-6.0-2.38","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00785_941205_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","83","120174","0.0-6.0-1.39","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","2140","","","","rating","","trustrating_stim/white_00120_931230_fa_edt.bmp","7","","","","","","","","","","","",""
"image-keyboard-response","84","120377","0.0-6.0-2.39","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","85","122004","0.0-6.0-1.40","63d1834e69a637cd32f16634","bdp_trlrn","Wed Mar 15 2023 23:30:10 GMT-0400 (Eastern Daylight Time)","3050074","Trustworthy,Untrustworthy","","1522","","","","rating","","trustrating_stim/white_mw035.bmp","3","","","","","","","","","","","",""
