"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"pavlovia","0","3","0.0-0.0","63f78c9346da47f7f8f3aef9","bdp_trlrn","Sat Apr 08 2023 09:27:08 GMT-0600 (Mountain Daylight Time)","449504","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","63f78c9346da47f7f8f3aef9","bdp_trlrn","Sat Apr 08 2023 09:27:08 GMT-0600 (Mountain Daylight Time)","449504","Trustworthy,Untrustworthy","focus","1","326","focusevent","","","","","","","","","","","","","","","",""
"instructions","1","3250","0.0-1.0","63f78c9346da47f7f8f3aef9","bdp_trlrn","Sat Apr 08 2023 09:27:08 GMT-0600 (Mountain Daylight Time)","449504","Trustworthy,Untrustworthy","","","","","[{""page_index"":0,""viewing_time"":3246}]","3246","","","","","","","","","","","","","",""
"","","","","63f78c9346da47f7f8f3aef9","bdp_trlrn","Sat Apr 08 2023 09:27:08 GMT-0600 (Mountain Daylight Time)","449504","Trustworthy,Untrustworthy","fullscreenexit","2","5576","fullscreenexit","","","","","","","","","","","","","","","",""
"fullscreen","2","6377","0.0-2.0","63f78c9346da47f7f8f3aef9","bdp_trlrn","Sat Apr 08 2023 09:27:08 GMT-0600 (Mountain Daylight Time)","449504","Trustworthy,Untrustworthy","","","","","","","true","","","","","","","","","","","","",""
"image-keyboard-response","3","10275","0.0-3.0-0.0","63f78c9346da47f7f8f3aef9","bdp_trlrn","Sat Apr 08 2023 09:27:08 GMT-0600 (Mountain Daylight Time)","449504","Trustworthy,Untrustworthy","","","","fullscreenfail","","3890","","","32","","","","","","","","","","",""
"instructions","4","18986","0.0-4.0","63f78c9346da47f7f8f3aef9","bdp_trlrn","Sat Apr 08 2023 09:27:08 GMT-0600 (Mountain Daylight Time)","449504","Trustworthy,Untrustworthy","","","","","[{""page_index"":0,""viewing_time"":4737},{""page_index"":1,""viewing_time"":3710}]","8447","","","","","","","","","","","","","",""
"instructions","5","19754","0.0-5.0","63f78c9346da47f7f8f3aef9","bdp_trlrn","Sat Apr 08 2023 09:27:08 GMT-0600 (Mountain Daylight Time)","449504","Trustworthy,Untrustworthy","","","","","[{""page_index"":0,""viewing_time"":765}]","765","","","","","","","","","","","","","",""
"image-keyboard-response","6","22305","0.0-6.0-1.0","63f78c9346da47f7f8f3aef9","bdp_trlrn","Sat Apr 08 2023 09:27:08 GMT-0600 (Mountain Daylight Time)","449504","Trustworthy,Untrustworthy","","","","rating","","2448","","trustrating_stim/white_00807_941205_fb_edt.bmp","5","","","","","","","","","","",""
"image-keyboard-response","7","22514","0.0-6.0-2.0","63f78c9346da47f7f8f3aef9","bdp_trlrn","Sat Apr 08 2023 09:27:08 GMT-0600 (Mountain Daylight Time)","449504","Trustworthy,Untrustworthy","","","","ratingFB","","null","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","8","24794","0.0-6.0-1.1","63f78c9346da47f7f8f3aef9","bdp_trlrn","Sat Apr 08 2023 09:27:08 GMT-0600 (Mountain Daylight Time)","449504","Trustworthy,Untrustworthy","","","","rating","","2171","","trustrating_stim/white_00340_940422_fa_edt.bmp","4","","","","","","","","","","",""
"image-keyboard-response","9","25001","0.0-6.0-2.1","63f78c9346da47f7f8f3aef9","bdp_trlrn","Sat Apr 08 2023 09:27:08 GMT-0600 (Mountain Daylight Time)","449504","Trustworthy,Untrustworthy","","","","ratingFB","","null","","trustrating_stim/white_00340_940422_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","10","26138","0.0-6.0-1.2","63f78c9346da47f7f8f3aef9","bdp_trlrn","Sat Apr 08 2023 09:27:08 GMT-0600 (Mountain Daylight Time)","449504","Trustworthy,Untrustworthy","","","","rating","","1028","","trustrating_stim/white_mw097.bmp","5","","","","","","","","","","",""
"image-keyboard-response","11","26350","0.0-6.0-2.2","63f78c9346da47f7f8f3aef9","bdp_trlrn","Sat Apr 08 2023 09:27:08 GMT-0600 (Mountain Daylight Time)","449504","Trustworthy,Untrustworthy","","","","ratingFB","","null","","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","",""
"image-keyboard-response","12","27969","0.0-6.0-1.3","63f78c9346da47f7f8f3aef9","bdp_trlrn","Sat Apr 08 2023 09:27:08 GMT-0600 (Mountain Daylight Time)","449504","Trustworthy,Untrustworthy","","","","rating","","1508","","trustrating_stim/white_mw053.bmp","4","","","","","","","","","","",""
"image-keyboard-response","13","28182","0.0-6.0-2.3","63f78c9346da47f7f8f3aef9","bdp_trlrn","Sat Apr 08 2023 09:27:08 GMT-0600 (Mountain Daylight Time)","449504","Trustworthy,Untrustworthy","","","","ratingFB","","null","","trustrating_stim/white_mw053.bmp","null","","","","","","","","","","",""
"image-keyboard-response","14","29362","0.0-6.0-1.4","63f78c9346da47f7f8f3aef9","bdp_trlrn","Sat Apr 08 2023 09:27:08 GMT-0600 (Mountain Daylight Time)","449504","Trustworthy,Untrustworthy","","","","rating","","1071","","trustrating_stim/white_mw060.bmp","5","","","","","","","","","","",""
"image-keyboard-response","15","29575","0.0-6.0-2.4","63f78c9346da47f7f8f3aef9","bdp_trlrn","Sat Apr 08 2023 09:27:08 GMT-0600 (Mountain Daylight Time)","449504","Trustworthy,Untrustworthy","","","","ratingFB","","null","","trustrating_stim/white_mw060.bmp","null","","","","","","","","","","",""
"image-keyboard-response","16","30810","0.0-6.0-1.5","63f78c9346da47f7f8f3aef9","bdp_trlrn","Sat Apr 08 2023 09:27:08 GMT-0600 (Mountain Daylight Time)","449504","Trustworthy,Untrustworthy","","","","rating","","1125","","trustrating_stim/white_00898_960530_fa_edt.bmp","5","","","","","","","","","","",""
"image-keyboard-response","17","31017","0.0-6.0-2.5","63f78c9346da47f7f8f3aef9","bdp_trlrn","Sat Apr 08 2023 09:27:08 GMT-0600 (Mountain Daylight Time)","449504","Trustworthy,Untrustworthy","","","","ratingFB","","null","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","18","33290","0.0-6.0-1.6","63f78c9346da47f7f8f3aef9","bdp_trlrn","Sat Apr 08 2023 09:27:08 GMT-0600 (Mountain Daylight Time)","449504","Trustworthy,Untrustworthy","","","","rating","","2163","","trustrating_stim/white_mw033.bmp","3","","","","","","","","","","",""
"image-keyboard-response","19","33502","0.0-6.0-2.6","63f78c9346da47f7f8f3aef9","bdp_trlrn","Sat Apr 08 2023 09:27:08 GMT-0600 (Mountain Daylight Time)","449504","Trustworthy,Untrustworthy","","","","ratingFB","","null","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","",""
"image-keyboard-response","20","34514","0.0-6.0-1.7","63f78c9346da47f7f8f3aef9","bdp_trlrn","Sat Apr 08 2023 09:27:08 GMT-0600 (Mountain Daylight Time)","449504","Trustworthy,Untrustworthy","","","","rating","","903","","trustrating_stim/white_00223_940128_fb_edt.bmp","5","","","","","","","","","","",""
