"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"focus","0","0","focusevent","lempert4","bdp_trlrn","Thu Feb 23 2023 11:48:16 GMT-0500 (Eastern Standard Time)","831337","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","lempert4","bdp_trlrn","Thu Feb 23 2023 11:48:16 GMT-0500 (Eastern Standard Time)","831337","Untrustworthy,Trustworthy","pavlovia","0","4","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","lempert4","bdp_trlrn","Thu Feb 23 2023 11:48:16 GMT-0500 (Eastern Standard Time)","831337","Untrustworthy,Trustworthy","instructions","1","40447","0.0-1.0","[{""page_index"":0,""viewing_time"":40442}]","40442","","","","","","","","","","","","","",""
"fullscreenexit","2","43189","fullscreenexit","lempert4","bdp_trlrn","Thu Feb 23 2023 11:48:16 GMT-0500 (Eastern Standard Time)","831337","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","lempert4","bdp_trlrn","Thu Feb 23 2023 11:48:16 GMT-0500 (Eastern Standard Time)","831337","Untrustworthy,Trustworthy","fullscreen","2","44190","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","fullscreenfail","lempert4","bdp_trlrn","Thu Feb 23 2023 11:48:16 GMT-0500 (Eastern Standard Time)","831337","Untrustworthy,Trustworthy","image-keyboard-response","3","46801","0.0-3.0-0.0","","2606","","","32","","","","","","","","","","",""
"","","","","lempert4","bdp_trlrn","Thu Feb 23 2023 11:48:16 GMT-0500 (Eastern Standard Time)","831337","Untrustworthy,Trustworthy","instructions","4","57148","0.0-4.0","[{""page_index"":0,""viewing_time"":6438},{""page_index"":1,""viewing_time"":3655}]","10094","","","","","","","","","","","","","",""
"","","","","lempert4","bdp_trlrn","Thu Feb 23 2023 11:48:16 GMT-0500 (Eastern Standard Time)","831337","Untrustworthy,Trustworthy","instructions","5","58864","0.0-5.0","[{""page_index"":0,""viewing_time"":1715}]","1716","","","","","","","","","","","","","",""
"","","","rating","lempert4","bdp_trlrn","Thu Feb 23 2023 11:48:16 GMT-0500 (Eastern Standard Time)","831337","Untrustworthy,Trustworthy","image-keyboard-response","6","66742","0.0-6.0-1.0","","7770","","trustrating_stim/white_mw035.bmp","4","","","","","","","","","","",""
"","","","ratingFB","lempert4","bdp_trlrn","Thu Feb 23 2023 11:48:16 GMT-0500 (Eastern Standard Time)","831337","Untrustworthy,Trustworthy","image-keyboard-response","7","66951","0.0-6.0-2.0","","null","","trustrating_stim/white_mw035.bmp","null","","","","","","","","","","",""
"","","","rating","lempert4","bdp_trlrn","Thu Feb 23 2023 11:48:16 GMT-0500 (Eastern Standard Time)","831337","Untrustworthy,Trustworthy","image-keyboard-response","8","69002","0.0-6.0-1.1","","1942","","trustrating_stim/white_00519_940519_fb_edt.bmp","2","","","","","","","","","","",""
"","","","ratingFB","lempert4","bdp_trlrn","Thu Feb 23 2023 11:48:16 GMT-0500 (Eastern Standard Time)","831337","Untrustworthy,Trustworthy","image-keyboard-response","9","69209","0.0-6.0-2.1","","null","","trustrating_stim/white_00519_940519_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","lempert4","bdp_trlrn","Thu Feb 23 2023 11:48:16 GMT-0500 (Eastern Standard Time)","831337","Untrustworthy,Trustworthy","image-keyboard-response","10","71173","0.0-6.0-1.2","","1859","","trustrating_stim/white_00340_940422_fa_edt.bmp","2","","","","","","","","","","",""
"","","","ratingFB","lempert4","bdp_trlrn","Thu Feb 23 2023 11:48:16 GMT-0500 (Eastern Standard Time)","831337","Untrustworthy,Trustworthy","image-keyboard-response","11","71381","0.0-6.0-2.2","","null","","trustrating_stim/white_00340_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","lempert4","bdp_trlrn","Thu Feb 23 2023 11:48:16 GMT-0500 (Eastern Standard Time)","831337","Untrustworthy,Trustworthy","image-keyboard-response","12","73280","0.0-6.0-1.3","","1790","","trustrating_stim/white_00299_940422_fa_edt.bmp","2","","","","","","","","","","",""
