"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","numBlurs","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","14","34379","0.0-6.0-2.4","","null","","trustrating_stim/white_mw099.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","15","37109","0.0-6.0-1.5","","2627","","trustrating_stim/white_00299_940422_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","16","37311","0.0-6.0-2.5","","null","","trustrating_stim/white_00299_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","17","38121","0.0-6.0-1.6","","707","","trustrating_stim/white_mw033.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","18","38324","0.0-6.0-2.6","","null","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","19","39350","0.0-6.0-1.7","","924","","trustrating_stim/white_mw056.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","20","39554","0.0-6.0-2.7","","null","","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","21","42482","0.0-6.0-1.8","","2825","","trustrating_stim/white_mw097.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","22","42684","0.0-6.0-2.8","","null","","trustrating_stim/white_mw097.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","23","43581","0.0-6.0-1.9","","794","","trustrating_stim/white_mw084.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","24","43783","0.0-6.0-2.9","","null","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","25","44749","0.0-6.0-1.10","","864","","trustrating_stim/white_00898_960530_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","26","44951","0.0-6.0-2.10","","null","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","27","48698","0.0-6.0-1.11","","3645","","trustrating_stim/white_00223_940128_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","28","48901","0.0-6.0-2.11","","null","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","29","55963","0.0-6.0-1.12","","6959","","trustrating_stim/white_00340_940422_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","30","56167","0.0-6.0-2.12","","null","","trustrating_stim/white_00340_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","31","61989","0.0-6.0-1.13","","5720","","trustrating_stim/white_mw089.bmp","4","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","32","62193","0.0-6.0-2.13","","null","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","33","64910","0.0-6.0-1.14","","2614","","trustrating_stim/white_mw048.bmp","3","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","34","65113","0.0-6.0-2.14","","null","","trustrating_stim/white_mw048.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","35","68349","0.0-6.0-1.15","","3134","","trustrating_stim/white_00807_941205_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","36","68551","0.0-6.0-2.15","","null","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","37","75751","0.0-6.0-1.16","","7097","","trustrating_stim/white_mw071.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","38","75954","0.0-6.0-2.16","","null","","trustrating_stim/white_mw071.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","39","84089","0.0-6.0-1.17","","8032","","trustrating_stim/white_mw066.bmp","4","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","40","84294","0.0-6.0-2.17","","null","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","41","85666","0.0-6.0-1.18","","1270","","trustrating_stim/white_mw046.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","42","85868","0.0-6.0-2.18","","null","","trustrating_stim/white_mw046.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","43","87279","0.0-6.0-1.19","","1309","","trustrating_stim/white_mw053.bmp","3","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","44","87482","0.0-6.0-2.19","","null","","trustrating_stim/white_mw053.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","45","89309","0.0-6.0-1.20","","1725","","trustrating_stim/white_00129_931230_fb_edt.bmp","3","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","46","89511","0.0-6.0-2.20","","null","","trustrating_stim/white_00129_931230_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","47","92136","0.0-6.0-1.21","","2522","","trustrating_stim/white_00577_940928_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","48","92338","0.0-6.0-2.21","","null","","trustrating_stim/white_00577_940928_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","49","93955","0.0-6.0-1.22","","1513","","trustrating_stim/white_mw060.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","50","94157","0.0-6.0-2.22","","null","","trustrating_stim/white_mw060.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","51","95368","0.0-6.0-1.23","","1109","","trustrating_stim/white_00785_941205_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","52","95570","0.0-6.0-2.23","","null","","trustrating_stim/white_00785_941205_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","53","105835","0.0-6.0-1.24","","10162","","trustrating_stim/white_mw063.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","54","106038","0.0-6.0-2.24","","null","","trustrating_stim/white_mw063.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","55","107519","0.0-6.0-1.25","","1378","","trustrating_stim/white_mw035.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","56","107722","0.0-6.0-2.25","","null","","trustrating_stim/white_mw035.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","57","109434","0.0-6.0-1.26","","1608","","trustrating_stim/white_00761_941201_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","58","109636","0.0-6.0-2.26","","null","","trustrating_stim/white_00761_941201_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","59","110594","0.0-6.0-1.27","","855","","trustrating_stim/white_mw049.bmp","4","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","60","110797","0.0-6.0-2.27","","null","","trustrating_stim/white_mw049.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","61","111789","0.0-6.0-1.28","","890","","trustrating_stim/white_00602_940928_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","62","111991","0.0-6.0-2.28","","null","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","63","113408","0.0-6.0-1.29","","1314","","trustrating_stim/white_00757_941201_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","64","113609","0.0-6.0-2.29","","null","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","65","115246","0.0-6.0-1.30","","1533","","trustrating_stim/white_mw053.bmp","3","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","66","115448","0.0-6.0-2.30","","null","","trustrating_stim/white_mw053.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","67","116666","0.0-6.0-1.31","","1116","","trustrating_stim/white_00120_931230_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","68","116869","0.0-6.0-2.31","","null","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","69","119856","0.0-6.0-1.32","","2885","","trustrating_stim/white_00602_940928_fb_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","70","120059","0.0-6.0-2.32","","null","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","71","124210","0.0-6.0-1.33","","4048","","trustrating_stim/white_mw089.bmp","4","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","72","124413","0.0-6.0-2.33","","null","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","73","125670","0.0-6.0-1.34","","1154","","trustrating_stim/white_mw049.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","74","125871","0.0-6.0-2.34","","null","","trustrating_stim/white_mw049.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","75","127130","0.0-6.0-1.35","","1156","","trustrating_stim/white_00577_940928_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","76","127333","0.0-6.0-2.35","","null","","trustrating_stim/white_00577_940928_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","77","130113","0.0-6.0-1.36","","2676","","trustrating_stim/white_00898_960530_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","78","130316","0.0-6.0-2.36","","null","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","79","133338","0.0-6.0-1.37","","2919","","trustrating_stim/white_00299_940422_fa_edt.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","80","133539","0.0-6.0-2.37","","null","","trustrating_stim/white_00299_940422_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","81","136226","0.0-6.0-1.38","","2582","","trustrating_stim/white_00109_931230_fa_edt.bmp","4","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","82","136429","0.0-6.0-2.38","","null","","trustrating_stim/white_00109_931230_fa_edt.bmp","null","","","","","","","","","","",""
"","","","rating","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","83","137995","0.0-6.0-1.39","","1463","","trustrating_stim/white_mw099.bmp","5","","","","","","","","","","",""
"","","","ratingFB","63e576170eb086a90644efb4","bdp_trlrn","Sun Mar 12 2023 23:52:09 GMT-0400 (Eastern Daylight Time)","614130","Trustworthy,Untrustworthy","","image-keyboard-response","84","138198","0.0-6.0-2.39","","null","","trustrating_stim/white_mw099.bmp","null","","","","","","","","","","",""
