"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"pavlovia","0","10","0.0-0.0","63f791c69ca73d3460eeb2d9","bdp_trlrn","Wed Mar 15 2023 12:23:06 GMT-0700 (Pacific Daylight Time)","981869","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"instructions","1","10829","0.0-1.0","63f791c69ca73d3460eeb2d9","bdp_trlrn","Wed Mar 15 2023 12:23:06 GMT-0700 (Pacific Daylight Time)","981869","Trustworthy,Untrustworthy","[{""page_index"":0,""viewing_time"":10817}]","10818","","","","","","","","","","","","","","","","","",""
"","","","","63f791c69ca73d3460eeb2d9","bdp_trlrn","Wed Mar 15 2023 12:23:06 GMT-0700 (Pacific Daylight Time)","981869","Trustworthy,Untrustworthy","","","fullscreenenter","2","13288","fullscreenenter","","","","","","","","","","","","","",""
"fullscreen","2","14285","0.0-2.0","63f791c69ca73d3460eeb2d9","bdp_trlrn","Wed Mar 15 2023 12:23:06 GMT-0700 (Pacific Daylight Time)","981869","Trustworthy,Untrustworthy","","","","","","","true","","","","","","","","","","","","",""
"instructions","3","58761","0.0-4.0","63f791c69ca73d3460eeb2d9","bdp_trlrn","Wed Mar 15 2023 12:23:06 GMT-0700 (Pacific Daylight Time)","981869","Trustworthy,Untrustworthy","[{""page_index"":0,""viewing_time"":34228},{""page_index"":1,""viewing_time"":10245}]","44473","","","","","","","","","","","","","","","","","",""
"instructions","4","60646","0.0-5.0","63f791c69ca73d3460eeb2d9","bdp_trlrn","Wed Mar 15 2023 12:23:06 GMT-0700 (Pacific Daylight Time)","981869","Trustworthy,Untrustworthy","[{""page_index"":0,""viewing_time"":1884}]","1884","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","5","85091","0.0-6.0-1.0","63f791c69ca73d3460eeb2d9","bdp_trlrn","Wed Mar 15 2023 12:23:06 GMT-0700 (Pacific Daylight Time)","981869","Trustworthy,Untrustworthy","","24331","","","","rating","","trustrating_stim/white_00340_940422_fa_edt.bmp","5","","","","","","","","","","",""
"image-keyboard-response","6","85294","0.0-6.0-2.0","63f791c69ca73d3460eeb2d9","bdp_trlrn","Wed Mar 15 2023 12:23:06 GMT-0700 (Pacific Daylight Time)","981869","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00340_940422_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","7","91578","0.0-6.0-1.1","63f791c69ca73d3460eeb2d9","bdp_trlrn","Wed Mar 15 2023 12:23:06 GMT-0700 (Pacific Daylight Time)","981869","Trustworthy,Untrustworthy","","6173","","","","rating","","trustrating_stim/white_mw048.bmp","3","","","","","","","","","","",""
"image-keyboard-response","8","91793","0.0-6.0-2.1","63f791c69ca73d3460eeb2d9","bdp_trlrn","Wed Mar 15 2023 12:23:06 GMT-0700 (Pacific Daylight Time)","981869","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw048.bmp","null","","","","","","","","","","",""
"image-keyboard-response","9","101517","0.0-6.0-1.2","63f791c69ca73d3460eeb2d9","bdp_trlrn","Wed Mar 15 2023 12:23:06 GMT-0700 (Pacific Daylight Time)","981869","Trustworthy,Untrustworthy","","9615","","","","rating","","trustrating_stim/white_mw063.bmp","2","","","","","","","","","","",""
