"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","numBlurs","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"image-keyboard-response","23","145122","0.0-6.0-1.9","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","1886","","","","rating","","","trustrating_stim/white_00120_931230_fa_edt.bmp","7","","","","","","","","","","",""
"image-keyboard-response","24","145327","0.0-6.0-2.9","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","25","146569","0.0-6.0-1.10","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","1132","","","","rating","","","trustrating_stim/white_mw071.bmp","8","","","","","","","","","","",""
"image-keyboard-response","26","146777","0.0-6.0-2.10","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_mw071.bmp","null","","","","","","","","","","",""
"image-keyboard-response","27","147830","0.0-6.0-1.11","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","945","","","","rating","","","trustrating_stim/white_mw053.bmp","3","","","","","","","","","","",""
"image-keyboard-response","28","148037","0.0-6.0-2.11","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_mw053.bmp","null","","","","","","","","","","",""
"image-keyboard-response","29","149306","0.0-6.0-1.12","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","1154","","","","rating","","","trustrating_stim/white_00299_940422_fa_edt.bmp","2","","","","","","","","","","",""
"image-keyboard-response","30","149511","0.0-6.0-2.12","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_00299_940422_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","31","150159","0.0-6.0-1.13","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","540","","","","rating","","","trustrating_stim/white_mw046.bmp","8","","","","","","","","","","",""
"image-keyboard-response","32","150371","0.0-6.0-2.13","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_mw046.bmp","null","","","","","","","","","","",""
"image-keyboard-response","33","151274","0.0-6.0-1.14","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","791","","","","rating","","","trustrating_stim/white_mw066.bmp","7","","","","","","","","","","",""
"image-keyboard-response","34","151477","0.0-6.0-2.14","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","",""
"image-keyboard-response","35","152269","0.0-6.0-1.15","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","685","","","","rating","","","trustrating_stim/white_mw049.bmp","8","","","","","","","","","","",""
"image-keyboard-response","36","152475","0.0-6.0-2.15","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_mw049.bmp","null","","","","","","","","","","",""
"image-keyboard-response","37","154511","0.0-6.0-1.16","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","1927","","","","rating","","","trustrating_stim/white_mw099.bmp","2","","","","","","","","","","",""
"image-keyboard-response","38","154717","0.0-6.0-2.16","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_mw099.bmp","null","","","","","","","","","","",""
"image-keyboard-response","39","156155","0.0-6.0-1.17","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","1335","","","","rating","","","trustrating_stim/white_mw033.bmp","3","","","","","","","","","","",""
"image-keyboard-response","40","156358","0.0-6.0-2.17","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","",""
"image-keyboard-response","41","157038","0.0-6.0-1.18","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","570","","","","rating","","","trustrating_stim/white_00757_941201_fa_edt.bmp","3","","","","","","","","","","",""
"image-keyboard-response","42","157250","0.0-6.0-2.18","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","43","158350","0.0-6.0-1.19","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","998","","","","rating","","","trustrating_stim/white_mw084.bmp","6","","","","","","","","","","",""
"image-keyboard-response","44","158554","0.0-6.0-2.19","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","",""
"image-keyboard-response","45","159637","0.0-6.0-1.20","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","971","","","","rating","","","trustrating_stim/white_00577_940928_fa_edt.bmp","5","","","","","","","","","","",""
"image-keyboard-response","46","159841","0.0-6.0-2.20","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_00577_940928_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","47","161378","0.0-6.0-1.21","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","1426","","","","rating","","","trustrating_stim/white_mw089.bmp","3","","","","","","","","","","",""
"image-keyboard-response","48","161584","0.0-6.0-2.21","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","",""
"image-keyboard-response","49","163074","0.0-6.0-1.22","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","1376","","","","rating","","","trustrating_stim/white_00109_931230_fa_edt.bmp","7","","","","","","","","","","",""
"image-keyboard-response","50","163284","0.0-6.0-2.22","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_00109_931230_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","51","164087","0.0-6.0-1.23","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","689","","","","rating","","","trustrating_stim/white_00785_941205_fb_edt.bmp","8","","","","","","","","","","",""
"image-keyboard-response","52","164300","0.0-6.0-2.23","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_00785_941205_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","53","165350","0.0-6.0-1.24","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","934","","","","rating","","","trustrating_stim/white_00898_960530_fa_edt.bmp","8","","","","","","","","","","",""
"image-keyboard-response","54","165555","0.0-6.0-2.24","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","55","167027","0.0-6.0-1.25","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","1363","","","","rating","","","trustrating_stim/white_mw048.bmp","9","","","","","","","","","","",""
"image-keyboard-response","56","167232","0.0-6.0-2.25","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_mw048.bmp","null","","","","","","","","","","",""
"image-keyboard-response","57","168389","0.0-6.0-1.26","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","1041","","","","rating","","","trustrating_stim/white_00223_940128_fb_edt.bmp","3","","","","","","","","","","",""
"image-keyboard-response","58","168599","0.0-6.0-2.26","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","59","169815","0.0-6.0-1.27","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","1101","","","","rating","","","trustrating_stim/white_00602_940928_fb_edt.bmp","1","","","","","","","","","","",""
"image-keyboard-response","60","170021","0.0-6.0-2.27","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","61","171019","0.0-6.0-1.28","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","890","","","","rating","","","trustrating_stim/white_mw056.bmp","3","","","","","","","","","","",""
"image-keyboard-response","62","171231","0.0-6.0-2.28","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","",""
"image-keyboard-response","63","172283","0.0-6.0-1.29","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","936","","","","rating","","","trustrating_stim/white_00761_941201_fb_edt.bmp","7","","","","","","","","","","",""
"image-keyboard-response","64","172488","0.0-6.0-2.29","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_00761_941201_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","65","173440","0.0-6.0-1.30","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","844","","","","rating","","","trustrating_stim/white_00659_941121_fa_edt.bmp","8","","","","","","","","","","",""
"image-keyboard-response","66","173647","0.0-6.0-2.30","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_00659_941121_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","67","174668","0.0-6.0-1.31","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","905","","","","rating","","","trustrating_stim/white_00757_941201_fa_edt.bmp","7","","","","","","","","","","",""
"image-keyboard-response","68","174871","0.0-6.0-2.31","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","69","175963","0.0-6.0-1.32","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","983","","","","rating","","","trustrating_stim/white_00129_931230_fb_edt.bmp","8","","","","","","","","","","",""
"image-keyboard-response","70","176170","0.0-6.0-2.32","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_00129_931230_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","71","177018","0.0-6.0-1.33","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","740","","","","rating","","","trustrating_stim/white_mw099.bmp","3","","","","","","","","","","",""
"image-keyboard-response","72","177230","0.0-6.0-2.33","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_mw099.bmp","null","","","","","","","","","","",""
"image-keyboard-response","73","178518","0.0-6.0-1.34","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","1172","","","","rating","","","trustrating_stim/white_mw056.bmp","3","","","","","","","","","","",""
"image-keyboard-response","74","178730","0.0-6.0-2.34","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","",""
"image-keyboard-response","75","180815","0.0-6.0-1.35","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","1964","","","","rating","","","trustrating_stim/white_00109_931230_fa_edt.bmp","6","","","","","","","","","","",""
"image-keyboard-response","76","181023","0.0-6.0-2.35","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_00109_931230_fa_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","77","182514","0.0-6.0-1.36","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","1385","","","","rating","","","trustrating_stim/white_00785_941205_fb_edt.bmp","8","","","","","","","","","","",""
"image-keyboard-response","78","182718","0.0-6.0-2.36","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_00785_941205_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","79","184974","0.0-6.0-1.37","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","2149","","","","rating","","","trustrating_stim/white_mw048.bmp","8","","","","","","","","","","",""
"image-keyboard-response","80","185178","0.0-6.0-2.37","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_mw048.bmp","null","","","","","","","","","","",""
"image-keyboard-response","81","187434","0.0-6.0-1.38","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","2149","","","","rating","","","trustrating_stim/white_mw049.bmp","5","","","","","","","","","","",""
"image-keyboard-response","82","187638","0.0-6.0-2.38","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_mw049.bmp","null","","","","","","","","","","",""
"image-keyboard-response","83","189573","0.0-6.0-1.39","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","1821","","","","rating","","","trustrating_stim/white_mw071.bmp","3","","","","","","","","","","",""
"image-keyboard-response","84","189778","0.0-6.0-2.39","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_mw071.bmp","null","","","","","","","","","","",""
"image-keyboard-response","85","191556","0.0-6.0-1.40","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","1669","","","","rating","","","trustrating_stim/white_mw066.bmp","3","","","","","","","","","","",""
"image-keyboard-response","86","191759","0.0-6.0-2.40","6135752aa4ee5158b0708670","bdp_trlrn","Thu Jul 28 2022 00:39:27 GMT-0400 (hora de verano oriental)","846087","Untrustworthy,Trustworthy","","null","","","","ratingFB","","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","",""
