"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","numBlurs","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"image-keyboard-response","63","82238","0.0-6.0-1.29","61650ba8e42101c561bf7335","bdp_trlrn","Wed Mar 15 2023 22:26:33 GMT-0400 (Eastern Daylight Time)","662783","Untrustworthy,Trustworthy","","1143","","","","rating","","trustrating_stim/white_00602_940928_fb_edt.bmp","7","","","","","","","","","","","",""
"image-keyboard-response","64","82439","0.0-6.0-2.29","61650ba8e42101c561bf7335","bdp_trlrn","Wed Mar 15 2023 22:26:33 GMT-0400 (Eastern Daylight Time)","662783","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","65","84805","0.0-6.0-1.30","61650ba8e42101c561bf7335","bdp_trlrn","Wed Mar 15 2023 22:26:33 GMT-0400 (Eastern Daylight Time)","662783","Untrustworthy,Trustworthy","","2264","","","","rating","","trustrating_stim/white_mw060.bmp","1","","","","","","","","","","","",""
"image-keyboard-response","66","85007","0.0-6.0-2.30","61650ba8e42101c561bf7335","bdp_trlrn","Wed Mar 15 2023 22:26:33 GMT-0400 (Eastern Daylight Time)","662783","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw060.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","67","86799","0.0-6.0-1.31","61650ba8e42101c561bf7335","bdp_trlrn","Wed Mar 15 2023 22:26:33 GMT-0400 (Eastern Daylight Time)","662783","Untrustworthy,Trustworthy","","1689","","","","rating","","trustrating_stim/white_00785_941205_fb_edt.bmp","2","","","","","","","","","","","",""
"image-keyboard-response","68","87000","0.0-6.0-2.31","61650ba8e42101c561bf7335","bdp_trlrn","Wed Mar 15 2023 22:26:33 GMT-0400 (Eastern Daylight Time)","662783","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00785_941205_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","69","88364","0.0-6.0-1.32","61650ba8e42101c561bf7335","bdp_trlrn","Wed Mar 15 2023 22:26:33 GMT-0400 (Eastern Daylight Time)","662783","Untrustworthy,Trustworthy","","1259","","","","rating","","trustrating_stim/white_mw033.bmp","4","","","","","","","","","","","",""
"image-keyboard-response","70","88566","0.0-6.0-2.32","61650ba8e42101c561bf7335","bdp_trlrn","Wed Mar 15 2023 22:26:33 GMT-0400 (Eastern Daylight Time)","662783","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","71","90622","0.0-6.0-1.33","61650ba8e42101c561bf7335","bdp_trlrn","Wed Mar 15 2023 22:26:33 GMT-0400 (Eastern Daylight Time)","662783","Untrustworthy,Trustworthy","","1953","","","","rating","","trustrating_stim/white_mw053.bmp","5","","","","","","","","","","","",""
"image-keyboard-response","72","90824","0.0-6.0-2.33","61650ba8e42101c561bf7335","bdp_trlrn","Wed Mar 15 2023 22:26:33 GMT-0400 (Eastern Daylight Time)","662783","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw053.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","73","92019","0.0-6.0-1.34","61650ba8e42101c561bf7335","bdp_trlrn","Wed Mar 15 2023 22:26:33 GMT-0400 (Eastern Daylight Time)","662783","Untrustworthy,Trustworthy","","1092","","","","rating","","trustrating_stim/white_mw066.bmp","5","","","","","","","","","","","",""
"image-keyboard-response","74","92221","0.0-6.0-2.34","61650ba8e42101c561bf7335","bdp_trlrn","Wed Mar 15 2023 22:26:33 GMT-0400 (Eastern Daylight Time)","662783","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","75","93489","0.0-6.0-1.35","61650ba8e42101c561bf7335","bdp_trlrn","Wed Mar 15 2023 22:26:33 GMT-0400 (Eastern Daylight Time)","662783","Untrustworthy,Trustworthy","","1165","","","","rating","","trustrating_stim/white_mw099.bmp","4","","","","","","","","","","","",""
"image-keyboard-response","76","93691","0.0-6.0-2.35","61650ba8e42101c561bf7335","bdp_trlrn","Wed Mar 15 2023 22:26:33 GMT-0400 (Eastern Daylight Time)","662783","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw099.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","77","95739","0.0-6.0-1.36","61650ba8e42101c561bf7335","bdp_trlrn","Wed Mar 15 2023 22:26:33 GMT-0400 (Eastern Daylight Time)","662783","Untrustworthy,Trustworthy","","1945","","","","rating","","trustrating_stim/white_00519_940519_fb_edt.bmp","4","","","","","","","","","","","",""
"image-keyboard-response","78","95941","0.0-6.0-2.36","61650ba8e42101c561bf7335","bdp_trlrn","Wed Mar 15 2023 22:26:33 GMT-0400 (Eastern Daylight Time)","662783","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00519_940519_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","79","98603","0.0-6.0-1.37","61650ba8e42101c561bf7335","bdp_trlrn","Wed Mar 15 2023 22:26:33 GMT-0400 (Eastern Daylight Time)","662783","Untrustworthy,Trustworthy","","2558","","","","rating","","trustrating_stim/white_mw056.bmp","4","","","","","","","","","","","",""
"image-keyboard-response","80","98806","0.0-6.0-2.37","61650ba8e42101c561bf7335","bdp_trlrn","Wed Mar 15 2023 22:26:33 GMT-0400 (Eastern Daylight Time)","662783","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw056.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","81","99982","0.0-6.0-1.38","61650ba8e42101c561bf7335","bdp_trlrn","Wed Mar 15 2023 22:26:33 GMT-0400 (Eastern Daylight Time)","662783","Untrustworthy,Trustworthy","","1073","","","","rating","","trustrating_stim/white_00129_931230_fb_edt.bmp","5","","","","","","","","","","","",""
"image-keyboard-response","82","100185","0.0-6.0-2.38","61650ba8e42101c561bf7335","bdp_trlrn","Wed Mar 15 2023 22:26:33 GMT-0400 (Eastern Daylight Time)","662783","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00129_931230_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","83","101280","0.0-6.0-1.39","61650ba8e42101c561bf7335","bdp_trlrn","Wed Mar 15 2023 22:26:33 GMT-0400 (Eastern Daylight Time)","662783","Untrustworthy,Trustworthy","","991","","","","rating","","trustrating_stim/white_00223_940128_fb_edt.bmp","4","","","","","","","","","","","",""
"image-keyboard-response","84","101481","0.0-6.0-2.39","61650ba8e42101c561bf7335","bdp_trlrn","Wed Mar 15 2023 22:26:33 GMT-0400 (Eastern Daylight Time)","662783","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","85","102689","0.0-6.0-1.40","61650ba8e42101c561bf7335","bdp_trlrn","Wed Mar 15 2023 22:26:33 GMT-0400 (Eastern Daylight Time)","662783","Untrustworthy,Trustworthy","","1105","","","","rating","","trustrating_stim/white_00577_940928_fa_edt.bmp","4","","","","","","","","","","","",""
"image-keyboard-response","86","102891","0.0-6.0-2.40","61650ba8e42101c561bf7335","bdp_trlrn","Wed Mar 15 2023 22:26:33 GMT-0400 (Eastern Daylight Time)","662783","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00577_940928_fa_edt.bmp","null","","","","","","","","","","","",""
