"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","numBlurs","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"pavlovia","0","2","0.0-0.0","63dd3dd2593c92be97d8dbde","bdp_trlrn","Sat Apr 08 2023 08:38:38 GMT-0700 (Pacific Daylight Time)","494719","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","3816","0.0-1.0","63dd3dd2593c92be97d8dbde","bdp_trlrn","Sat Apr 08 2023 08:38:38 GMT-0700 (Pacific Daylight Time)","494719","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":3813}]","3813","","","","","","","","","","","","","","","","","","",""
"","","","","63dd3dd2593c92be97d8dbde","bdp_trlrn","Sat Apr 08 2023 08:38:38 GMT-0700 (Pacific Daylight Time)","494719","Untrustworthy,Trustworthy","","","fullscreenenter","2","6685","fullscreenenter","","","","","","","","","","","","","","",""
"fullscreen","2","7675","0.0-2.0","63dd3dd2593c92be97d8dbde","bdp_trlrn","Sat Apr 08 2023 08:38:38 GMT-0700 (Pacific Daylight Time)","494719","Untrustworthy,Trustworthy","","","","","","","true","","","","","","","","","","","","","",""
"instructions","3","13673","0.0-4.0","63dd3dd2593c92be97d8dbde","bdp_trlrn","Sat Apr 08 2023 08:38:38 GMT-0700 (Pacific Daylight Time)","494719","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":3757},{""page_index"":1,""viewing_time"":2240}]","5997","","","","","","","","","","","","","","","","","","",""
"instructions","4","14736","0.0-5.0","63dd3dd2593c92be97d8dbde","bdp_trlrn","Sat Apr 08 2023 08:38:38 GMT-0700 (Pacific Daylight Time)","494719","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":1063}]","1063","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","5","16737","0.0-6.0-1.0","63dd3dd2593c92be97d8dbde","bdp_trlrn","Sat Apr 08 2023 08:38:38 GMT-0700 (Pacific Daylight Time)","494719","Untrustworthy,Trustworthy","","1899","","","","rating","","trustrating_stim/white_00602_940928_fb_edt.bmp","6","","","","","","","","","","","",""
"image-keyboard-response","6","16938","0.0-6.0-2.0","63dd3dd2593c92be97d8dbde","bdp_trlrn","Sat Apr 08 2023 08:38:38 GMT-0700 (Pacific Daylight Time)","494719","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","7","18441","0.0-6.0-1.1","63dd3dd2593c92be97d8dbde","bdp_trlrn","Sat Apr 08 2023 08:38:38 GMT-0700 (Pacific Daylight Time)","494719","Untrustworthy,Trustworthy","","1402","","","","rating","","trustrating_stim/white_00519_940519_fb_edt.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","8","18643","0.0-6.0-2.1","63dd3dd2593c92be97d8dbde","bdp_trlrn","Sat Apr 08 2023 08:38:38 GMT-0700 (Pacific Daylight Time)","494719","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00519_940519_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","9","19993","0.0-6.0-1.2","63dd3dd2593c92be97d8dbde","bdp_trlrn","Sat Apr 08 2023 08:38:38 GMT-0700 (Pacific Daylight Time)","494719","Untrustworthy,Trustworthy","","1248","","","","rating","","trustrating_stim/white_mw049.bmp","1","","","","","","","","","","","",""
"image-keyboard-response","10","20195","0.0-6.0-2.2","63dd3dd2593c92be97d8dbde","bdp_trlrn","Sat Apr 08 2023 08:38:38 GMT-0700 (Pacific Daylight Time)","494719","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw049.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","11","21281","0.0-6.0-1.3","63dd3dd2593c92be97d8dbde","bdp_trlrn","Sat Apr 08 2023 08:38:38 GMT-0700 (Pacific Daylight Time)","494719","Untrustworthy,Trustworthy","","984","","","","rating","","trustrating_stim/white_mw053.bmp","2","","","","","","","","","","","",""
"image-keyboard-response","12","21483","0.0-6.0-2.3","63dd3dd2593c92be97d8dbde","bdp_trlrn","Sat Apr 08 2023 08:38:38 GMT-0700 (Pacific Daylight Time)","494719","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw053.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","13","22970","0.0-6.0-1.4","63dd3dd2593c92be97d8dbde","bdp_trlrn","Sat Apr 08 2023 08:38:38 GMT-0700 (Pacific Daylight Time)","494719","Untrustworthy,Trustworthy","","1385","","","","rating","","trustrating_stim/white_00129_931230_fb_edt.bmp","4","","","","","","","","","","","",""
"image-keyboard-response","14","23171","0.0-6.0-2.4","63dd3dd2593c92be97d8dbde","bdp_trlrn","Sat Apr 08 2023 08:38:38 GMT-0700 (Pacific Daylight Time)","494719","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00129_931230_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","15","24570","0.0-6.0-1.5","63dd3dd2593c92be97d8dbde","bdp_trlrn","Sat Apr 08 2023 08:38:38 GMT-0700 (Pacific Daylight Time)","494719","Untrustworthy,Trustworthy","","1296","","","","rating","","trustrating_stim/white_mw048.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","16","24771","0.0-6.0-2.5","63dd3dd2593c92be97d8dbde","bdp_trlrn","Sat Apr 08 2023 08:38:38 GMT-0700 (Pacific Daylight Time)","494719","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw048.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","17","26282","0.0-6.0-1.6","63dd3dd2593c92be97d8dbde","bdp_trlrn","Sat Apr 08 2023 08:38:38 GMT-0700 (Pacific Daylight Time)","494719","Untrustworthy,Trustworthy","","1409","","","","rating","","trustrating_stim/white_00659_941121_fa_edt.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","18","26483","0.0-6.0-2.6","63dd3dd2593c92be97d8dbde","bdp_trlrn","Sat Apr 08 2023 08:38:38 GMT-0700 (Pacific Daylight Time)","494719","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00659_941121_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","19","28698","0.0-6.0-1.7","63dd3dd2593c92be97d8dbde","bdp_trlrn","Sat Apr 08 2023 08:38:38 GMT-0700 (Pacific Daylight Time)","494719","Untrustworthy,Trustworthy","","2114","","","","rating","","trustrating_stim/white_00807_941205_fb_edt.bmp","6","","","","","","","","","","","",""
"image-keyboard-response","20","28899","0.0-6.0-2.7","63dd3dd2593c92be97d8dbde","bdp_trlrn","Sat Apr 08 2023 08:38:38 GMT-0700 (Pacific Daylight Time)","494719","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","","","","",""
