"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round","numBlurs"
"pavlovia","0","4","0.0-0.0","63fe38bfab28b75385783fba","bdp_trlrn","Tue Mar 14 2023 13:47:07 GMT-0400 (Eastern Daylight Time)","1056965","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","","",""
"instructions","1","4231","0.0-1.0","63fe38bfab28b75385783fba","bdp_trlrn","Tue Mar 14 2023 13:47:07 GMT-0400 (Eastern Daylight Time)","1056965","Trustworthy,Untrustworthy","[{""page_index"":0,""viewing_time"":4224}]","4227","","","","","","","","","","","","","","","","","","",""
"","","","","63fe38bfab28b75385783fba","bdp_trlrn","Tue Mar 14 2023 13:47:07 GMT-0400 (Eastern Daylight Time)","1056965","Trustworthy,Untrustworthy","","","fullscreenenter","2","6748","fullscreenenter","","","","","","","","","","","","","","",""
"fullscreen","2","7703","0.0-2.0","63fe38bfab28b75385783fba","bdp_trlrn","Tue Mar 14 2023 13:47:07 GMT-0400 (Eastern Daylight Time)","1056965","Trustworthy,Untrustworthy","","","","","","","true","","","","","","","","","","","","","",""
"instructions","3","21057","0.0-4.0","63fe38bfab28b75385783fba","bdp_trlrn","Tue Mar 14 2023 13:47:07 GMT-0400 (Eastern Daylight Time)","1056965","Trustworthy,Untrustworthy","[{""page_index"":0,""viewing_time"":6814},{""page_index"":1,""viewing_time"":6537}]","13353","","","","","","","","","","","","","","","","","","",""
"instructions","4","22704","0.0-5.0","63fe38bfab28b75385783fba","bdp_trlrn","Tue Mar 14 2023 13:47:07 GMT-0400 (Eastern Daylight Time)","1056965","Trustworthy,Untrustworthy","[{""page_index"":0,""viewing_time"":1646}]","1646","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","5","24704","0.0-6.0-1.0","63fe38bfab28b75385783fba","bdp_trlrn","Tue Mar 14 2023 13:47:07 GMT-0400 (Eastern Daylight Time)","1056965","Trustworthy,Untrustworthy","","1899","","","","rating","","trustrating_stim/white_mw048.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","6","24907","0.0-6.0-2.0","63fe38bfab28b75385783fba","bdp_trlrn","Tue Mar 14 2023 13:47:07 GMT-0400 (Eastern Daylight Time)","1056965","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw048.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","7","26491","0.0-6.0-1.1","63fe38bfab28b75385783fba","bdp_trlrn","Tue Mar 14 2023 13:47:07 GMT-0400 (Eastern Daylight Time)","1056965","Trustworthy,Untrustworthy","","1481","","","","rating","","trustrating_stim/white_00223_940128_fb_edt.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","8","26693","0.0-6.0-2.1","63fe38bfab28b75385783fba","bdp_trlrn","Tue Mar 14 2023 13:47:07 GMT-0400 (Eastern Daylight Time)","1056965","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","9","30877","0.0-6.0-1.2","63fe38bfab28b75385783fba","bdp_trlrn","Tue Mar 14 2023 13:47:07 GMT-0400 (Eastern Daylight Time)","1056965","Trustworthy,Untrustworthy","","4081","","","","rating","","trustrating_stim/white_00299_940422_fa_edt.bmp","2","","","","","","","","","","","",""
"image-keyboard-response","10","31079","0.0-6.0-2.2","63fe38bfab28b75385783fba","bdp_trlrn","Tue Mar 14 2023 13:47:07 GMT-0400 (Eastern Daylight Time)","1056965","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00299_940422_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","11","33001","0.0-6.0-1.3","63fe38bfab28b75385783fba","bdp_trlrn","Tue Mar 14 2023 13:47:07 GMT-0400 (Eastern Daylight Time)","1056965","Trustworthy,Untrustworthy","","1820","","","","rating","","trustrating_stim/white_00602_940928_fb_edt.bmp","1","","","","","","","","","","","",""
"image-keyboard-response","12","33203","0.0-6.0-2.3","63fe38bfab28b75385783fba","bdp_trlrn","Tue Mar 14 2023 13:47:07 GMT-0400 (Eastern Daylight Time)","1056965","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","13","34738","0.0-6.0-1.4","63fe38bfab28b75385783fba","bdp_trlrn","Tue Mar 14 2023 13:47:07 GMT-0400 (Eastern Daylight Time)","1056965","Trustworthy,Untrustworthy","","1432","","","","rating","","trustrating_stim/white_mw046.bmp","2","","","","","","","","","","","",""
"image-keyboard-response","14","34939","0.0-6.0-2.4","63fe38bfab28b75385783fba","bdp_trlrn","Tue Mar 14 2023 13:47:07 GMT-0400 (Eastern Daylight Time)","1056965","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw046.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","15","36795","0.0-6.0-1.5","63fe38bfab28b75385783fba","bdp_trlrn","Tue Mar 14 2023 13:47:07 GMT-0400 (Eastern Daylight Time)","1056965","Trustworthy,Untrustworthy","","1754","","","","rating","","trustrating_stim/white_00807_941205_fb_edt.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","16","36997","0.0-6.0-2.5","63fe38bfab28b75385783fba","bdp_trlrn","Tue Mar 14 2023 13:47:07 GMT-0400 (Eastern Daylight Time)","1056965","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","17","38876","0.0-6.0-1.6","63fe38bfab28b75385783fba","bdp_trlrn","Tue Mar 14 2023 13:47:07 GMT-0400 (Eastern Daylight Time)","1056965","Trustworthy,Untrustworthy","","1777","","","","rating","","trustrating_stim/white_mw060.bmp","6","","","","","","","","","","","",""
"image-keyboard-response","18","39078","0.0-6.0-2.6","63fe38bfab28b75385783fba","bdp_trlrn","Tue Mar 14 2023 13:47:07 GMT-0400 (Eastern Daylight Time)","1056965","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw060.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","19","40452","0.0-6.0-1.7","63fe38bfab28b75385783fba","bdp_trlrn","Tue Mar 14 2023 13:47:07 GMT-0400 (Eastern Daylight Time)","1056965","Trustworthy,Untrustworthy","","1270","","","","rating","","trustrating_stim/white_00120_931230_fa_edt.bmp","2","","","","","","","","","","","",""
"image-keyboard-response","20","40654","0.0-6.0-2.7","63fe38bfab28b75385783fba","bdp_trlrn","Tue Mar 14 2023 13:47:07 GMT-0400 (Eastern Daylight Time)","1056965","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","21","41697","0.0-6.0-1.8","63fe38bfab28b75385783fba","bdp_trlrn","Tue Mar 14 2023 13:47:07 GMT-0400 (Eastern Daylight Time)","1056965","Trustworthy,Untrustworthy","","941","","","","rating","","trustrating_stim/white_mw066.bmp","2","","","","","","","","","","","",""
"image-keyboard-response","22","41898","0.0-6.0-2.8","63fe38bfab28b75385783fba","bdp_trlrn","Tue Mar 14 2023 13:47:07 GMT-0400 (Eastern Daylight Time)","1056965","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","","",""
"image-keyboard-response","23","43422","0.0-6.0-1.9","63fe38bfab28b75385783fba","bdp_trlrn","Tue Mar 14 2023 13:47:07 GMT-0400 (Eastern Daylight Time)","1056965","Trustworthy,Untrustworthy","","1421","","","","rating","","trustrating_stim/white_mw084.bmp","3","","","","","","","","","","","",""
"image-keyboard-response","24","43624","0.0-6.0-2.9","63fe38bfab28b75385783fba","bdp_trlrn","Tue Mar 14 2023 13:47:07 GMT-0400 (Eastern Daylight Time)","1056965","Trustworthy,Untrustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","","",""
