PROLIFIC_PID,tr_totalTime,tr_rat_mean,tr_rat_std,tr_rat_r1r2_corr_r,tr_rat_r1r2_corr_p,tr_qa:rat_%rt<300,tr_qa:rat_%rt>10000,tr_qa:rat_%Conseqs,tr_qa:rat_instruxDur,tr_qa:rat_blurEv,tr_qa:dec_%rt<300,tr_qa:dec_%rt>10000,tr_qa:dec_%Conseqs,tr_qa:dec_instruxDur,tr_qa:dec_blurEv,tr_frat_r1r2_corr_r,tr_frat_r1r2_corr_p,tr_qa:frat_%rt<300,tr_qa:frat_%rt>10000,tr_qa:frat_%Conseqs,tr_qa:frat_instruxDur,rw_totalTime,rw_qa:dec_%rt<300,rw_qa:dec_%rt>10000,rw_qa:dec_%Conseqs,rw_qa:dec_instruxDur,rw_qa:frat_%rt<300,rw_qa:frat_%rt>10000,rw_qa:frat_%Conseqs,rw_qa:frat_instruxDur,rw_qa:blurEv,subjLR_3prm,subjD_3prm,subjp0_3prm,subjNLL_3prm,subjLRTp_3prm
5f5834134283933a1c3b42d0,577.561,3.066666666666667,1.3761487240609076,0.7168297906742453,8.338794287783045e-06,0.0,0.0,0.15,10.25,1.0,0.045454545454545456,0.0,0.4090909090909091,104.2,0.0,0.7804532009012892,0.0027415276474603355,0.0,0.0,0.08333333333333333,9.69,492.639,0.1590909090909091,0.0,0.5075757575757576,17.75,0.0,0.0,0.0,36.61,0.0,0.3869848250539257,0.6240480790510606,0.03718102213672794,353.8584408639333,9.405385494616486e-33
6092dea4efd6d61350f0fdbf,624.486,4.283333333333333,1.6477171333127634,0.3790530096592873,0.03885261137559823,0.0,0.0,0.23333333333333334,9.51,0.0,0.007575757575757576,0.0,0.4393939393939394,75.22,0.0,0.6006860738817612,0.038880344126312145,0.0,0.0,0.3333333333333333,15.77,382.153,0.08333333333333333,0.0,0.38636363636363635,2.79,0.0,0.0,0.0,8.94,0.0,0.2640874152923538,0.5478060586327794,-0.9913184052681457,401.80642647092674,1.0840434748282315e-11
60fcdd3be2ae9576df065728,837.255,3.5833333333333335,1.1393079473391101,0.6320821926036022,0.0001790400649531494,0.0,0.016666666666666666,0.3333333333333333,38.55,0.0,0.0,0.0,0.20454545454545456,163.26,0.0,-0.4331245770269867,0.1595789847275607,0.0,0.0,0.5,23.43,436.738,0.05303030303030303,0.0,0.17424242424242425,6.7,0.0,0.0,0.16666666666666666,15.58,1.0,0.0038618919011336205,4.5397868702434395e-05,-0.4472330439063287,415.26628218397406,1.1463113970982634e-05
63ea4301f63c1d26f0ff83e9,508.513,3.7666666666666666,2.134198270987727,0.6948143726505817,2.0409391597536814e-05,0.0,0.0,0.1,9.98,0.0,0.045454545454545456,0.0,0.3333333333333333,47.52,0.0,0.5769275065753265,0.049538006358281914,0.0,0.0,0.08333333333333333,10.98,391.848,0.045454545454545456,0.0,0.30303030303030304,3.02,0.0,0.0,0.0,16.75,0.0,0.008871686882478615,4.5397868702434395e-05,-0.09366578961098543,424.6022667224811,0.4468284879429919
63bd8be8f8c532da7bb5431e,763.186,4.95,2.0035984576908157,0.7746209905335203,5.06368265863338e-07,0.0,0.0,0.16666666666666666,16.4,0.0,0.0,0.0,0.2803030303030303,92.15,0.0,0.6910346765134323,0.012824906958950718,0.0,0.0,0.25,13.63,511.136,0.26515151515151514,0.0,0.5833333333333334,14.02,0.0,0.0,0.0,38.69,0.0,0.23727167056400514,0.03992120143218361,1.0,369.6206552087301,7.455259110056342e-26
63b6be60f23fd8e0399f668c,671.946,3.7,0.8694436171424984,0.29060149731954243,0.11925828030074344,0.0,0.0,0.3333333333333333,16.24,0.0,0.12878787878787878,0.007575757575757576,0.3560606060606061,117.51,0.0,-0.04495002088719744,0.8896782753279305,0.0,0.0,0.4166666666666667,10.34,477.424,0.48484848484848486,0.0,0.15151515151515152,23.15,0.0,0.0,0.0,46.51,0.0,0.024276390550362605,0.12011429006039269,-0.21100908497151047,423.28827358562165,0.07333857592142694
63f3a7e45f338798fd025d99,1025.642,5.266666666666667,2.057369281772701,0.5229511950108701,0.0030262527211487515,0.0,0.05,0.08333333333333333,62.35,7.0,0.030303030303030304,0.007575757575757576,0.4166666666666667,102.27,0.0,0.8989748480670018,6.979665778953768e-05,0.0,0.0,0.08333333333333333,25.9,382.881,0.44696969696969696,0.0,0.49242424242424243,3.16,0.0,0.0,0.0,17.56,0.0,0.1192045079534053,0.4586587844021212,0.7521547598433536,413.5368080725473,1.8842400131003858e-06
6105338a15c74e8435e95c71,533.955,3.2666666666666666,0.4824607357929981,0.46513025470953195,0.009599496522411948,0.0,0.0,0.55,6.1,0.0,0.22727272727272727,0.0,0.45454545454545453,43.09,0.0,0.7752680715251512,0.00305200781354438,0.0,0.0,0.16666666666666666,11.2,370.891,0.5984848484848485,0.0,0.12121212121212122,5.61,0.0,0.0,0.3333333333333333,22.77,0.0,0.20137913725058176,0.9999546021312976,-0.5523659099288201,351.2106755881621,6.540727030951522e-34
63d7a6a997f03198526a1941,487.461,7.783333333333333,0.9222607937841727,-0.12863548538531944,0.4981201614340509,0.03333333333333333,0.0,0.06666666666666667,5.42,0.0,0.6136363636363636,0.0,0.23484848484848486,59.95,0.0,-0.04385290096535144,0.8923569890591391,0.08333333333333333,0.0,0.3333333333333333,5.5,633.993,0.2196969696969697,0.0,0.12121212121212122,14.04,0.0,0.0,0.5,29.5,0.0,0.016861161927450723,0.9999546021312976,0.5450677487488236,417.74701718926724,0.00015676310331530277
631b428359f449b8159625f8,782.763,4.8,2.704672667308954,0.4340993101299246,0.016537974364701804,0.0,0.0,0.18333333333333332,22.89,0.0,0.08333333333333333,0.0,0.9166666666666666,139.49,0.0,0.475806547296145,0.11792715973201934,0.0,0.0,0.0,15.78,554.047,0.19696969696969696,0.007575757575757576,0.9924242424242424,15.08,0.0,0.0,0.0,28.44,0.0,0.1860129233410024,4.5397868702434395e-05,1.0,233.7123231048339,3.814760532590376e-85
631381096e95278a3f97fed4,927.754,4.35,0.8986807657027426,0.7424551499333093,2.6357030295838894e-06,0.0,0.0,0.4166666666666667,37.36,0.0,0.05303030303030303,0.0,0.3181818181818182,208.78,0.0,0.8563950273016027,0.00037602573068469796,0.0,0.0,0.4166666666666667,52.58,676.432,0.26515151515151514,0.0,0.16666666666666666,52.3,0.0,0.0,0.0,47.81,0.0,0.5217915824754878,0.5321443134340106,1.0,394.680851661978,7.657146889432959e-15
6144bf2539bc8f85335af4be,670.608,2.55,1.1111911458933896,0.4967147631125932,0.005235968013002625,0.0,0.0,0.36666666666666664,7.84,0.0,0.015151515151515152,0.0,0.3409090909090909,75.86,0.0,0.046625240412015705,0.8855901323222325,0.0,0.0,0.3333333333333333,11.86,525.09,0.0,0.0,0.1893939393939394,11.85,0.0,0.0,0.0,29.82,0.0,0.26860617760218497,0.47235012590777287,0.12101305139408422,389.0107647616703,2.4282134155898587e-17
