PROLIFIC_PID,tr_totalTime,tr_rat_mean,tr_rat_std,tr_rat_r1r2_corr_r,tr_rat_r1r2_corr_p,tr_qa:rat_%rt<300,tr_qa:rat_%rt>10000,tr_qa:rat_%Conseqs,tr_qa:rat_instruxDur,tr_qa:rat_blurEv,tr_qa:dec_%rt<300,tr_qa:dec_%rt>10000,tr_qa:dec_%Conseqs,tr_qa:dec_instruxDur,tr_qa:dec_blurEv,tr_frat_r1r2_corr_r,tr_frat_r1r2_corr_p,tr_qa:frat_%rt<300,tr_qa:frat_%rt>10000,tr_qa:frat_%Conseqs,tr_qa:frat_instruxDur,rw_totalTime,rw_qa:dec_%rt<300,rw_qa:dec_%rt>10000,rw_qa:dec_%Conseqs,rw_qa:dec_instruxDur,rw_qa:frat_%rt<300,rw_qa:frat_%rt>10000,rw_qa:frat_%Conseqs,rw_qa:frat_instruxDur,rw_qa:blurEv,subjLR_3prm,subjD_3prm,subjp0_3prm,subjNLL_3prm,subjLRTp_3prm
55d86f3569dbc30012b6869f,857.147,5.216666666666667,1.3160246593262614,0.5437539858655853,0.0018980422066535328,0.016666666666666666,0.0,0.15,124.68,0.0,0.0,0.0,0.3181818181818182,94.04,0.0,-0.8343340536660955,0.0007388859928508308,0.0,0.0,0.0,27.5,402.148,0.09090909090909091,0.0,0.3409090909090909,2.0,0.0,0.0,0.16666666666666666,16.39,0.0,0.25234730427814034,0.5881811092984546,-0.3319510987423944,409.4213776146178,2.660663752974668e-08
63d1401242635aaffe867c4c,676.598,2.433333333333333,0.9273009250775698,0.6841058778234237,3.068362900640803e-05,0.0,0.0,0.4,13.64,0.0,0.0,0.0,0.4318181818181818,82.4,0.0,0.40451991747794536,0.19212703135616765,0.0,0.0,0.75,13.12,582.214,0.0,0.0,0.3560606060606061,16.17,0.0,0.0,0.0,27.76,0.0,0.5123404332334807,0.4513753207753126,1.0,342.1890953289707,7.46162365497946e-38
63bd81516745e78ee7f50f7f,637.779,3.6666666666666665,2.467872662887205,0.6500185530446285,0.0001011595412223266,0.0,0.0,0.2833333333333333,16.31,0.0,0.022727272727272728,0.0,0.4696969696969697,134.3,0.0,0.06991055713831111,0.8290707281104559,0.0,0.0,0.08333333333333333,16.69,480.843,0.09090909090909091,0.0,0.5,3.91,0.0,0.0,0.3333333333333333,30.53,1.0,0.6624850566212376,0.20371693799491628,0.6990745372777967,392.001820711176,5.042810494246991e-16
6362406ab7caf5fc96bb61c8,863.404,3.716666666666667,1.7764148494971905,0.8222716602255451,2.5000682448906383e-08,0.0,0.0,0.16666666666666666,16.87,0.0,0.022727272727272728,0.0,0.2196969696969697,82.7,0.0,0.8612021534849654,0.00031985970749335386,0.0,0.0,0.16666666666666666,17.31,662.277,0.09090909090909091,0.0,0.25,8.49,0.0,0.0,0.16666666666666666,33.42,1.0,0.02337226060462477,0.6921913825776379,-0.7267191308280725,400.98387300681776,4.682819519762411e-12
5c9432caec114b0001419276,849.256,4.433333333333334,2.0532460176607064,0.7696167178463218,6.65810426816235e-07,0.0,0.0,0.11666666666666667,12.78,0.0,0.09090909090909091,0.007575757575757576,0.16666666666666666,91.2,0.0,0.8135560974118833,0.0012854124736275444,0.0,0.0,0.0,68.63,598.505,0.08333333333333333,0.0,0.08333333333333333,9.29,0.0,0.0,0.16666666666666666,85.89,0.0,4.5397868702434395e-05,4.539787422157201e-05,-0.21849059504990836,421.80753976772775,0.013007142266743495
60bafed1d4e636dce6350863,714.825,4.8,1.1319699343195428,0.24786711519706792,0.18661593858783407,0.0,0.0,0.35,39.82,0.0,0.1590909090909091,0.0,0.24242424242424243,133.87,0.0,-0.09437975379118874,0.7704738219693889,0.0,0.0,0.3333333333333333,30.21,394.952,0.25757575757575757,0.0,0.3787878787878788,4.47,0.0,0.0,0.16666666666666666,20.72,1.0,0.377496557401005,0.8079356359813917,-0.09224392810478657,372.9904652033335,2.2354693137161564e-24
63b82398bbe6a599972413ad,753.616,5.066666666666666,0.8804210600263114,0.7014032333520562,1.574356344385855e-05,0.0,0.0,0.36666666666666664,70.41,0.0,0.007575757575757576,0.0,0.5303030303030303,135.84,0.0,0.3436164855716711,0.27413735742393597,0.0,0.0,0.08333333333333333,16.74,540.142,0.0,0.0,0.4090909090909091,3.34,0.0,0.0,0.5,18.09,0.0,0.5037446327729582,0.9999546021312976,0.10341918398472064,323.3643349117586,4.500759019234173e-46
608590825d295c858cbe7fa9,573.017,4.05,2.15834996612486,0.7985575586693835,1.2340746815781983e-07,0.0,0.0,0.11666666666666667,19.09,1.0,0.13636363636363635,0.0,0.5075757575757576,71.86,0.0,0.9132236600617478,3.344937631090141e-05,0.0,0.0,0.16666666666666666,13.49,399.734,0.13636363636363635,0.0,0.3560606060606061,4.83,0.0,0.0,0.0,31.57,1.0,0.009150772128766294,4.5397868702434395e-05,0.14260120999433598,421.6989899708293,0.01150733418228433
6400d916e410c86255a45836,625.23,3.6,2.4988132776600516,0.6688480757975044,5.332724290572e-05,0.0,0.0,0.15,22.93,0.0,0.4166666666666667,0.0,0.7803030303030303,107.82,0.0,0.3579812415167421,0.2532312448444177,0.0,0.0,0.08333333333333333,23.16,404.563,0.18181818181818182,0.0,0.48484848484848486,4.86,0.0,0.0,0.0,17.55,1.0,0.49266276966462025,4.5397868702434395e-05,0.8336278608615125,330.2867051204328,4.729495684650792e-43
63f794e7d8d24753edbbb136,970.822,4.766666666666667,1.2936175353185404,0.7239440411273694,6.133891195561536e-06,0.0,0.0,0.21666666666666667,43.91,0.0,0.0,0.0,0.49242424242424243,121.08,0.0,0.6372923363962355,0.025811501310924523,0.0,0.0,0.3333333333333333,18.76,707.574,0.0,0.0,0.5151515151515151,28.07,0.0,0.0,0.3333333333333333,50.44,0.0,0.6254085753415144,0.43682176186422367,1.0,330.0438050037854,3.704875056138872e-43
5b9b422307c6960001614c35,968.372,4.116666666666666,1.4272370685059699,0.7155891489027038,8.789311388307326e-06,0.0,0.0,0.18333333333333332,43.03,0.0,0.015151515151515152,0.0,0.18181818181818182,210.84,0.0,0.5833306960296523,0.04648485311219315,0.0,0.0,0.08333333333333333,12.51,590.323,0.045454545454545456,0.0,0.4318181818181818,31.98,0.0,0.0,0.16666666666666666,41.86,0.0,0.3946407595712764,0.24999031961056398,0.8861726053997085,363.08654656908243,1.0253460831471165e-28
5adfcb03f6b58c0001fa9083,673.962,5.866666666666666,1.7704415485511389,0.7392870302125356,3.060724890772597e-06,0.0,0.0,0.23333333333333334,16.48,0.0,0.015151515151515152,0.0,0.2878787878787879,97.43,0.0,0.6868354109935296,0.013612227416810129,0.0,0.0,0.16666666666666666,15.44,641.596,0.05303030303030303,0.0,0.4015151515151515,204.61,0.0,0.0,0.3333333333333333,15.95,0.0,0.2782304417470378,0.642008844810235,-0.49930264909237476,391.57830305062384,3.281263857482284e-16
5ba863a346de410001ecfb2a,1227.536,4.433333333333334,1.499905835085754,0.6016294305125887,0.00043685272856274014,0.0,0.0,0.03333333333333333,72.82,0.0,0.022727272727272728,0.05303030303030303,0.07575757575757576,272.29,1.0,0.36181737265437863,0.24781106164004665,0.08333333333333333,0.0,0.08333333333333333,12.25,588.623,0.045454545454545456,0.015151515151515152,0.25,5.57,0.0,0.0,0.0,20.4,0.0,0.3411171282930811,0.44775203205677927,0.8378114716576662,411.5901706502915,2.4987145801262063e-07
63d80cb1ba40ad04c1edd4db,1016.551,3.1166666666666667,1.5632611140607515,0.4677224355617247,0.009152565281805356,0.0,0.0,0.11666666666666667,46.5,0.0,0.0,0.015151515151515152,0.3106060606060606,173.67,0.0,0.2196895119332333,0.4926720555036802,0.0,0.0,0.5,21.62,463.444,0.0,0.0,0.4318181818181818,8.06,0.0,0.0,0.0,16.66,0.0,0.4095424055720277,0.9295311628592346,1.0,365.9700098920349,1.876515824615241e-27
560ce65601c38a0012769e20,883.701,4.283333333333333,1.519273540346004,0.7865017495587027,2.5693185527154057e-07,0.0,0.0,0.18333333333333332,11.92,0.0,0.0,0.0,0.18181818181818182,122.62,0.0,0.9115570948806966,3.668163016010698e-05,0.0,0.0,0.08333333333333333,7.95,724.853,0.0,0.0,0.17424242424242425,18.12,0.0,0.0,0.0,32.7,0.0,0.047065095713745134,0.8546964978036747,0.11288985114112461,419.46034917097967,0.0009813010340013265
63ed0065eb23ac3ee1726453,585.325,4.483333333333333,2.3827890414006876,0.6422386942879288,0.00013016134832862354,0.0,0.0,0.1,19.31,0.0,0.5151515151515151,0.007575757575757576,0.12121212121212122,100.13,0.0,0.8847215360133773,0.0001317256603205345,0.0,0.0,0.0,22.6,311.008,0.5454545454545454,0.0,0.09090909090909091,2.63,0.16666666666666666,0.0,0.0,13.92,0.0,0.01582392138503051,0.11306071183778493,0.025150179397173934,422.71416508025953,0.03690289426044174
5f514708067fba172909261a,1260.525,4.45,1.3952097224043154,0.06907053977360403,0.7168489118436363,0.31666666666666665,0.0,0.5333333333333333,714.13,0.0,0.3484848484848485,0.015151515151515152,0.4090909090909091,63.41,0.0,0.5175072609946516,0.08485126950192805,0.0,0.0,0.5833333333333334,8.76,585.209,0.12121212121212122,0.022727272727272728,0.18181818181818182,4.21,0.0,0.0,0.0,17.56,0.0,0.06611197449099185,0.1597053778002484,0.3886315629416068,403.5798120125131,6.635417291590715e-11
60599946259dc97d30e2001f,533.092,4.516666666666667,2.361353150328212,0.5964956946842104,0.0005033131484521926,0.0,0.0,0.08333333333333333,3.72,0.0,0.05303030303030303,0.0,0.25,44.44,0.0,0.3753987151482169,0.2291750029999002,0.0,0.0,0.0,5.47,422.716,0.03787878787878788,0.0,0.13636363636363635,9.39,0.0,0.0,0.16666666666666666,12.8,0.0,0.3264652574200142,0.6569914697555839,0.14899680322847889,399.9751032953718,1.6740360717861987e-12
610063614e6ba35532307dda,798.092,4.316666666666666,1.4899854016651113,0.7630399609819827,9.444826645946892e-07,0.0,0.0,0.16666666666666666,25.32,0.0,0.007575757575757576,0.007575757575757576,0.24242424242424243,94.66,0.0,0.5963466275832056,0.04069203736517886,0.0,0.0,0.3333333333333333,15.41,462.776,0.0,0.0,0.22727272727272727,7.78,0.0,0.0,0.0,11.06,0.0,0.43863127323215634,0.7891146560598927,-0.6030489220013637,366.20578159173067,2.380142792243101e-27
