PROLIFIC_PID,tr_totalTime,tr_rat_mean,tr_rat_std,tr_rat_r1r2_corr_r,tr_rat_r1r2_corr_p,tr_qa:rat_%rt<300,tr_qa:rat_%rt>10000,tr_qa:rat_%Conseqs,tr_qa:rat_instruxDur,tr_qa:rat_blurEv,tr_qa:dec_%rt<300,tr_qa:dec_%rt>10000,tr_qa:dec_%Conseqs,tr_qa:dec_instruxDur,tr_qa:dec_blurEv,tr_frat_r1r2_corr_r,tr_frat_r1r2_corr_p,tr_qa:frat_%rt<300,tr_qa:frat_%rt>10000,tr_qa:frat_%Conseqs,tr_qa:frat_instruxDur,rw_totalTime,rw_qa:dec_%rt<300,rw_qa:dec_%rt>10000,rw_qa:dec_%Conseqs,rw_qa:dec_instruxDur,rw_qa:frat_%rt<300,rw_qa:frat_%rt>10000,rw_qa:frat_%Conseqs,rw_qa:frat_instruxDur,rw_qa:blurEv,subjLR_3prm,subjD_3prm,subjp0_3prm,subjNLL_3prm,subjLRTp_3prm
6401094035971e9972e06328,996.163,5.0,0.0,,,0.0,0.0,0.9833333333333333,104.17,0.0,0.0,0.0,0.5681818181818182,233.57,0.0,,,0.0,0.0,0.6666666666666666,32.71,588.639,0.0,0.0,0.4015151515151515,10.72,0.0,0.16666666666666666,0.16666666666666666,42.35,0.0,0.4894099303292382,0.59075624735959,0.07821392270091915,385.9406366634441,1.0828473463633953e-18
63ecff07b619306f41db42fa,642.286,6.433333333333334,1.063519368101814,0.19441759095327615,0.30325133942564286,0.0,0.0,0.2833333333333333,30.4,0.0,0.19696969696969696,0.0,0.42424242424242425,116.14,0.0,0.36745216973970024,0.23997427633653398,0.0,0.0,0.4166666666666667,17.24,336.266,0.5833333333333334,0.0,0.4772727272727273,19.63,0.0,0.0,0.6666666666666666,15.41,1.0,0.6901746847976199,0.3830818429785333,-1.0,372.2831564429436,1.0947195056996697e-24
604945573fc8844cdd15b9bf,557.257,3.9833333333333334,2.4803749488747964,0.5396236121549792,0.0020871793908310518,0.0,0.0,0.21666666666666667,7.72,0.0,0.08333333333333333,0.0,0.5227272727272727,64.5,0.0,0.45889870171224034,0.13345538501144497,0.0,0.0,0.0,9.52,468.997,0.0,0.0,0.38636363636363635,8.12,0.0,0.0,0.0,22.54,0.0,0.3609700923374896,0.4358403512130443,-1.0,366.07050966871594,2.076650345772526e-27
580777dd827ca10001db494b,733.4,3.95,1.4892268498014303,0.7304232545870496,4.599392282845938e-06,0.0,0.0,0.18333333333333332,30.73,0.0,0.0,0.0,0.19696969696969696,108.23,0.0,0.6750563521532366,0.01601128300681193,0.0,0.0,0.25,15.48,425.671,0.0,0.0,0.22727272727272727,4.0,0.0,0.0,0.16666666666666666,19.42,0.0,0.5411753585376695,0.5443833211910198,0.23194617793395855,376.4490370243678,7.346786597244323e-23
5ede9b80b8a141131edabbe1,559.323,3.0,0.0,,,0.016666666666666666,0.0,0.9833333333333333,8.29,0.0,0.10606060606060606,0.007575757575757576,0.2727272727272727,82.49,0.0,,,0.0,0.0,0.6666666666666666,15.04,561.119,0.022727272727272728,0.015151515151515152,0.25,26.45,0.0,0.0,0.0,42.65,0.0,0.04945091624823822,0.9999546021312976,-1.0,332.9470551103607,6.859923516277952e-42
6110ac49fa97e0c2c87223a2,1102.588,4.6,1.2378220347976154,0.3029053018223744,0.10372260838114038,0.0,0.08333333333333333,0.26666666666666666,65.53,0.0,0.0,0.0,0.15151515151515152,147.06,0.0,-0.15181440406308738,0.6376396555250597,0.0,0.0,0.08333333333333333,15.82,519.85,0.015151515151515152,0.022727272727272728,0.17424242424242425,8.79,0.0,0.0,0.16666666666666666,10.11,0.0,0.07237955143265867,0.7150543079856543,-0.30772593112216534,411.1467629736106,1.5793403729227734e-07
63bc9e8cd8106f8d94c636d4,557.618,5.333333333333333,1.70409941090885,-0.3717530791042627,0.04309328337437591,0.15,0.0,0.4,28.77,0.0,0.10606060606060606,0.007575757575757576,0.5,62.55,0.0,0.6872081327440496,0.013540938051644474,0.0,0.0,0.4166666666666667,19.11,372.137,0.1893939393939394,0.0,0.5151515151515151,5.64,0.0,0.0,0.0,20.85,1.0,0.03300351289058837,0.6717808897305176,0.7864296573566489,410.6852368187247,9.801794626479307e-08
63fac97f0d4e8f6bfd753d90,529.394,3.25,2.0553774035895307,0.600232315373034,0.00045412548990664216,0.0,0.0,0.26666666666666666,33.81,0.0,0.6818181818181818,0.0,0.8484848484848485,94.86,0.0,0.7881714667218106,0.002324660646611259,0.0,0.0,0.08333333333333333,13.03,304.111,0.5833333333333334,0.0,0.5303030303030303,3.02,0.0,0.0,0.0,16.3,0.0,0.047474843442573085,0.9999097838085557,-1.0,367.0237842896145,5.430688783727244e-27
6400e07f37c248e81cbc9d41,592.864,5.133333333333334,1.3079504819666674,0.7263420208277556,5.519071032337829e-06,0.0,0.0,0.15,8.04,0.0,0.0,0.0,0.38636363636363635,64.87,0.0,0.5642993295967007,0.055967507149949414,0.0,0.0,0.16666666666666666,9.73,476.197,0.0,0.0,0.42424242424242425,4.65,0.0,0.0,0.0,15.64,0.0,0.477207082192777,0.9999546021312976,-1.0,310.20013457073605,8.126657730542722e-52
63df609cf58947e964792bb6,667.457,8.583333333333334,0.6186827632817331,0.6135079316379112,0.00031185377450802776,0.0,0.0,0.5,31.38,0.0,0.49242424242424243,0.0,0.5378787878787878,124.64,0.0,0.9272523786757391,1.4188829188166726e-05,0.0,0.0,0.08333333333333333,18.24,300.446,0.7045454545454546,0.0,0.3484848484848485,1.9,0.0,0.0,0.16666666666666666,10.91,0.0,4.5397868702434395e-05,0.9999546021312976,-1.0,374.42413147902795,9.505419717853979e-24
6156a0460b95fa57be8312c4,710.74,3.716666666666667,1.6477171333127631,0.5714639135179413,0.0009715361634707193,0.0,0.0,0.3333333333333333,5.66,0.0,0.17424242424242425,0.0,0.12878787878787878,101.78,0.0,-0.4182076219206463,0.17608045933327063,0.0,0.0,0.4166666666666667,20.03,430.376,0.4015151515151515,0.0,0.14393939393939395,13.42,0.0,0.0,0.0,18.6,0.0,0.08229366817708154,0.44752668459012174,0.004473654852567776,422.98090267375693,0.05060156591570338
