PROLIFIC_PID,tr_totalTime,tr_rat_mean,tr_rat_std,tr_rat_r1r2_corr_r,tr_rat_r1r2_corr_p,tr_qa:rat_%rt<300,tr_qa:rat_%rt>10000,tr_qa:rat_%Conseqs,tr_qa:rat_instruxDur,tr_qa:rat_blurEv,tr_qa:dec_%rt<300,tr_qa:dec_%rt>10000,tr_qa:dec_%Conseqs,tr_qa:dec_instruxDur,tr_qa:dec_blurEv,tr_frat_r1r2_corr_r,tr_frat_r1r2_corr_p,tr_qa:frat_%rt<300,tr_qa:frat_%rt>10000,tr_qa:frat_%Conseqs,tr_qa:frat_instruxDur,rw_totalTime,rw_qa:dec_%rt<300,rw_qa:dec_%rt>10000,rw_qa:dec_%Conseqs,rw_qa:dec_instruxDur,rw_qa:frat_%rt<300,rw_qa:frat_%rt>10000,rw_qa:frat_%Conseqs,rw_qa:frat_instruxDur,rw_qa:blurEv,subjLR_3prm,subjD_3prm,subjp0_3prm,subjNLL_3prm,subjLRTp_3prm
63f78c9346da47f7f8f3aef9,449.504,4.933333333333334,0.48246073579299836,0.030347651023393745,0.8735157620231218,0.0,0.0,0.6166666666666667,8.45,0.0,0.29545454545454547,0.0,0.5378787878787878,44.8,0.0,0.4600671772471658,0.1323417212817222,0.0,0.0,0.4166666666666667,7.06,297.398,0.2878787878787879,0.0,0.5606060606060606,1.84,0.0,0.0,0.0,7.68,1.0,0.43343667266571206,0.9999546021312976,1.0,304.2272632550762,2.0183421465531866e-54
6320e37620d067c7d322246a,724.1,3.816666666666667,1.6620557687788557,0.6264139977044694,0.00021287563993290868,0.0,0.0,0.23333333333333334,17.17,1.0,0.38636363636363635,0.0,0.5909090909090909,109.77,0.0,0.7113618015348383,0.009480696181300641,0.0,0.0,0.16666666666666666,13.71,504.959,0.08333333333333333,0.0,0.3939393939393939,19.45,0.0,0.0,0.16666666666666666,33.46,0.0,0.20162199023158586,0.9909993253651206,0.31384840319028023,381.56114684211997,1.2881705734329624e-20
63dd3dd2593c92be97d8dbde,494.719,3.8333333333333335,2.2106572890698177,0.21209833065460137,0.26050074833931935,0.0,0.0,0.13333333333333333,6.0,1.0,0.7348484848484849,0.0,0.9924242424242424,100.18,0.0,0.019037019975278707,0.9531737141763086,0.0,0.0,0.0,10.38,348.807,0.5681818181818182,0.0,0.9318181818181818,8.48,0.0,0.0,0.3333333333333333,16.26,0.0,0.06737229751450817,4.5397868702434395e-05,1.0,237.70480628071812,2.089005510731101e-83
5bfb5784a66aa500019dabef,551.691,5.35,1.6346357081334928,0.7579088741727671,1.2312631589812683e-06,0.0,0.0,0.11666666666666667,14.07,0.0,0.06060606060606061,0.0,0.6818181818181818,109.94,0.0,0.8841543986279325,0.00013486458812682117,0.0,0.0,0.08333333333333333,6.92,441.12,0.0,0.0,0.30303030303030304,22.48,0.0,0.0,0.16666666666666666,16.58,0.0,0.39917165548480293,0.2356319102240652,-0.29293640656267644,385.1908735865725,5.068836684029068e-19
6400caf68d8b75041e36f702,1290.337,5.416666666666667,0.7199733202840951,-0.15339299776947402,0.418357490614164,0.36666666666666664,0.08333333333333333,0.4,50.27,0.0,0.09090909090909091,0.030303030303030304,0.3333333333333333,193.64,0.0,0.09925833339709303,0.7589119084570793,0.08333333333333333,0.0,0.3333333333333333,31.89,713.165,0.07575757575757576,0.045454545454545456,0.32575757575757575,26.0,0.0,0.0,0.16666666666666666,13.08,0.0,4.5397868702434395e-05,4.539787121166784e-05,0.5568647687223389,406.3128044516999,1.0895677363799901e-09
610c736500a4b33398fef94f,493.383,5.066666666666666,1.0061954971729272,0.5754585786309994,0.0008778162007401402,0.0,0.0,0.15,8.4,0.0,0.14393939393939395,0.0,0.2727272727272727,48.44,0.0,0.6549305384178421,0.020809855488576584,0.0,0.0,0.25,11.3,417.421,0.0,0.0,0.19696969696969696,7.6,0.0,0.0,0.3333333333333333,28.3,0.0,0.32023227555679523,0.4712682907667724,-0.35357603468142496,388.7171822841385,1.8032756546795807e-17
63174f52c207f299e8f8dc08,719.01,5.066666666666666,0.9892072954878205,0.537333908439321,0.0021989001039504894,0.0,0.016666666666666666,0.25,11.19,0.0,0.0,0.007575757575757576,0.19696969696969696,71.9,0.0,0.16717384972597357,0.6035451972740733,0.0,0.0,0.16666666666666666,13.25,457.17,0.0,0.0,0.23484848484848486,5.19,0.0,0.0,0.0,17.39,0.0,0.40312030751343464,0.6364898660977223,-0.7121635713641076,381.40891883262617,1.104375235218981e-20
631ce86c7a3ce20f628bae05,556.663,4.4,1.2914319998240296,0.7865223645740067,2.5662014084205976e-07,0.0,0.0,0.2,8.49,0.0,0.06060606060606061,0.0,0.3560606060606061,39.64,0.0,0.5638247226739158,0.056219942070070916,0.0,0.0,0.25,12.02,463.268,0.1590909090909091,0.0,0.4166666666666667,3.36,0.0,0.0,0.16666666666666666,14.5,2.0,0.2679399754853187,0.29589680398561946,-0.6766039947865514,399.6839254411637,1.2441617737383388e-12
63f7b890b9c9e7b19a2e9281,707.536,4.8,1.8114513331037603,0.6545994416256196,8.691719311798423e-05,0.0,0.0,0.08333333333333333,29.21,0.0,0.06060606060606061,0.0,0.09848484848484848,114.05,0.0,0.6926752914801463,0.012526654691094664,0.0,0.0,0.0,24.36,349.272,0.3939393939393939,0.0,0.21212121212121213,7.74,0.0,0.0,0.0,15.47,0.0,0.15549985919704112,0.8048160319491774,0.3299779616525523,399.64432533135545,1.194951345024704e-12
5f507fb3e29c991f68f5879a,743.099,4.866666666666666,1.8176784100219399,0.6975533526214025,1.833701915778915e-05,0.016666666666666666,0.0,0.2,36.67,0.0,0.06060606060606061,0.0,0.3106060606060606,106.19,0.0,0.7348430120965295,0.006479643209743345,0.0,0.0,0.08333333333333333,22.03,408.587,0.022727272727272728,0.0,0.10606060606060606,5.74,0.0,0.0,0.0,8.19,0.0,4.5397868702434395e-05,0.9775514987968306,0.6598528939306619,399.83051099646633,1.444636473155132e-12
