PROLIFIC_PID,tr_totalTime,tr_rat_mean,tr_rat_std,tr_rat_r1r2_corr_r,tr_rat_r1r2_corr_p,tr_qa:rat_%rt<300,tr_qa:rat_%rt>10000,tr_qa:rat_%Conseqs,tr_qa:rat_instruxDur,tr_qa:rat_blurEv,tr_qa:dec_%rt<300,tr_qa:dec_%rt>10000,tr_qa:dec_%Conseqs,tr_qa:dec_instruxDur,tr_qa:dec_blurEv,tr_frat_r1r2_corr_r,tr_frat_r1r2_corr_p,tr_qa:frat_%rt<300,tr_qa:frat_%rt>10000,tr_qa:frat_%Conseqs,tr_qa:frat_instruxDur,rw_totalTime,rw_qa:dec_%rt<300,rw_qa:dec_%rt>10000,rw_qa:dec_%Conseqs,rw_qa:dec_instruxDur,rw_qa:frat_%rt<300,rw_qa:frat_%rt>10000,rw_qa:frat_%Conseqs,rw_qa:frat_instruxDur,rw_qa:blurEv,subjLR_3prm,subjD_3prm,subjp0_3prm,subjNLL_3prm,subjLRTp_3prm
60fd933d5461857048f9e74c,552.315,2.5833333333333335,1.487708585764763,0.23581229006724605,0.20966134322491511,0.0,0.0,0.2,10.37,1.0,0.36363636363636365,0.0,0.32575757575757575,72.32,0.0,0.7804470885943715,0.0027418788499833945,0.0,0.0,0.25,6.7,439.649,0.25,0.0,0.3106060606060606,7.17,0.0,0.0,0.0,21.11,0.0,0.09603750269030355,0.44825398737343586,0.6748391017751851,408.69452312396794,1.2586341736919108e-08
60f75a701ac4cfc5c17cceb7,682.243,2.85,1.624233848071249,0.7085194786552321,1.180187095083227e-05,0.0,0.0,0.26666666666666666,16.39,0.0,0.007575757575757576,0.0,0.23484848484848486,82.29,0.0,0.4098442999852685,0.18578165761752707,0.0,0.0,0.08333333333333333,7.99,528.771,0.0,0.0,0.3712121212121212,7.42,0.0,0.0,0.16666666666666666,17.54,0.0,0.27644228675165455,0.46748046784240405,-0.2811805170615686,405.11585187620386,3.1951861382389375e-10
5e87900b524dca41065df104,332.716,3.783333333333333,0.9404590777041596,0.0637880653926797,0.7377177632577508,0.2833333333333333,0.0,0.1,5.08,2.0,0.7348484848484849,0.0,0.9318181818181818,15.78,0.0,-0.3674898842295792,0.23992232424349594,0.5,0.0,0.75,6.36,336.545,0.5909090909090909,0.015151515151515152,0.07575757575757576,3.13,0.6666666666666666,0.0,0.6666666666666666,12.15,0.0,4.5397868702434395e-05,0.9999546020890803,-0.2526417198253005,420.75280328791746,0.004013689913362121
5edc0583f16dff0c806bdbb6,537.168,2.3,0.8887240901846744,-0.0527498013206697,0.7819041526721231,0.1,0.0,0.5166666666666667,19.18,0.0,0.2878787878787879,0.0,0.3106060606060606,93.04,0.0,1.3877787807814457e-17,1.0000000000000002,0.6666666666666666,0.0,0.25,24.29,420.414,0.3712121212121212,0.007575757575757576,0.5833333333333334,1.59,0.0,0.0,0.3333333333333333,3.62,0.0,0.20035401397529998,0.19300649472009976,0.9932320594616941,368.18079891649916,1.7444246714205977e-26
608d0831835bd8f85ac9237e,764.067,4.616666666666666,1.4967950695489305,0.6307117378783043,0.00018675034424567506,0.0,0.0,0.16666666666666666,9.63,0.0,0.007575757575757576,0.0,0.06818181818181818,67.04,0.0,0.5966005392134929,0.04058441115650295,0.0,0.0,0.25,24.85,583.844,0.09848484848484848,0.0,0.09090909090909091,18.75,0.0,0.0,0.0,45.17,0.0,4.5397868702434395e-05,4.5397868702434395e-05,0.2882323890390914,419.5455784950048,0.00107596282872972
6108027a71236aa28a407666,899.256,2.05,0.21978417765108269,,,0.0,0.05,0.9166666666666666,25.85,0.0,0.2727272727272727,0.022727272727272728,0.4393939393939394,211.85,0.0,0.29277002188455997,0.3557557258369082,0.0,0.0,0.5,20.13,439.409,0.0,0.0,0.3181818181818182,2.01,0.0,0.0,0.5,9.82,0.0,0.05711608214017995,0.4132146441781114,-0.5884358129108932,418.57893819437186,0.000380552378072638
6005fd9c8bbd67931607e518,461.831,6.516666666666667,1.1122075569413803,0.6387356266028505,0.00014547851863927624,0.0,0.0,0.36666666666666664,3.65,1.0,0.24242424242424243,0.0,0.5075757575757576,44.76,0.0,-2.7755575615628914e-17,1.0000000000000002,0.0,0.0,0.4166666666666667,3.19,422.877,0.2878787878787879,0.0,0.7727272727272727,5.68,0.0,0.0,0.16666666666666666,13.49,0.0,4.5397868702434395e-05,4.5397868702434395e-05,0.5300994946706796,407.9068553291477,5.598258626083988e-09
5ee71ce25f11c84a3e909b09,1389.675,4.066666666666666,2.231262215304675,0.7587005824604143,1.182404765757061e-06,0.0,0.0,0.1,93.59,0.0,0.23484848484848486,0.015151515151515152,0.4393939393939394,66.45,0.0,0.4750697866228607,0.1185777355320669,0.0,0.0,0.16666666666666666,111.88,579.666,0.18181818181818182,0.007575757575757576,0.45454545454545453,3.62,0.0,0.0,0.0,18.43,0.0,0.09638010804426539,0.3947280876391652,-1.0,411.59622714761764,2.5144298331228956e-07
5ec0d47ecf12be4ea2754516,759.957,5.133333333333334,2.0458032003257975,0.5087868464583847,0.004090267885627563,0.0,0.0,0.15,24.81,0.0,0.25757575757575757,0.0,0.4015151515151515,145.93,0.0,0.6274387856683141,0.028957061500034378,0.0,0.0,0.08333333333333333,31.38,433.187,0.5984848484848485,0.0,0.4166666666666667,3.24,0.0,0.0,0.3333333333333333,6.51,0.0,0.1936475337367675,0.37152309097844627,0.5783036387916765,404.8789488071947,2.5069214958643617e-10
63e5be4daa8fac2e51d4fe91,666.118,4.65,1.8487283765251976,0.48301675864112464,0.006857307379683729,0.0,0.016666666666666666,0.05,20.76,0.0,0.11363636363636363,0.0,0.25,105.98,0.0,0.2616632860040568,0.4113423017943838,0.0,0.0,0.08333333333333333,10.68,336.715,0.18181818181818182,0.0,0.36363636363636365,4.02,0.0,0.0,0.0,10.02,0.0,0.1846234857078398,0.3284752343391976,-0.23575956147728797,401.5343810380423,8.212099565801814e-12
