PROLIFIC_PID,totalTime,rat_mean,rat_std,rat_r1r2_corr_r,rat_r1r2_corr_p,frat_r1r2_corr_r,frat_r1r2_corr_p,subj2LR_pre,subj2LR_post,subj2p0_4prm,subj2D_4prm,subj2NLL_biasedOC,subj2LRTp_biasedOC,qa:rat_%rt<300,qa:rat_%rt>10000,qa:rat_%Conseqs,qa:rat_instruxDur,qa:rat_blurEv,qa:dec_%rt<300,qa:dec_%rt>10000,qa:dec_%Conseqs,qa:dec_instruxDur,qa:dec_blurEv,qa:frat_%rt<300,qa:frat_%rt>10000,qa:frat_%Conseqs,qa:frat_instruxDur
5f2f86864fd821374b4367bc,565.772,5.25,3.1975891342050877,-0.16328554570649206,0.3886011631275894,-0.21200662374236867,0.5082940638631399,0.11920292202211755,4.5397868702434395e-05,1.0,4.5397868702434395e-05,73.6636316463226,2.549033699884524e-62,0.0,0.0,0.4,12.25,0.0,0.75,0.0,0.946969696969697,60.43,0.0,0.16666666666666666,0.0,0.6666666666666666,13.94
61492ac26b91b5b11ba2c88b,631.332,4.216666666666667,2.597858744523492,0.9518484346245267,6.564740816535097e-16,0.5346057418960863,0.07333471275640098,0.2689414213699951,0.04522680596515254,-1.0,0.37394773521878955,206.46023929407494,0.0005403115684523395,0.0,0.0,0.23333333333333334,8.42,1.0,0.0,0.0,0.19696969696969696,89.2,0.0,0.0,0.0,0.08333333333333333,17.42
60234c1d5a0cf81cba76ce5d,800.233,4.833333333333333,2.6944177489115746,0.8069737469556535,7.179993937489609e-08,0.40499074294059767,0.1915606025287686,0.11920292202211755,0.07445339230729293,-1.0,0.45359092389611294,210.88706429051925,0.0774564695842685,0.0,0.0,0.16666666666666666,13.11,0.0,0.015151515151515152,0.0,0.3560606060606061,135.66,0.0,0.0,0.0,0.25,15.3
6362aca86b740b1ec4cb6efb,878.497,4.916666666666667,3.4162704744797736,-0.5318835497624039,0.0024858739880143613,0.30443870783668153,0.335991797308029,0.5,4.5397868702434395e-05,-1.0,0.09462583253889693,151.50617622770758,2.4532278022385752e-28,0.21666666666666667,0.0,0.35,32.46,2.0,0.06060606060606061,0.0,0.3181818181818182,170.04,1.0,0.16666666666666666,0.0,0.0,26.1
60fcd2b146529d02f1566012,529.8,5.383333333333334,1.9492864115168638,0.6340947376931119,0.00016822921705961284,0.7952612628504397,0.001986121469009111,0.7310585786300049,4.5397868702434395e-05,1.0,0.2331745296423972,180.71744612958167,1.6392950169055652e-15,0.0,0.0,0.23333333333333334,6.11,2.0,0.08333333333333333,0.0,0.5378787878787878,48.83,0.0,0.0,0.0,0.08333333333333333,14.07
63ed12d2c25b08ba24fe8a41,846.621,5.25,2.0052896151623503,0.4057166639184314,0.0261195374231897,-0.3383679829706526,0.2820151080976992,0.7310585786300049,0.009931013221333988,-1.0,0.3698717269319069,204.99498061293903,0.00011326401641595028,0.0,0.016666666666666666,0.16666666666666666,18.85,1.0,0.015151515151515152,0.0,0.3106060606060606,128.65,0.0,0.0,0.0,0.08333333333333333,17.55
5d412a9013864b0015b14b31,721.525,4.683333333333334,1.5348126001287992,0.8168516045225248,3.673645149758313e-08,0.5555414923488222,0.06075447230195248,0.7310585786300049,0.020724673292711552,-1.0,0.27237637275914567,191.62575046072328,1.0971913210117578e-10,0.0,0.0,0.1,17.33,0.0,0.1590909090909091,0.0,0.24242424242424243,91.27,0.0,0.0,0.0,0.25,22.37
