PROLIFIC_PID,totalTime,subj2LR_posOC,subj2LR_negOC,subj2LR_biasedOC,subj2p0_3prm,subj2NLL_biasedOC,subj2LRTp_biasedOC,qa:dec_%rt<300,qa:dec_%rt>10000,qa:dec_%Conseqs,qa:dec_instruxDur,qa:frat_%rt<300,qa:frat_%rt>10000,qa:frat_%Conseqs,qa:frat_instruxDur,qa:blurEv
5f2f86864fd821374b4367bc,317.618,0.004979473888661112,4.5397868702434395e-05,0.004934076019958677,1.0,212.96832377077882,1.0,0.7803030303030303,0.007575757575757576,0.8712121212121212,2.0,0.0,0.0,0.8333333333333334,0.6,0.0
61492ac26b91b5b11ba2c88b,504.727,0.21109160979665145,0.08064470537273995,0.1304469044239115,0.5746042564881051,185.84780494811747,1.0,0.0,0.0,0.1590909090909091,7.36,0.0,0.0,0.0,29.62,0.0
60234c1d5a0cf81cba76ce5d,1140.393,0.002099273618253717,0.008925540137123704,-0.006826266518869987,0.9840573095939943,210.39730292457062,1.0,0.0,0.05303030303030303,0.1590909090909091,22.99,0.0,0.3333333333333333,0.0,56.12,0.0
6362aca86b740b1ec4cb6efb,635.299,4.5397868702434395e-05,0.12822430914555605,-0.1281789112768536,0.7416888361027372,169.9216992079555,1.0,0.3712121212121212,0.007575757575757576,0.20454545454545456,1.86,0.0,0.16666666666666666,0.0,65.18,4.0
60fcd2b146529d02f1566012,442.68,0.035324044333727656,0.1264468657310382,-0.09112282139731054,0.5490021675841035,181.77749449085033,1.0,0.0,0.0,0.38636363636363635,7.45,0.0,0.0,0.3333333333333333,24.14,0.0
