PROLIFIC_PID,totalTime,rat_mean,rat_std,rat_r1r2_corr_r,rat_r1r2_corr_p,frat_r1r2_corr_r,frat_r1r2_corr_p,subj2LR_posOC,subj2LR_negOC,subj2p0_3prm,subj2NLL_biasedOC,subj2LR_biasedOC,subj2LRTp_biasedOC,qa:rat_%rt<300,qa:rat_%rt>10000,qa:rat_%Conseqs,qa:rat_instruxDur,qa:rat_blurEv,qa:dec_%rt<300,qa:dec_%rt>10000,qa:dec_%Conseqs,qa:dec_instruxDur,qa:dec_blurEv,qa:frat_%rt<300,qa:frat_%rt>10000,qa:frat_%Conseqs,qa:frat_instruxDur
62ec219e5f3634408fb35580,580.123,4.433333333333334,2.36762533301072,0.9019710890431288,1.0088903027443758e-11,0.9240300408519946,1.752515655257651e-05,4.53978687024344e-05,0.9999546021312976,0.3124037337065022,210.61116250704944,-0.9999092042625952,0.2994610893890268,0.0,0.0,0.2166666666666666,10.15,0.0,0.0303030303030303,0.0,0.4015151515151515,92.04,0.0,0.0,0.0,0.0833333333333333,9.87
594936ad4152bf0001bfd5cd,676.363,4.8,0.5142049977013226,0.8790490729915331,1.651842160055644e-10,0.5024862830384333,0.0959314692546617,4.53978687024344e-05,0.9999546021312976,0.1903774811642463,212.16643856651635,-0.9999092042625952,0.9058112974513324,0.0,0.0,0.5666666666666667,10.48,0.0,0.0,0.0,0.3257575757575757,79.41,0.0,0.0,0.0,0.1666666666666666,16.25
63d842d3e9626bd5fe5c17b1,465.26,5.0,0.0,,,,,4.53978687024344e-05,0.1928194464810719,0.9999546021312976,182.63396149747712,-0.1927740486123694,7.07358421797982e-13,0.2,0.0,0.9833333333333332,6.34,1.0,0.4696969696969697,0.0,0.6515151515151515,81.43,0.0,0.0,0.0,0.3333333333333333,12.38
631bc422eec20143118ad66b,623.131,6.316666666666666,2.3397208776498823,0.3903660002865512,0.0329485750026988,0.5445247005394181,0.0671707368931895,0.0692363210475508,0.22016606328513,0.2451761889773775,199.79540724710284,-0.1509297422375792,1.3358459064633524e-05,0.0,0.0,0.1833333333333333,21.99,0.0,0.4848484848484848,0.0,0.4469696969696969,135.32,1.0,0.0,0.0,0.3333333333333333,8.66
58016c9f551314000145af58,787.676,4.816666666666666,0.8334463200240203,0.7516773990357879,1.6845778022336029e-06,0.7448044896552724,0.0054499344503514,4.53978687024344e-05,0.2557402957836625,0.292516192214094,209.55593263195195,-0.25569489791496,0.1228319772257686,0.0,0.0,0.3666666666666666,20.34,0.0,0.0757575757575757,0.0,0.2727272727272727,174.71,0.0,0.0,0.0,0.0833333333333333,4.06
63d1c10210ce566ce71616e8,576.004,1.8833333333333333,1.354110711577543,0.2738591217106548,0.1430803014961939,0.0736313913357908,0.8201012433956852,0.0132651226530294,0.0320575717043984,4.53978687024344e-05,211.5253704944742,-0.018792449051369,0.6060822602099729,0.0,0.0,0.4166666666666667,8.19,0.0,0.5984848484848485,0.0,0.3181818181818182,165.31,0.0,0.0,0.0,0.4166666666666667,14.54
5e55e83cc65ccb5ed547cb04,849.288,3.933333333333333,2.3783391631853603,0.5525170204742224,0.0015453460148688,0.1390804904549582,0.6664068421034149,0.0188158295407614,0.7362070412305792,4.53978687024344e-05,212.04578277723624,-0.7173912116898178,0.8494566698456113,0.0,0.0,0.2,14.41,0.0,0.0151515151515151,0.0,0.1136363636363636,167.73,0.0,0.0,0.0,0.0,31.9
63e5b3e89a3823139cb9d35e,657.417,5.133333333333334,2.235815300175123,0.38447677589717,0.0359241803718456,0.6118614236494304,0.034479980810914,4.53978687024344e-05,0.9999546021312976,4.53978687024344e-05,212.44712234775236,-0.9999092042625952,1.0,0.0,0.0,0.15,40.25,0.0,0.4015151515151515,0.0,0.2803030303030303,134.87,0.0,0.0,0.0,0.25,42.93
6400ea4cec0b310140841b2d,574.005,3.6,2.2639398686390853,0.8485481047475264,3.160934644271203e-09,0.9504285966322146,2.168618322822135e-06,0.0550003023957084,0.5647310672099655,4.53978687024344e-05,210.57262771332728,-0.509730764814257,0.290188091260387,0.0,0.0,0.1333333333333333,7.7,0.0,0.3333333333333333,0.0,0.1515151515151515,56.87,0.0,0.0,0.0,0.0833333333333333,4.16
6352b3c968388ef86f3556db,633.379,5.166666666666667,2.0433162366451887,0.6817280529627138,3.3514927991046214e-05,0.5457878825534308,0.066412324452906,4.53978687024344e-05,0.4960799417864853,0.9999546021312976,179.717925076562,-0.4960345439177829,4.0074281821737086e-14,0.0,0.0,0.0666666666666666,20.61,0.0,0.106060606060606,0.0,0.2348484848484848,71.35,0.0,0.0,0.0,0.25,16.27
63dc7b5bf451a34177b66c66,1163.551,4.683333333333334,1.545816296523902,-0.4109932346065582,0.0240583974034598,-0.5240974256643346,0.0802766252861273,4.53978687024344e-05,0.9999546021312976,0.5264840323583371,208.21843147674244,-0.9999092042625952,0.0374914602558895,0.0,0.0333333333333333,0.1333333333333333,74.46,0.0,0.0909090909090909,0.0,0.2272727272727272,285.04,0.0,0.0,0.0833333333333333,0.0833333333333333,32.34
63d881ab484805569b553bd8,585.3,3.7666666666666666,2.036669486900134,0.5786407277758675,0.000808920358334,0.5968906638081337,0.040461682906597,0.011738085298486,4.53978687024344e-05,0.0215861738695829,211.3646106684212,0.0116926874297836,0.5393947965477277,0.0,0.0,0.3,11.08,0.0,0.0909090909090909,0.0,0.0227272727272727,66.1,0.0,0.0,0.0,0.25,8.12
63d43dc4b4b7a0e426a381cd,718.52,5.633333333333334,1.5290039592311828,0.5889326939891582,0.000617421268637,0.8874985629701009,0.0001171710967763,0.0198875488981418,0.1478273766206041,0.9999546021312976,173.52677955501616,-0.1279398277224623,8.926762940797528e-17,0.0,0.0,0.35,8.24,0.0,0.0151515151515151,0.0,0.5909090909090909,97.42,0.0,0.0,0.0,0.0833333333333333,8.92
5e7abb2c6c89e4000a180b4a,830.858,4.716666666666667,1.688361623512988,0.794124879055131,1.6250321461737086e-07,0.2578483140393151,0.418441939311109,0.0121861643277519,0.9999546021312976,0.2541169332944746,211.29408143485915,-0.9877684378035456,0.5118610638634373,0.0,0.0,0.1166666666666666,25.13,0.0,0.0,0.0,0.6363636363636364,109.7,0.0,0.0,0.0,0.0,27.36
63d42c21dc6f4d60e34cc337,602.312,4.216666666666667,2.278057949789441,0.5987845617147767,0.0004726563211458,0.7637174416227143,0.003839424550995,4.53978687024344e-05,0.0004482571166906,0.3604828671078077,196.69648427933365,-0.0004028592479882,6.674629941733816e-07,0.0,0.0,0.1166666666666666,11.29,0.0,0.2954545454545454,0.0,0.1363636363636363,68.15,0.0,0.0,0.0,0.0833333333333333,5.58
62f6bc18e456bdf4bc90dd7b,829.322,4.383333333333334,2.1160537837728057,0.5807761692422942,0.0007653867388138,0.9058414916072398,4.967593511779448e-05,0.3030639959635045,0.9999546021312976,4.53978687024344e-05,198.81721161412676,-0.6968906061677931,5.199894553253531e-06,0.0,0.0833333333333333,0.1833333333333333,5.65,0.0,0.3333333333333333,0.0454545454545454,0.4621212121212121,65.48,0.0,0.0,0.0,0.1666666666666666,13.59
63d6873b65a6170d64a652f6,490.148,4.616666666666666,1.121313797635774,0.3133197987954037,0.0918043320417678,0.5765196684585955,0.0497371227427325,4.53978687024344e-05,0.0061092803114523,0.5281768117213252,182.7955780734543,-0.0060638824427499,8.292512652175456e-13,0.0,0.0,0.2,8.34,0.0,0.3712121212121212,0.0,0.4318181818181818,62.88,0.0,0.0,0.0,0.1666666666666666,4.25
633fa968afc8d3d2c0d8745c,486.63,5.45,0.928366526098212,,,0.4542789501274428,0.1379179404686999,4.53978687024344e-05,0.0236446730546017,0.4156261468034228,195.8781034594633,-0.0235992751858992,3.0156722453400764e-07,0.75,0.0,0.9333333333333332,18.46,0.0,0.4848484848484848,0.0075757575757575,0.4469696969696969,12.08,0.0,0.75,0.0,0.4166666666666667,22.64
5c3161130cfe9a00012f71ff,629.672,4.8,2.097617696340303,0.292838086090094,0.1163132752496526,0.290817903721613,0.3591209803923028,0.4660883248072955,0.1782986946817306,0.7871877276326565,171.4053807647233,0.2877896301255649,1.098067486272594e-17,0.0,0.0166666666666666,0.0333333333333333,40.95,0.0,0.5833333333333334,0.0,0.4090909090909091,102.28,0.0,0.0,0.0,0.25,7.29
5f1f3581b5cf3e103cc545c9,1031.882,3.95,1.5118178528972936,0.617593159436439,0.0002768505246033,0.486361355805591,0.1088640970123005,0.0296957601609916,0.9999546021312976,0.3203231886703032,210.05434387190007,-0.970258841970306,0.1884005353398891,0.0,0.0,0.1333333333333333,43.33,0.0,0.0,0.0,0.1742424242424242,264.75,0.0,0.0,0.0,0.0833333333333333,16.85
63d42387aba51e699ab9ce5c,640.219,4.05,1.943481063470338,-0.0190719185398519,0.92031942183824,0.4943049154090927,0.1023567257868151,4.53978687024344e-05,0.9999546021312976,4.53978687024344e-05,212.449255575633,-0.9999092042625952,1.0,0.0,0.0,0.0833333333333333,10.68,2.0,0.4318181818181818,0.0075757575757575,0.1136363636363636,65.07,0.0,0.0,0.0,0.4166666666666667,8.88
5fa935b3d330fa0429da624a,629.818,3.75,2.071804257490541,0.7499000732791516,1.8390782904718e-06,0.5947618842394494,0.0413683510900966,0.2194676371569013,0.5339513896660288,0.0702206488195907,190.29078873587503,-0.3144837525091274,1.296818437864788e-09,0.0,0.0,0.1333333333333333,48.18,1.0,0.0303030303030303,0.0,0.2045454545454545,53.46,0.0,0.0,0.0,0.0833333333333333,21.93
63d97863bc1e08294519edd8,529.461,4.916666666666667,2.085394460646996,0.8246610189873641,2.101258625800485e-08,0.1524314076742539,0.636256996486774,4.53978687024344e-05,0.9999546021312976,4.53978687024344e-05,212.4472131043918,-0.9999092042625952,1.0,0.0,0.0,0.0833333333333333,6.31,0.0,0.2803030303030303,0.0,0.6742424242424242,78.72,0.0,0.0,0.0,0.1666666666666666,13.91
60fefd59226b2b1d87bc36db,776.367,1.0333333333333334,0.2581988897471614,,,,,0.0538410739000464,0.1314693803415822,4.53978687024344e-05,207.036621598762,-0.0776283064415358,0.0127497006143689,0.0666666666666666,0.0166666666666666,0.95,13.69,0.0,0.1969696969696969,0.0227272727272727,0.5,105.48,0.0,0.0833333333333333,0.0,0.9166666666666666,65.98
5f5691fb24d1090e6bcdf1ec,533.771,3.55,1.048404760754586,0.4613328389982579,0.0102873230589324,0.6497768890146263,0.0221908786888905,0.092252832574774,0.7356460041876951,0.3159515728888524,206.5236209642053,-0.643393171612921,0.0079357605991148,0.0,0.0,0.35,6.48,1.0,0.303030303030303,0.0,0.3106060606060606,65.52,0.0,0.0,0.0,0.25,5.4
5d5606cd4171ec00182e2b15,389.871,3.25,0.5407151573203143,0.2268886218837166,0.2279267968596655,,,0.3644235078430275,0.2170468359484248,0.9999546021312976,144.78739408054275,0.1473766718946027,3.864704583386721e-29,0.0,0.0,0.75,3.28,0.0,0.6893939393939394,0.0,0.8636363636363636,47.87,0.0,0.0,0.0,0.9166666666666666,8.25
6162341a644c08d5cca4b7bb,523.927,3.183333333333333,1.0968625003311805,0.4253930554067385,0.0191019892840541,-0.0809212292453344,0.8025864057058026,0.080396678538328,0.9999546021312976,0.1127816559789508,209.34867987638057,-0.9195579235929696,0.1025326885254941,0.0,0.0,0.2333333333333333,17.78,0.0,0.0606060606060606,0.0,0.2727272727272727,51.19,0.0,0.0,0.0,0.25,7.42
6400de8f305c51d03c2a9a0e,816.815,5.4,1.3802480739934808,0.4936740850752614,0.0055643168165666,0.0789747189738984,0.8072553386155871,4.53978687024344e-05,0.9999546021312976,4.53978687024344e-05,212.44621438429985,-0.9999092042625952,1.0,0.0,0.0,0.0166666666666666,26.24,0.0,0.0909090909090909,0.0,0.1969696969696969,143.88,0.0,0.0,0.0,0.0833333333333333,11.4
5b184f9768a5ed0001734190,736.278,4.416666666666667,1.5103222988248846,0.5745300136863962,0.0008988646354134,0.4468025265182714,0.1453423438642939,0.0655762732775135,0.9999546021312976,0.1992697197086017,206.2373137428802,-0.934378328853784,0.0060830810666524,0.0,0.0,0.15,21.22,0.0,0.0227272727272727,0.0,0.2878787878787879,122.82,0.0,0.0,0.0,0.3333333333333333,22.2
56b8de29e1d0a200051517f8,763.058,4.566666666666666,0.8899946041860172,0.8136647524234173,4.579825127880882e-08,0.4029033148052781,0.1940797556271193,4.53978687024344e-05,0.9999546021312976,0.1257699941302676,212.19873511413945,-0.9999092042625952,0.9201772238816384,0.0,0.0,0.3166666666666666,32.85,0.0,0.0454545454545454,0.0,0.5454545454545454,162.0,0.0,0.0,0.0,0.1666666666666666,19.72
63fba157c9ebcb0ba6397872,709.488,5.35,2.4689598441174385,0.6511003088525054,9.76208250050312e-05,0.1592782150046159,0.6209861007087403,0.1686442096359933,0.9999546021312976,0.9999546021312976,197.1155465969324,-0.8313103924953043,1.0021027562371732e-06,0.0,0.0,0.1333333333333333,8.31,0.0,0.0378787878787878,0.0,0.2954545454545454,67.76,0.0,0.0,0.0,0.25,16.76
63e802622f8052bd67d6c5f0,674.558,5.6,2.82362911090182,-0.5114739263443429,0.0038668122336611,-0.0321287731560999,0.9210418195244392,0.0328115362803107,4.53978687024344e-05,0.0353007596393706,207.59721831927573,0.0327661384116082,0.0213236998414146,0.0,0.0,0.3,26.26,0.0,0.1439393939393939,0.0,0.4242424242424242,105.74,0.0,0.0,0.0,0.4166666666666667,17.66
63d413840c9c512ac3dfc533,638.082,4.15,1.5162956645631087,-0.1941033722962929,0.3040487696223591,0.1583648079768245,0.6230155754666101,0.2052906083936848,0.4500760119578351,0.6707117252159379,187.11418230806308,-0.2447854035641503,5.7707803597638e-11,0.0166666666666666,0.0,0.2166666666666666,11.04,1.0,0.0075757575757575,0.0,0.3181818181818182,80.82,0.0,0.0833333333333333,0.0,0.0,11.57
63ed15bed4665c62d9e6dbb2,411.824,2.3833333333333333,1.9053151940559776,0.4785080880676954,0.0074765168167419,0.916213618401286,2.8215327719581432e-05,4.53978687024344e-05,0.9378412420096404,4.53978687024344e-05,212.44720657433325,-0.937795844140938,1.0,0.0,0.0,0.4,3.82,0.0,0.8106060606060606,0.0,0.5757575757575758,29.82,0.0,0.0,0.0,0.3333333333333333,3.23
63e1f5009f56fcb831963f19,906.39,6.25,1.1442561050299471,0.3013803229406062,0.1055609874249736,0.1535963434938927,0.633649367929458,4.53978687024344e-05,4.53978687024344e-05,4.53978687024344e-05,212.4468138167639,0.0,1.0,0.0,0.0,0.2833333333333333,30.02,0.0,0.2348484848484848,0.0075757575757575,0.1893939393939394,265.12,0.0,0.0,0.0,0.25,25.02
5c4e31b37065de00011f795d,1593.979,4.566666666666666,1.807392228230128,0.6217335110735461,0.0002449666916678,0.7488989887350418,0.0050645791061043,4.53978687024344e-05,0.9999546021312976,4.53978687024344e-05,212.44930178347772,-0.9999092042625952,1.0,0.0,0.0,0.25,39.76,0.0,0.0,0.0757575757575757,0.6742424242424242,160.7,0.0,0.0,0.0,0.0833333333333333,37.06
572041d6fd3a5200093c1295,505.798,5.266666666666667,2.4965512936012195,0.3488377084108927,0.0588500075520208,0.1377886860987578,0.6693491116866026,4.53978687024344e-05,0.9999546021312976,0.2751780419802917,211.3655716543469,-0.9999092042625952,0.5397773388914029,0.0,0.0,0.1666666666666666,14.91,0.0,0.4090909090909091,0.0,0.4924242424242424,71.62,0.0,0.0,0.0,0.5,12.59
63d41088860131e49a85cfac,687.954,6.166666666666667,1.250988309862418,0.1355444756866129,0.475123373927046,0.461436315305594,0.1310445160672922,0.0275459877194717,4.53978687024344e-05,4.53978687024344e-05,208.63161681618044,0.0275005898507692,0.0543500883782081,0.0,0.0,0.1,20.66,0.0,0.0,0.0,0.0606060606060606,267.05,1.0,0.0,0.0,0.0833333333333333,5.84
6400e1e1c539ed3882af8d8f,1088.212,5.383333333333334,0.5237306419436758,0.8214141401212167,2.6592970049038687e-08,0.6295412064573487,0.0282638819475737,4.53978687024344e-05,0.9999546021312976,4.53978687024344e-05,212.44680429900035,-0.9999092042625952,1.0,0.0,0.0,0.5833333333333334,17.65,0.0,0.0,0.0,0.4166666666666667,160.76,0.0,0.0,0.0,0.4166666666666667,88.53
63f2e107c4d0bc684b99d2c6,686.409,3.733333333333333,1.8582538428946596,0.3375581629574942,0.0681087543178551,0.7887638393343204,0.0022947980026875,4.53978687024344e-05,0.9999546021312976,4.53978687024344e-05,212.4497552386701,-0.9999092042625952,1.0,0.0,0.0,0.5,17.18,0.0,0.3787878787878788,0.0,0.7424242424242424,124.84,0.0,0.0,0.0,0.25,32.57
5f43ef4041bb5f11a27aa07e,722.537,4.35,2.0897246595047814,0.7084589760780385,1.1831239691088282e-05,0.4226863063164389,0.1710184272511496,4.53978687024344e-05,0.9999546021312976,0.3186763868813358,210.7312812693467,-0.9999092042625952,0.3300818364406994,0.0,0.0,0.1,11.52,0.0,0.0075757575757575,0.0,0.1818181818181818,106.78,0.0,0.0,0.0,0.0,10.0
5dbf692c2a1dd63f64ef5ae4,991.146,8.983333333333333,0.1290994448735806,,,1.0,1.3283169408470458e-79,4.53978687024344e-05,0.9999546021312976,4.53978687024344e-05,212.4623300277672,-0.9999092042625952,1.0,0.1833333333333333,0.0,0.95,90.08,0.0,0.5151515151515151,0.0,0.9924242424242424,246.12,0.0,0.5,0.0,0.75,45.68
5fd8025bcfda8b1165a0b16e,1007.332,4.983333333333333,2.3178867250270225,0.5808078030957675,0.0007647575944621,0.5779692880775571,0.0490319284779603,0.1462005426549984,0.9999546021312976,4.53978687024344e-05,204.4248380659157,-0.8537540594762992,0.0011117559995905,0.0,0.0,0.0666666666666666,39.06,2.0,0.0,0.0,0.1439393939393939,151.46,0.0,0.0,0.0,0.0833333333333333,35.37
60fd933d5461857048f9e74c,552.315,2.583333333333333,1.487708585764763,0.235812290067246,0.2096613432249151,0.7804470885943715,0.0027418788499833,0.0052423646098409,0.9999546021312976,0.7512950306223848,207.020329181468,-0.9947122375214568,0.0125597586372215,0.0,0.0,0.2,10.37,1.0,0.3636363636363636,0.0,0.3257575757575757,72.32,0.0,0.0,0.0,0.25,6.7
60f75a701ac4cfc5c17cceb7,682.243,2.85,1.624233848071249,0.7085194786552321,1.180187095083227e-05,0.4098442999852685,0.185781657617527,0.2482216012213228,0.8385045656837249,4.53978687024344e-05,202.82793654132075,-0.590282964462402,0.0002443661855467,0.0,0.0,0.2666666666666666,16.39,0.0,0.0075757575757575,0.0,0.2348484848484848,82.29,0.0,0.0,0.0,0.0833333333333333,7.99
5e87900b524dca41065df104,332.716,3.783333333333333,0.9404590777041596,0.0637880653926797,0.7377177632577508,-0.3674898842295792,0.2399223242434959,4.53978687024344e-05,0.9999546021312976,4.53978687024344e-05,212.4532508168278,-0.9999092042625952,1.0,0.2833333333333333,0.0,0.1,5.08,2.0,0.7348484848484849,0.0,0.9318181818181818,15.78,0.0,0.5,0.0,0.75,6.36
5edc0583f16dff0c806bdbb6,537.168,2.3,0.8887240901846744,-0.0527498013206697,0.7819041526721231,1.3877787807814457e-17,1.0000000000000002,0.1233385299067553,0.5972326074789999,0.0740892881000004,203.53142006323,-0.4738940775722445,0.0004771018843663,0.1,0.0,0.5166666666666667,19.18,0.0,0.2878787878787879,0.0,0.3106060606060606,93.04,0.0,0.6666666666666666,0.0,0.25,24.29
608d0831835bd8f85ac9237e,764.067,4.616666666666666,1.4967950695489305,0.6307117378783043,0.0001867503442456,0.5966005392134929,0.0405844111565029,4.53978687024344e-05,0.9999546021312976,0.1440915873655475,212.16221283956688,-0.9999092042625952,0.903902179413304,0.0,0.0,0.1666666666666666,9.63,0.0,0.0075757575757575,0.0,0.0681818181818181,67.04,0.0,0.0,0.0,0.25,24.85
6108027a71236aa28a407666,899.256,2.05,0.2197841776510826,,,0.2927700218845599,0.3557557258369082,4.53978687024344e-05,0.9999546021312976,4.53978687024344e-05,212.45270613305712,-0.9999092042625952,1.0,0.0,0.05,0.9166666666666666,25.85,0.0,0.2727272727272727,0.0227272727272727,0.4393939393939394,211.85,0.0,0.0,0.0,0.5,20.13
6005fd9c8bbd67931607e518,461.831,6.516666666666667,1.1122075569413803,0.6387356266028505,0.0001454785186392,-2.775557561562892e-17,1.0000000000000002,4.53978687024344e-05,0.9223774615740776,0.5071121195804046,210.0043802979206,-0.9223320637053752,0.1805793290916589,0.0,0.0,0.3666666666666666,3.65,1.0,0.2424242424242424,0.0,0.5075757575757576,44.76,0.0,0.0,0.0,0.4166666666666667,3.19
5ee71ce25f11c84a3e909b09,1389.675,4.066666666666666,2.231262215304675,0.7587005824604143,1.182404765757061e-06,0.4750697866228607,0.1185777355320669,4.53978687024344e-05,0.9999546021312976,4.53978687024344e-05,212.44743989795657,-0.9999092042625952,1.0,0.0,0.0,0.1,93.59,0.0,0.2348484848484848,0.0151515151515151,0.4393939393939394,66.45,0.0,0.0,0.0,0.1666666666666666,111.88
5ec0d47ecf12be4ea2754516,759.957,5.133333333333334,2.045803200325797,0.5087868464583847,0.0040902678856275,0.6274387856683141,0.0289570615000343,0.0422769295255093,0.9111978547574217,0.6976494416844331,203.54752901078285,-0.8689209252319123,0.0004844538901185,0.0,0.0,0.15,24.81,0.0,0.2575757575757575,0.0,0.4015151515151515,145.93,0.0,0.0,0.0,0.0833333333333333,31.38
63e5be4daa8fac2e51d4fe91,666.118,4.65,1.8487283765251976,0.4830167586411246,0.0068573073796837,0.2616632860040568,0.4113423017943838,0.0198631133308477,0.9999546021312976,0.9524407439935648,198.68929079545208,-0.9800914888004498,4.595511538632952e-06,0.0,0.0166666666666666,0.05,20.76,0.0,0.1136363636363636,0.0,0.25,105.98,0.0,0.0,0.0,0.0833333333333333,10.68
60ff4339f5ffb265d16b144f,600.415,4.25,1.5252118496919298,0.8581421864231893,1.3456441604538211e-09,0.7406218911054854,0.0058659950299829,4.53978687024344e-05,0.9999546020350256,0.1686289362854551,212.02717131444436,-0.9999092041663232,0.840534223506026,0.0,0.0,0.3166666666666666,13.05,0.0,0.0075757575757575,0.0,0.1666666666666666,74.24,1.0,0.0,0.0,0.1666666666666666,15.06
63ea4e8c0e9a66f5843ed4ac,502.97,4.05,1.1706147884982696,0.591534652112695,0.0005758336395408,0.6503385893766005,0.02203720918302,4.53978687024344e-05,0.9999546021312976,0.5421069072789054,205.04154351561644,-0.9999092042625952,0.0019878113081937,0.0,0.0,0.3333333333333333,10.21,0.0,0.3787878787878788,0.0,0.8106060606060606,50.97,0.0,0.0,0.0,0.25,11.24
6361769fee0c219b0f1cc480,744.178,2.95,1.281220286964273,0.7530581930871572,1.5727744446825229e-06,0.9514595531947492,1.9557183328235987e-06,4.53978687024344e-05,0.9999546021312976,4.53978687024344e-05,212.45774525320303,-0.9999092042625952,1.0,0.0,0.0,0.2833333333333333,36.62,0.0,0.2121212121212121,0.0,0.5378787878787878,148.41,0.0,0.0,0.0,0.25,19.77
63d13b44f511eff0aef876f2,441.265,3.083333333333333,1.6497731396859932,0.6945167863291983,2.064676607277355e-05,0.6346703736537057,0.0266230977880034,0.1253696667701054,0.7310518536009392,0.1227829635866959,203.7944078846022,-0.6056821868308337,0.0006122944957857,0.0,0.0,0.3333333333333333,6.16,2.0,0.2272727272727272,0.0,0.4848484848484848,31.73,0.0,0.0,0.0,0.0833333333333333,7.18
