PROLIFIC_PID,tr_totalTime,tr_rat_mean,tr_rat_std,tr_rat_r1r2_corr_r,tr_rat_r1r2_corr_p,tr_qa:rat_%rt<300,tr_qa:rat_%rt>10000,tr_qa:rat_%Conseqs,tr_qa:rat_instruxDur,tr_qa:rat_blurEv,tr_qa:dec_%rt<300,tr_qa:dec_%rt>10000,tr_qa:dec_%Conseqs,tr_qa:dec_instruxDur,tr_qa:dec_blurEv,tr_frat_r1r2_corr_r,tr_frat_r1r2_corr_p,tr_qa:frat_%rt<300,tr_qa:frat_%rt>10000,tr_qa:frat_%Conseqs,tr_qa:frat_instruxDur,rw_totalTime,rw_qa:dec_%rt<300,rw_qa:dec_%rt>10000,rw_qa:dec_%Conseqs,rw_qa:dec_instruxDur,rw_qa:frat_%rt<300,rw_qa:frat_%rt>10000,rw_qa:frat_%Conseqs,rw_qa:frat_instruxDur,rw_qa:blurEv
5fe354a2e44df4fb4634bbc3,887.299,3.7,1.554654029854351,0.6573351054921368,7.929148044099144e-05,0.0,0.0,0.18333333333333332,17.69,0.0,0.015151515151515152,0.007575757575757576,0.45454545454545453,160.91,0.0,0.9370522770611889,6.998961922659601e-06,0.0,0.0,0.0,27.9,397.853,0.11363636363636363,0.0,0.3484848484848485,12.01,0.0,0.0,0.0,29.4,0.0
5d5a48a67ca41f0001e97f8b,711.758,5.3,2.618707146407186,0.7401856924954955,2.934273830282737e-06,0.0,0.0,0.08333333333333333,26.12,0.0,0.007575757575757576,0.0,0.20454545454545456,88.56,0.0,0.8274702546580278,0.0008941785374082918,0.0,0.0,0.08333333333333333,18.23,407.271,0.25757575757575757,0.0,0.16666666666666666,16.33,0.0,0.0,0.16666666666666666,10.74,0.0
5d9303bbc400a90018821b13,453.709,5.166666666666667,2.2934443541646514,0.6732553440899495,4.560666665421582e-05,0.0,0.0,0.05,5.34,1.0,0.4318181818181818,0.0,0.4090909090909091,53.78,0.0,0.6565642609521921,0.020385464143690524,0.0,0.0,0.08333333333333333,12.32,351.945,0.38636363636363635,0.0,0.4090909090909091,9.2,0.0,0.0,0.0,16.86,1.0
63f77d4f671167ec16eee15c,549.587,2.783333333333333,2.132013186166704,0.7406541460818785,2.8702494218340654e-06,0.0,0.0,0.35,6.24,0.0,0.007575757575757576,0.0,0.4015151515151515,40.36,0.0,-0.08372183582789214,0.7958792412706381,0.0,0.0,0.25,10.4,414.47,0.12121212121212122,0.0,0.19696969696969696,4.34,0.0,0.0,0.0,20.32,0.0
63e576170eb086a90644efb4,614.13,4.7,0.5908913118102868,0.5245468310835593,0.002922897914374329,0.0,0.016666666666666666,0.6,9.81,1.0,0.36363636363636365,0.0,0.5075757575757576,68.35,0.0,0.08528028654224423,0.7921523680115263,0.0,0.0,0.0,18.13,371.285,0.08333333333333333,0.0,0.49242424242424243,2.48,0.0,0.0,0.3333333333333333,15.7,1.0
60d2d061fd054556769ca306,580.486,4.266666666666667,1.5608197179976917,0.607589509935474,0.000369496908619325,0.0,0.0,0.15,26.15,1.0,0.4393939393939394,0.0,0.6515151515151515,95.6,0.0,0.5042307219313722,0.09459739744237448,0.0,0.0,0.25,4.92,373.885,0.17424242424242425,0.0,0.4318181818181818,6.09,0.0,0.0,0.16666666666666666,3.03,0.0
5fb7c9fa2be0a83d8f8913b8,603.406,1.3333333333333333,0.5724365605193371,0.49263071952280457,0.005680955657249204,0.0,0.0,0.5,24.76,0.0,0.0,0.0,0.2803030303030303,85.72,0.0,0.6202042508632992,0.03143605373856192,0.0,0.0,0.16666666666666666,14.19,368.783,0.007575757575757576,0.0,0.3939393939393939,2.27,0.0,0.0,0.16666666666666666,13.56,0.0
63d83eafdd418ada3528719e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63bda65b774a91e291c5b1a8,702.502,5.05,2.493551004124337,0.4871817198158463,0.006324526663852423,0.0,0.0,0.15,12.23,0.0,0.0,0.0,0.2196969696969697,118.72,0.0,0.49386606334571137,0.10270928258950653,0.0,0.0,0.3333333333333333,21.79,603.434,0.09848484848484848,0.0,0.3409090909090909,10.94,0.0,0.0,0.0,40.09,0.0
63e857fe022e159687d56f41,823.542,5.816666666666666,2.4040338040621325,0.0776005458078703,0.6835740795552138,0.0,0.0,0.21666666666666667,79.52,0.0,0.6742424242424242,0.007575757575757576,0.9696969696969697,209.14,0.0,0.2552712474632659,0.42327188733277366,0.08333333333333333,0.0,0.16666666666666666,18.28,387.508,0.7954545454545454,0.0,0.9621212121212122,9.46,0.0,0.0,0.0,4.25,0.0
5bb94dea3ea7ed00017cb109,673.724,5.216666666666667,2.1080287736969967,0.7987409521650208,1.2199257257349198e-07,0.0,0.0,0.06666666666666667,9.1,1.0,0.007575757575757576,0.0,0.25,89.93,0.0,0.02548435157235598,0.9373388793532673,0.0,0.0,0.0,18.81,458.949,0.0,0.0,0.08333333333333333,5.46,0.0,0.0,0.16666666666666666,24.73,0.0
63d73bfc8765da5b8a06f465,960.902,3.433333333333333,2.1968133058057004,0.40235765153507697,0.02750517110305041,0.0,0.0,0.15,41.27,0.0,0.0,0.0,0.03787878787878788,220.75,0.0,0.831005327905487,0.0008113428624302115,0.0,0.0,0.16666666666666666,54.75,889.495,0.0,0.007575757575757576,0.08333333333333333,31.51,0.0,0.16666666666666666,0.16666666666666666,75.31,0.0
628419137c4c3ded72e4874d,1005.866,5.333333333333333,1.694124109141695,0.5726252594149599,0.0009434276474224532,0.0,0.0,0.08333333333333333,30.53,0.0,0.0,0.030303030303030304,0.09090909090909091,103.15,0.0,0.5162441887172688,0.08574779904422827,0.0,0.0,0.3333333333333333,19.98,493.129,0.0,0.0,0.25757575757575757,7.07,0.0,0.0,0.3333333333333333,11.61,0.0
63e711bb284d2bc894a057a6,1613.075,2.3333333333333335,1.068289725614315,0.5966470297337483,0.0005012334624711984,0.0,0.0,0.23333333333333334,100.55,1.0,0.007575757575757576,0.015151515151515152,0.14393939393939395,331.22,0.0,0.7526776236545194,0.004727543552298887,0.0,0.0,0.25,87.52,737.706,0.0,0.0,0.13636363636363635,12.1,0.0,0.0,0.16666666666666666,37.88,0.0
60ed200c728ab881912aac11,1076.815,6.666666666666667,1.6433395789523881,0.844548101630495,4.436240478713528e-09,0.0,0.0,0.18333333333333332,30.79,0.0,0.030303030303030304,0.0,0.4393939393939394,150.01,0.0,-0.10994049645406424,0.7337564101456622,0.0,0.0,0.25,34.79,501.282,0.05303030303030303,0.0,0.5227272727272727,31.63,0.0,0.0,0.0,22.43,0.0
63d7ddc0c07dd5787084df8e,3073.058,5.466666666666667,2.303031654636967,0.5600265319682891,0.0012899224120164255,0.016666666666666666,0.0,0.16666666666666666,27.31,12.0,0.15151515151515152,0.0,0.4318181818181818,93.62,0.0,0.6051041480794492,0.03709555992402008,0.0,0.0,0.25,15.3,418.351,0.10606060606060606,0.0,0.4393939393939394,3.12,0.0,0.0,0.16666666666666666,11.49,0.0
60fd9e6a8312b735fef884d4,987.205,5.75,1.7623655135611995,0.8750808465514175,2.5304309571435356e-10,0.0,0.016666666666666666,0.06666666666666667,20.78,0.0,0.0,0.0,0.32575757575757575,155.18,0.0,0.6345859521757008,0.02664953220425113,0.0,0.0,0.16666666666666666,17.02,729.271,0.0,0.0,0.06818181818181818,16.35,0.0,0.0,0.0,51.99,0.0
5e03f8517f08edece67a3137,1395.24,5.666666666666667,1.6329931618554523,-0.18829490980761893,0.31902628133323924,0.0,0.0,0.1,27.54,1.0,0.0,0.007575757575757576,0.14393939393939395,215.89,0.0,0.717071462597715,0.008671279633501502,0.0,0.0,0.25,60.57,720.008,0.030303030303030304,0.022727272727272728,0.3333333333333333,38.71,0.0,0.0,0.0,32.73,0.0
61282ca83be28773ac7c421f,1170.604,6.2,2.1296932221188527,0.9236330166597234,3.506826464600971e-13,0.0,0.0,0.18333333333333332,16.08,0.0,0.0,0.015151515151515152,0.3333333333333333,151.93,0.0,0.46387778264471524,0.1287519151729579,0.0,0.08333333333333333,0.0,20.36,961.663,0.0,0.007575757575757576,0.4015151515151515,98.18,0.0,0.16666666666666666,0.16666666666666666,58.62,0.0
6310ceffa120ca2c1fbe1d92,897.203,5.4,1.2782403158579947,0.6099991173726891,0.00034498261261785545,0.0,0.0,0.26666666666666666,34.33,0.0,0.0,0.0,0.23484848484848486,113.69,0.0,0.503957352851661,0.09480562934580854,0.0,0.0,0.16666666666666666,29.91,625.906,0.0,0.0,0.1893939393939394,14.62,0.0,0.0,0.5,29.84,0.0
62d78737dcea82e9f96b957c,605.782,5.166666666666667,2.9352715733028085,0.6284175925038922,0.00020031834344459094,0.0,0.0,0.15,24.34,0.0,0.5757575757575758,0.0,0.9015151515151515,86.06,0.0,0.9183694037806599,2.4859575707500512e-05,0.0,0.0,0.08333333333333333,18.02,519.214,0.5075757575757576,0.0,0.3181818181818182,9.77,0.0,0.0,0.0,35.27,0.0
63d865b3e3e28b34ec2ed45c,377.211,4.9,1.130471627992015,0.04463965447641259,0.8148073867354559,0.25,0.0,0.6333333333333333,3.58,0.0,0.7424242424242424,0.0,0.9545454545454546,31.22,0.0,,,0.9166666666666666,0.0,0.9166666666666666,2.42,330.253,0.5984848484848485,0.0,0.5681818181818182,5.4,0.6666666666666666,0.0,0.8333333333333334,14.03,0.0
60fcd5602ff7c8f0866ecd0c,693.263,6.7,1.7103870114139548,0.7723942348187187,5.724441963206336e-07,0.0,0.0,0.18333333333333332,30.51,0.0,0.022727272727272728,0.0,0.4772727272727273,94.36,0.0,0.8370719526472797,0.0006831298697229275,0.0,0.0,0.25,21.92,372.939,0.2727272727272727,0.0,0.4090909090909091,5.38,0.0,0.0,0.16666666666666666,15.42,0.0
631699e51577c995252cf3fc,310.811,1.5,0.5042194840896107,0.20535714285714285,0.27630916512142645,0.85,0.0,0.4666666666666667,3.18,0.0,0.3939393939393939,0.0,0.4166666666666667,5.0,0.0,-0.14433756729740646,0.6544779187953057,0.8333333333333334,0.0,0.75,2.31,253.921,0.3787878787878788,0.0,0.25757575757575757,0.91,0.3333333333333333,0.0,0.0,1.63,0.0
62d06d1b651d6922f62fab9b,461.292,5.933333333333334,1.338689805548778,0.4849893029036897,0.006600416082075317,0.0,0.0,0.05,8.21,0.0,0.45454545454545453,0.0,0.29545454545454547,16.72,0.0,0.5551617047585684,0.06096827966902839,0.0,0.0,0.16666666666666666,8.17,398.975,0.5984848484848485,0.0,0.36363636363636365,2.77,0.0,0.0,0.16666666666666666,29.35,0.0
627ea14463f25dce42e73d51,1325.662,2.1333333333333333,0.7694741031901111,-0.08940034675481745,0.6384965939582393,0.11666666666666667,0.0,0.3,103.32,0.0,0.06060606060606061,0.0,0.20454545454545456,491.65,0.0,-0.12893167424406082,0.6896354593221393,0.4166666666666667,0.0,0.25,65.93,453.763,0.4015151515151515,0.0,0.24242424242424243,3.45,0.0,0.16666666666666666,0.16666666666666666,13.11,2.0
5fcecd70db3ccb1a7f9331c9,630.556,3.1166666666666667,1.6782927833565473,0.6831054466164646,3.184760835431965e-05,0.0,0.0,0.4,24.37,0.0,0.09848484848484848,0.0,0.5606060606060606,104.89,0.0,-0.5683014228180618,0.05387025605245381,0.0,0.0,0.16666666666666666,10.99,476.486,0.007575757575757576,0.0,0.49242424242424243,11.5,0.0,0.0,0.3333333333333333,44.44,0.0
6338c2127eed17193a7a4d32,611.497,3.5166666666666666,1.2280847244369917,0.0776514799730558,0.6833770515646957,0.0,0.0,0.3,9.52,0.0,0.18181818181818182,0.0,0.36363636363636365,122.64,0.0,-0.12224549132560925,0.7050757293058545,0.0,0.0,0.4166666666666667,18.44,424.33,0.5757575757575758,0.0,0.18181818181818182,18.34,0.0,0.0,0.0,24.42,0.0
60aeef267e494909058ef34e,572.011,2.45,1.294381600925152,0.5659049619022969,0.0011164665487536295,0.0,0.0,0.3,6.29,0.0,0.1590909090909091,0.0,0.2803030303030303,67.86,0.0,0.5032912752356604,0.09531428616682379,0.0,0.0,0.4166666666666667,5.11,418.209,0.5454545454545454,0.0,0.13636363636363635,8.8,0.0,0.0,0.0,16.39,1.0
63ed1fa5c88ecae92bf0c920,908.271,5.133333333333334,1.7894859281384832,0.7413713186032489,2.77467850470188e-06,0.0,0.0,0.2,40.0,0.0,0.0,0.0,0.36363636363636365,158.4,0.0,0.49457488467042343,0.10214024473130147,0.0,0.0,0.08333333333333333,42.2,510.975,0.0,0.0,0.4621212121212121,5.83,0.0,0.0,0.0,23.41,2.0
63d7457dae12d98a8ebd18f6,737.936,4.2,2.950438059977316,0.6749278713927499,4.2949411795431134e-05,0.0,0.0,0.23333333333333334,32.01,0.0,0.03787878787878788,0.0,0.3560606060606061,152.36,0.0,0.5185539930500291,0.08411313370040846,0.0,0.0,0.16666666666666666,27.28,464.53,0.022727272727272728,0.0,0.4015151515151515,8.2,0.0,0.0,0.16666666666666666,25.02,0.0
602b3ed14ae791260d6d12c5,612.748,3.6,1.993208808913959,0.8705007486454717,4.0676978248512594e-10,0.0,0.03333333333333333,0.15,6.76,0.0,0.3560606060606061,0.0,0.7272727272727273,66.82,0.0,0.23560236445642446,0.4610215315237524,0.0,0.0,0.25,11.24,330.088,0.19696969696969696,0.0,0.5757575757575758,1.64,0.0,0.0,0.16666666666666666,11.96,0.0
63d71e67dd0fcccd3cc745b0,675.623,4.85,2.113916759902483,0.6428328488018896,0.0001277108033077041,0.0,0.0,0.11666666666666667,14.5,0.0,0.05303030303030303,0.0,0.5,111.01,0.0,0.7171796483338448,0.00865645944693274,0.0,0.08333333333333333,0.16666666666666666,4.87,478.435,0.2878787878787879,0.0,0.4393939393939394,12.26,0.0,0.16666666666666666,0.3333333333333333,19.43,6.0
63e573b546bc72bbe9bffc5f,615.052,5.066666666666666,1.9298429431719915,0.7136174384579654,9.550582263344944e-06,0.0,0.0,0.21666666666666667,9.41,0.0,0.022727272727272728,0.0,0.17424242424242425,74.64,0.0,0.7486686657992673,0.005085693216145571,0.0,0.0,0.0,15.29,549.771,0.0,0.0,0.15151515151515152,14.08,0.0,0.0,0.0,25.47,1.0
60f08e2a0d6d27ff93244345,389.316,4.2,2.207844258815925,0.1263626642744794,0.5058056805854438,0.06666666666666667,0.0,0.18333333333333332,1.9,1.0,0.6515151515151515,0.0,0.26515151515151514,39.1,0.0,0.0731712758146035,0.821209352806829,0.25,0.0,0.16666666666666666,8.57,377.922,0.4015151515151515,0.0,0.21212121212121213,11.96,0.0,0.0,0.16666666666666666,21.08,0.0
5d42abf3c9acd700010c41df,546.732,5.333333333333333,1.954279672807356,0.3104691482398967,0.0949578426890171,0.03333333333333333,0.0,0.13333333333333333,14.12,0.0,0.5151515151515151,0.0,0.18181818181818182,117.24,1.0,0.031972387780288075,0.9214250952402356,0.25,0.0,0.0,23.86,365.708,0.3106060606060606,0.0,0.1893939393939394,8.22,0.5,0.0,0.16666666666666666,11.62,0.0
5d5af711bb10640001afd133,503.307,3.433333333333333,1.8445215875683452,0.32083546500123944,0.08387138206631993,0.0,0.0,0.25,7.53,0.0,0.10606060606060606,0.0,0.5757575757575758,49.06,0.0,0.23231170784070057,0.4674869216245899,0.0,0.0,0.08333333333333333,12.76,465.404,0.09848484848484848,0.0,0.4318181818181818,7.29,0.0,0.0,0.16666666666666666,11.6,0.0
6150e9017c1b2aa8bf683c32,680.581,3.9833333333333334,2.4528894525980305,0.518866649371567,0.0033052810513827364,0.0,0.0,0.05,14.32,0.0,0.09090909090909091,0.0,0.1893939393939394,148.56,0.0,0.01991713016098176,0.9510111032905348,0.0,0.0,0.08333333333333333,24.17,666.802,0.007575757575757576,0.0,0.03787878787878788,21.4,0.0,0.16666666666666666,0.0,38.97,0.0
60beba435afc451476fa7781,860.386,4.95,2.0864778528679557,-0.029123613293786654,0.8785791603202291,0.0,0.0,0.08333333333333333,49.15,0.0,0.08333333333333333,0.0,0.2727272727272727,168.85,0.0,-0.456991977993536,0.1352857008829927,0.0,0.0,0.16666666666666666,25.7,363.729,0.14393939393939395,0.0,0.2878787878787879,7.75,0.0,0.0,0.0,11.17,0.0
63d1b93d9abc8c4b40e2d92f,1090.445,4.783333333333333,1.584797122947904,0.5713148961231092,0.0009751953689929243,0.0,0.0,0.06666666666666667,20.62,0.0,0.022727272727272728,0.0,0.1590909090909091,354.15,16.0,0.7392642476861551,0.006006051726314593,0.0,0.0,0.16666666666666666,17.61,458.719,0.11363636363636363,0.007575757575757576,0.1590909090909091,4.16,0.0,0.0,0.16666666666666666,13.54,9.0
63652b3ed1f35f8e04325845,792.605,5.166666666666667,1.2909944487358056,0.411152844389178,0.023998190827425443,0.0,0.0,0.16666666666666666,18.89,0.0,0.007575757575757576,0.0,0.23484848484848486,143.09,0.0,-0.02606040715034197,0.9359250054497238,0.0,0.0,0.16666666666666666,17.37,515.411,0.2878787878787879,0.007575757575757576,0.09848484848484848,19.81,0.0,0.0,0.0,57.27,0.0
63dab0380b8791f9560fd329,597.194,5.6,1.7388872342849966,0.5720583204690848,0.0009570593465886774,0.0,0.0,0.2,16.47,0.0,0.07575757575757576,0.007575757575757576,0.45454545454545453,55.61,0.0,-0.17546278390377804,0.5854384022977013,0.0,0.0,0.08333333333333333,17.38,419.069,0.06818181818181818,0.0,0.2727272727272727,3.8,0.0,0.0,0.3333333333333333,8.37,3.0
63d80b500adef5b476e289a4,427.435,4.733333333333333,0.6856066636017631,0.712012250111222,1.0213665697665197e-05,0.0,0.0,0.45,3.69,0.0,0.4090909090909091,0.0,0.9924242424242424,56.31,0.0,0.48238191061886604,0.11222490279891036,0.0,0.0,0.75,8.99,349.97,0.3333333333333333,0.0,0.9924242424242424,2.15,0.0,0.0,0.6666666666666666,15.12,0.0
5f48dab70aa4ce3aa1914003,548.092,4.583333333333333,0.8885651482017909,0.811777710243055,5.2083228641913904e-08,0.0,0.0,0.35,6.39,0.0,0.015151515151515152,0.0,0.2727272727272727,61.27,0.0,0.8465488996618553,0.000514836757156599,0.0,0.0,0.16666666666666666,7.31,455.614,0.007575757575757576,0.0,0.2878787878787879,28.78,0.0,0.0,0.16666666666666666,20.28,0.0
6400d9993ddcc2436a9f2e1a,573.724,2.7666666666666666,1.5770243021962322,0.7805310177449823,3.63201681025097e-07,0.0,0.0,0.2,11.31,0.0,0.21212121212121213,0.0,0.2803030303030303,88.89,0.0,0.45693676673168765,0.13533894078907052,0.0,0.0,0.25,10.97,338.756,0.5075757575757576,0.0,0.2803030303030303,7.85,0.0,0.0,0.0,5.78,1.0
63cff34d33a9948e3b0b28d6,735.501,4.683333333333334,2.0460103108465497,0.4907721772688394,0.005893886785677913,0.0,0.0,0.15,31.12,0.0,0.0,0.0,0.5227272727272727,104.19,0.0,0.38875824620361826,0.21168633744985652,0.0,0.0,0.5,17.82,394.457,0.0,0.0,0.49242424242424243,6.77,0.0,0.0,0.0,12.01,0.0
63e55887d67a5c7e32a678fa,654.207,3.8666666666666667,1.4782796536729033,0.53088055041724,0.0025420667818746375,0.0,0.0,0.2,29.36,0.0,0.21212121212121213,0.0,0.16666666666666666,84.99,0.0,0.8127514838977657,0.0013114960179665968,0.0,0.0,0.25,24.4,361.036,0.2727272727272727,0.0,0.16666666666666666,4.72,0.0,0.0,0.5,16.88,1.0
63d81e2fb6c8f0da25fea602,879.883,2.1666666666666665,0.6680776029892186,0.037297412501838115,0.8448655574953776,0.0,0.0,0.8166666666666667,22.11,0.0,0.24242424242424243,0.007575757575757576,0.3409090909090909,168.47,0.0,0.3512883332231023,0.26285236297840514,0.0,0.0,0.16666666666666666,11.73,503.534,0.2727272727272727,0.0,0.24242424242424243,12.85,0.0,0.0,0.0,42.29,0.0
6400da061dc90debed65731b,579.947,2.783333333333333,1.595456118477942,0.6074346409862604,0.0003711237826331837,0.0,0.0,0.23333333333333334,7.62,0.0,0.4318181818181818,0.0,0.36363636363636365,105.83,0.0,0.5913074743464388,0.04287014726038602,0.0,0.0,0.25,18.33,487.098,0.45454545454545453,0.0,0.25,21.99,0.0,0.0,0.0,39.5,0.0
610189e61b2d3520eea21de6,733.713,3.466666666666667,0.7694741031901108,0.7873048336565077,2.4504012983253166e-07,0.0,0.0,0.4166666666666667,39.59,0.0,0.015151515151515152,0.0,0.4166666666666667,149.45,0.0,0.782071840457361,0.002649723258916304,0.0,0.0,0.25,26.4,401.78,0.030303030303030304,0.0,0.49242424242424243,12.03,0.0,0.0,0.16666666666666666,13.25,0.0
5fa5a899f2b7600f72104ad1,563.503,5.233333333333333,2.8957401013321746,0.32881829571702703,0.07603120037467886,0.05,0.0,0.21666666666666667,9.87,0.0,0.3939393939393939,0.0,0.1590909090909091,71.93,0.0,-0.4728273313450827,0.12057238797633277,0.0,0.0,0.0,14.68,318.016,0.3787878787878788,0.0,0.4318181818181818,2.54,0.0,0.0,0.16666666666666666,6.46,0.0
5e223f4219295951f846dd16,1100.364,6.566666666666666,0.9273009250775698,0.8157151540587098,3.9760543294201037e-08,0.0,0.0,0.23333333333333334,21.5,0.0,0.022727272727272728,0.007575757575757576,0.29545454545454547,184.93,0.0,0.5331587982070938,0.07426518496278706,0.0,0.0,0.16666666666666666,39.8,465.802,0.18181818181818182,0.007575757575757576,0.36363636363636365,2.29,0.0,0.0,0.3333333333333333,13.86,0.0
5df1133b99b28201e0a1181c,586.443,8.516666666666667,0.8535403174111501,0.6355828535981627,0.00016061228786042105,0.0,0.0,0.5666666666666667,14.82,0.0,0.03787878787878788,0.0,0.22727272727272727,57.7,0.0,0.623713767411735,0.030215179172409273,0.0,0.0,0.3333333333333333,11.96,335.147,0.3409090909090909,0.0,0.09848484848484848,3.82,0.0,0.0,0.0,9.52,0.0
60fd738c235e974993ad455c,560.282,3.8833333333333333,1.8419929025670392,0.5157466586972581,0.0035330659430283353,0.0,0.0,0.11666666666666667,18.64,0.0,0.045454545454545456,0.007575757575757576,0.3787878787878788,54.93,0.0,-0.030702593072438403,0.9245377220306777,0.0,0.0,0.16666666666666666,8.97,500.611,0.05303030303030303,0.0,0.30303030303030304,10.52,0.0,0.16666666666666666,0.16666666666666666,27.41,0.0
63b6ef9027eb90f292852ee4,603.087,3.8833333333333333,1.5303889686874461,0.6238984732406032,0.0002296262834087192,0.0,0.0,0.45,13.66,0.0,0.13636363636363635,0.0,0.8333333333333334,80.54,0.0,0.7312239459402734,0.006887752595840314,0.0,0.0,0.25,9.59,510.67,0.0,0.0,0.30303030303030304,5.51,0.0,0.0,0.0,66.93,1.0
5e2cd786dc63ca2ff798a0ca,1024.714,4.333333333333333,1.580245278823176,0.0710370140076659,0.7091300435885709,0.5166666666666667,0.0,0.23333333333333334,9.93,0.0,0.23484848484848486,0.045454545454545456,0.44696969696969696,67.3,0.0,-0.2802410413925017,0.3776441208310287,0.4166666666666667,0.0,0.0,10.81,499.076,0.14393939393939395,0.022727272727272728,0.48484848484848486,1.8,0.0,0.0,0.16666666666666666,3.63,0.0
5bbc4bd1f83ac60001fe665e,686.704,4.766666666666667,0.4265218680850983,0.6273291925465836,0.00020705573465901625,0.0,0.0,0.6666666666666666,35.33,0.0,0.06060606060606061,0.0,0.6363636363636364,115.8,0.0,0.09205746178983235,0.775992754990861,0.0,0.0,0.5833333333333334,21.28,455.817,0.0,0.0,0.25,5.68,0.0,0.0,0.0,16.1,0.0
64013f9fa92a5dd2d30c5575,1183.459,5.116666666666666,1.627014179791602,0.823310340999728,2.318894080162374e-08,0.0,0.0,0.18333333333333332,20.24,0.0,0.0,0.0,0.38636363636363635,250.13,0.0,0.756508006240006,0.004403479078012794,0.0,0.0,0.25,15.35,597.098,0.03787878787878788,0.0,0.3181818181818182,16.65,0.0,0.0,0.8333333333333334,36.78,0.0
63ea6fc5092518554c9b8111,772.455,5.533333333333333,1.3079504819666667,0.6429780507255991,0.00012711820526456935,0.0,0.0,0.08333333333333333,49.54,0.0,0.03787878787878788,0.0,0.26515151515151514,159.51,0.0,0.6065970303646696,0.036505913755367464,0.0,0.0,0.25,24.48,401.278,0.030303030303030304,0.0,0.4318181818181818,5.6,0.0,0.0,0.16666666666666666,30.6,0.0
63bb98852cdc67dece8adb8e,838.248,3.55,1.2679223630191512,0.7640656720366978,8.950174429016349e-07,0.0,0.0,0.23333333333333334,7.25,0.0,0.0,0.0,0.20454545454545456,63.84,0.0,0.8941253019098714,8.749728579395533e-05,0.0,0.0,0.16666666666666666,217.72,461.593,0.022727272727272728,0.0,0.15151515151515152,4.28,0.0,0.0,0.0,26.28,0.0
5c59d8105bbd810001fb26de,680.167,2.816666666666667,2.587398842150466,0.5597206866083515,0.0012995565636377702,0.0,0.0,0.5166666666666667,30.18,0.0,0.11363636363636363,0.022727272727272728,0.17424242424242425,88.6,0.0,0.1093962990022305,0.7350323701904291,0.16666666666666666,0.0,0.16666666666666666,3.57,812.213,0.5984848484848485,0.022727272727272728,0.22727272727272727,15.99,0.0,0.16666666666666666,0.16666666666666666,32.28,0.0
55d86f3569dbc30012b6869f,857.147,5.216666666666667,1.3160246593262614,0.5437539858655853,0.0018980422066535328,0.016666666666666666,0.0,0.15,124.68,0.0,0.0,0.0,0.3181818181818182,94.04,0.0,-0.8343340536660955,0.0007388859928508308,0.0,0.0,0.0,27.5,402.148,0.09090909090909091,0.0,0.3409090909090909,2.0,0.0,0.0,0.16666666666666666,16.39,0.0
63d1401242635aaffe867c4c,676.598,2.433333333333333,0.9273009250775698,0.6841058778234237,3.068362900640803e-05,0.0,0.0,0.4,13.64,0.0,0.0,0.0,0.4318181818181818,82.4,0.0,0.40451991747794536,0.19212703135616765,0.0,0.0,0.75,13.12,582.214,0.0,0.0,0.3560606060606061,16.17,0.0,0.0,0.0,27.76,0.0
63bd81516745e78ee7f50f7f,637.779,3.6666666666666665,2.467872662887205,0.6500185530446285,0.0001011595412223266,0.0,0.0,0.2833333333333333,16.31,0.0,0.022727272727272728,0.0,0.4696969696969697,134.3,0.0,0.06991055713831111,0.8290707281104559,0.0,0.0,0.08333333333333333,16.69,480.843,0.09090909090909091,0.0,0.5,3.91,0.0,0.0,0.3333333333333333,30.53,1.0
6362406ab7caf5fc96bb61c8,863.404,3.716666666666667,1.7764148494971905,0.8222716602255451,2.5000682448906383e-08,0.0,0.0,0.16666666666666666,16.87,0.0,0.022727272727272728,0.0,0.2196969696969697,82.7,0.0,0.8612021534849654,0.00031985970749335386,0.0,0.0,0.16666666666666666,17.31,662.277,0.09090909090909091,0.0,0.25,8.49,0.0,0.0,0.16666666666666666,33.42,1.0
5c9432caec114b0001419276,849.256,4.433333333333334,2.0532460176607064,0.7696167178463218,6.65810426816235e-07,0.0,0.0,0.11666666666666667,12.78,0.0,0.09090909090909091,0.007575757575757576,0.16666666666666666,91.2,0.0,0.8135560974118833,0.0012854124736275444,0.0,0.0,0.0,68.63,598.505,0.08333333333333333,0.0,0.08333333333333333,9.29,0.0,0.0,0.16666666666666666,85.89,0.0
60bafed1d4e636dce6350863,714.825,4.8,1.1319699343195428,0.24786711519706792,0.18661593858783407,0.0,0.0,0.35,39.82,0.0,0.1590909090909091,0.0,0.24242424242424243,133.87,0.0,-0.09437975379118874,0.7704738219693889,0.0,0.0,0.3333333333333333,30.21,394.952,0.25757575757575757,0.0,0.3787878787878788,4.47,0.0,0.0,0.16666666666666666,20.72,1.0
63b82398bbe6a599972413ad,753.616,5.066666666666666,0.8804210600263114,0.7014032333520562,1.574356344385855e-05,0.0,0.0,0.36666666666666664,70.41,0.0,0.007575757575757576,0.0,0.5303030303030303,135.84,0.0,0.3436164855716711,0.27413735742393597,0.0,0.0,0.08333333333333333,16.74,540.142,0.0,0.0,0.4090909090909091,3.34,0.0,0.0,0.5,18.09,0.0
