PROLIFIC_PID,totalTime,subj2LR_posOC,subj2LR_negOC,subj2p0_3prm,subj2NLL_biasedOC,subj2LR_biasedOC,subj2LRTp_biasedOC,qa:dec_%rt<300,qa:dec_%rt>10000,qa:dec_%Conseqs,qa:dec_instruxDur,qa:frat_%rt<300,qa:frat_%rt>10000,qa:frat_%Conseqs,qa:frat_instruxDur,qa:blurEv
5f2f86864fd821374b4367bc,317.618,4.53978687024344e-05,4.53978687024344e-05,0.4980700175337612,212.4538268175841,0.0,1.0,0.7803030303030303,0.0075757575757575,0.8712121212121212,2.0,0.0,0.0,0.8333333333333334,0.6,0.0
61492ac26b91b5b11ba2c88b,504.727,0.2110916145797592,0.0806447073380189,0.2796498477028391,185.8478049481172,0.1304469072417403,1.6651774375202268e-11,0.0,0.0,0.1590909090909091,7.36,0.0,0.0,0.0,29.62,0.0
60234c1d5a0cf81cba76ce5d,1140.393,0.002099105669795,0.008924836092674,0.4558233345129128,210.3973029249453,-0.0068257304228789,0.2511782716346276,0.0,0.053030303030303,0.1590909090909091,22.99,0.0,0.3333333333333333,0.0,56.12,0.0
6362aca86b740b1ec4cb6efb,635.299,4.53978687024344e-05,0.1282243910655572,0.3547301639225007,169.921699207957,-0.1281789931968548,2.5340063286230168e-18,0.3712121212121212,0.0075757575757575,0.2045454545454545,1.86,0.0,0.1666666666666666,0.0,65.18,4.0
60fcd2b146529d02f1566012,442.68,0.0353240623007481,0.1264470323819104,0.267808175605096,181.7774944908504,-0.0911229700811623,3.0453496275991253e-13,0.0,0.0,0.3863636363636363,7.45,0.0,0.0,0.3333333333333333,24.14,0.0
63ed12d2c25b08ba24fe8a41,496.667,0.3753178380433067,0.3676421914036831,0.5274269287075668,151.0779653290288,0.0076756466396236,1.987045320857924e-26,0.0,0.0,0.2196969696969697,6.32,0.0,0.0,0.3333333333333333,16.07,1.0
5d412a9013864b0015b14b31,324.832,0.034423081938658,4.53978687024344e-05,0.3903789661311739,209.8522032468662,0.0343776840699556,0.1585914073466537,0.6590909090909091,0.0,0.3484848484848485,4.58,0.0,0.0,0.0,19.13,0.0
63d2bc12a843f8466a8f83e0,546.348,0.57812128838074,0.9999546021312976,0.4541972365679389,133.46100120691742,-0.4218333137505576,5.026737627848682e-34,0.0075757575757575,0.0,0.4318181818181818,13.8,0.0,0.0,0.0,71.33,1.0
610b416fd4f5d1dcfaa28d7a,465.434,0.5099219525689492,0.6299195485556095,0.2449766016092854,171.14467321762913,-0.1199975959866602,8.48687873941957e-18,0.0,0.0,0.2424242424242424,10.85,0.0,0.0,0.1666666666666666,12.14,0.0
63d9f31dba727de153019798,336.128,0.9999546021312976,4.53978687024344e-05,0.9999546021312976,126.6542433173816,0.9999092042625952,5.792754096776589e-37,0.6666666666666666,0.0,0.553030303030303,5.47,0.0,0.0,0.8333333333333334,21.47,0.0
