P1,P2,P3,P4,P5
0.5,1e-12,1e-12,1e-12,0.5
1e-12,1.6918200174131925e-10,0.0005527784677338277,0.9994434947237922,3.726639284186561e-06
1.317650433207973e-10,1.4436623874125587e-07,0.005219981195554557,0.9946214380873392,0.00015843621910252592
1.725782772243889e-08,4.205575616977875e-06,0.015902168878370038,0.9830613772514304,0.0010322310367548194
1.9750534352436233e-07,2.2630491849251477e-05,0.027562454229597355,0.9697830437983253,0.0026316739748845795
6.681516501183538e-07,5.2406926576487045e-05,0.03616698078674807,0.9595811488635535,0.004198795271471868
1.228918272366819e-06,7.969865739299031e-05,0.04138134513574421,0.9532358324191883,0.005301894869402149
1.6666596125425315e-06,9.826365834308959e-05,0.04424865107744269,0.9496942648408521,0.005957153763749635
1.9409253948499128e-06,0.00010910354522875032,0.045751619685918454,0.9478229711725615,0.006314364670896371
2.0945455077026054e-06,0.00011496223485629731,0.0465209832428235,0.9468610880573095,0.006500871919502981
2.1758566403073942e-06,0.00011800805653494617,0.04691020444519667,0.9463734439805955,0.006596167661032527
2.2176883541780157e-06,0.00011956097693854861,0.04710595865091538,0.9461279280701704,0.006644334613621426
2.2389048379700682e-06,0.00012034505352531699,0.04720412275129382,0.9460047443469425,0.0066685489434004245
2.249589075020708e-06,0.00012073901033637924,0.04725327668808266,0.9459430457545848,0.0066806889579212065
2.2549502980417913e-06,0.00012093647018474041,0.047277871645290515,0.9459121697395494,0.006686767194677315
2.2576356989434387e-06,0.00012103532069718259,0.0472901736232435,0.9458967250477917,0.006689808372568755
2.2589795984906402e-06,0.0001210847761288214,0.04729632573732567,0.9458890010302865,0.006691329476660471
2.259651848190991e-06,0.00012110951139199244,0.04729940207567673,0.9458851386035568,0.006692090157526297
2.2599880479257095e-06,0.00012112188091117915,0.04730094031518395,0.9458832072856885,0.0066924705301683865
1e-12,1e-12,3.0589697586069775e-07,0.9999996940891366,1.3887546533193907e-11
1e-12,1.879385536085465e-12,0.00012339351513779295,0.9998763005851319,3.0589785099180527e-07
1e-12,1.87960758069039e-12,0.000123394044621028,0.9998763000534604,3.0590003895089024e-07
0.5,1e-12,1e-12,1e-12,0.5
0.0015011822567370103,0.009485760373856178,0.17143858117576316,0.7417162961724001,0.07585818002124355
1e-12,1.783218017692434e-11,0.0002611903012632588,0.9997377419780343,1.067702870044147e-06
2.5946134130094833e-11,4.688569177346835e-08,0.0035935556697822557,0.9963215863768563,8.481104172358075e-05
7.658114697939311e-09,2.398444224893659e-06,0.013220415649965567,0.9860217726149653,0.0007554056327295276
1.315669313495249e-07,1.7100005820669395e-05,0.025161610127849898,0.9725693110198951,0.00225184727950302
5.453295502944044e-07,4.5567418592407094e-05,0.034572726091033124,0.9614966846120584,0.0038844765487658054
1.110235269941029e-06,7.432297419740497e-05,0.04046530525401448,0.9543594432335648,0.0050998183029534174
1.5841377036807103e-06,9.489437572629544e-05,0.043758084886443505,0.9503028314249217,0.0058426051752048505
1.8922645579344533e-06,0.00010721751935660606,0.045497833535033116,0.9481396718827836,0.0062533847982687305
1e-12,1e-12,2.9969273251939654e-07,0.9999997002938462,1.3421278944955512e-11
1e-12,1.822542117224657e-12,0.0001221359163929847,0.9998775633629593,3.0071882515589994e-07
1e-12,1e-12,1.5152096022319483e-08,0.9999999848478112,1e-12
1e-12,1e-12,1.687565642782829e-10,0.9999999998312434,1e-12
1e-12,1e-12,1.7809531627221986e-11,0.9999999999821905,1e-12
1e-12,1e-12,5.785594225926616e-12,0.9999999999942144,1e-12
1e-12,1e-12,5.367029981551141e-07,0.9999994632615566,3.544517222657231e-11
1e-12,4.367839423480291e-12,0.0001634385145935502,0.9998360727812755,4.886997630596417e-07
9.393819055958375e-12,2.320797121146967e-08,0.0028446592031734497,0.9970979376453666,5.737993409488308e-05
1e-12,1e-12,2.954024178569714e-05,0.9999704315281516,2.823003696011859e-08
1e-12,1e-12,3.006100652735988e-06,0.9999969932732026,6.261446950863723e-10
1e-12,5.7899018912621614e-11,0.00038671644660337456,0.9996112294963625,2.0539991335328687e-06
0.5,1e-12,1e-12,1e-12,0.5
1e-12,1.6918200174131925e-10,0.0005527784677338277,0.9994434947237922,3.726639284186561e-06
1.317650433207973e-10,1.4436623874125587e-07,0.005219981195554557,0.9946214380873392,0.00015843621910252592
1.725782772243889e-08,4.205575616977875e-06,0.015902168878370038,0.9830613772514304,0.0010322310367548194
1e-12,2.816816335737826e-09,0.001410355679355213,0.9985718629515187,1.7778551863194697e-05
1e-12,7.276534930156231e-11,0.00041731568791014695,0.9995803521647965,2.332074525844782e-06
1e-12,1e-12,1.130080833211533e-05,0.9999886935006389,5.69102761071833e-09
1e-12,4.2200420935500915e-10,0.0007495310036294001,0.999244276210675,6.192363662467244e-06
2.5497803868290703e-10,2.2796200560559754e-07,0.006073706223902575,0.9937218425529785,0.0002042230061352948
2.4006963639244816e-08,5.2829621079997224e-06,0.017138461106397496,0.9816844379068493,0.0011717940176815536
2.3294553386232764e-07,2.5358106976680617e-05,0.028599911375634557,0.968570841661002,0.0028036559108528653
7.256259361154704e-07,5.546968214575898e-05,0.03683451843582264,0.9587756778956529,0.004333608360442616
1.2806836576784164e-06,8.199168082834163e-05,0.04175907065422302,0.9527714112589621,0.005386245722328836
1.7013996560510947e-06,9.966624071633401e-05,0.044449420758933655,0.949444887299178,0.0060043243015160085
1.961049498455658e-06,0.00010987915140048266,0.04585509995602188,0.9476937536498327,0.006339306193246573
2.105375947025756e-06,0.00011537006015382989,0.04657351229113671,0.9467953162286474,0.00651369604411495
2.1814748272230844e-06,0.00011821716586701836,0.04693666809215702,0.946340263358719,0.006602669908429726
2.220549607856448e-06,0.00011966685536612953,0.047119240492648484,0.9461112635846257,0.006647608517751797
2.240348685789151e-06,0.00012039832679833218,0.047210776206462524,0.9459963934979804,0.006670191620072991
2.2503143271013215e-06,0.00012076573088015685,0.04725660655296293,0.9459388656707186,0.006681511731111198
2.2553137589698125e-06,0.00012094985148292103,0.04727953736251955,0.9459100785317892,0.006687178940449376
5.1034731995969196e-12,1.5213181159268174e-08,0.002471976440603041,0.9974826298418119,4.537849930036591e-05
0.5,1e-12,1e-12,1e-12,0.5
0.0015011822567370103,0.009485760373856178,0.17143858117576316,0.7417162961724001,0.07585818002124355
1e-12,1.783218017692434e-11,0.0002611903012632588,0.9997377419780343,1.067702870044147e-06
1e-12,1e-12,2.2159489354578454e-08,0.9999999778403358,1e-12
1e-12,1e-12,2.0408186252041105e-10,0.999999999795918,1e-12
1e-12,1e-12,1.958522233280746e-11,0.9999999999804148,1e-12
1e-12,1e-12,6.0671467849715555e-12,0.9999999999939329,1e-12
1e-12,1e-12,3.376854351699876e-12,0.9999999999966231,1e-12
1e-12,1e-12,2.5193180874794052e-12,0.9999999999974807,1e-12
1e-12,1e-12,4.370681594423331e-11,0.9999999999562932,1e-12
1e-12,1e-12,9.063638728434853e-12,0.9999999999909364,1e-12
1e-12,1e-12,4.127365116346482e-12,0.9999999999958726,1e-12
1e-12,1e-12,2.7853275241795927e-12,0.9999999999972147,1e-12
1e-12,1e-12,2.2879476091475226e-12,0.999999999997712,1e-12
1e-12,1e-12,2.0736745653948674e-12,0.9999999999979263,1e-12
1e-12,1e-12,1.9741985823884534e-12,0.9999999999980258,1e-12
1e-12,1e-12,3.135150711264245e-07,0.9999996864704601,1.446874729811144e-11
1e-12,1.95021776505655e-12,0.00012492037930045274,0.9998747673855167,3.122332326326545e-07
5.24691401437849e-12,1.5508123452079303e-08,0.0024878119601161597,0.9974663073038436,4.586522266990282e-05
3.443819007742377e-09,1.3802095781834112e-06,0.011018998281115078,0.9884240028371034,0.0005556152283843291
8.82279096448002e-08,1.2978989404444086e-05,0.022998818567464552,0.9750564491455451,0.0019316650696761843
4.465691192390153e-07,3.9709554810030134e-05,0.033070406304500866,0.9632912476918671,0.0035981898797026735
0.5,1e-12,1e-12,1e-12,0.5
1e-12,1.6918200174131925e-10,0.0005527784677338277,0.9994434947237922,3.726639284186561e-06
1.317650433207973e-10,1.4436623874125587e-07,0.005219981195554557,0.9946214380873392,0.00015843621910252592
1e-12,1e-12,9.931193323264864e-08,0.999999900685937,2.129785170951249e-12
1e-12,1e-12,4.3204129163143534e-10,0.9999999995679585,1e-12
1e-12,1e-12,2.8496316417658818e-11,0.9999999999715037,1e-12
1e-12,1e-12,7.318368133724107e-12,0.9999999999926816,1e-12
1e-12,1e-12,3.708811036062798e-12,0.9999999999962912,1e-12
1e-12,1e-12,2.1393979920958373e-08,0.9999999786058552,1e-12
