P1,P2,P3,P4,P5
0.5,1e-12,1e-12,1e-12,0.5
1e-12,1.6918200174131925e-10,0.0005527784677338277,0.9994434947237922,3.726639284186561e-06
1e-12,1e-12,3.2241866398941e-08,0.999999967757807,1e-12
1e-12,1e-12,9.931193323264864e-08,0.999999900685937,2.129785170951249e-12
1e-12,1e-12,8.677780827248682e-09,0.9999999913221825,1e-12
1e-12,1e-12,5.1522354604927045e-08,0.999999948476932,1e-12
1e-12,1e-12,1.2554204364967347e-07,0.9999998744548088,3.147618439471354e-12
1e-12,1e-12,1.9596834488488923e-07,0.9999998040250435,6.611652455722651e-12
1e-12,1e-12,2.448410787447841e-07,0.9999997551493388,9.582393133167467e-12
1e-12,1e-12,2.7367395094568536e-07,0.9999997263145131,1.1536019154095197e-11
1e-12,1e-12,2.893397157421873e-07,0.9999997106476268,1.2657471565641232e-11
1e-12,1e-12,2.9750573682374437e-07,0.9999997024810048,1.325844088019279e-11
1e-12,1.8027801473863292e-12,0.00012168951363711322,0.9998780115955865,2.98888973600805e-07
4.957367849556249e-12,1.4910406243018315e-08,0.002455505525523649,0.9974996050906094,4.487446850333066e-05
3.3474207850048288e-09,1.3533755198746888e-06,0.010947846495312219,0.988501212312308,0.0005495844694390935
1e-12,1e-12,5.818996172834989e-05,0.9999417226493224,8.738875207938922e-08
1e-12,1e-12,4.219162243468411e-06,0.9999957797360987,1.1016579263515224e-09
1e-12,1e-12,1.1360695549855748e-06,0.9999988638067528,1.236922125787747e-10
1e-12,1e-12,5.895136114819621e-07,0.9999994104449418,4.144671886768969e-11
1e-12,1e-12,4.2465696137305997e-07,0.9999995753190467,2.3991867476660852e-11
1e-12,1e-12,3.6042129725188943e-07,0.999999639560449,1.8253703972820193e-11
1e-12,1e-12,3.3204469229719535e-07,0.9999996679393858,1.5921884816150143e-11
0.5,1e-12,1e-12,1e-12,0.5
1e-12,1.6918200174131925e-10,0.0005527784677338277,0.9994434947237922,3.726639284186561e-06
1e-12,1e-12,3.2241866398941e-08,0.999999967757807,1e-12
1e-12,1e-12,9.931193323264864e-08,0.999999900685937,2.129785170951249e-12
1e-12,1e-12,1.7429785792444363e-07,0.9999998256967034,5.4385969604618635e-12
1e-12,1e-12,2.3090713252571504e-07,0.9999997690841766,8.690853196905137e-12
1e-12,1e-12,2.657724711419007e-07,0.9999997342165425,1.0986267852899752e-11
1e-12,1e-12,2.85132234045804e-07,0.9999997148554137,1.235219297227976e-11
1e-12,1e-12,2.953347006950935e-07,0.9999997046522018,1.3097578501610504e-11
1e-12,1e-12,3.005720257132083e-07,0.9999996994144873,1.3486972788391107e-11
1e-12,1e-12,3.0322541455518603e-07,0.9999996967608995,1.3685989952899726e-11
1e-12,1e-12,3.0456087996011405e-07,0.9999996954253334,1.3786597121831531e-11
1e-12,1e-12,3.052308165107931e-07,0.9999996947553463,1.3837177707690675e-11
1e-12,1.873390331752489e-12,0.00012325909992427775,0.9998764355555865,3.0534261588568795e-07
5.097033906054094e-12,1.5199804970222885e-08,0.0024712534279380804,0.9974833750405431,4.535632661679324e-05
1e-12,1e-12,2.7528129436960036e-05,0.999972446772043,2.509849911603664e-08
1e-12,1e-12,2.9019134418772907e-06,0.9999970974961628,5.903952533305796e-10
1e-12,1e-12,9.421798974340589e-07,0.9999990577295521,9.055040662389242e-11
1e-12,1e-12,5.368565720864638e-07,0.9999994631079658,3.5462077832058364e-11
1e-12,1e-12,4.052476111349179e-07,0.9999995947301966,2.2192236170837255e-11
1e-12,1e-12,3.5208826665300563e-07,0.9999996478941776,1.755575490187278e-11
1e-12,1e-12,3.281837672730603e-07,0.9999996718006182,1.56145233222453e-11
0.5,1e-12,1e-12,1e-12,0.5
1e-12,1.6918200174131925e-10,0.0005527784677338277,0.9994434947237922,3.726639284186561e-06
1e-12,1e-12,3.2241866398941e-08,0.999999967757807,1e-12
1e-12,1e-12,2.4616975125013596e-10,0.9999999997538301,1e-12
1e-12,1e-12,8.677780827248682e-09,0.9999999913221825,1e-12
1e-12,1e-12,5.1522354604927045e-08,0.999999948476932,1e-12
1e-12,1e-12,1.2554204364967347e-07,0.9999998744548088,3.147618439471354e-12
1e-12,1e-12,1.9596834488488923e-07,0.9999998040250435,6.611652455722651e-12
1e-12,1e-12,2.448410787447841e-07,0.9999997551493388,9.582393133167467e-12
1e-12,1e-12,2.7367395094568536e-07,0.9999997263145131,1.1536019154095197e-11
1e-12,1e-12,2.893397157421873e-07,0.9999997106476268,1.2657471565641232e-11
1e-12,1e-12,2.9750573682374437e-07,0.9999997024810048,1.325844088019279e-11
1e-12,1e-12,3.016747709416734e-07,0.9999996983116595,1.3569542463860221e-11
1e-12,1e-12,7.529983303555809e-10,0.999999999247001,1e-12
1e-12,1e-12,3.7620129234028354e-11,0.9999999999623799,1e-12
1e-12,1e-12,8.408829188510936e-12,0.9999999999915912,1e-12
1e-12,1e-12,3.9754866065777605e-12,0.9999999999960245,1e-12
1e-12,1e-12,2.7335911312320604e-12,0.9999999999972664,1e-12
1e-12,1e-12,2.2666313270747196e-12,0.9999999999977334,1e-12
1e-12,1e-12,2.064126647383091e-12,0.9999999999979359,1e-12
1e-12,1e-12,1.9695356456850277e-12,0.9999999999980305,1e-12
1e-12,1e-12,1.9240165016753963e-12,0.999999999998076,1e-12
0.5,1e-12,1e-12,1e-12,0.5
1e-12,1.6918200174131925e-10,0.0005527784677338277,0.9994434947237922,3.726639284186561e-06
1e-12,1e-12,1.3007128464304074e-05,0.9999869856774005,7.194132978569834e-09
1e-12,1e-12,1.994729721510602e-06,0.9999980049541903,3.1608814533145753e-10
1e-12,1e-12,7.811483306863209e-07,0.9999992187854136,6.625567462149743e-11
1e-12,1e-12,4.88830277367569e-07,0.9999995111393886,3.033405824949604e-11
1e-12,1e-12,3.866966170607e-07,0.9999996132828579,2.0525050503251762e-11
1e-12,1e-12,3.439351056178097e-07,0.9999996560480109,1.6883446011135802e-11
1e-12,1e-12,3.2436170371852313e-07,0.9999996756229836,1.5312620626352062e-11
1e-12,1e-12,3.1499677377588853e-07,0.9999996849886433,1.4582894626284646e-11
1e-12,1e-12,3.104161958589202e-07,0.999999689569573,1.4231177813368635e-11
1e-12,1e-12,3.0815094620439965e-07,0.9999996918349953,1.405851338519264e-11
1e-12,1e-12,3.0702452769038047e-07,0.9999996929614994,1.3972968357356615e-11
1e-12,1e-12,3.0646286353075425e-07,0.9999996935232061,1.393039124257435e-11
1e-12,1e-12,3.0618241697588644e-07,0.9999996938036739,1.3909151361286286e-11
1e-12,1e-12,3.0604228973274417e-07,0.9999996939438117,1.3898543568019964e-11
1e-12,1e-12,3.0597225031403497e-07,0.9999996940138565,1.3893242705529093e-11
1e-12,1e-12,3.0593723676641815e-07,0.9999996940488727,1.3890593032481702e-11
1e-12,1e-12,3.0591973121385507e-07,0.9999996940663796,1.3889268385465344e-11
1e-12,1e-12,3.0591097888166274e-07,0.9999996940751326,1.3888606109328728e-11
1e-12,1e-12,3.059066028265889e-07,0.999999694079509,1.3888274983102651e-11
1e-12,1e-12,3.0590441479905195e-07,0.9999996940816971,1.3888109422950088e-11
0.5,1e-12,1e-12,1e-12,0.5
1e-12,1.6918200174131925e-10,0.0005527784677338277,0.9994434947237922,3.726639284186561e-06
1e-12,1e-12,1.3007128464304074e-05,0.9999869856774005,7.194132978569834e-09
1e-12,1e-12,1.994729721510602e-06,0.9999980049541903,3.1608814533145753e-10
1e-12,1e-12,7.811483306863209e-07,0.9999992187854136,6.625567462149743e-11
1e-12,1e-12,4.88830277367569e-07,0.9999995111393886,3.033405824949604e-11
1e-12,1e-12,3.866966170607e-07,0.9999996132828579,2.0525050503251762e-11
1e-12,1e-12,3.439351056178097e-07,0.9999996560480109,1.6883446011135802e-11
1e-12,1e-12,3.2436170371852313e-07,0.9999996756229836,1.5312620626352062e-11
1e-12,1e-12,3.1499677377588853e-07,0.9999996849886433,1.4582894626284646e-11
1e-12,1e-12,3.104161958589202e-07,0.999999689569573,1.4231177813368635e-11
1e-12,1e-12,3.0815094620439965e-07,0.9999996918349953,1.405851338519264e-11
1e-12,1e-12,3.0702452769038047e-07,0.9999996929614994,1.3972968357356615e-11
1e-12,1e-12,3.0646286353075425e-07,0.9999996935232061,1.393039124257435e-11
1e-12,1e-12,7.589504580352013e-10,0.9999999992410489,1e-12
1e-12,1e-12,3.77686770747232e-11,0.9999999999622313,1e-12
1e-12,1e-12,3.3990457115606887e-09,0.9999999966009466,1e-12
1e-12,1e-12,3.2245556336185643e-08,0.999999967754117,1e-12
