"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"focus","0","0","focusevent","636598a7a571403968d03bf2","bdp_rwlrn","Tue Mar 14 2023 21:11:10 GMT-0400 (Eastern Daylight Time)","457806","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","636598a7a571403968d03bf2","bdp_rwlrn","Tue Mar 14 2023 21:11:10 GMT-0400 (Eastern Daylight Time)","457806","Untrustworthy,Trustworthy","pavlovia","0","8","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","636598a7a571403968d03bf2","bdp_rwlrn","Tue Mar 14 2023 21:11:10 GMT-0400 (Eastern Daylight Time)","457806","Untrustworthy,Trustworthy","instructions","1","4430","0.0-1.0","[{""page_index"":0,""viewing_time"":4419}]","4419","","","","","","","","","","","","","",""
"fullscreenexit","2","8686","fullscreenexit","636598a7a571403968d03bf2","bdp_rwlrn","Tue Mar 14 2023 21:11:10 GMT-0400 (Eastern Daylight Time)","457806","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","636598a7a571403968d03bf2","bdp_rwlrn","Tue Mar 14 2023 21:11:10 GMT-0400 (Eastern Daylight Time)","457806","Untrustworthy,Trustworthy","fullscreen","2","9466","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","fullscreenfail","636598a7a571403968d03bf2","bdp_rwlrn","Tue Mar 14 2023 21:11:10 GMT-0400 (Eastern Daylight Time)","457806","Untrustworthy,Trustworthy","image-keyboard-response","3","13437","0.0-3.0-0.0","","3965","","","32","","","","","","","","","","",""
"","","","","636598a7a571403968d03bf2","bdp_rwlrn","Tue Mar 14 2023 21:11:10 GMT-0400 (Eastern Daylight Time)","457806","Untrustworthy,Trustworthy","instructions","4","76478","0.0-4.0","[{""page_index"":0,""viewing_time"":27041},{""page_index"":1,""viewing_time"":5270},{""page_index"":2,""viewing_time"":1987},{""page_index"":3,""viewing_time"":3582},{""page_index"":4,""viewing_time"":14007},{""page_index"":5,""viewing_time"":10888}]","62775","","","","","","","","","","","","","",""
"","","","","636598a7a571403968d03bf2","bdp_rwlrn","Tue Mar 14 2023 21:11:10 GMT-0400 (Eastern Daylight Time)","457806","Untrustworthy,Trustworthy","html-keyboard-response","5","83862","0.0-5.0","","7383","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C","","","","","","","","","","",""
"","","","","636598a7a571403968d03bf2","bdp_rwlrn","Tue Mar 14 2023 21:11:10 GMT-0400 (Eastern Daylight Time)","457806","Untrustworthy,Trustworthy","html-keyboard-response","6","85607","0.0-6.0","","1629","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 1</p><p>b) 1</p><p style='color:#00FF00'>c) 5</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The maximum number of points you can choose to bet on a lottery is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"","","","","636598a7a571403968d03bf2","bdp_rwlrn","Tue Mar 14 2023 21:11:10 GMT-0400 (Eastern Daylight Time)","457806","Untrustworthy,Trustworthy","html-keyboard-response","7","93805","0.0-7.0","","8093","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p>c) Quadruple what you bet</p>","B","","","","","","","","","","",""
