"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"focus","0","0","focusevent","63b6c76ff03d438cd09b8c56","bdp_rwlrn","Tue Mar 14 2023 13:40:43 GMT-0400 (Eastern Daylight Time)","561068","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","63b6c76ff03d438cd09b8c56","bdp_rwlrn","Tue Mar 14 2023 13:40:43 GMT-0400 (Eastern Daylight Time)","561068","Trustworthy,Untrustworthy","pavlovia","0","43","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","63b6c76ff03d438cd09b8c56","bdp_rwlrn","Tue Mar 14 2023 13:40:43 GMT-0400 (Eastern Daylight Time)","561068","Trustworthy,Untrustworthy","instructions","1","14809","0.0-1.0","[{""page_index"":0,""viewing_time"":14763}]","14763","","","","","","","","","","","","","",""
"fullscreenexit","2","20451","fullscreenexit","63b6c76ff03d438cd09b8c56","bdp_rwlrn","Tue Mar 14 2023 13:40:43 GMT-0400 (Eastern Daylight Time)","561068","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","63b6c76ff03d438cd09b8c56","bdp_rwlrn","Tue Mar 14 2023 13:40:43 GMT-0400 (Eastern Daylight Time)","561068","Trustworthy,Untrustworthy","fullscreen","2","21068","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","fullscreenfail","63b6c76ff03d438cd09b8c56","bdp_rwlrn","Tue Mar 14 2023 13:40:43 GMT-0400 (Eastern Daylight Time)","561068","Trustworthy,Untrustworthy","image-keyboard-response","3","35814","0.0-3.0-0.0","","14737","","","32","","","","","","","","","","",""
"","","","","63b6c76ff03d438cd09b8c56","bdp_rwlrn","Tue Mar 14 2023 13:40:43 GMT-0400 (Eastern Daylight Time)","561068","Trustworthy,Untrustworthy","instructions","4","134855","0.0-4.0","[{""page_index"":0,""viewing_time"":16137},{""page_index"":1,""viewing_time"":17678},{""page_index"":2,""viewing_time"":17272},{""page_index"":3,""viewing_time"":7691},{""page_index"":4,""viewing_time"":31157},{""page_index"":5,""viewing_time"":8842}]","98777","","","","","","","","","","","","","",""
"","","","","63b6c76ff03d438cd09b8c56","bdp_rwlrn","Tue Mar 14 2023 13:40:43 GMT-0400 (Eastern Daylight Time)","561068","Trustworthy,Untrustworthy","html-keyboard-response","5","139816","0.0-5.0","","4955","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C","","","","","","","","","","",""
"","","","","63b6c76ff03d438cd09b8c56","bdp_rwlrn","Tue Mar 14 2023 13:40:43 GMT-0400 (Eastern Daylight Time)","561068","Trustworthy,Untrustworthy","html-keyboard-response","6","142247","0.0-6.0","","2323","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 1</p><p>b) 1</p><p style='color:#00FF00'>c) 5</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The maximum number of points you can choose to bet on a lottery is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"","","","","63b6c76ff03d438cd09b8c56","bdp_rwlrn","Tue Mar 14 2023 13:40:43 GMT-0400 (Eastern Daylight Time)","561068","Trustworthy,Untrustworthy","html-keyboard-response","7","148838","0.0-7.0","","6482","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p>c) Quadruple what you bet</p>","B","","","","","","","","","","",""
