"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"focus","0","0","focusevent","6156a0460b95fa57be8312c4","bdp_rwlrn","Wed Mar 15 2023 20:30:31 GMT-0700 (Pacific Daylight Time)","430376","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","6156a0460b95fa57be8312c4","bdp_rwlrn","Wed Mar 15 2023 20:30:31 GMT-0700 (Pacific Daylight Time)","430376","Trustworthy,Untrustworthy","pavlovia","0","6","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","6156a0460b95fa57be8312c4","bdp_rwlrn","Wed Mar 15 2023 20:30:31 GMT-0700 (Pacific Daylight Time)","430376","Trustworthy,Untrustworthy","instructions","1","7930","0.0-1.0","[{""page_index"":0,""viewing_time"":7924}]","7924","","","","","","","","","","","","","",""
"fullscreenexit","2","10130","fullscreenexit","6156a0460b95fa57be8312c4","bdp_rwlrn","Wed Mar 15 2023 20:30:31 GMT-0700 (Pacific Daylight Time)","430376","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","6156a0460b95fa57be8312c4","bdp_rwlrn","Wed Mar 15 2023 20:30:31 GMT-0700 (Pacific Daylight Time)","430376","Trustworthy,Untrustworthy","fullscreen","2","10941","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","fullscreenfail","6156a0460b95fa57be8312c4","bdp_rwlrn","Wed Mar 15 2023 20:30:31 GMT-0700 (Pacific Daylight Time)","430376","Trustworthy,Untrustworthy","image-keyboard-response","3","20772","0.0-3.0-0.0","","9830","","","32","","","","","","","","","","",""
"","","","","6156a0460b95fa57be8312c4","bdp_rwlrn","Wed Mar 15 2023 20:30:31 GMT-0700 (Pacific Daylight Time)","430376","Trustworthy,Untrustworthy","instructions","4","95825","0.0-4.0","[{""page_index"":0,""viewing_time"":13095},{""page_index"":1,""viewing_time"":11991},{""page_index"":2,""viewing_time"":10235},{""page_index"":3,""viewing_time"":5810},{""page_index"":4,""viewing_time"":13444},{""page_index"":5,""viewing_time"":20227}]","74802","","","","","","","","","","","","","",""
"","","","","6156a0460b95fa57be8312c4","bdp_rwlrn","Wed Mar 15 2023 20:30:31 GMT-0700 (Pacific Daylight Time)","430376","Trustworthy,Untrustworthy","html-keyboard-response","5","100292","0.0-5.0","","4465","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C","","","","","","","","","","",""
"","","","","6156a0460b95fa57be8312c4","bdp_rwlrn","Wed Mar 15 2023 20:30:31 GMT-0700 (Pacific Daylight Time)","430376","Trustworthy,Untrustworthy","html-keyboard-response","6","106289","0.0-6.0","","5881","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 1</p><p>b) 1</p><p style='color:#00FF00'>c) 5</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The maximum number of points you can choose to bet on a lottery is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"","","","","6156a0460b95fa57be8312c4","bdp_rwlrn","Wed Mar 15 2023 20:30:31 GMT-0700 (Pacific Daylight Time)","430376","Trustworthy,Untrustworthy","html-keyboard-response","7","112424","0.0-7.0","","6028","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p>c) Quadruple what you bet</p>","B","","","","","","","","","","",""
