"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"pavlovia","0","5","0.0-0.0","63eeaedb26e599e86e8f7929","bdp_rwlrn","Sat Apr 08 2023 12:16:38 GMT-0400 (Eastern Daylight Time)","664178","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","63eeaedb26e599e86e8f7929","bdp_rwlrn","Sat Apr 08 2023 12:16:38 GMT-0400 (Eastern Daylight Time)","664178","Trustworthy,Untrustworthy","focus","1","3621","focusevent","","","","","","","","","","","","","","","",""
"instructions","1","10087","0.0-1.0","63eeaedb26e599e86e8f7929","bdp_rwlrn","Sat Apr 08 2023 12:16:38 GMT-0400 (Eastern Daylight Time)","664178","Trustworthy,Untrustworthy","","","","","[{""page_index"":0,""viewing_time"":10081}]","10081","","","","","","","","","","","","","",""
"","","","","63eeaedb26e599e86e8f7929","bdp_rwlrn","Sat Apr 08 2023 12:16:38 GMT-0400 (Eastern Daylight Time)","664178","Trustworthy,Untrustworthy","fullscreenenter","2","12425","fullscreenenter","","","","","","","","","","","","","","","",""
"fullscreen","2","13412","0.0-2.0","63eeaedb26e599e86e8f7929","bdp_rwlrn","Sat Apr 08 2023 12:16:38 GMT-0400 (Eastern Daylight Time)","664178","Trustworthy,Untrustworthy","","","","","","","true","","","","","","","","","","","","",""
"instructions","3","149102","0.0-4.0","63eeaedb26e599e86e8f7929","bdp_rwlrn","Sat Apr 08 2023 12:16:38 GMT-0400 (Eastern Daylight Time)","664178","Trustworthy,Untrustworthy","","","","","[{""page_index"":0,""viewing_time"":16545},{""page_index"":1,""viewing_time"":25748},{""page_index"":2,""viewing_time"":11812},{""page_index"":3,""viewing_time"":19106},{""page_index"":4,""viewing_time"":25818},{""page_index"":5,""viewing_time"":10019},{""page_index"":4,""viewing_time"":21913},{""page_index"":5,""viewing_time"":4728}]","135689","","","","","","","","","","","","","",""
"html-keyboard-response","4","154390","0.0-5.0","63eeaedb26e599e86e8f7929","bdp_rwlrn","Sat Apr 08 2023 12:16:38 GMT-0400 (Eastern Daylight Time)","664178","Trustworthy,Untrustworthy","","","","","","5280","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C","","","","","","","","","","",""
"html-keyboard-response","5","159904","0.0-6.0","63eeaedb26e599e86e8f7929","bdp_rwlrn","Sat Apr 08 2023 12:16:38 GMT-0400 (Eastern Daylight Time)","664178","Trustworthy,Untrustworthy","","","","","","5403","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 1</p><p>b) 1</p><p style='color:#00FF00'>c) 5</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The maximum number of points you can choose to bet on a lottery is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"html-keyboard-response","6","165838","0.0-7.0","63eeaedb26e599e86e8f7929","bdp_rwlrn","Sat Apr 08 2023 12:16:38 GMT-0400 (Eastern Daylight Time)","664178","Trustworthy,Untrustworthy","","","","","","5822","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p>c) Quadruple what you bet</p>","B","","","","","","","","","","",""
"html-keyboard-response","7","168325","0.0-8.0","63eeaedb26e599e86e8f7929","bdp_rwlrn","Sat Apr 08 2023 12:16:38 GMT-0400 (Eastern Daylight Time)","664178","Trustworthy,Untrustworthy","","","","","","2384","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p style='color:#00FF00'>b) Double what you bet</p><p>c) Quadruple what you bet</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>You can win double the amount of points you bet.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
