"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"focus","0","0","focusevent","5bb94dea3ea7ed00017cb109","bdp_rwlrn","Sun Mar 12 2023 23:50:13 GMT-0400 (Eastern Daylight Time)","458949","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","5bb94dea3ea7ed00017cb109","bdp_rwlrn","Sun Mar 12 2023 23:50:13 GMT-0400 (Eastern Daylight Time)","458949","Trustworthy,Untrustworthy","pavlovia","0","12","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","5bb94dea3ea7ed00017cb109","bdp_rwlrn","Sun Mar 12 2023 23:50:13 GMT-0400 (Eastern Daylight Time)","458949","Trustworthy,Untrustworthy","instructions","1","5109","0.0-1.0","[{""page_index"":0,""viewing_time"":5097}]","5097","","","","","","","","","","","","","",""
"fullscreenexit","2","7577","fullscreenexit","5bb94dea3ea7ed00017cb109","bdp_rwlrn","Sun Mar 12 2023 23:50:13 GMT-0400 (Eastern Daylight Time)","458949","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","5bb94dea3ea7ed00017cb109","bdp_rwlrn","Sun Mar 12 2023 23:50:13 GMT-0400 (Eastern Daylight Time)","458949","Trustworthy,Untrustworthy","fullscreen","2","8385","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","fullscreenfail","5bb94dea3ea7ed00017cb109","bdp_rwlrn","Sun Mar 12 2023 23:50:13 GMT-0400 (Eastern Daylight Time)","458949","Trustworthy,Untrustworthy","image-keyboard-response","3","13995","0.0-3.0-0.0","","5609","","","32","","","","","","","","","","",""
"","","","","5bb94dea3ea7ed00017cb109","bdp_rwlrn","Sun Mar 12 2023 23:50:13 GMT-0400 (Eastern Daylight Time)","458949","Trustworthy,Untrustworthy","instructions","4","74892","0.0-4.0","[{""page_index"":0,""viewing_time"":7719},{""page_index"":1,""viewing_time"":12370},{""page_index"":2,""viewing_time"":11287},{""page_index"":3,""viewing_time"":7470},{""page_index"":4,""viewing_time"":17266},{""page_index"":5,""viewing_time"":4521}]","60634","","","","","","","","","","","","","",""
"","","","","5bb94dea3ea7ed00017cb109","bdp_rwlrn","Sun Mar 12 2023 23:50:13 GMT-0400 (Eastern Daylight Time)","458949","Trustworthy,Untrustworthy","html-keyboard-response","5","77405","0.0-5.0","","2511","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C","","","","","","","","","","",""
"","","","","5bb94dea3ea7ed00017cb109","bdp_rwlrn","Sun Mar 12 2023 23:50:13 GMT-0400 (Eastern Daylight Time)","458949","Trustworthy,Untrustworthy","html-keyboard-response","6","79295","0.0-6.0","","1777","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 1</p><p>b) 1</p><p style='color:#00FF00'>c) 5</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The maximum number of points you can choose to bet on a lottery is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"","","","","5bb94dea3ea7ed00017cb109","bdp_rwlrn","Sun Mar 12 2023 23:50:13 GMT-0400 (Eastern Daylight Time)","458949","Trustworthy,Untrustworthy","html-keyboard-response","7","82831","0.0-7.0","","3431","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p>c) Quadruple what you bet</p>","B","","","","","","","","","","",""
