"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"focus","0","0","focusevent","63d55208f472dc9178329bcb","bdp_rwlrn","Tue Mar 14 2023 00:33:08 GMT-0500 (Central Daylight Time)","316599","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","63d55208f472dc9178329bcb","bdp_rwlrn","Tue Mar 14 2023 00:33:08 GMT-0500 (Central Daylight Time)","316599","Trustworthy,Untrustworthy","pavlovia","0","12","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","63d55208f472dc9178329bcb","bdp_rwlrn","Tue Mar 14 2023 00:33:08 GMT-0500 (Central Daylight Time)","316599","Trustworthy,Untrustworthy","instructions","1","2593","0.0-1.0","[{""page_index"":0,""viewing_time"":2580}]","2580","","","","","","","","","","","","","",""
"fullscreenexit","2","5083","fullscreenexit","63d55208f472dc9178329bcb","bdp_rwlrn","Tue Mar 14 2023 00:33:08 GMT-0500 (Central Daylight Time)","316599","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","63d55208f472dc9178329bcb","bdp_rwlrn","Tue Mar 14 2023 00:33:08 GMT-0500 (Central Daylight Time)","316599","Trustworthy,Untrustworthy","fullscreen","2","5884","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","fullscreenfail","63d55208f472dc9178329bcb","bdp_rwlrn","Tue Mar 14 2023 00:33:08 GMT-0500 (Central Daylight Time)","316599","Trustworthy,Untrustworthy","image-keyboard-response","3","8602","0.0-3.0-0.0","","2715","","","32","","","","","","","","","","",""
"","","","","63d55208f472dc9178329bcb","bdp_rwlrn","Tue Mar 14 2023 00:33:08 GMT-0500 (Central Daylight Time)","316599","Trustworthy,Untrustworthy","instructions","4","38034","0.0-4.0","[{""page_index"":0,""viewing_time"":6362},{""page_index"":1,""viewing_time"":6226},{""page_index"":2,""viewing_time"":5779},{""page_index"":3,""viewing_time"":3307},{""page_index"":4,""viewing_time"":5873},{""page_index"":5,""viewing_time"":1622}]","29169","","","","","","","","","","","","","",""
"","","","","63d55208f472dc9178329bcb","bdp_rwlrn","Tue Mar 14 2023 00:33:08 GMT-0500 (Central Daylight Time)","316599","Trustworthy,Untrustworthy","html-keyboard-response","5","42223","0.0-5.0","","4187","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C","","","","","","","","","","",""
"","","","","63d55208f472dc9178329bcb","bdp_rwlrn","Tue Mar 14 2023 00:33:08 GMT-0500 (Central Daylight Time)","316599","Trustworthy,Untrustworthy","html-keyboard-response","6","43556","0.0-6.0","","1224","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 1</p><p>b) 1</p><p style='color:#00FF00'>c) 5</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The maximum number of points you can choose to bet on a lottery is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"","","","","63d55208f472dc9178329bcb","bdp_rwlrn","Tue Mar 14 2023 00:33:08 GMT-0500 (Central Daylight Time)","316599","Trustworthy,Untrustworthy","html-keyboard-response","7","50979","0.0-7.0","","7314","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p>c) Quadruple what you bet</p>","B","","","","","","","","","","",""
"","","","","63d55208f472dc9178329bcb","bdp_rwlrn","Tue Mar 14 2023 00:33:08 GMT-0500 (Central Daylight Time)","316599","Trustworthy,Untrustworthy","html-keyboard-response","8","51877","0.0-8.0","","784","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p style='color:#00FF00'>b) Double what you bet</p><p>c) Quadruple what you bet</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>You can win double the amount of points you bet.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"","","","","63d55208f472dc9178329bcb","bdp_rwlrn","Tue Mar 14 2023 00:33:08 GMT-0500 (Central Daylight Time)","316599","Trustworthy,Untrustworthy","html-keyboard-response","9","56989","0.0-9.0","","null","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p>Thank you for completing the quiz<p>These are the actual lotteries you will be playing in the next block:<p><div class='tc' align='center'><img class='introPic' src='Fruit/lime.png'><br><strong>Limin' Large</strong></div><div class='bl' align='center'><img class='introPic' src='Fruit/apple.png'><br><strong>Awesome Apples</strong></div><div class='br' align='center'><img class='introPic' src='Fruit/grapes.png'><br><strong>Great Grapes</strong></div></div><p>Across <strong>66 rounds</strong> you will play each lottery <strong>22 times</strong> (in random order).<p style='align:center; color:white'><font <em>Press SPACEBAR to continue</em></p>","null","","","","","","","","","","",""
"","","","","63d55208f472dc9178329bcb","bdp_rwlrn","Tue Mar 14 2023 00:33:08 GMT-0500 (Central Daylight Time)","316599","Trustworthy,Untrustworthy","instructions","10","59105","0.0-10.0","[{""page_index"":0,""viewing_time"":667},{""page_index"":1,""viewing_time"":1447}]","2115","","","","","","","","","","","","","",""
"","","","decision","63d55208f472dc9178329bcb","bdp_rwlrn","Tue Mar 14 2023 00:33:08 GMT-0500 (Central Daylight Time)","316599","Trustworthy,Untrustworthy","html-keyboard-response","11","62161","0.0-11.0-1.0","","2939","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","1","Awesome Apples","Fruit/apple.png","Won","0.65,0.2","9","0.65","5","1","",""
"","","","decisionFB","63d55208f472dc9178329bcb","bdp_rwlrn","Tue Mar 14 2023 00:33:08 GMT-0500 (Central Daylight Time)","316599","Trustworthy,Untrustworthy","html-keyboard-response","12","62427","0.0-11.0-2.0","","null","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","1","Awesome Apples","Fruit/apple.png","Won","0.65,0.2","9","0.65","2","1","",""
"","","","feedback","63d55208f472dc9178329bcb","bdp_rwlrn","Tue Mar 14 2023 00:33:08 GMT-0500 (Central Daylight Time)","316599","Trustworthy,Untrustworthy","html-keyboard-response","13","63440","0.0-11.0-3.0","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","1","Awesome Apples","Fruit/apple.png","Won","0.65,0.2","9","0.65","8","1","",""
