"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"focus","0","0","focusevent","63d42c21dc6f4d60e34cc337","bdp_rwlrn","Fri Mar 10 2023 14:22:17 GMT-0600 (Central Standard Time)","503410","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"focus","0","0","focusevent","63d42c21dc6f4d60e34cc337","bdp_rwlrn","Fri Mar 10 2023 14:22:17 GMT-0600 (Central Standard Time)","503410","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","63d42c21dc6f4d60e34cc337","bdp_rwlrn","Fri Mar 10 2023 14:22:17 GMT-0600 (Central Standard Time)","503410","Trustworthy,Untrustworthy","pavlovia","0","10","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","63d42c21dc6f4d60e34cc337","bdp_rwlrn","Fri Mar 10 2023 14:22:17 GMT-0600 (Central Standard Time)","503410","Trustworthy,Untrustworthy","instructions","1","12288","0.0-1.0","[{""page_index"":0,""viewing_time"":12275}]","12275","","","","","","","","","","","","","",""
"fullscreenenter","2","16413","fullscreenenter","63d42c21dc6f4d60e34cc337","bdp_rwlrn","Fri Mar 10 2023 14:22:17 GMT-0600 (Central Standard Time)","503410","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","63d42c21dc6f4d60e34cc337","bdp_rwlrn","Fri Mar 10 2023 14:22:17 GMT-0600 (Central Standard Time)","503410","Trustworthy,Untrustworthy","fullscreen","2","17129","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","","63d42c21dc6f4d60e34cc337","bdp_rwlrn","Fri Mar 10 2023 14:22:17 GMT-0600 (Central Standard Time)","503410","Trustworthy,Untrustworthy","instructions","3","142436","0.0-4.0","[{""page_index"":0,""viewing_time"":58197},{""page_index"":1,""viewing_time"":12337},{""page_index"":2,""viewing_time"":17579},{""page_index"":3,""viewing_time"":10130},{""page_index"":4,""viewing_time"":18348},{""page_index"":5,""viewing_time"":8712}]","125304","","","","","","","","","","","","","",""
"","","","","63d42c21dc6f4d60e34cc337","bdp_rwlrn","Fri Mar 10 2023 14:22:17 GMT-0600 (Central Standard Time)","503410","Trustworthy,Untrustworthy","html-keyboard-response","4","148040","0.0-5.0","","5598","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C","","","","","","","","","","",""
"","","","","63d42c21dc6f4d60e34cc337","bdp_rwlrn","Fri Mar 10 2023 14:22:17 GMT-0600 (Central Standard Time)","503410","Trustworthy,Untrustworthy","html-keyboard-response","5","150530","0.0-6.0","","2386","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 1</p><p>b) 1</p><p style='color:#00FF00'>c) 5</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The maximum number of points you can choose to bet on a lottery is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"","","","","63d42c21dc6f4d60e34cc337","bdp_rwlrn","Fri Mar 10 2023 14:22:17 GMT-0600 (Central Standard Time)","503410","Trustworthy,Untrustworthy","html-keyboard-response","6","155216","0.0-7.0","","4570","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p>c) Quadruple what you bet</p>","B","","","","","","","","","","",""
