"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","numBlurs","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"html-keyboard-response","10","78361","0.0-11.0-1.0","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","1134","","","","decision","","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","1","Cherry Chances","Fruit/cherrie.png","Won","0.8,0.35","13","0.8","5","1","",""
"html-keyboard-response","11","78612","0.0-11.0-2.0","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","1","Cherry Chances","Fruit/cherrie.png","Won","0.8,0.35","13","0.8","4","1","",""
"html-keyboard-response","12","79614","0.0-11.0-3.0","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>2</strong></font></div>","null","1","Cherry Chances","Fruit/cherrie.png","Won","0.8,0.35","13","0.8","6","1","",""
"html-keyboard-response","13","81676","0.0-11.0-1.1","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","2062","","","","decision","","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","1","Banana Bonanza","Fruit/bananas.png","Won","0.35,0.8","13","0.35","11","2","",""
"html-keyboard-response","14","81928","0.0-11.0-2.1","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","1","Banana Bonanza","Fruit/bananas.png","Won","0.35,0.8","13","0.35","10","2","",""
"html-keyboard-response","15","82930","0.0-11.0-3.1","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>2</strong></font></div>","null","1","Banana Bonanza","Fruit/bananas.png","Won","0.35,0.8","13","0.35","12","2","",""
"html-keyboard-response","16","83441","0.0-11.0-1.2","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","511","","","","decision","","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","1","Primo Pineapple","Fruit/pineapple.png","Won","0.65,0.35","8","0.65","17","3","",""
"html-keyboard-response","17","83692","0.0-11.0-2.2","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","1","Primo Pineapple","Fruit/pineapple.png","Won","0.65,0.35","8","0.65","16","3","",""
"html-keyboard-response","18","84694","0.0-11.0-3.2","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>2</strong></font></div>","null","1","Primo Pineapple","Fruit/pineapple.png","Won","0.65,0.35","8","0.65","18","3","",""
"html-keyboard-response","19","85867","0.0-11.0-1.3","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","1173","","","","decision","","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","2","Banana Bonanza","Fruit/bananas.png","Won","0.35,0.8","13","0.35","23","4","",""
"html-keyboard-response","20","86119","0.0-11.0-2.3","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","2","Banana Bonanza","Fruit/bananas.png","Won","0.35,0.8","13","0.35","19","4","",""
"html-keyboard-response","21","87121","0.0-11.0-3.3","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","2","Banana Bonanza","Fruit/bananas.png","Won","0.35,0.8","13","0.35","27","4","",""
"html-keyboard-response","22","88304","0.0-11.0-1.4","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","1182","","","","decision","","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","2","Cherry Chances","Fruit/cherrie.png","Won","0.8,0.35","13","0.8","32","5","",""
"html-keyboard-response","23","88555","0.0-11.0-2.4","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","2","Cherry Chances","Fruit/cherrie.png","Won","0.8,0.35","13","0.8","28","5","",""
"html-keyboard-response","24","89557","0.0-11.0-3.4","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","2","Cherry Chances","Fruit/cherrie.png","Won","0.8,0.35","13","0.8","36","5","",""
"html-keyboard-response","25","89952","0.0-11.0-1.5","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","393","","","","decision","","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","2","Primo Pineapple","Fruit/pineapple.png","Won","0.65,0.35","8","0.65","41","6","",""
"html-keyboard-response","26","90212","0.0-11.0-2.5","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","2","Primo Pineapple","Fruit/pineapple.png","Won","0.65,0.35","8","0.65","37","6","",""
"html-keyboard-response","27","91214","0.0-11.0-3.5","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","2","Primo Pineapple","Fruit/pineapple.png","Won","0.65,0.35","8","0.65","45","6","",""
"html-keyboard-response","28","91740","0.0-11.0-1.6","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","526","","","","decision","","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","3","Banana Bonanza","Fruit/bananas.png","Lost","0.35,0.8","13","0.35","50","7","",""
"html-keyboard-response","29","91992","0.0-11.0-2.6","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","3","Banana Bonanza","Fruit/bananas.png","Lost","0.35,0.8","13","0.35","45","7","",""
"html-keyboard-response","30","92995","0.0-11.0-3.6","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Banana Bonanza","Fruit/bananas.png","Lost","0.35,0.8","13","0.35","45","7","",""
"html-keyboard-response","31","93292","0.0-11.0-1.7","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","297","","","","decision","","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","3","Primo Pineapple","Fruit/pineapple.png","Lost","0.65,0.35","8","0.65","50","8","",""
"html-keyboard-response","32","93544","0.0-11.0-2.7","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","3","Primo Pineapple","Fruit/pineapple.png","Lost","0.65,0.35","8","0.65","45","8","",""
"html-keyboard-response","33","94545","0.0-11.0-3.7","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Primo Pineapple","Fruit/pineapple.png","Lost","0.65,0.35","8","0.65","45","8","",""
"html-keyboard-response","34","94835","0.0-11.0-1.8","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","289","","","","decision","","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","3","Cherry Chances","Fruit/cherrie.png","Won","0.8,0.35","13","0.8","50","9","",""
"html-keyboard-response","35","95087","0.0-11.0-2.8","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","3","Cherry Chances","Fruit/cherrie.png","Won","0.8,0.35","13","0.8","45","9","",""
"html-keyboard-response","36","96089","0.0-11.0-3.8","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","3","Cherry Chances","Fruit/cherrie.png","Won","0.8,0.35","13","0.8","55","9","",""
"html-keyboard-response","37","96903","0.0-11.0-1.9","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","814","","","","decision","","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","4","Primo Pineapple","Fruit/pineapple.png","Lost","0.65,0.35","8","0.65","60","10","",""
"html-keyboard-response","38","97155","0.0-11.0-2.9","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","4","Primo Pineapple","Fruit/pineapple.png","Lost","0.65,0.35","8","0.65","55","10","",""
"html-keyboard-response","39","98157","0.0-11.0-3.9","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","4","Primo Pineapple","Fruit/pineapple.png","Lost","0.65,0.35","8","0.65","55","10","",""
"html-keyboard-response","40","98411","0.0-11.0-1.10","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","253","","","","decision","","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","4","Banana Bonanza","Fruit/bananas.png","Lost","0.35,0.8","13","0.35","60","11","",""
"html-keyboard-response","41","98664","0.0-11.0-2.10","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","4","Banana Bonanza","Fruit/bananas.png","Lost","0.35,0.8","13","0.35","55","11","",""
"html-keyboard-response","42","99665","0.0-11.0-3.10","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","4","Banana Bonanza","Fruit/bananas.png","Lost","0.35,0.8","13","0.35","55","11","",""
"html-keyboard-response","43","99934","0.0-11.0-1.11","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","268","","","","decision","","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","4","Cherry Chances","Fruit/cherrie.png","Won","0.8,0.35","13","0.8","60","12","",""
"html-keyboard-response","44","100187","0.0-11.0-2.11","5f4000a47ed89c0e7f2e3760","bdp_rwlrn","Wed Mar 15 2023 14:48:00 GMT-0400 (Eastern Daylight Time)","357542","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","4","Cherry Chances","Fruit/cherrie.png","Won","0.8,0.35","13","0.8","55","12","",""
