"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"html-keyboard-response","33","141963","0.0-11.0-3.7","60fcdd3be2ae9576df065728","bdp_rwlrn","Wed Mar 15 2023 12:33:27 GMT-0700 (Mountain Standard Time)","436738","Untrustworthy,Trustworthy","","","","feedback","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Primo Pineapple","Fruit/pineapple.png","Lost","0.35,0.65","12","0.35","45","8","",""
"html-keyboard-response","34","149091","0.0-11.0-1.8","60fcdd3be2ae9576df065728","bdp_rwlrn","Wed Mar 15 2023 12:33:27 GMT-0700 (Mountain Standard Time)","436738","Untrustworthy,Trustworthy","","","","decision","","","7127","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","3","Pears Aplenty","Fruit/pears.png","Won","0.35,0.8","14","0.35","50","9","",""
"html-keyboard-response","35","149348","0.0-11.0-2.8","60fcdd3be2ae9576df065728","bdp_rwlrn","Wed Mar 15 2023 12:33:27 GMT-0700 (Mountain Standard Time)","436738","Untrustworthy,Trustworthy","","","","decisionFB","","","null","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","3","Pears Aplenty","Fruit/pears.png","Won","0.35,0.8","14","0.35","45","9","",""
"html-keyboard-response","36","150356","0.0-11.0-3.8","60fcdd3be2ae9576df065728","bdp_rwlrn","Wed Mar 15 2023 12:33:27 GMT-0700 (Mountain Standard Time)","436738","Untrustworthy,Trustworthy","","","","feedback","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","3","Pears Aplenty","Fruit/pears.png","Won","0.35,0.8","14","0.35","55","9","",""
"html-keyboard-response","37","151426","0.0-11.0-1.9","60fcdd3be2ae9576df065728","bdp_rwlrn","Wed Mar 15 2023 12:33:27 GMT-0700 (Mountain Standard Time)","436738","Untrustworthy,Trustworthy","","","","decision","","","1068","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","4","Odds are Orange","Fruit/orange.png","Lost","0.8,0.35","10","0.8","60","10","",""
"html-keyboard-response","38","151684","0.0-11.0-2.9","60fcdd3be2ae9576df065728","bdp_rwlrn","Wed Mar 15 2023 12:33:27 GMT-0700 (Mountain Standard Time)","436738","Untrustworthy,Trustworthy","","","","decisionFB","","","null","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","4","Odds are Orange","Fruit/orange.png","Lost","0.8,0.35","10","0.8","57","10","",""
"html-keyboard-response","39","152692","0.0-11.0-3.9","60fcdd3be2ae9576df065728","bdp_rwlrn","Wed Mar 15 2023 12:33:27 GMT-0700 (Mountain Standard Time)","436738","Untrustworthy,Trustworthy","","","","feedback","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","4","Odds are Orange","Fruit/orange.png","Lost","0.8,0.35","10","0.8","57","10","",""
"html-keyboard-response","40","154042","0.0-11.0-1.10","60fcdd3be2ae9576df065728","bdp_rwlrn","Wed Mar 15 2023 12:33:27 GMT-0700 (Mountain Standard Time)","436738","Untrustworthy,Trustworthy","","","","decision","","","1347","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","4","Primo Pineapple","Fruit/pineapple.png","Lost","0.35,0.65","12","0.35","62","11","",""
"html-keyboard-response","41","154299","0.0-11.0-2.10","60fcdd3be2ae9576df065728","bdp_rwlrn","Wed Mar 15 2023 12:33:27 GMT-0700 (Mountain Standard Time)","436738","Untrustworthy,Trustworthy","","","","decisionFB","","","null","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","4","Primo Pineapple","Fruit/pineapple.png","Lost","0.35,0.65","12","0.35","57","11","",""
"html-keyboard-response","42","155307","0.0-11.0-3.10","60fcdd3be2ae9576df065728","bdp_rwlrn","Wed Mar 15 2023 12:33:27 GMT-0700 (Mountain Standard Time)","436738","Untrustworthy,Trustworthy","","","","feedback","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","4","Primo Pineapple","Fruit/pineapple.png","Lost","0.35,0.65","12","0.35","57","11","",""
"html-keyboard-response","43","156233","0.0-11.0-1.11","60fcdd3be2ae9576df065728","bdp_rwlrn","Wed Mar 15 2023 12:33:27 GMT-0700 (Mountain Standard Time)","436738","Untrustworthy,Trustworthy","","","","decision","","","924","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","4","Pears Aplenty","Fruit/pears.png","Lost","0.35,0.8","14","0.35","62","12","",""
"html-keyboard-response","44","156491","0.0-11.0-2.11","60fcdd3be2ae9576df065728","bdp_rwlrn","Wed Mar 15 2023 12:33:27 GMT-0700 (Mountain Standard Time)","436738","Untrustworthy,Trustworthy","","","","decisionFB","","","null","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","4","Pears Aplenty","Fruit/pears.png","Lost","0.35,0.8","14","0.35","60","12","",""
