"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"focus","0","0","focusevent","63f969ceb2a0b028aa612b33","bdp_rwlrn","Tue Mar 14 2023 21:26:58 GMT-0400 (Eastern Daylight Time)","457381","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","63f969ceb2a0b028aa612b33","bdp_rwlrn","Tue Mar 14 2023 21:26:58 GMT-0400 (Eastern Daylight Time)","457381","Untrustworthy,Trustworthy","pavlovia","0","6","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","63f969ceb2a0b028aa612b33","bdp_rwlrn","Tue Mar 14 2023 21:26:58 GMT-0400 (Eastern Daylight Time)","457381","Untrustworthy,Trustworthy","instructions","1","4774","0.0-1.0","[{""page_index"":0,""viewing_time"":4766}]","4766","","","","","","","","","","","","","",""
"fullscreenexit","2","10262","fullscreenexit","63f969ceb2a0b028aa612b33","bdp_rwlrn","Tue Mar 14 2023 21:26:58 GMT-0400 (Eastern Daylight Time)","457381","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","63f969ceb2a0b028aa612b33","bdp_rwlrn","Tue Mar 14 2023 21:26:58 GMT-0400 (Eastern Daylight Time)","457381","Untrustworthy,Trustworthy","fullscreen","2","11017","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","fullscreenfail","63f969ceb2a0b028aa612b33","bdp_rwlrn","Tue Mar 14 2023 21:26:58 GMT-0400 (Eastern Daylight Time)","457381","Untrustworthy,Trustworthy","image-keyboard-response","3","15132","0.0-3.0-0.0","","4111","","","32","","","","","","","","","","",""
"","","","","63f969ceb2a0b028aa612b33","bdp_rwlrn","Tue Mar 14 2023 21:26:58 GMT-0400 (Eastern Daylight Time)","457381","Untrustworthy,Trustworthy","instructions","4","65467","0.0-4.0","[{""page_index"":0,""viewing_time"":7414},{""page_index"":1,""viewing_time"":15165},{""page_index"":2,""viewing_time"":2762},{""page_index"":3,""viewing_time"":9242},{""page_index"":4,""viewing_time"":12921},{""page_index"":5,""viewing_time"":2567}]","50071","","","","","","","","","","","","","",""
"","","","","63f969ceb2a0b028aa612b33","bdp_rwlrn","Tue Mar 14 2023 21:26:58 GMT-0400 (Eastern Daylight Time)","457381","Untrustworthy,Trustworthy","html-keyboard-response","5","69100","0.0-5.0","","3628","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C","","","","","","","","","","",""
"","","","","63f969ceb2a0b028aa612b33","bdp_rwlrn","Tue Mar 14 2023 21:26:58 GMT-0400 (Eastern Daylight Time)","457381","Untrustworthy,Trustworthy","html-keyboard-response","6","70511","0.0-6.0","","1299","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 1</p><p>b) 1</p><p style='color:#00FF00'>c) 5</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The maximum number of points you can choose to bet on a lottery is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"","","","","63f969ceb2a0b028aa612b33","bdp_rwlrn","Tue Mar 14 2023 21:26:58 GMT-0400 (Eastern Daylight Time)","457381","Untrustworthy,Trustworthy","html-keyboard-response","7","78302","0.0-7.0","","7684","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p>c) Quadruple what you bet</p>","B","","","","","","","","","","",""
