"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"focus","0","0","focusevent","5f5834134283933a1c3b42d0","bdp_rwlrn","Wed Mar 15 2023 15:08:58 GMT-0400 (Eastern Daylight Time)","492639","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","5f5834134283933a1c3b42d0","bdp_rwlrn","Wed Mar 15 2023 15:08:58 GMT-0400 (Eastern Daylight Time)","492639","Trustworthy,Untrustworthy","pavlovia","0","7","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","5f5834134283933a1c3b42d0","bdp_rwlrn","Wed Mar 15 2023 15:08:58 GMT-0400 (Eastern Daylight Time)","492639","Trustworthy,Untrustworthy","instructions","1","4723","0.0-1.0","[{""page_index"":0,""viewing_time"":4715}]","4715","","","","","","","","","","","","","",""
"fullscreenexit","2","7917","fullscreenexit","5f5834134283933a1c3b42d0","bdp_rwlrn","Wed Mar 15 2023 15:08:58 GMT-0400 (Eastern Daylight Time)","492639","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","5f5834134283933a1c3b42d0","bdp_rwlrn","Wed Mar 15 2023 15:08:58 GMT-0400 (Eastern Daylight Time)","492639","Trustworthy,Untrustworthy","fullscreen","2","8722","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","fullscreenfail","5f5834134283933a1c3b42d0","bdp_rwlrn","Wed Mar 15 2023 15:08:58 GMT-0400 (Eastern Daylight Time)","492639","Trustworthy,Untrustworthy","image-keyboard-response","3","18578","0.0-3.0-0.0","","9855","","","32","","","","","","","","","","",""
"","","","","5f5834134283933a1c3b42d0","bdp_rwlrn","Wed Mar 15 2023 15:08:58 GMT-0400 (Eastern Daylight Time)","492639","Trustworthy,Untrustworthy","instructions","4","135913","0.0-4.0","[{""page_index"":0,""viewing_time"":16040},{""page_index"":1,""viewing_time"":14937},{""page_index"":2,""viewing_time"":17496},{""page_index"":3,""viewing_time"":8298},{""page_index"":4,""viewing_time"":50479},{""page_index"":5,""viewing_time"":9824}]","117074","","","","","","","","","","","","","",""
"","","","","5f5834134283933a1c3b42d0","bdp_rwlrn","Wed Mar 15 2023 15:08:58 GMT-0400 (Eastern Daylight Time)","492639","Trustworthy,Untrustworthy","html-keyboard-response","5","143881","0.0-5.0","","7967","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C","","","","","","","","","","",""
"","","","","5f5834134283933a1c3b42d0","bdp_rwlrn","Wed Mar 15 2023 15:08:58 GMT-0400 (Eastern Daylight Time)","492639","Trustworthy,Untrustworthy","html-keyboard-response","6","150668","0.0-6.0","","6686","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 1</p><p>b) 1</p><p style='color:#00FF00'>c) 5</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The maximum number of points you can choose to bet on a lottery is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"","","","","5f5834134283933a1c3b42d0","bdp_rwlrn","Wed Mar 15 2023 15:08:58 GMT-0400 (Eastern Daylight Time)","492639","Trustworthy,Untrustworthy","html-keyboard-response","7","154760","0.0-7.0","","3990","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p>c) Quadruple what you bet</p>","B","","","","","","","","","","",""
