"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"html-keyboard-response","19","351701","0.0-11.0-1.3","63f0fb9941434d10e8e4909b","bdp_rwlrn","Sat Apr 08 2023 11:56:26 GMT-0400 (Eastern Daylight Time)","1222505","Trustworthy,Untrustworthy","","","","decision","","3663","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","2","Great Grapes","Fruit/grapes.png","Won","0.8,0.35","10","0.8","17","4","",""
"html-keyboard-response","20","351963","0.0-11.0-2.3","63f0fb9941434d10e8e4909b","bdp_rwlrn","Sat Apr 08 2023 11:56:26 GMT-0400 (Eastern Daylight Time)","1222505","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","2","Great Grapes","Fruit/grapes.png","Won","0.8,0.35","10","0.8","13","4","",""
"html-keyboard-response","21","352972","0.0-11.0-3.3","63f0fb9941434d10e8e4909b","bdp_rwlrn","Sat Apr 08 2023 11:56:26 GMT-0400 (Eastern Daylight Time)","1222505","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","2","Great Grapes","Fruit/grapes.png","Won","0.8,0.35","10","0.8","21","4","",""
"html-keyboard-response","22","358109","0.0-11.0-1.4","63f0fb9941434d10e8e4909b","bdp_rwlrn","Sat Apr 08 2023 11:56:26 GMT-0400 (Eastern Daylight Time)","1222505","Trustworthy,Untrustworthy","","","","decision","","5136","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","2","Lucky Lemons","Fruit/lemon.png","Lost","0.35,0.8","11","0.35","26","5","",""
"html-keyboard-response","23","358372","0.0-11.0-2.4","63f0fb9941434d10e8e4909b","bdp_rwlrn","Sat Apr 08 2023 11:56:26 GMT-0400 (Eastern Daylight Time)","1222505","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","2","Lucky Lemons","Fruit/lemon.png","Lost","0.35,0.8","11","0.35","24","5","",""
"html-keyboard-response","24","359380","0.0-11.0-3.4","63f0fb9941434d10e8e4909b","bdp_rwlrn","Sat Apr 08 2023 11:56:26 GMT-0400 (Eastern Daylight Time)","1222505","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Lucky Lemons","Fruit/lemon.png","Lost","0.35,0.8","11","0.35","24","5","",""
"html-keyboard-response","25","361605","0.0-11.0-1.5","63f0fb9941434d10e8e4909b","bdp_rwlrn","Sat Apr 08 2023 11:56:26 GMT-0400 (Eastern Daylight Time)","1222505","Trustworthy,Untrustworthy","","","","decision","","2223","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","2","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.2","13","0.8","29","6","",""
"html-keyboard-response","26","361864","0.0-11.0-2.5","63f0fb9941434d10e8e4909b","bdp_rwlrn","Sat Apr 08 2023 11:56:26 GMT-0400 (Eastern Daylight Time)","1222505","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","2","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.2","13","0.8","28","6","",""
"html-keyboard-response","27","362873","0.0-11.0-3.5","63f0fb9941434d10e8e4909b","bdp_rwlrn","Sat Apr 08 2023 11:56:26 GMT-0400 (Eastern Daylight Time)","1222505","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>2</strong></font></div>","null","2","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.2","13","0.8","30","6","",""
"html-keyboard-response","28","366597","0.0-11.0-1.6","63f0fb9941434d10e8e4909b","bdp_rwlrn","Sat Apr 08 2023 11:56:26 GMT-0400 (Eastern Daylight Time)","1222505","Trustworthy,Untrustworthy","","","","decision","","3723","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","3","Great Grapes","Fruit/grapes.png","Won","0.8,0.35","10","0.8","35","7","",""
"html-keyboard-response","29","366852","0.0-11.0-2.6","63f0fb9941434d10e8e4909b","bdp_rwlrn","Sat Apr 08 2023 11:56:26 GMT-0400 (Eastern Daylight Time)","1222505","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","3","Great Grapes","Fruit/grapes.png","Won","0.8,0.35","10","0.8","30","7","",""
"html-keyboard-response","30","367857","0.0-11.0-3.6","63f0fb9941434d10e8e4909b","bdp_rwlrn","Sat Apr 08 2023 11:56:26 GMT-0400 (Eastern Daylight Time)","1222505","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","3","Great Grapes","Fruit/grapes.png","Won","0.8,0.35","10","0.8","40","7","",""
"html-keyboard-response","31","373269","0.0-11.0-1.7","63f0fb9941434d10e8e4909b","bdp_rwlrn","Sat Apr 08 2023 11:56:26 GMT-0400 (Eastern Daylight Time)","1222505","Trustworthy,Untrustworthy","","","","decision","","5410","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","3","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.2","13","0.8","45","8","",""
"html-keyboard-response","32","373522","0.0-11.0-2.7","63f0fb9941434d10e8e4909b","bdp_rwlrn","Sat Apr 08 2023 11:56:26 GMT-0400 (Eastern Daylight Time)","1222505","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","3","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.2","13","0.8","43","8","",""
"html-keyboard-response","33","374528","0.0-11.0-3.7","63f0fb9941434d10e8e4909b","bdp_rwlrn","Sat Apr 08 2023 11:56:26 GMT-0400 (Eastern Daylight Time)","1222505","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","3","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.2","13","0.8","47","8","",""
"html-keyboard-response","34","376885","0.0-11.0-1.8","63f0fb9941434d10e8e4909b","bdp_rwlrn","Sat Apr 08 2023 11:56:26 GMT-0400 (Eastern Daylight Time)","1222505","Trustworthy,Untrustworthy","","","","decision","","2357","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","3","Lucky Lemons","Fruit/lemon.png","Won","0.35,0.8","11","0.35","52","9","",""
"html-keyboard-response","35","377145","0.0-11.0-2.8","63f0fb9941434d10e8e4909b","bdp_rwlrn","Sat Apr 08 2023 11:56:26 GMT-0400 (Eastern Daylight Time)","1222505","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","3","Lucky Lemons","Fruit/lemon.png","Won","0.35,0.8","11","0.35","51","9","",""
"html-keyboard-response","36","378148","0.0-11.0-3.8","63f0fb9941434d10e8e4909b","bdp_rwlrn","Sat Apr 08 2023 11:56:26 GMT-0400 (Eastern Daylight Time)","1222505","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>2</strong></font></div>","null","3","Lucky Lemons","Fruit/lemon.png","Won","0.35,0.8","11","0.35","53","9","",""
"html-keyboard-response","37","382077","0.0-11.0-1.9","63f0fb9941434d10e8e4909b","bdp_rwlrn","Sat Apr 08 2023 11:56:26 GMT-0400 (Eastern Daylight Time)","1222505","Trustworthy,Untrustworthy","","","","decision","","3927","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","4","Great Grapes","Fruit/grapes.png","Won","0.8,0.35","10","0.8","58","10","",""
"html-keyboard-response","38","382331","0.0-11.0-2.9","63f0fb9941434d10e8e4909b","bdp_rwlrn","Sat Apr 08 2023 11:56:26 GMT-0400 (Eastern Daylight Time)","1222505","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","4","Great Grapes","Fruit/grapes.png","Won","0.8,0.35","10","0.8","54","10","",""
"html-keyboard-response","39","383338","0.0-11.0-3.9","63f0fb9941434d10e8e4909b","bdp_rwlrn","Sat Apr 08 2023 11:56:26 GMT-0400 (Eastern Daylight Time)","1222505","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","4","Great Grapes","Fruit/grapes.png","Won","0.8,0.35","10","0.8","62","10","",""
"html-keyboard-response","40","390469","0.0-11.0-1.10","63f0fb9941434d10e8e4909b","bdp_rwlrn","Sat Apr 08 2023 11:56:26 GMT-0400 (Eastern Daylight Time)","1222505","Trustworthy,Untrustworthy","","","","decision","","7130","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","4","Lucky Lemons","Fruit/lemon.png","Won","0.35,0.8","11","0.35","67","11","",""
"html-keyboard-response","41","390724","0.0-11.0-2.10","63f0fb9941434d10e8e4909b","bdp_rwlrn","Sat Apr 08 2023 11:56:26 GMT-0400 (Eastern Daylight Time)","1222505","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","4","Lucky Lemons","Fruit/lemon.png","Won","0.35,0.8","11","0.35","65","11","",""
"html-keyboard-response","42","391726","0.0-11.0-3.10","63f0fb9941434d10e8e4909b","bdp_rwlrn","Sat Apr 08 2023 11:56:26 GMT-0400 (Eastern Daylight Time)","1222505","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","4","Lucky Lemons","Fruit/lemon.png","Won","0.35,0.8","11","0.35","69","11","",""
"html-keyboard-response","43","397885","0.0-11.0-1.11","63f0fb9941434d10e8e4909b","bdp_rwlrn","Sat Apr 08 2023 11:56:26 GMT-0400 (Eastern Daylight Time)","1222505","Trustworthy,Untrustworthy","","","","decision","","6157","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","4","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.2","13","0.8","74","12","",""
"html-keyboard-response","44","398143","0.0-11.0-2.11","63f0fb9941434d10e8e4909b","bdp_rwlrn","Sat Apr 08 2023 11:56:26 GMT-0400 (Eastern Daylight Time)","1222505","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","4","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.2","13","0.8","70","12","",""
