"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"focus","0","0","focusevent","63d9f31dba727de153019798","bdp_rwlrn","Sat Apr 08 2023 13:25:50 GMT-0400 (Eastern Daylight Time)","336128","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","63d9f31dba727de153019798","bdp_rwlrn","Sat Apr 08 2023 13:25:50 GMT-0400 (Eastern Daylight Time)","336128","Untrustworthy,Trustworthy","pavlovia","0","5","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","63d9f31dba727de153019798","bdp_rwlrn","Sat Apr 08 2023 13:25:50 GMT-0400 (Eastern Daylight Time)","336128","Untrustworthy,Trustworthy","instructions","1","5619","0.0-1.0","[{""page_index"":0,""viewing_time"":5613}]","5614","","","","","","","","","","","","","",""
"fullscreenexit","2","8864","fullscreenexit","63d9f31dba727de153019798","bdp_rwlrn","Sat Apr 08 2023 13:25:50 GMT-0400 (Eastern Daylight Time)","336128","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","63d9f31dba727de153019798","bdp_rwlrn","Sat Apr 08 2023 13:25:50 GMT-0400 (Eastern Daylight Time)","336128","Untrustworthy,Trustworthy","fullscreen","2","9662","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","fullscreenfail","63d9f31dba727de153019798","bdp_rwlrn","Sat Apr 08 2023 13:25:50 GMT-0400 (Eastern Daylight Time)","336128","Untrustworthy,Trustworthy","image-keyboard-response","3","19970","0.0-3.0-0.0","","10305","","","32","","","","","","","","","","",""
"","","","","63d9f31dba727de153019798","bdp_rwlrn","Sat Apr 08 2023 13:25:50 GMT-0400 (Eastern Daylight Time)","336128","Untrustworthy,Trustworthy","instructions","4","48737","0.0-4.0","[{""page_index"":0,""viewing_time"":5302},{""page_index"":1,""viewing_time"":10279},{""page_index"":2,""viewing_time"":2200},{""page_index"":3,""viewing_time"":4704},{""page_index"":4,""viewing_time"":2840},{""page_index"":5,""viewing_time"":3184}]","28509","","","","","","","","","","","","","",""
"","","","","63d9f31dba727de153019798","bdp_rwlrn","Sat Apr 08 2023 13:25:50 GMT-0400 (Eastern Daylight Time)","336128","Untrustworthy,Trustworthy","html-keyboard-response","5","59514","0.0-5.0","","10775","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C","","","","","","","","","","",""
"","","","","63d9f31dba727de153019798","bdp_rwlrn","Sat Apr 08 2023 13:25:50 GMT-0400 (Eastern Daylight Time)","336128","Untrustworthy,Trustworthy","html-keyboard-response","6","60777","0.0-6.0","","1159","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 1</p><p>b) 1</p><p style='color:#00FF00'>c) 5</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The maximum number of points you can choose to bet on a lottery is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"","","","","63d9f31dba727de153019798","bdp_rwlrn","Sat Apr 08 2023 13:25:50 GMT-0400 (Eastern Daylight Time)","336128","Untrustworthy,Trustworthy","html-keyboard-response","7","67146","0.0-7.0","","6262","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p>c) Quadruple what you bet</p>","C","","","","","","","","","","",""
"","","","","63d9f31dba727de153019798","bdp_rwlrn","Sat Apr 08 2023 13:25:50 GMT-0400 (Eastern Daylight Time)","336128","Untrustworthy,Trustworthy","html-keyboard-response","8","78602","0.0-8.0","","11349","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p style='color:#FF0000'>c) Quadruple what you bet</p><h3 style='color:#FF0000'>Incorrect!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>You can win double the amount of points you bet.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"","","","","63d9f31dba727de153019798","bdp_rwlrn","Sat Apr 08 2023 13:25:50 GMT-0400 (Eastern Daylight Time)","336128","Untrustworthy,Trustworthy","html-keyboard-response","9","83735","0.0-9.0","","null","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p>Thank you for completing the quiz<p>These are the actual lotteries you will be playing in the next block:<p><div class='tc' align='center'><img class='introPic' src='Fruit/cherrie.png'><br><strong>Cherry Chances</strong></div><div class='bl' align='center'><img class='introPic' src='Fruit/Kiwi.png'><br><strong>Kiwi Kash</strong></div><div class='br' align='center'><img class='introPic' src='Fruit/bananas.png'><br><strong>Banana Bonanza</strong></div></div><p>Across <strong>66 rounds</strong> you will play each lottery <strong>22 times</strong> (in random order).<p style='align:center; color:white'><font <em>Press SPACEBAR to continue</em></p>","null","","","","","","","","","","",""
