"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"pavlovia","0","6","0.0-0.0","5f5691fb24d1090e6bcdf1ec","bdp_rwlrn","Sun Mar 12 2023 15:50:47 GMT-0500 (Central Daylight Time)","443622","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"instructions","1","5884","0.0-1.0","5f5691fb24d1090e6bcdf1ec","bdp_rwlrn","Sun Mar 12 2023 15:50:47 GMT-0500 (Central Daylight Time)","443622","Trustworthy,Untrustworthy","[{""page_index"":0,""viewing_time"":5877}]","5877","","","","","","","","","","","","","","","","","",""
"","","","","5f5691fb24d1090e6bcdf1ec","bdp_rwlrn","Sun Mar 12 2023 15:50:47 GMT-0500 (Central Daylight Time)","443622","Trustworthy,Untrustworthy","","","fullscreenenter","2","7745","fullscreenenter","","","","","","","","","","","","","",""
"fullscreen","2","8739","0.0-2.0","5f5691fb24d1090e6bcdf1ec","bdp_rwlrn","Sun Mar 12 2023 15:50:47 GMT-0500 (Central Daylight Time)","443622","Trustworthy,Untrustworthy","","","","","","","true","","","","","","","","","","","","",""
"instructions","3","72761","0.0-4.0","5f5691fb24d1090e6bcdf1ec","bdp_rwlrn","Sun Mar 12 2023 15:50:47 GMT-0500 (Central Daylight Time)","443622","Trustworthy,Untrustworthy","[{""page_index"":0,""viewing_time"":9226},{""page_index"":1,""viewing_time"":9974},{""page_index"":2,""viewing_time"":12144},{""page_index"":3,""viewing_time"":6771},{""page_index"":4,""viewing_time"":18510},{""page_index"":5,""viewing_time"":7390}]","64015","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","4","77215","0.0-5.0","5f5691fb24d1090e6bcdf1ec","bdp_rwlrn","Sun Mar 12 2023 15:50:47 GMT-0500 (Central Daylight Time)","443622","Trustworthy,Untrustworthy","","4450","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C","","","","","","","","","","",""
"html-keyboard-response","5","79476","0.0-6.0","5f5691fb24d1090e6bcdf1ec","bdp_rwlrn","Sun Mar 12 2023 15:50:47 GMT-0500 (Central Daylight Time)","443622","Trustworthy,Untrustworthy","","2156","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 1</p><p>b) 1</p><p style='color:#00FF00'>c) 5</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The maximum number of points you can choose to bet on a lottery is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"html-keyboard-response","6","83000","0.0-7.0","5f5691fb24d1090e6bcdf1ec","bdp_rwlrn","Sun Mar 12 2023 15:50:47 GMT-0500 (Central Daylight Time)","443622","Trustworthy,Untrustworthy","","3417","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p>c) Quadruple what you bet</p>","B","","","","","","","","","","",""
"html-keyboard-response","7","86341","0.0-8.0","5f5691fb24d1090e6bcdf1ec","bdp_rwlrn","Sun Mar 12 2023 15:50:47 GMT-0500 (Central Daylight Time)","443622","Trustworthy,Untrustworthy","","3235","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p style='color:#00FF00'>b) Double what you bet</p><p>c) Quadruple what you bet</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>You can win double the amount of points you bet.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"html-keyboard-response","8","91450","0.0-9.0","5f5691fb24d1090e6bcdf1ec","bdp_rwlrn","Sun Mar 12 2023 15:50:47 GMT-0500 (Central Daylight Time)","443622","Trustworthy,Untrustworthy","","null","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p>Thank you for completing the quiz<p>These are the actual lotteries you will be playing in the next block:<p><div class='tc' align='center'><img class='introPic' src='Fruit/pineapple.png'><br><strong>Primo Pineapple</strong></div><div class='bl' align='center'><img class='introPic' src='Fruit/orange.png'><br><strong>Odds are Orange</strong></div><div class='br' align='center'><img class='introPic' src='Fruit/grapes.png'><br><strong>Great Grapes</strong></div></div><p>Across <strong>66 rounds</strong> you will play each lottery <strong>22 times</strong> (in random order).<p style='align:center; color:white'><font <em>Press SPACEBAR to continue</em></p>","null","","","","","","","","","","",""
"instructions","9","101359","0.0-10.0","5f5691fb24d1090e6bcdf1ec","bdp_rwlrn","Sun Mar 12 2023 15:50:47 GMT-0500 (Central Daylight Time)","443622","Trustworthy,Untrustworthy","[{""page_index"":0,""viewing_time"":7606},{""page_index"":1,""viewing_time"":2301}]","9908","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","10","109399","0.0-11.0-1.0","5f5691fb24d1090e6bcdf1ec","bdp_rwlrn","Sun Mar 12 2023 15:50:47 GMT-0500 (Central Daylight Time)","443622","Trustworthy,Untrustworthy","","7931","","","","decision","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","1","Odds are Orange","Fruit/orange.png","Won","0.8,0.35","9","0.8","5","1","",""
