"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"blur","0","0","blurevent","1","60bafed1d4e636dce6350863","bdp_rwlrn","Mon Mar 13 2023 13:59:52 GMT-0500 (Central Daylight Time)","394952","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"focus","0","0","focusevent","","60bafed1d4e636dce6350863","bdp_rwlrn","Mon Mar 13 2023 13:59:52 GMT-0500 (Central Daylight Time)","394952","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","","60bafed1d4e636dce6350863","bdp_rwlrn","Mon Mar 13 2023 13:59:52 GMT-0500 (Central Daylight Time)","394952","Untrustworthy,Trustworthy","pavlovia","0","18","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","","60bafed1d4e636dce6350863","bdp_rwlrn","Mon Mar 13 2023 13:59:52 GMT-0500 (Central Daylight Time)","394952","Untrustworthy,Trustworthy","instructions","1","3560","0.0-1.0","[{""page_index"":0,""viewing_time"":3540}]","3541","","","","","","","","","","","","","",""
"fullscreenenter","2","5979","fullscreenenter","","60bafed1d4e636dce6350863","bdp_rwlrn","Mon Mar 13 2023 13:59:52 GMT-0500 (Central Daylight Time)","394952","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","","60bafed1d4e636dce6350863","bdp_rwlrn","Mon Mar 13 2023 13:59:52 GMT-0500 (Central Daylight Time)","394952","Untrustworthy,Trustworthy","fullscreen","2","6954","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","","","60bafed1d4e636dce6350863","bdp_rwlrn","Mon Mar 13 2023 13:59:52 GMT-0500 (Central Daylight Time)","394952","Untrustworthy,Trustworthy","instructions","3","88076","0.0-4.0","[{""page_index"":0,""viewing_time"":39814},{""page_index"":1,""viewing_time"":10678},{""page_index"":2,""viewing_time"":6946},{""page_index"":3,""viewing_time"":6371},{""page_index"":4,""viewing_time"":14238},{""page_index"":5,""viewing_time"":3065}]","81112","","","","","","","","","","","","","",""
"","","","","","60bafed1d4e636dce6350863","bdp_rwlrn","Mon Mar 13 2023 13:59:52 GMT-0500 (Central Daylight Time)","394952","Untrustworthy,Trustworthy","html-keyboard-response","4","91268","0.0-5.0","","3178","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C","","","","","","","","","","",""
"","","","","","60bafed1d4e636dce6350863","bdp_rwlrn","Mon Mar 13 2023 13:59:52 GMT-0500 (Central Daylight Time)","394952","Untrustworthy,Trustworthy","html-keyboard-response","5","92440","0.0-6.0","","1064","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 1</p><p>b) 1</p><p style='color:#00FF00'>c) 5</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The maximum number of points you can choose to bet on a lottery is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"","","","","","60bafed1d4e636dce6350863","bdp_rwlrn","Mon Mar 13 2023 13:59:52 GMT-0500 (Central Daylight Time)","394952","Untrustworthy,Trustworthy","html-keyboard-response","6","96379","0.0-7.0","","3837","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p>c) Quadruple what you bet</p>","B","","","","","","","","","","",""
