"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","numBlurs","faceID","face"
"html-keyboard-response","11","152451","0.0-11.0-2.0","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","1","Limin' Large","Fruit/lime.png","Lost","0.35,0.65","13","0.35","2","1","","",""
"html-keyboard-response","12","153462","0.0-11.0-3.0","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","1","Limin' Large","Fruit/lime.png","Lost","0.35,0.65","13","0.35","2","1","","",""
"html-keyboard-response","13","155394","0.0-11.0-1.1","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","1931","","","","decision","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","1","Melon Millions","Fruit/melon.png","Won","0.35,0.8","9","0.35","7","2","","",""
"html-keyboard-response","14","155650","0.0-11.0-2.1","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","1","Melon Millions","Fruit/melon.png","Won","0.35,0.8","9","0.35","4","2","","",""
"html-keyboard-response","15","156661","0.0-11.0-3.1","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","1","Melon Millions","Fruit/melon.png","Won","0.35,0.8","9","0.35","10","2","","",""
"html-keyboard-response","16","158680","0.0-11.0-1.2","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","2018","","","","decision","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","1","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","12","0.65","15","3","","",""
"html-keyboard-response","17","158937","0.0-11.0-2.2","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","1","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","12","0.65","12","3","","",""
"html-keyboard-response","18","159946","0.0-11.0-3.2","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","1","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","12","0.65","12","3","","",""
"html-keyboard-response","19","161478","0.0-11.0-1.3","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","1531","","","","decision","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","2","Limin' Large","Fruit/lime.png","Lost","0.35,0.65","13","0.35","17","4","","",""
"html-keyboard-response","20","161733","0.0-11.0-2.3","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","2","Limin' Large","Fruit/lime.png","Lost","0.35,0.65","13","0.35","14","4","","",""
"html-keyboard-response","21","162739","0.0-11.0-3.3","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Limin' Large","Fruit/lime.png","Lost","0.35,0.65","13","0.35","14","4","","",""
"html-keyboard-response","22","163681","0.0-11.0-1.4","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","940","","","","decision","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","2","Cherry Chances","Fruit/cherrie.png","Won","0.65,0.2","12","0.65","19","5","","",""
"html-keyboard-response","23","163942","0.0-11.0-2.4","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","2","Cherry Chances","Fruit/cherrie.png","Won","0.65,0.2","12","0.65","16","5","","",""
"html-keyboard-response","24","164950","0.0-11.0-3.4","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","2","Cherry Chances","Fruit/cherrie.png","Won","0.65,0.2","12","0.65","22","5","","",""
"html-keyboard-response","25","165743","0.0-11.0-1.5","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","791","","","","decision","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","2","Melon Millions","Fruit/melon.png","Won","0.35,0.8","9","0.35","27","6","","",""
"html-keyboard-response","26","166007","0.0-11.0-2.5","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","2","Melon Millions","Fruit/melon.png","Won","0.35,0.8","9","0.35","25","6","","",""
"html-keyboard-response","27","167010","0.0-11.0-3.5","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","2","Melon Millions","Fruit/melon.png","Won","0.35,0.8","9","0.35","29","6","","",""
"html-keyboard-response","28","167689","0.0-11.0-1.6","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","677","","","","decision","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","3","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","12","0.65","34","7","","",""
"html-keyboard-response","29","167947","0.0-11.0-2.6","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","3","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","12","0.65","32","7","","",""
"html-keyboard-response","30","168959","0.0-11.0-3.6","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","12","0.65","32","7","","",""
"html-keyboard-response","31","169588","0.0-11.0-1.7","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","628","","","","decision","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","3","Limin' Large","Fruit/lime.png","Lost","0.35,0.65","13","0.35","37","8","","",""
"html-keyboard-response","32","169847","0.0-11.0-2.7","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","3","Limin' Large","Fruit/lime.png","Lost","0.35,0.65","13","0.35","34","8","","",""
"html-keyboard-response","33","170851","0.0-11.0-3.7","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Limin' Large","Fruit/lime.png","Lost","0.35,0.65","13","0.35","34","8","","",""
"html-keyboard-response","34","171524","0.0-11.0-1.8","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","672","","","","decision","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","3","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","9","0.35","39","9","","",""
"html-keyboard-response","35","171780","0.0-11.0-2.8","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","3","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","9","0.35","36","9","","",""
"html-keyboard-response","36","172790","0.0-11.0-3.8","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","9","0.35","36","9","","",""
"html-keyboard-response","37","173390","0.0-11.0-1.9","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","598","","","","decision","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","4","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","12","0.65","41","10","","",""
"html-keyboard-response","38","173647","0.0-11.0-2.9","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","4","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","12","0.65","37","10","","",""
"html-keyboard-response","39","174651","0.0-11.0-3.9","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","4","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","12","0.65","37","10","","",""
"html-keyboard-response","40","175020","0.0-11.0-1.10","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","367","","","","decision","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","4","Limin' Large","Fruit/lime.png","Lost","0.35,0.65","13","0.35","42","11","","",""
"html-keyboard-response","41","175279","0.0-11.0-2.10","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","4","Limin' Large","Fruit/lime.png","Lost","0.35,0.65","13","0.35","40","11","","",""
"html-keyboard-response","42","176283","0.0-11.0-3.10","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","4","Limin' Large","Fruit/lime.png","Lost","0.35,0.65","13","0.35","40","11","","",""
"html-keyboard-response","43","177781","0.0-11.0-1.11","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","1497","","","","decision","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","4","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","9","0.35","45","12","","",""
"html-keyboard-response","44","178035","0.0-11.0-2.11","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","4","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","9","0.35","40","12","","",""
"html-keyboard-response","45","179047","0.0-11.0-3.11","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","4","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","9","0.35","40","12","","",""
"html-keyboard-response","46","179521","0.0-11.0-1.12","60aeef267e494909058ef34e","bdp_rwlrn","Mon Mar 13 2023 10:59:18 GMT-0700 (Pacific Daylight Time)","418209","Trustworthy,Untrustworthy","","473","","","","decision","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","5","Limin' Large","Fruit/lime.png","Won","0.35,0.65","13","0.35","45","13","","",""
