"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","numBlurs","faceID","face"
"html-keyboard-response","11","188156","0.0-11.0-2.0","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/papayas.png'><br><font class='baseline'><strong>Papaya Payday</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","1","Papaya Payday","Fruit/papayas.png","Won","0.8,0.35","14","0.8","3","1","","",""
"html-keyboard-response","12","189165","0.0-11.0-3.0","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/papayas.png'><br><font class='baseline'><strong>Papaya Payday</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","1","Papaya Payday","Fruit/papayas.png","Won","0.8,0.35","14","0.8","7","1","","",""
"html-keyboard-response","13","192047","0.0-11.0-1.1","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","2881","","","","decision","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","1","Cherry Chances","Fruit/cherrie.png","Won","0.35,0.8","11","0.35","12","2","","",""
"html-keyboard-response","14","192311","0.0-11.0-2.1","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","1","Cherry Chances","Fruit/cherrie.png","Won","0.35,0.8","11","0.35","10","2","","",""
"html-keyboard-response","15","193324","0.0-11.0-3.1","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","1","Cherry Chances","Fruit/cherrie.png","Won","0.35,0.8","11","0.35","14","2","","",""
"html-keyboard-response","16","194696","0.0-11.0-1.2","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","1372","","","","decision","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","1","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.2","10","0.8","19","3","","",""
"html-keyboard-response","17","194955","0.0-11.0-2.2","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","1","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.2","10","0.8","16","3","","",""
"html-keyboard-response","18","195966","0.0-11.0-3.2","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","1","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.2","10","0.8","22","3","","",""
"html-keyboard-response","19","196681","0.0-11.0-1.3","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","715","","","","decision","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","2","Cherry Chances","Fruit/cherrie.png","Lost","0.35,0.8","11","0.35","27","4","","",""
"html-keyboard-response","20","196947","0.0-11.0-2.3","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","2","Cherry Chances","Fruit/cherrie.png","Lost","0.35,0.8","11","0.35","23","4","","",""
"html-keyboard-response","21","197960","0.0-11.0-3.3","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Cherry Chances","Fruit/cherrie.png","Lost","0.35,0.8","11","0.35","23","4","","",""
"html-keyboard-response","22","198930","0.0-11.0-1.4","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","970","","","","decision","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","2","Watermelon Win$","Fruit/watermelon.png","Lost","0.8,0.2","10","0.8","28","5","","",""
"html-keyboard-response","23","199189","0.0-11.0-2.4","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","2","Watermelon Win$","Fruit/watermelon.png","Lost","0.8,0.2","10","0.8","25","5","","",""
"html-keyboard-response","24","200201","0.0-11.0-3.4","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Watermelon Win$","Fruit/watermelon.png","Lost","0.8,0.2","10","0.8","25","5","","",""
"html-keyboard-response","25","200718","0.0-11.0-1.5","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","516","","","","decision","","<div class='trialDiv'><img src='Fruit/papayas.png'><br><font class='baseline'><strong>Papaya Payday</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","2","Papaya Payday","Fruit/papayas.png","Won","0.8,0.35","14","0.8","30","6","","",""
"html-keyboard-response","26","200977","0.0-11.0-2.5","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/papayas.png'><br><font class='baseline'><strong>Papaya Payday</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","2","Papaya Payday","Fruit/papayas.png","Won","0.8,0.35","14","0.8","28","6","","",""
"html-keyboard-response","27","201986","0.0-11.0-3.5","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/papayas.png'><br><font class='baseline'><strong>Papaya Payday</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","2","Papaya Payday","Fruit/papayas.png","Won","0.8,0.35","14","0.8","32","6","","",""
"html-keyboard-response","28","204086","0.0-11.0-1.6","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","2100","","","","decision","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","3","Cherry Chances","Fruit/cherrie.png","Won","0.35,0.8","11","0.35","37","7","","",""
"html-keyboard-response","29","204338","0.0-11.0-2.6","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","3","Cherry Chances","Fruit/cherrie.png","Won","0.35,0.8","11","0.35","33","7","","",""
"html-keyboard-response","30","205339","0.0-11.0-3.6","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","3","Cherry Chances","Fruit/cherrie.png","Won","0.35,0.8","11","0.35","41","7","","",""
"html-keyboard-response","31","205399","0.0-11.0-1.7","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","60","","","","decision","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","3","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.2","10","0.8","46","8","","",""
"html-keyboard-response","32","205650","0.0-11.0-2.7","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","3","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.2","10","0.8","41","8","","",""
"html-keyboard-response","33","206661","0.0-11.0-3.7","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","3","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.2","10","0.8","51","8","","",""
"html-keyboard-response","34","208390","0.0-11.0-1.8","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","1728","","","","decision","","<div class='trialDiv'><img src='Fruit/papayas.png'><br><font class='baseline'><strong>Papaya Payday</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","3","Papaya Payday","Fruit/papayas.png","Won","0.8,0.35","14","0.8","56","9","","",""
"html-keyboard-response","35","208653","0.0-11.0-2.8","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/papayas.png'><br><font class='baseline'><strong>Papaya Payday</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","3","Papaya Payday","Fruit/papayas.png","Won","0.8,0.35","14","0.8","53","9","","",""
"html-keyboard-response","36","209668","0.0-11.0-3.8","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/papayas.png'><br><font class='baseline'><strong>Papaya Payday</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","3","Papaya Payday","Fruit/papayas.png","Won","0.8,0.35","14","0.8","59","9","","",""
"html-keyboard-response","37","210535","0.0-11.0-1.9","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","867","","","","decision","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","4","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.2","10","0.8","64","10","","",""
"html-keyboard-response","38","210799","0.0-11.0-2.9","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","4","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.2","10","0.8","61","10","","",""
"html-keyboard-response","39","211804","0.0-11.0-3.9","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","4","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.2","10","0.8","67","10","","",""
"html-keyboard-response","40","213654","0.0-11.0-1.10","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","1850","","","","decision","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","4","Cherry Chances","Fruit/cherrie.png","Lost","0.35,0.8","11","0.35","72","11","","",""
"html-keyboard-response","41","213905","0.0-11.0-2.10","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","4","Cherry Chances","Fruit/cherrie.png","Lost","0.35,0.8","11","0.35","70","11","","",""
"html-keyboard-response","42","214917","0.0-11.0-3.10","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","4","Cherry Chances","Fruit/cherrie.png","Lost","0.35,0.8","11","0.35","70","11","","",""
"html-keyboard-response","43","215359","0.0-11.0-1.11","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","442","","","","decision","","<div class='trialDiv'><img src='Fruit/papayas.png'><br><font class='baseline'><strong>Papaya Payday</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","4","Papaya Payday","Fruit/papayas.png","Won","0.8,0.35","14","0.8","75","12","","",""
"html-keyboard-response","44","215621","0.0-11.0-2.11","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/papayas.png'><br><font class='baseline'><strong>Papaya Payday</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","4","Papaya Payday","Fruit/papayas.png","Won","0.8,0.35","14","0.8","72","12","","",""
"html-keyboard-response","45","216636","0.0-11.0-3.11","63212cf14928ea89262e9f24","bdp_rwlrn","Wed Mar 15 2023 20:52:02 GMT-0500 (Central Daylight Time)","584922","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/papayas.png'><br><font class='baseline'><strong>Papaya Payday</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","4","Papaya Payday","Fruit/papayas.png","Won","0.8,0.35","14","0.8","78","12","","",""
