"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"blur","0","0","blurevent","1","63e554b7631c8ec3ce069e32","bdp_rwlrn","Mon Mar 13 2023 21:23:59 GMT-0700 (Pacific Daylight Time)","430310","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"focus","0","0","focusevent","","63e554b7631c8ec3ce069e32","bdp_rwlrn","Mon Mar 13 2023 21:23:59 GMT-0700 (Pacific Daylight Time)","430310","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","","63e554b7631c8ec3ce069e32","bdp_rwlrn","Mon Mar 13 2023 21:23:59 GMT-0700 (Pacific Daylight Time)","430310","Trustworthy,Untrustworthy","pavlovia","0","5","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","","63e554b7631c8ec3ce069e32","bdp_rwlrn","Mon Mar 13 2023 21:23:59 GMT-0700 (Pacific Daylight Time)","430310","Trustworthy,Untrustworthy","instructions","1","7348","0.0-1.0","[{""page_index"":0,""viewing_time"":7341}]","7341","","","","","","","","","","","","","",""
"fullscreenenter","2","11052","fullscreenenter","","63e554b7631c8ec3ce069e32","bdp_rwlrn","Mon Mar 13 2023 21:23:59 GMT-0700 (Pacific Daylight Time)","430310","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","","63e554b7631c8ec3ce069e32","bdp_rwlrn","Mon Mar 13 2023 21:23:59 GMT-0700 (Pacific Daylight Time)","430310","Trustworthy,Untrustworthy","fullscreen","2","12037","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","","","63e554b7631c8ec3ce069e32","bdp_rwlrn","Mon Mar 13 2023 21:23:59 GMT-0700 (Pacific Daylight Time)","430310","Trustworthy,Untrustworthy","instructions","3","95633","0.0-4.0","[{""page_index"":0,""viewing_time"":15779},{""page_index"":1,""viewing_time"":19062},{""page_index"":2,""viewing_time"":11064},{""page_index"":3,""viewing_time"":9047},{""page_index"":4,""viewing_time"":17993},{""page_index"":5,""viewing_time"":10648}]","83593","","","","","","","","","","","","","",""
"","","","","","63e554b7631c8ec3ce069e32","bdp_rwlrn","Mon Mar 13 2023 21:23:59 GMT-0700 (Pacific Daylight Time)","430310","Trustworthy,Untrustworthy","html-keyboard-response","4","104122","0.0-5.0","","8485","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C","","","","","","","","","","",""
"","","","","","63e554b7631c8ec3ce069e32","bdp_rwlrn","Mon Mar 13 2023 21:23:59 GMT-0700 (Pacific Daylight Time)","430310","Trustworthy,Untrustworthy","html-keyboard-response","5","108545","0.0-6.0","","4315","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 1</p><p>b) 1</p><p style='color:#00FF00'>c) 5</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The maximum number of points you can choose to bet on a lottery is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"","","","","","63e554b7631c8ec3ce069e32","bdp_rwlrn","Mon Mar 13 2023 21:23:59 GMT-0700 (Pacific Daylight Time)","430310","Trustworthy,Untrustworthy","html-keyboard-response","6","123762","0.0-7.0","","15113","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p>c) Quadruple what you bet</p>","B","","","","","","","","","","",""
