"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"html-keyboard-response","14","207254","0.0-11.0-2.1","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","1","Kiwi Kash","Fruit/Kiwi.png","Lost","0.35,0.8","13","0.35","4","2","",""
"html-keyboard-response","15","208269","0.0-11.0-3.1","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","1","Kiwi Kash","Fruit/Kiwi.png","Lost","0.35,0.8","13","0.35","4","2","",""
"html-keyboard-response","16","210921","0.0-11.0-1.2","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","decision","","2652","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","1","Limin' Large","Fruit/lime.png","Won","0.8,0.35","14","0.8","9","3","",""
"html-keyboard-response","17","211185","0.0-11.0-2.2","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","1","Limin' Large","Fruit/lime.png","Won","0.8,0.35","14","0.8","5","3","",""
"html-keyboard-response","18","212191","0.0-11.0-3.2","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","1","Limin' Large","Fruit/lime.png","Won","0.8,0.35","14","0.8","13","3","",""
"html-keyboard-response","19","213545","0.0-11.0-1.3","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","decision","","1352","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","2","Kiwi Kash","Fruit/Kiwi.png","Won","0.35,0.8","13","0.35","18","4","",""
"html-keyboard-response","20","213811","0.0-11.0-2.3","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","2","Kiwi Kash","Fruit/Kiwi.png","Won","0.35,0.8","13","0.35","14","4","",""
"html-keyboard-response","21","214827","0.0-11.0-3.3","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","2","Kiwi Kash","Fruit/Kiwi.png","Won","0.35,0.8","13","0.35","22","4","",""
"html-keyboard-response","22","216435","0.0-11.0-1.4","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","decision","","1607","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","2","Limin' Large","Fruit/lime.png","Won","0.8,0.35","14","0.8","27","5","",""
"html-keyboard-response","23","216690","0.0-11.0-2.4","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","2","Limin' Large","Fruit/lime.png","Won","0.8,0.35","14","0.8","24","5","",""
"html-keyboard-response","24","217696","0.0-11.0-3.4","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","2","Limin' Large","Fruit/lime.png","Won","0.8,0.35","14","0.8","30","5","",""
"html-keyboard-response","25","219046","0.0-11.0-1.5","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","decision","","1350","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","2","Great Grapes","Fruit/grapes.png","Lost","0.35,0.65","14","0.35","35","6","",""
"html-keyboard-response","26","219312","0.0-11.0-2.5","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","2","Great Grapes","Fruit/grapes.png","Lost","0.35,0.65","14","0.35","33","6","",""
"html-keyboard-response","27","220318","0.0-11.0-3.5","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Great Grapes","Fruit/grapes.png","Lost","0.35,0.65","14","0.35","33","6","",""
"html-keyboard-response","28","221146","0.0-11.0-1.6","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","decision","","827","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","3","Kiwi Kash","Fruit/Kiwi.png","Lost","0.35,0.8","13","0.35","38","7","",""
"html-keyboard-response","29","221400","0.0-11.0-2.6","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","3","Kiwi Kash","Fruit/Kiwi.png","Lost","0.35,0.8","13","0.35","34","7","",""
"html-keyboard-response","30","222417","0.0-11.0-3.6","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Kiwi Kash","Fruit/Kiwi.png","Lost","0.35,0.8","13","0.35","34","7","",""
"html-keyboard-response","31","225130","0.0-11.0-1.7","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","decision","","2713","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","3","Limin' Large","Fruit/lime.png","Won","0.8,0.35","14","0.8","39","8","",""
"html-keyboard-response","32","225393","0.0-11.0-2.7","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","3","Limin' Large","Fruit/lime.png","Won","0.8,0.35","14","0.8","36","8","",""
"html-keyboard-response","33","226401","0.0-11.0-3.7","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","3","Limin' Large","Fruit/lime.png","Won","0.8,0.35","14","0.8","42","8","",""
"html-keyboard-response","34","229197","0.0-11.0-1.8","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","decision","","2795","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","3","Great Grapes","Fruit/grapes.png","Lost","0.35,0.65","14","0.35","47","9","",""
"html-keyboard-response","35","229450","0.0-11.0-2.8","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","3","Great Grapes","Fruit/grapes.png","Lost","0.35,0.65","14","0.35","46","9","",""
"html-keyboard-response","36","230457","0.0-11.0-3.8","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Great Grapes","Fruit/grapes.png","Lost","0.35,0.65","14","0.35","46","9","",""
"html-keyboard-response","37","231511","0.0-11.0-1.9","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","decision","","1051","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","4","Limin' Large","Fruit/lime.png","Lost","0.8,0.35","14","0.8","51","10","",""
"html-keyboard-response","38","231768","0.0-11.0-2.9","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","4","Limin' Large","Fruit/lime.png","Lost","0.8,0.35","14","0.8","48","10","",""
"html-keyboard-response","39","232769","0.0-11.0-3.9","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","4","Limin' Large","Fruit/lime.png","Lost","0.8,0.35","14","0.8","48","10","",""
"html-keyboard-response","40","234366","0.0-11.0-1.10","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","decision","","1596","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","4","Kiwi Kash","Fruit/Kiwi.png","Lost","0.35,0.8","13","0.35","53","11","",""
"html-keyboard-response","41","234627","0.0-11.0-2.10","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","4","Kiwi Kash","Fruit/Kiwi.png","Lost","0.35,0.8","13","0.35","49","11","",""
"html-keyboard-response","42","235638","0.0-11.0-3.10","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","4","Kiwi Kash","Fruit/Kiwi.png","Lost","0.35,0.8","13","0.35","49","11","",""
"html-keyboard-response","43","237920","0.0-11.0-1.11","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","decision","","2282","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","4","Great Grapes","Fruit/grapes.png","Won","0.35,0.65","14","0.35","54","12","",""
"html-keyboard-response","44","238174","0.0-11.0-2.11","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","4","Great Grapes","Fruit/grapes.png","Won","0.35,0.65","14","0.35","49","12","",""
"html-keyboard-response","45","239189","0.0-11.0-3.11","63d881ab484805569b553bd8","bdp_rwlrn","Fri Mar 10 2023 13:20:28 GMT-0700 (Mountain Standard Time)","533905","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","4","Great Grapes","Fruit/grapes.png","Won","0.35,0.65","14","0.35","59","12","",""
