"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","numBlurs","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"html-keyboard-response","11","50791","0.0-11.0-2.0","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","1","Plum Powerball","Fruit/plums1.png","Won","0.2,0.65","8","0.2","2","1","",""
"html-keyboard-response","12","51792","0.0-11.0-3.0","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","1","Plum Powerball","Fruit/plums1.png","Won","0.2,0.65","8","0.2","8","1","",""
"html-keyboard-response","13","54579","0.0-11.0-1.1","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","2787","","","","decision","","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","1","Mega Mangos","Fruit/mango.png","Won","0.65,0.2","9","0.65","13","2","",""
"html-keyboard-response","14","54831","0.0-11.0-2.1","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","1","Mega Mangos","Fruit/mango.png","Won","0.65,0.2","9","0.65","10","2","",""
"html-keyboard-response","15","55833","0.0-11.0-3.1","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","1","Mega Mangos","Fruit/mango.png","Won","0.65,0.2","9","0.65","16","2","",""
"html-keyboard-response","16","56349","0.0-11.0-1.2","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","515","","","","decision","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","1","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.8,0.2","11","0.8","21","3","",""
"html-keyboard-response","17","56600","0.0-11.0-2.2","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","1","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.8,0.2","11","0.8","18","3","",""
"html-keyboard-response","18","57602","0.0-11.0-3.2","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","1","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.8,0.2","11","0.8","24","3","",""
"html-keyboard-response","19","58540","0.0-11.0-1.3","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","938","","","","decision","","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","2","Mega Mangos","Fruit/mango.png","Won","0.65,0.2","9","0.65","29","4","",""
"html-keyboard-response","20","58790","0.0-11.0-2.3","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","2","Mega Mangos","Fruit/mango.png","Won","0.65,0.2","9","0.65","26","4","",""
"html-keyboard-response","21","59791","0.0-11.0-3.3","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","2","Mega Mangos","Fruit/mango.png","Won","0.65,0.2","9","0.65","32","4","",""
"html-keyboard-response","22","60292","0.0-11.0-1.4","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","501","","","","decision","","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","2","Plum Powerball","Fruit/plums1.png","Lost","0.2,0.65","8","0.2","37","5","",""
"html-keyboard-response","23","60543","0.0-11.0-2.4","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","2","Plum Powerball","Fruit/plums1.png","Lost","0.2,0.65","8","0.2","34","5","",""
"html-keyboard-response","24","61545","0.0-11.0-3.4","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Plum Powerball","Fruit/plums1.png","Lost","0.2,0.65","8","0.2","34","5","",""
"html-keyboard-response","25","62947","0.0-11.0-1.5","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","1401","","","","decision","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","2","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.8,0.2","11","0.8","39","6","",""
"html-keyboard-response","26","63199","0.0-11.0-2.5","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","2","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.8,0.2","11","0.8","36","6","",""
"html-keyboard-response","27","64200","0.0-11.0-3.5","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.8,0.2","11","0.8","36","6","",""
"html-keyboard-response","28","65380","0.0-11.0-1.6","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","1179","","","","decision","","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","3","Plum Powerball","Fruit/plums1.png","Lost","0.2,0.65","8","0.2","41","7","",""
"html-keyboard-response","29","65631","0.0-11.0-2.6","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","3","Plum Powerball","Fruit/plums1.png","Lost","0.2,0.65","8","0.2","37","7","",""
"html-keyboard-response","30","66633","0.0-11.0-3.6","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Plum Powerball","Fruit/plums1.png","Lost","0.2,0.65","8","0.2","37","7","",""
"html-keyboard-response","31","67331","0.0-11.0-1.7","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","698","","","","decision","","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","3","Mega Mangos","Fruit/mango.png","Lost","0.65,0.2","9","0.65","42","8","",""
"html-keyboard-response","32","67583","0.0-11.0-2.7","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","3","Mega Mangos","Fruit/mango.png","Lost","0.65,0.2","9","0.65","38","8","",""
"html-keyboard-response","33","68584","0.0-11.0-3.7","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Mega Mangos","Fruit/mango.png","Lost","0.65,0.2","9","0.65","38","8","",""
"html-keyboard-response","34","68861","0.0-11.0-1.8","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","277","","","","decision","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","3","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.8,0.2","11","0.8","43","9","",""
"html-keyboard-response","35","69113","0.0-11.0-2.8","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","3","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.8,0.2","11","0.8","39","9","",""
"html-keyboard-response","36","70114","0.0-11.0-3.8","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.8,0.2","11","0.8","39","9","",""
"html-keyboard-response","37","71059","0.0-11.0-1.9","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","944","","","","decision","","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","4","Plum Powerball","Fruit/plums1.png","Won","0.2,0.65","8","0.2","44","10","",""
"html-keyboard-response","38","71311","0.0-11.0-2.9","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","4","Plum Powerball","Fruit/plums1.png","Won","0.2,0.65","8","0.2","42","10","",""
"html-keyboard-response","39","72313","0.0-11.0-3.9","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","4","Plum Powerball","Fruit/plums1.png","Won","0.2,0.65","8","0.2","46","10","",""
"html-keyboard-response","40","72660","0.0-11.0-1.10","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","347","","","","decision","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","4","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.8,0.2","11","0.8","51","11","",""
"html-keyboard-response","41","72912","0.0-11.0-2.10","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","4","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.8,0.2","11","0.8","49","11","",""
"html-keyboard-response","42","73914","0.0-11.0-3.10","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","4","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.8,0.2","11","0.8","53","11","",""
"html-keyboard-response","43","74132","0.0-11.0-1.11","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","217","","","","decision","","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","4","Mega Mangos","Fruit/mango.png","Lost","0.65,0.2","9","0.65","58","12","",""
"html-keyboard-response","44","74383","0.0-11.0-2.11","610940bbdb7795c3be364375","bdp_rwlrn","Wed Mar 15 2023 13:33:50 GMT-0500 (Central Daylight Time)","311084","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","4","Mega Mangos","Fruit/mango.png","Lost","0.65,0.2","9","0.65","56","12","",""
