"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"focus","0","0","focusevent","5f934f7fdc89a111b5712011","bdp_rwlrn","Tue Mar 14 2023 20:22:27 GMT-0400 (Eastern Daylight Time)","438316","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"focus","0","0","focusevent","5f934f7fdc89a111b5712011","bdp_rwlrn","Tue Mar 14 2023 20:22:27 GMT-0400 (Eastern Daylight Time)","438316","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","5f934f7fdc89a111b5712011","bdp_rwlrn","Tue Mar 14 2023 20:22:27 GMT-0400 (Eastern Daylight Time)","438316","Trustworthy,Untrustworthy","pavlovia","0","45","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","5f934f7fdc89a111b5712011","bdp_rwlrn","Tue Mar 14 2023 20:22:27 GMT-0400 (Eastern Daylight Time)","438316","Trustworthy,Untrustworthy","instructions","1","4306","0.0-1.0","[{""page_index"":0,""viewing_time"":4261}]","4261","","","","","","","","","","","","","",""
"fullscreenenter","2","5890","fullscreenenter","5f934f7fdc89a111b5712011","bdp_rwlrn","Tue Mar 14 2023 20:22:27 GMT-0400 (Eastern Daylight Time)","438316","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","5f934f7fdc89a111b5712011","bdp_rwlrn","Tue Mar 14 2023 20:22:27 GMT-0400 (Eastern Daylight Time)","438316","Trustworthy,Untrustworthy","fullscreen","2","6885","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","","5f934f7fdc89a111b5712011","bdp_rwlrn","Tue Mar 14 2023 20:22:27 GMT-0400 (Eastern Daylight Time)","438316","Trustworthy,Untrustworthy","instructions","3","63273","0.0-4.0","[{""page_index"":0,""viewing_time"":3111},{""page_index"":1,""viewing_time"":6355},{""page_index"":2,""viewing_time"":11587},{""page_index"":3,""viewing_time"":16568},{""page_index"":4,""viewing_time"":17309},{""page_index"":5,""viewing_time"":1455}]","56385","","","","","","","","","","","","","",""
"","","","","5f934f7fdc89a111b5712011","bdp_rwlrn","Tue Mar 14 2023 20:22:27 GMT-0400 (Eastern Daylight Time)","438316","Trustworthy,Untrustworthy","html-keyboard-response","4","66974","0.0-5.0","","3699","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C","","","","","","","","","","",""
"","","","","5f934f7fdc89a111b5712011","bdp_rwlrn","Tue Mar 14 2023 20:22:27 GMT-0400 (Eastern Daylight Time)","438316","Trustworthy,Untrustworthy","html-keyboard-response","5","75439","0.0-6.0","","8357","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 1</p><p>b) 1</p><p style='color:#00FF00'>c) 5</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The maximum number of points you can choose to bet on a lottery is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"","","","","5f934f7fdc89a111b5712011","bdp_rwlrn","Tue Mar 14 2023 20:22:27 GMT-0400 (Eastern Daylight Time)","438316","Trustworthy,Untrustworthy","html-keyboard-response","6","79845","0.0-7.0","","4304","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p>c) Quadruple what you bet</p>","B","","","","","","","","","","",""
