"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"html-keyboard-response","7","806243","0.0-8.0","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","","","","1025","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p style='color:#00FF00'>b) Double what you bet</p><p>c) Quadruple what you bet</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>You can win double the amount of points you bet.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"html-keyboard-response","8","811363","0.0-9.0","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","","","","null","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p>Thank you for completing the quiz<p>These are the actual lotteries you will be playing in the next block:<p><div class='tc' align='center'><img class='introPic' src='Fruit/cherrie.png'><br><strong>Cherry Chances</strong></div><div class='bl' align='center'><img class='introPic' src='Fruit/melon.png'><br><strong>Melon Millions</strong></div><div class='br' align='center'><img class='introPic' src='Fruit/pears.png'><br><strong>Pears Aplenty</strong></div></div><p>Across <strong>66 rounds</strong> you will play each lottery <strong>22 times</strong> (in random order).<p style='align:center; color:white'><font <em>Press SPACEBAR to continue</em></p>","null","","","","","","","","","","",""
"instructions","9","833577","0.0-10.0","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","","","[{""page_index"":0,""viewing_time"":20703},{""page_index"":1,""viewing_time"":1509}]","22212","","","","","","","","","","","","","",""
"html-keyboard-response","10","836965","0.0-11.0-1.0","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","decision","","","3280","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","1","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.8","9","0.2","5","1","",""
"html-keyboard-response","11","837232","0.0-11.0-2.0","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","decisionFB","","","null","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","1","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.8","9","0.2","0","1","",""
"html-keyboard-response","12","838249","0.0-11.0-3.0","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","feedback","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","1","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.8","9","0.2","0","1","",""
"html-keyboard-response","13","839056","0.0-11.0-1.1","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","decision","","","804","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","1","Cherry Chances","Fruit/cherrie.png","Lost","0.2,0.65","11","0.2","5","2","",""
"html-keyboard-response","14","839314","0.0-11.0-2.1","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","decisionFB","","","null","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","1","Cherry Chances","Fruit/cherrie.png","Lost","0.2,0.65","11","0.2","0","2","",""
"html-keyboard-response","15","840326","0.0-11.0-3.1","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","feedback","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","1","Cherry Chances","Fruit/cherrie.png","Lost","0.2,0.65","11","0.2","0","2","",""
"html-keyboard-response","16","841189","0.0-11.0-1.2","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","decision","","","861","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","1","Melon Millions","Fruit/melon.png","Won","0.8,0.35","8","0.8","5","3","",""
"html-keyboard-response","17","841445","0.0-11.0-2.2","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","decisionFB","","","null","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","1","Melon Millions","Fruit/melon.png","Won","0.8,0.35","8","0.8","0","3","",""
"html-keyboard-response","18","842449","0.0-11.0-3.2","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","feedback","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","1","Melon Millions","Fruit/melon.png","Won","0.8,0.35","8","0.8","10","3","",""
"html-keyboard-response","19","844726","0.0-11.0-1.3","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","decision","","","2275","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","2","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.8","9","0.2","15","4","",""
"html-keyboard-response","20","844992","0.0-11.0-2.3","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","decisionFB","","","null","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","2","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.8","9","0.2","12","4","",""
"html-keyboard-response","21","846005","0.0-11.0-3.3","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","feedback","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.8","9","0.2","12","4","",""
"html-keyboard-response","22","847421","0.0-11.0-1.4","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","decision","","","1415","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","2","Melon Millions","Fruit/melon.png","Won","0.8,0.35","8","0.8","17","5","",""
"html-keyboard-response","23","847674","0.0-11.0-2.4","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","decisionFB","","","null","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","2","Melon Millions","Fruit/melon.png","Won","0.8,0.35","8","0.8","12","5","",""
"html-keyboard-response","24","848690","0.0-11.0-3.4","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","feedback","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","2","Melon Millions","Fruit/melon.png","Won","0.8,0.35","8","0.8","22","5","",""
"html-keyboard-response","25","849558","0.0-11.0-1.5","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","decision","","","867","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","2","Cherry Chances","Fruit/cherrie.png","Lost","0.2,0.65","11","0.2","27","6","",""
"html-keyboard-response","26","849825","0.0-11.0-2.5","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","decisionFB","","","null","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","2","Cherry Chances","Fruit/cherrie.png","Lost","0.2,0.65","11","0.2","26","6","",""
"html-keyboard-response","27","850834","0.0-11.0-3.5","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","feedback","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Cherry Chances","Fruit/cherrie.png","Lost","0.2,0.65","11","0.2","26","6","",""
"html-keyboard-response","28","851806","0.0-11.0-1.6","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","decision","","","971","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","3","Melon Millions","Fruit/melon.png","Won","0.8,0.35","8","0.8","31","7","",""
"html-keyboard-response","29","852058","0.0-11.0-2.6","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","decisionFB","","","null","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","3","Melon Millions","Fruit/melon.png","Won","0.8,0.35","8","0.8","26","7","",""
"html-keyboard-response","30","853062","0.0-11.0-3.6","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","feedback","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","3","Melon Millions","Fruit/melon.png","Won","0.8,0.35","8","0.8","36","7","",""
"html-keyboard-response","31","854321","0.0-11.0-1.7","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","decision","","","1257","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","3","Cherry Chances","Fruit/cherrie.png","Lost","0.2,0.65","11","0.2","41","8","",""
"html-keyboard-response","32","854580","0.0-11.0-2.7","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","decisionFB","","","null","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","3","Cherry Chances","Fruit/cherrie.png","Lost","0.2,0.65","11","0.2","40","8","",""
"html-keyboard-response","33","855584","0.0-11.0-3.7","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","feedback","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Cherry Chances","Fruit/cherrie.png","Lost","0.2,0.65","11","0.2","40","8","",""
"html-keyboard-response","34","856891","0.0-11.0-1.8","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","decision","","","1305","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","3","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.8","9","0.2","45","9","",""
"html-keyboard-response","35","857148","0.0-11.0-2.8","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","decisionFB","","","null","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","3","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.8","9","0.2","44","9","",""
"html-keyboard-response","36","858159","0.0-11.0-3.8","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","feedback","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.8","9","0.2","44","9","",""
"html-keyboard-response","37","858651","0.0-11.0-1.9","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","decision","","","491","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","4","Melon Millions","Fruit/melon.png","Won","0.8,0.35","8","0.8","49","10","",""
"html-keyboard-response","38","858915","0.0-11.0-2.9","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","decisionFB","","","null","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","4","Melon Millions","Fruit/melon.png","Won","0.8,0.35","8","0.8","44","10","",""
"html-keyboard-response","39","859918","0.0-11.0-3.9","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","feedback","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","4","Melon Millions","Fruit/melon.png","Won","0.8,0.35","8","0.8","54","10","",""
"html-keyboard-response","40","860929","0.0-11.0-1.10","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","decision","","","1010","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","4","Cherry Chances","Fruit/cherrie.png","Won","0.2,0.65","11","0.2","59","11","",""
"html-keyboard-response","41","861187","0.0-11.0-2.10","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","decisionFB","","","null","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","4","Cherry Chances","Fruit/cherrie.png","Won","0.2,0.65","11","0.2","58","11","",""
"html-keyboard-response","42","862192","0.0-11.0-3.10","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","feedback","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>2</strong></font></div>","null","4","Cherry Chances","Fruit/cherrie.png","Won","0.2,0.65","11","0.2","60","11","",""
"html-keyboard-response","43","862975","0.0-11.0-1.11","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","decision","","","782","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","4","Pears Aplenty","Fruit/pears.png","Won","0.2,0.8","9","0.2","65","12","",""
"html-keyboard-response","44","863241","0.0-11.0-2.11","62f6bc18e456bdf4bc90dd7b","bdp_rwlrn","Fri Mar 10 2023 14:54:38 GMT-0500 (Eastern Standard Time)","1462010","Trustworthy,Untrustworthy","","","","decisionFB","","","null","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","4","Pears Aplenty","Fruit/pears.png","Won","0.2,0.8","9","0.2","64","12","",""
