"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"focus","0","0","focusevent","612fbc37af2136fe81fc71a9","bdp_rwlrn","Tue Mar 14 2023 10:08:58 GMT-0700 (Pacific Daylight Time)","463703","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_rwlrn","Tue Mar 14 2023 10:08:58 GMT-0700 (Pacific Daylight Time)","463703","Trustworthy,Untrustworthy","pavlovia","0","14","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_rwlrn","Tue Mar 14 2023 10:08:58 GMT-0700 (Pacific Daylight Time)","463703","Trustworthy,Untrustworthy","instructions","1","6065","0.0-1.0","[{""page_index"":0,""viewing_time"":6050}]","6050","","","","","","","","","","","","","",""
"fullscreenexit","2","10190","fullscreenexit","612fbc37af2136fe81fc71a9","bdp_rwlrn","Tue Mar 14 2023 10:08:58 GMT-0700 (Pacific Daylight Time)","463703","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_rwlrn","Tue Mar 14 2023 10:08:58 GMT-0700 (Pacific Daylight Time)","463703","Trustworthy,Untrustworthy","fullscreen","2","11176","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","fullscreenfail","612fbc37af2136fe81fc71a9","bdp_rwlrn","Tue Mar 14 2023 10:08:58 GMT-0700 (Pacific Daylight Time)","463703","Trustworthy,Untrustworthy","image-keyboard-response","3","16836","0.0-3.0-0.0","","5657","","","32","","","","","","","","","","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_rwlrn","Tue Mar 14 2023 10:08:58 GMT-0700 (Pacific Daylight Time)","463703","Trustworthy,Untrustworthy","instructions","4","118599","0.0-4.0","[{""page_index"":0,""viewing_time"":13013},{""page_index"":1,""viewing_time"":20157},{""page_index"":2,""viewing_time"":18604},{""page_index"":3,""viewing_time"":10547},{""page_index"":4,""viewing_time"":30519},{""page_index"":5,""viewing_time"":8672}]","101512","","","","","","","","","","","","","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_rwlrn","Tue Mar 14 2023 10:08:58 GMT-0700 (Pacific Daylight Time)","463703","Trustworthy,Untrustworthy","html-keyboard-response","5","122052","0.0-5.0","","3451","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C","","","","","","","","","","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_rwlrn","Tue Mar 14 2023 10:08:58 GMT-0700 (Pacific Daylight Time)","463703","Trustworthy,Untrustworthy","html-keyboard-response","6","125421","0.0-6.0","","3262","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 1</p><p>b) 1</p><p style='color:#00FF00'>c) 5</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The maximum number of points you can choose to bet on a lottery is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_rwlrn","Tue Mar 14 2023 10:08:58 GMT-0700 (Pacific Daylight Time)","463703","Trustworthy,Untrustworthy","html-keyboard-response","7","129651","0.0-7.0","","4127","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p>c) Quadruple what you bet</p>","B","","","","","","","","","","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_rwlrn","Tue Mar 14 2023 10:08:58 GMT-0700 (Pacific Daylight Time)","463703","Trustworthy,Untrustworthy","html-keyboard-response","8","131643","0.0-8.0","","1886","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p style='color:#00FF00'>b) Double what you bet</p><p>c) Quadruple what you bet</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>You can win double the amount of points you bet.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_rwlrn","Tue Mar 14 2023 10:08:58 GMT-0700 (Pacific Daylight Time)","463703","Trustworthy,Untrustworthy","html-keyboard-response","9","136745","0.0-9.0","","null","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p>Thank you for completing the quiz<p>These are the actual lotteries you will be playing in the next block:<p><div class='tc' align='center'><img class='introPic' src='Fruit/Kiwi.png'><br><strong>Kiwi Kash</strong></div><div class='bl' align='center'><img class='introPic' src='Fruit/orange.png'><br><strong>Odds are Orange</strong></div><div class='br' align='center'><img class='introPic' src='Fruit/pineapple.png'><br><strong>Primo Pineapple</strong></div></div><p>Across <strong>66 rounds</strong> you will play each lottery <strong>22 times</strong> (in random order).<p style='align:center; color:white'><font <em>Press SPACEBAR to continue</em></p>","null","","","","","","","","","","",""
