"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"focus","0","0","focusevent","60fd80b85dd6b22f66d16822","bdp_rwlrn","Wed Mar 15 2023 14:51:39 GMT-0500 (Central Daylight Time)","360863","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","60fd80b85dd6b22f66d16822","bdp_rwlrn","Wed Mar 15 2023 14:51:39 GMT-0500 (Central Daylight Time)","360863","Untrustworthy,Trustworthy","pavlovia","0","6","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","60fd80b85dd6b22f66d16822","bdp_rwlrn","Wed Mar 15 2023 14:51:39 GMT-0500 (Central Daylight Time)","360863","Untrustworthy,Trustworthy","instructions","1","3736","0.0-1.0","[{""page_index"":0,""viewing_time"":3728}]","3729","","","","","","","","","","","","","",""
"fullscreenexit","2","7521","fullscreenexit","60fd80b85dd6b22f66d16822","bdp_rwlrn","Wed Mar 15 2023 14:51:39 GMT-0500 (Central Daylight Time)","360863","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","60fd80b85dd6b22f66d16822","bdp_rwlrn","Wed Mar 15 2023 14:51:39 GMT-0500 (Central Daylight Time)","360863","Untrustworthy,Trustworthy","fullscreen","2","8509","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","fullscreenfail","60fd80b85dd6b22f66d16822","bdp_rwlrn","Wed Mar 15 2023 14:51:39 GMT-0500 (Central Daylight Time)","360863","Untrustworthy,Trustworthy","image-keyboard-response","3","13509","0.0-3.0-0.0","","4996","","","32","","","","","","","","","","",""
"","","","","60fd80b85dd6b22f66d16822","bdp_rwlrn","Wed Mar 15 2023 14:51:39 GMT-0500 (Central Daylight Time)","360863","Untrustworthy,Trustworthy","instructions","4","44609","0.0-4.0","[{""page_index"":0,""viewing_time"":10111},{""page_index"":1,""viewing_time"":11578},{""page_index"":2,""viewing_time"":3545},{""page_index"":3,""viewing_time"":3103},{""page_index"":4,""viewing_time"":1522},{""page_index"":5,""viewing_time"":984}]","30843","","","","","","","","","","","","","",""
"","","","","60fd80b85dd6b22f66d16822","bdp_rwlrn","Wed Mar 15 2023 14:51:39 GMT-0500 (Central Daylight Time)","360863","Untrustworthy,Trustworthy","html-keyboard-response","5","53665","0.0-5.0","","9055","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C","","","","","","","","","","",""
"","","","","60fd80b85dd6b22f66d16822","bdp_rwlrn","Wed Mar 15 2023 14:51:39 GMT-0500 (Central Daylight Time)","360863","Untrustworthy,Trustworthy","html-keyboard-response","6","54807","0.0-6.0","","1035","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 1</p><p>b) 1</p><p style='color:#00FF00'>c) 5</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The maximum number of points you can choose to bet on a lottery is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"","","","","60fd80b85dd6b22f66d16822","bdp_rwlrn","Wed Mar 15 2023 14:51:39 GMT-0500 (Central Daylight Time)","360863","Untrustworthy,Trustworthy","html-keyboard-response","7","60856","0.0-7.0","","5945","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p>c) Quadruple what you bet</p>","B","","","","","","","","","","",""
"","","","","60fd80b85dd6b22f66d16822","bdp_rwlrn","Wed Mar 15 2023 14:51:39 GMT-0500 (Central Daylight Time)","360863","Untrustworthy,Trustworthy","html-keyboard-response","8","61822","0.0-8.0","","859","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p style='color:#00FF00'>b) Double what you bet</p><p>c) Quadruple what you bet</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>You can win double the amount of points you bet.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"","","","","60fd80b85dd6b22f66d16822","bdp_rwlrn","Wed Mar 15 2023 14:51:39 GMT-0500 (Central Daylight Time)","360863","Untrustworthy,Trustworthy","html-keyboard-response","9","66934","0.0-9.0","","null","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p>Thank you for completing the quiz<p>These are the actual lotteries you will be playing in the next block:<p><div class='tc' align='center'><img class='introPic' src='Fruit/melon.png'><br><strong>Melon Millions</strong></div><div class='bl' align='center'><img class='introPic' src='Fruit/mango.png'><br><strong>Mega Mangos</strong></div><div class='br' align='center'><img class='introPic' src='Fruit/mixed-berries2.png'><br><strong>Berry Bla$t</strong></div></div><p>Across <strong>66 rounds</strong> you will play each lottery <strong>22 times</strong> (in random order).<p style='align:center; color:white'><font <em>Press SPACEBAR to continue</em></p>","null","","","","","","","","","","",""
"","","","","60fd80b85dd6b22f66d16822","bdp_rwlrn","Wed Mar 15 2023 14:51:39 GMT-0500 (Central Daylight Time)","360863","Untrustworthy,Trustworthy","instructions","10","70773","0.0-10.0","[{""page_index"":0,""viewing_time"":2394},{""page_index"":1,""viewing_time"":1443}]","3837","","","","","","","","","","","","","",""
"","","","decision","60fd80b85dd6b22f66d16822","bdp_rwlrn","Wed Mar 15 2023 14:51:39 GMT-0500 (Central Daylight Time)","360863","Untrustworthy,Trustworthy","html-keyboard-response","11","71835","0.0-11.0-1.0","","955","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","1","Melon Millions","Fruit/melon.png","Lost","0.2,0.65","11","0.2","5","1","",""
"","","","decisionFB","60fd80b85dd6b22f66d16822","bdp_rwlrn","Wed Mar 15 2023 14:51:39 GMT-0500 (Central Daylight Time)","360863","Untrustworthy,Trustworthy","html-keyboard-response","12","72088","0.0-11.0-2.0","","null","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","1","Melon Millions","Fruit/melon.png","Lost","0.2,0.65","11","0.2","2","1","",""
"","","","feedback","60fd80b85dd6b22f66d16822","bdp_rwlrn","Wed Mar 15 2023 14:51:39 GMT-0500 (Central Daylight Time)","360863","Untrustworthy,Trustworthy","html-keyboard-response","13","73094","0.0-11.0-3.0","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","1","Melon Millions","Fruit/melon.png","Lost","0.2,0.65","11","0.2","2","1","",""
"","","","decision","60fd80b85dd6b22f66d16822","bdp_rwlrn","Wed Mar 15 2023 14:51:39 GMT-0500 (Central Daylight Time)","360863","Untrustworthy,Trustworthy","html-keyboard-response","14","73434","0.0-11.0-1.1","","339","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","1","Mega Mangos","Fruit/mango.png","Won","0.8,0.35","9","0.8","7","2","",""
"","","","decisionFB","60fd80b85dd6b22f66d16822","bdp_rwlrn","Wed Mar 15 2023 14:51:39 GMT-0500 (Central Daylight Time)","360863","Untrustworthy,Trustworthy","html-keyboard-response","15","73691","0.0-11.0-2.1","","null","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","1","Mega Mangos","Fruit/mango.png","Won","0.8,0.35","9","0.8","5","2","",""
"","","","feedback","60fd80b85dd6b22f66d16822","bdp_rwlrn","Wed Mar 15 2023 14:51:39 GMT-0500 (Central Daylight Time)","360863","Untrustworthy,Trustworthy","html-keyboard-response","16","74693","0.0-11.0-3.1","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","1","Mega Mangos","Fruit/mango.png","Won","0.8,0.35","9","0.8","9","2","",""
"","","","decision","60fd80b85dd6b22f66d16822","bdp_rwlrn","Wed Mar 15 2023 14:51:39 GMT-0500 (Central Daylight Time)","360863","Untrustworthy,Trustworthy","html-keyboard-response","17","75036","0.0-11.0-1.2","","341","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","1","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.2,0.8","11","0.2","14","3","",""
"","","","decisionFB","60fd80b85dd6b22f66d16822","bdp_rwlrn","Wed Mar 15 2023 14:51:39 GMT-0500 (Central Daylight Time)","360863","Untrustworthy,Trustworthy","html-keyboard-response","18","75292","0.0-11.0-2.2","","null","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","1","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.2,0.8","11","0.2","9","3","",""
"","","","feedback","60fd80b85dd6b22f66d16822","bdp_rwlrn","Wed Mar 15 2023 14:51:39 GMT-0500 (Central Daylight Time)","360863","Untrustworthy,Trustworthy","html-keyboard-response","19","76293","0.0-11.0-3.2","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","1","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.2,0.8","11","0.2","9","3","",""
"","","","decision","60fd80b85dd6b22f66d16822","bdp_rwlrn","Wed Mar 15 2023 14:51:39 GMT-0500 (Central Daylight Time)","360863","Untrustworthy,Trustworthy","html-keyboard-response","20","76615","0.0-11.0-1.3","","319","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","2","Mega Mangos","Fruit/mango.png","Won","0.8,0.35","9","0.8","14","4","",""
