"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"pavlovia","0","4","0.0-0.0","63f2e107c4d0bc684b99d2c6","bdp_rwlrn","Sun Mar 12 2023 22:18:59 GMT-0400 (Eastern Daylight Time)","405341","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"instructions","1","7593","0.0-1.0","63f2e107c4d0bc684b99d2c6","bdp_rwlrn","Sun Mar 12 2023 22:18:59 GMT-0400 (Eastern Daylight Time)","405341","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":7587}]","7588","","","","","","","","","","","","","","","","","",""
"","","","","63f2e107c4d0bc684b99d2c6","bdp_rwlrn","Sun Mar 12 2023 22:18:59 GMT-0400 (Eastern Daylight Time)","405341","Untrustworthy,Trustworthy","","","fullscreenenter","2","13768","fullscreenenter","","","","","","","","","","","","","",""
"fullscreen","2","14736","0.0-2.0","63f2e107c4d0bc684b99d2c6","bdp_rwlrn","Sun Mar 12 2023 22:18:59 GMT-0400 (Eastern Daylight Time)","405341","Untrustworthy,Trustworthy","","","","","","","true","","","","","","","","","","","","",""
"instructions","3","98469","0.0-4.0","63f2e107c4d0bc684b99d2c6","bdp_rwlrn","Sun Mar 12 2023 22:18:59 GMT-0400 (Eastern Daylight Time)","405341","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":8158},{""page_index"":1,""viewing_time"":25793},{""page_index"":2,""viewing_time"":3240},{""page_index"":3,""viewing_time"":10942},{""page_index"":4,""viewing_time"":29745},{""page_index"":5,""viewing_time"":5852}]","83730","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","4","102957","0.0-5.0","63f2e107c4d0bc684b99d2c6","bdp_rwlrn","Sun Mar 12 2023 22:18:59 GMT-0400 (Eastern Daylight Time)","405341","Untrustworthy,Trustworthy","","4484","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C","","","","","","","","","","",""
"html-keyboard-response","5","104231","0.0-6.0","63f2e107c4d0bc684b99d2c6","bdp_rwlrn","Sun Mar 12 2023 22:18:59 GMT-0400 (Eastern Daylight Time)","405341","Untrustworthy,Trustworthy","","1170","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 1</p><p>b) 1</p><p style='color:#00FF00'>c) 5</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The maximum number of points you can choose to bet on a lottery is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"html-keyboard-response","6","108558","0.0-7.0","63f2e107c4d0bc684b99d2c6","bdp_rwlrn","Sun Mar 12 2023 22:18:59 GMT-0400 (Eastern Daylight Time)","405341","Untrustworthy,Trustworthy","","4225","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p>c) Quadruple what you bet</p>","B","","","","","","","","","","",""
"html-keyboard-response","7","110057","0.0-8.0","63f2e107c4d0bc684b99d2c6","bdp_rwlrn","Sun Mar 12 2023 22:18:59 GMT-0400 (Eastern Daylight Time)","405341","Untrustworthy,Trustworthy","","1397","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p style='color:#00FF00'>b) Double what you bet</p><p>c) Quadruple what you bet</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>You can win double the amount of points you bet.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"html-keyboard-response","8","115162","0.0-9.0","63f2e107c4d0bc684b99d2c6","bdp_rwlrn","Sun Mar 12 2023 22:18:59 GMT-0400 (Eastern Daylight Time)","405341","Untrustworthy,Trustworthy","","null","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p>Thank you for completing the quiz<p>These are the actual lotteries you will be playing in the next block:<p><div class='tc' align='center'><img class='introPic' src='Fruit/melon.png'><br><strong>Melon Millions</strong></div><div class='bl' align='center'><img class='introPic' src='Fruit/grapes.png'><br><strong>Great Grapes</strong></div><div class='br' align='center'><img class='introPic' src='Fruit/lime.png'><br><strong>Limin' Large</strong></div></div><p>Across <strong>66 rounds</strong> you will play each lottery <strong>22 times</strong> (in random order).<p style='align:center; color:white'><font <em>Press SPACEBAR to continue</em></p>","null","","","","","","","","","","",""
