"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"pavlovia","0","3","0.0-0.0","5e6fdd81478ec45b2420b83d","bdp_rwlrn","Mon Mar 13 2023 21:02:37 GMT-0700 (Pacific Daylight Time)","280962","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","5e6fdd81478ec45b2420b83d","bdp_rwlrn","Mon Mar 13 2023 21:02:37 GMT-0700 (Pacific Daylight Time)","280962","Untrustworthy,Trustworthy","focus","1","560","focusevent","","","","","","","","","","","","","","","",""
"instructions","1","2733","0.0-1.0","5e6fdd81478ec45b2420b83d","bdp_rwlrn","Mon Mar 13 2023 21:02:37 GMT-0700 (Pacific Daylight Time)","280962","Untrustworthy,Trustworthy","","","","","[{""page_index"":0,""viewing_time"":2730}]","2730","","","","","","","","","","","","","",""
"","","","","5e6fdd81478ec45b2420b83d","bdp_rwlrn","Mon Mar 13 2023 21:02:37 GMT-0700 (Pacific Daylight Time)","280962","Untrustworthy,Trustworthy","fullscreenenter","2","4333","fullscreenenter","","","","","","","","","","","","","","","",""
"fullscreen","2","5325","0.0-2.0","5e6fdd81478ec45b2420b83d","bdp_rwlrn","Mon Mar 13 2023 21:02:37 GMT-0700 (Pacific Daylight Time)","280962","Untrustworthy,Trustworthy","","","","","","","true","","","","","","","","","","","","",""
"instructions","3","22454","0.0-4.0","5e6fdd81478ec45b2420b83d","bdp_rwlrn","Mon Mar 13 2023 21:02:37 GMT-0700 (Pacific Daylight Time)","280962","Untrustworthy,Trustworthy","","","","","[{""page_index"":0,""viewing_time"":4278},{""page_index"":1,""viewing_time"":3290},{""page_index"":2,""viewing_time"":3828},{""page_index"":3,""viewing_time"":1234},{""page_index"":4,""viewing_time"":3886},{""page_index"":5,""viewing_time"":610}]","17126","","","","","","","","","","","","","",""
"html-keyboard-response","4","24622","0.0-5.0","5e6fdd81478ec45b2420b83d","bdp_rwlrn","Mon Mar 13 2023 21:02:37 GMT-0700 (Pacific Daylight Time)","280962","Untrustworthy,Trustworthy","","","","","","2166","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C","","","","","","","","","","",""
"html-keyboard-response","5","25199","0.0-6.0","5e6fdd81478ec45b2420b83d","bdp_rwlrn","Mon Mar 13 2023 21:02:37 GMT-0700 (Pacific Daylight Time)","280962","Untrustworthy,Trustworthy","","","","","","468","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 1</p><p>b) 1</p><p style='color:#00FF00'>c) 5</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The maximum number of points you can choose to bet on a lottery is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"html-keyboard-response","6","26810","0.0-7.0","5e6fdd81478ec45b2420b83d","bdp_rwlrn","Mon Mar 13 2023 21:02:37 GMT-0700 (Pacific Daylight Time)","280962","Untrustworthy,Trustworthy","","","","","","1505","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p>c) Quadruple what you bet</p>","C","","","","","","","","","","",""
"html-keyboard-response","7","27853","0.0-8.0","5e6fdd81478ec45b2420b83d","bdp_rwlrn","Mon Mar 13 2023 21:02:37 GMT-0700 (Pacific Daylight Time)","280962","Untrustworthy,Trustworthy","","","","","","931","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p style='color:#FF0000'>c) Quadruple what you bet</p><h3 style='color:#FF0000'>Incorrect!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>You can win double the amount of points you bet.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
