"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"blur","0","0","blurevent","1","5ecbd383243b3438410dae19","bdp_rwlrn","Tue Mar 14 2023 19:25:05 GMT-0500 (Central Daylight Time)","494369","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","","5ecbd383243b3438410dae19","bdp_rwlrn","Tue Mar 14 2023 19:25:05 GMT-0500 (Central Daylight Time)","494369","Trustworthy,Untrustworthy","pavlovia","0","1","0.0-0.0","","","","","","","","","","","","","","","",""
"focus","1","1144","focusevent","","5ecbd383243b3438410dae19","bdp_rwlrn","Tue Mar 14 2023 19:25:05 GMT-0500 (Central Daylight Time)","494369","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","","5ecbd383243b3438410dae19","bdp_rwlrn","Tue Mar 14 2023 19:25:05 GMT-0500 (Central Daylight Time)","494369","Trustworthy,Untrustworthy","instructions","1","6274","0.0-1.0","[{""page_index"":0,""viewing_time"":6273}]","6273","","","","","","","","","","","","","",""
"fullscreenenter","2","10110","fullscreenenter","","5ecbd383243b3438410dae19","bdp_rwlrn","Tue Mar 14 2023 19:25:05 GMT-0500 (Central Daylight Time)","494369","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","","5ecbd383243b3438410dae19","bdp_rwlrn","Tue Mar 14 2023 19:25:05 GMT-0500 (Central Daylight Time)","494369","Trustworthy,Untrustworthy","fullscreen","2","11111","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","","","5ecbd383243b3438410dae19","bdp_rwlrn","Tue Mar 14 2023 19:25:05 GMT-0500 (Central Daylight Time)","494369","Trustworthy,Untrustworthy","instructions","3","97422","0.0-4.0","[{""page_index"":0,""viewing_time"":6718},{""page_index"":1,""viewing_time"":20450},{""page_index"":2,""viewing_time"":12904},{""page_index"":3,""viewing_time"":2},{""page_index"":4,""viewing_time"":35578},{""page_index"":5,""viewing_time"":10658}]","86310","","","","","","","","","","","","","",""
"","","","","","5ecbd383243b3438410dae19","bdp_rwlrn","Tue Mar 14 2023 19:25:05 GMT-0500 (Central Daylight Time)","494369","Trustworthy,Untrustworthy","html-keyboard-response","4","101742","0.0-5.0","","4318","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C","","","","","","","","","","",""
"","","","","","5ecbd383243b3438410dae19","bdp_rwlrn","Tue Mar 14 2023 19:25:05 GMT-0500 (Central Daylight Time)","494369","Trustworthy,Untrustworthy","html-keyboard-response","5","105993","0.0-6.0","","4135","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 1</p><p>b) 1</p><p style='color:#00FF00'>c) 5</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The maximum number of points you can choose to bet on a lottery is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"","","","","","5ecbd383243b3438410dae19","bdp_rwlrn","Tue Mar 14 2023 19:25:05 GMT-0500 (Central Daylight Time)","494369","Trustworthy,Untrustworthy","html-keyboard-response","6","112854","0.0-7.0","","6755","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p>c) Quadruple what you bet</p>","B","","","","","","","","","","",""
"","","","","","5ecbd383243b3438410dae19","bdp_rwlrn","Tue Mar 14 2023 19:25:05 GMT-0500 (Central Daylight Time)","494369","Trustworthy,Untrustworthy","html-keyboard-response","7","114989","0.0-8.0","","2029","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p style='color:#00FF00'>b) Double what you bet</p><p>c) Quadruple what you bet</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>You can win double the amount of points you bet.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"","","","","","5ecbd383243b3438410dae19","bdp_rwlrn","Tue Mar 14 2023 19:25:05 GMT-0500 (Central Daylight Time)","494369","Trustworthy,Untrustworthy","html-keyboard-response","8","120099","0.0-9.0","","null","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p>Thank you for completing the quiz<p>These are the actual lotteries you will be playing in the next block:<p><div class='tc' align='center'><img class='introPic' src='Fruit/orange.png'><br><strong>Odds are Orange</strong></div><div class='bl' align='center'><img class='introPic' src='Fruit/apple.png'><br><strong>Awesome Apples</strong></div><div class='br' align='center'><img class='introPic' src='Fruit/mango.png'><br><strong>Mega Mangos</strong></div></div><p>Across <strong>66 rounds</strong> you will play each lottery <strong>22 times</strong> (in random order).<p style='align:center; color:white'><font <em>Press SPACEBAR to continue</em></p>","null","","","","","","","","","","",""
"","","","","","5ecbd383243b3438410dae19","bdp_rwlrn","Tue Mar 14 2023 19:25:05 GMT-0500 (Central Daylight Time)","494369","Trustworthy,Untrustworthy","instructions","9","132150","0.0-10.0","[{""page_index"":0,""viewing_time"":5369},{""page_index"":1,""viewing_time"":6681}]","12050","","","","","","","","","","","","","",""
