"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"pavlovia","0","2","0.0-0.0","63e316f79fdeba5ba50385e1","bdp_rwlrn","Wed Mar 15 2023 17:47:46 GMT-1000 (Hawaii-Aleutian Standard Time)","510960","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"instructions","1","20142","0.0-1.0","63e316f79fdeba5ba50385e1","bdp_rwlrn","Wed Mar 15 2023 17:47:46 GMT-1000 (Hawaii-Aleutian Standard Time)","510960","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":20139}]","20139","","","","","","","","","","","","","","","","","",""
"","","","","63e316f79fdeba5ba50385e1","bdp_rwlrn","Wed Mar 15 2023 17:47:46 GMT-1000 (Hawaii-Aleutian Standard Time)","510960","Untrustworthy,Trustworthy","","","fullscreenenter","2","25273","fullscreenenter","","","","","","","","","","","","","",""
"fullscreen","2","26247","0.0-2.0","63e316f79fdeba5ba50385e1","bdp_rwlrn","Wed Mar 15 2023 17:47:46 GMT-1000 (Hawaii-Aleutian Standard Time)","510960","Untrustworthy,Trustworthy","","","","","","","true","","","","","","","","","","","","",""
"instructions","3","145313","0.0-4.0","63e316f79fdeba5ba50385e1","bdp_rwlrn","Wed Mar 15 2023 17:47:46 GMT-1000 (Hawaii-Aleutian Standard Time)","510960","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":18850},{""page_index"":1,""viewing_time"":37289},{""page_index"":2,""viewing_time"":12908},{""page_index"":3,""viewing_time"":10424},{""page_index"":4,""viewing_time"":37714},{""page_index"":5,""viewing_time"":1879}]","119064","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","4","149396","0.0-5.0","63e316f79fdeba5ba50385e1","bdp_rwlrn","Wed Mar 15 2023 17:47:46 GMT-1000 (Hawaii-Aleutian Standard Time)","510960","Untrustworthy,Trustworthy","","4081","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","B","","","","","","","","","","",""
"html-keyboard-response","5","155782","0.0-6.0","63e316f79fdeba5ba50385e1","bdp_rwlrn","Wed Mar 15 2023 17:47:46 GMT-1000 (Hawaii-Aleutian Standard Time)","510960","Untrustworthy,Trustworthy","","6277","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 0</p><p style='color:#FF0000'>b) 1</p><p>c) 5</p><h3 style='color:#FF0000'>Incorrect!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The maximum number of points you can choose to bet on a lottery is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"html-keyboard-response","6","161592","0.0-7.0","63e316f79fdeba5ba50385e1","bdp_rwlrn","Wed Mar 15 2023 17:47:46 GMT-1000 (Hawaii-Aleutian Standard Time)","510960","Untrustworthy,Trustworthy","","5704","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p>c) Quadruple what you bet</p>","B","","","","","","","","","","",""
"html-keyboard-response","7","166491","0.0-8.0","63e316f79fdeba5ba50385e1","bdp_rwlrn","Wed Mar 15 2023 17:47:46 GMT-1000 (Hawaii-Aleutian Standard Time)","510960","Untrustworthy,Trustworthy","","4795","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p style='color:#00FF00'>b) Double what you bet</p><p>c) Quadruple what you bet</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>You can win double the amount of points you bet.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"html-keyboard-response","8","171610","0.0-9.0","63e316f79fdeba5ba50385e1","bdp_rwlrn","Wed Mar 15 2023 17:47:46 GMT-1000 (Hawaii-Aleutian Standard Time)","510960","Untrustworthy,Trustworthy","","null","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p>Thank you for completing the quiz<p>These are the actual lotteries you will be playing in the next block:<p><div class='tc' align='center'><img class='introPic' src='Fruit/bananas.png'><br><strong>Banana Bonanza</strong></div><div class='bl' align='center'><img class='introPic' src='Fruit/watermelon.png'><br><strong>Watermelon Win$</strong></div><div class='br' align='center'><img class='introPic' src='Fruit/grapes.png'><br><strong>Great Grapes</strong></div></div><p>Across <strong>66 rounds</strong> you will play each lottery <strong>22 times</strong> (in random order).<p style='align:center; color:white'><font <em>Press SPACEBAR to continue</em></p>","null","","","","","","","","","","",""
"instructions","9","186569","0.0-10.0","63e316f79fdeba5ba50385e1","bdp_rwlrn","Wed Mar 15 2023 17:47:46 GMT-1000 (Hawaii-Aleutian Standard Time)","510960","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":12649},{""page_index"":1,""viewing_time"":2310}]","14959","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","10","188562","0.0-11.0-1.0","63e316f79fdeba5ba50385e1","bdp_rwlrn","Wed Mar 15 2023 17:47:46 GMT-1000 (Hawaii-Aleutian Standard Time)","510960","Untrustworthy,Trustworthy","","1889","","","","decision","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","1","Watermelon Win$","Fruit/watermelon.png","Won","0.35,0.8","10","0.35","5","1","",""
