"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","numBlurs","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"","","","decision","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","77","225367","0.0-11.0-1.22","","1745","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","8","Mega Mangos","Fruit/mango.png","Lost","0.2,0.8","11","0.2","86","23","",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","78","225630","0.0-11.0-2.22","","null","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","8","Mega Mangos","Fruit/mango.png","Lost","0.2,0.8","11","0.2","84","23","",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","79","226651","0.0-11.0-3.22","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","8","Mega Mangos","Fruit/mango.png","Lost","0.2,0.8","11","0.2","84","23","",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","80","227590","0.0-11.0-1.23","","937","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","8","Watermelon Win$","Fruit/watermelon.png","Won","0.65,0.2","10","0.65","89","24","",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","81","227846","0.0-11.0-2.23","","null","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","8","Watermelon Win$","Fruit/watermelon.png","Won","0.65,0.2","10","0.65","84","24","",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","82","228856","0.0-11.0-3.23","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","8","Watermelon Win$","Fruit/watermelon.png","Won","0.65,0.2","10","0.65","94","24","",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","83","230387","0.0-11.0-1.24","","1529","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","9","Mega Mangos","Fruit/mango.png","Lost","0.2,0.8","11","0.2","99","25","",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","84","230641","0.0-11.0-2.24","","null","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","9","Mega Mangos","Fruit/mango.png","Lost","0.2,0.8","11","0.2","97","25","",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","85","231663","0.0-11.0-3.24","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","9","Mega Mangos","Fruit/mango.png","Lost","0.2,0.8","11","0.2","97","25","",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","86","233609","0.0-11.0-1.25","","1943","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","9","Watermelon Win$","Fruit/watermelon.png","Lost","0.65,0.2","10","0.65","102","26","",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","87","233880","0.0-11.0-2.25","","null","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","9","Watermelon Win$","Fruit/watermelon.png","Lost","0.65,0.2","10","0.65","98","26","",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","88","234886","0.0-11.0-3.25","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","9","Watermelon Win$","Fruit/watermelon.png","Lost","0.65,0.2","10","0.65","98","26","",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","89","235564","0.0-11.0-1.26","","677","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","9","Limin' Large","Fruit/lime.png","Lost","0.2,0.65","12","0.2","103","27","",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","90","235826","0.0-11.0-2.26","","null","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","9","Limin' Large","Fruit/lime.png","Lost","0.2,0.65","12","0.2","100","27","",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","91","236842","0.0-11.0-3.26","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","9","Limin' Large","Fruit/lime.png","Lost","0.2,0.65","12","0.2","100","27","",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","92","237606","0.0-11.0-1.27","","760","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","10","Mega Mangos","Fruit/mango.png","Won","0.2,0.8","11","0.2","105","28","",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","93","237870","0.0-11.0-2.27","","null","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","10","Mega Mangos","Fruit/mango.png","Won","0.2,0.8","11","0.2","102","28","",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","94","238876","0.0-11.0-3.27","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","10","Mega Mangos","Fruit/mango.png","Won","0.2,0.8","11","0.2","108","28","",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","95","240370","0.0-11.0-1.28","","1491","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","10","Watermelon Win$","Fruit/watermelon.png","Lost","0.65,0.2","10","0.65","113","29","",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","96","240642","0.0-11.0-2.28","","null","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","10","Watermelon Win$","Fruit/watermelon.png","Lost","0.65,0.2","10","0.65","108","29","",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","97","241651","0.0-11.0-3.28","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","10","Watermelon Win$","Fruit/watermelon.png","Lost","0.65,0.2","10","0.65","108","29","",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","98","242341","0.0-11.0-1.29","","686","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","10","Limin' Large","Fruit/lime.png","Lost","0.2,0.65","12","0.2","113","30","",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","99","242601","0.0-11.0-2.29","","null","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","10","Limin' Large","Fruit/lime.png","Lost","0.2,0.65","12","0.2","108","30","",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","100","243612","0.0-11.0-3.29","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","10","Limin' Large","Fruit/lime.png","Lost","0.2,0.65","12","0.2","108","30","",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","101","244574","0.0-11.0-1.30","","959","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","11","Watermelon Win$","Fruit/watermelon.png","Lost","0.65,0.2","10","0.65","113","31","",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","102","244832","0.0-11.0-2.30","","null","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","11","Watermelon Win$","Fruit/watermelon.png","Lost","0.65,0.2","10","0.65","108","31","",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","103","245842","0.0-11.0-3.30","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","11","Watermelon Win$","Fruit/watermelon.png","Lost","0.65,0.2","10","0.65","108","31","",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","104","246665","0.0-11.0-1.31","","820","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","11","Mega Mangos","Fruit/mango.png","Won","0.2,0.8","11","0.2","113","32","",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","105","246920","0.0-11.0-2.31","","null","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","11","Mega Mangos","Fruit/mango.png","Won","0.2,0.8","11","0.2","111","32","",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","106","247931","0.0-11.0-3.31","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","11","Mega Mangos","Fruit/mango.png","Won","0.2,0.8","11","0.2","115","32","",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","107","249787","0.0-11.0-1.32","","1855","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","11","Limin' Large","Fruit/lime.png","Lost","0.2,0.65","12","0.2","120","33","",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","108","250051","0.0-11.0-2.32","","null","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","11","Limin' Large","Fruit/lime.png","Lost","0.2,0.65","12","0.2","116","33","",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","109","251065","0.0-11.0-3.32","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","11","Limin' Large","Fruit/lime.png","Lost","0.2,0.65","12","0.2","116","33","",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","110","252428","0.0-11.0-1.33","","1361","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","12","Watermelon Win$","Fruit/watermelon.png","Lost","0.65,0.2","10","0.65","121","34","",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","111","252681","0.0-11.0-2.33","","null","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","12","Watermelon Win$","Fruit/watermelon.png","Lost","0.65,0.2","10","0.65","118","34","",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","112","253693","0.0-11.0-3.33","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","12","Watermelon Win$","Fruit/watermelon.png","Lost","0.65,0.2","10","0.65","118","34","",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","113","254269","0.0-11.0-1.34","","575","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","12","Limin' Large","Fruit/lime.png","Won","0.2,0.65","12","0.2","123","35","",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","114","254531","0.0-11.0-2.34","","null","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","12","Limin' Large","Fruit/lime.png","Won","0.2,0.65","12","0.2","120","35","",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","115","255551","0.0-11.0-3.34","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","12","Limin' Large","Fruit/lime.png","Won","0.2,0.65","12","0.2","126","35","",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","116","257616","0.0-11.0-1.35","","2061","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","12","Mega Mangos","Fruit/mango.png","Won","0.2,0.8","11","0.2","131","36","",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","117","257880","0.0-11.0-2.35","","null","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","12","Mega Mangos","Fruit/mango.png","Won","0.2,0.8","11","0.2","130","36","",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","118","258895","0.0-11.0-3.35","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>2</strong></font></div>","null","12","Mega Mangos","Fruit/mango.png","Won","0.2,0.8","11","0.2","132","36","",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","119","260148","0.0-11.0-1.36","","1251","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","13","Limin' Large","Fruit/lime.png","Lost","0.2,0.65","12","0.2","137","37","",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","120","260411","0.0-11.0-2.36","","null","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","13","Limin' Large","Fruit/lime.png","Lost","0.2,0.65","12","0.2","136","37","",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_rwlrn","Sat Apr 08 2023 11:13:27 GMT-0500 (Central Daylight Time)","566653","Trustworthy,Untrustworthy","","html-keyboard-response","121","261425","0.0-11.0-3.36","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","13","Limin' Large","Fruit/lime.png","Lost","0.2,0.65","12","0.2","136","37","",""
