"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"focus","0","0","focusevent","6320e37620d067c7d322246a","bdp_rwlrn","Sat Apr 08 2023 11:07:17 GMT-0400 (Eastern Daylight Time)","504959","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","6320e37620d067c7d322246a","bdp_rwlrn","Sat Apr 08 2023 11:07:17 GMT-0400 (Eastern Daylight Time)","504959","Trustworthy,Untrustworthy","pavlovia","0","9","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","6320e37620d067c7d322246a","bdp_rwlrn","Sat Apr 08 2023 11:07:17 GMT-0400 (Eastern Daylight Time)","504959","Trustworthy,Untrustworthy","instructions","1","6246","0.0-1.0","[{""page_index"":0,""viewing_time"":6236}]","6236","","","","","","","","","","","","","",""
"fullscreenexit","2","10251","fullscreenexit","6320e37620d067c7d322246a","bdp_rwlrn","Sat Apr 08 2023 11:07:17 GMT-0400 (Eastern Daylight Time)","504959","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","6320e37620d067c7d322246a","bdp_rwlrn","Sat Apr 08 2023 11:07:17 GMT-0400 (Eastern Daylight Time)","504959","Trustworthy,Untrustworthy","fullscreen","2","11234","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","fullscreenfail","6320e37620d067c7d322246a","bdp_rwlrn","Sat Apr 08 2023 11:07:17 GMT-0400 (Eastern Daylight Time)","504959","Trustworthy,Untrustworthy","image-keyboard-response","3","14989","0.0-3.0-0.0","","3753","","","32","","","","","","","","","","",""
"","","","","6320e37620d067c7d322246a","bdp_rwlrn","Sat Apr 08 2023 11:07:17 GMT-0400 (Eastern Daylight Time)","504959","Trustworthy,Untrustworthy","instructions","4","117356","0.0-4.0","[{""page_index"":0,""viewing_time"":19280},{""page_index"":1,""viewing_time"":18725},{""page_index"":2,""viewing_time"":16034},{""page_index"":3,""viewing_time"":9589},{""page_index"":4,""viewing_time"":30331},{""page_index"":5,""viewing_time"":8157}]","102116","","","","","","","","","","","","","",""
"","","","","6320e37620d067c7d322246a","bdp_rwlrn","Sat Apr 08 2023 11:07:17 GMT-0400 (Eastern Daylight Time)","504959","Trustworthy,Untrustworthy","html-keyboard-response","5","124515","0.0-5.0","","7157","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C","","","","","","","","","","",""
"","","","","6320e37620d067c7d322246a","bdp_rwlrn","Sat Apr 08 2023 11:07:17 GMT-0400 (Eastern Daylight Time)","504959","Trustworthy,Untrustworthy","html-keyboard-response","6","126530","0.0-6.0","","1913","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 1</p><p>b) 1</p><p style='color:#00FF00'>c) 5</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The maximum number of points you can choose to bet on a lottery is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"","","","","6320e37620d067c7d322246a","bdp_rwlrn","Sat Apr 08 2023 11:07:17 GMT-0400 (Eastern Daylight Time)","504959","Trustworthy,Untrustworthy","html-keyboard-response","7","133940","0.0-7.0","","7310","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p>c) Quadruple what you bet</p>","B","","","","","","","","","","",""
