"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"html-keyboard-response","15","196787","0.0-11.0-3.1","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","feedback","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>2</strong></font></div>","null","1","Plum Powerball","Fruit/plums1.png","Won","0.8,0.35","11","0.8","10","2","",""
"html-keyboard-response","16","197648","0.0-11.0-1.2","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","decision","","","860","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","1","Lucky Lemons","Fruit/lemon.png","Won","0.35,0.8","8","0.35","15","3","",""
"html-keyboard-response","17","197899","0.0-11.0-2.2","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","decisionFB","","","null","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","1","Lucky Lemons","Fruit/lemon.png","Won","0.35,0.8","8","0.35","14","3","",""
"html-keyboard-response","18","198901","0.0-11.0-3.2","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","feedback","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>2</strong></font></div>","null","1","Lucky Lemons","Fruit/lemon.png","Won","0.35,0.8","8","0.35","16","3","",""
"html-keyboard-response","19","200870","0.0-11.0-1.3","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","decision","","","1969","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","2","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.8","13","0.2","21","4","",""
"html-keyboard-response","20","201122","0.0-11.0-2.3","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","decisionFB","","","null","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","2","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.8","13","0.2","20","4","",""
"html-keyboard-response","21","202122","0.0-11.0-3.3","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","feedback","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.8","13","0.2","20","4","",""
"html-keyboard-response","22","203472","0.0-11.0-1.4","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","decision","","","1349","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","2","Lucky Lemons","Fruit/lemon.png","Lost","0.35,0.8","8","0.35","25","5","",""
"html-keyboard-response","23","203723","0.0-11.0-2.4","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","decisionFB","","","null","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","2","Lucky Lemons","Fruit/lemon.png","Lost","0.35,0.8","8","0.35","21","5","",""
"html-keyboard-response","24","204725","0.0-11.0-3.4","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","feedback","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Lucky Lemons","Fruit/lemon.png","Lost","0.35,0.8","8","0.35","21","5","",""
"html-keyboard-response","25","207760","0.0-11.0-1.5","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","decision","","","3034","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","2","Plum Powerball","Fruit/plums1.png","Won","0.8,0.35","11","0.8","26","6","",""
"html-keyboard-response","26","208012","0.0-11.0-2.5","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","decisionFB","","","null","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","2","Plum Powerball","Fruit/plums1.png","Won","0.8,0.35","11","0.8","22","6","",""
"html-keyboard-response","27","209013","0.0-11.0-3.5","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","feedback","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","2","Plum Powerball","Fruit/plums1.png","Won","0.8,0.35","11","0.8","30","6","",""
"html-keyboard-response","28","213270","0.0-11.0-1.6","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","decision","","","4256","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","3","Lucky Lemons","Fruit/lemon.png","Lost","0.35,0.8","8","0.35","35","7","",""
"html-keyboard-response","29","213521","0.0-11.0-2.6","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","decisionFB","","","null","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","3","Lucky Lemons","Fruit/lemon.png","Lost","0.35,0.8","8","0.35","34","7","",""
"html-keyboard-response","30","214523","0.0-11.0-3.6","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","feedback","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Lucky Lemons","Fruit/lemon.png","Lost","0.35,0.8","8","0.35","34","7","",""
"html-keyboard-response","31","215394","0.0-11.0-1.7","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","decision","","","871","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","3","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.8","13","0.2","39","8","",""
"html-keyboard-response","32","215646","0.0-11.0-2.7","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","decisionFB","","","null","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","3","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.8","13","0.2","38","8","",""
"html-keyboard-response","33","216648","0.0-11.0-3.7","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","feedback","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.8","13","0.2","38","8","",""
"html-keyboard-response","34","217314","0.0-11.0-1.8","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","decision","","","665","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","3","Plum Powerball","Fruit/plums1.png","Won","0.8,0.35","11","0.8","43","9","",""
"html-keyboard-response","35","217565","0.0-11.0-2.8","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","decisionFB","","","null","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","3","Plum Powerball","Fruit/plums1.png","Won","0.8,0.35","11","0.8","38","9","",""
"html-keyboard-response","36","218567","0.0-11.0-3.8","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","feedback","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","3","Plum Powerball","Fruit/plums1.png","Won","0.8,0.35","11","0.8","48","9","",""
"html-keyboard-response","37","219184","0.0-11.0-1.9","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","decision","","","616","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","4","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.8","13","0.2","53","10","",""
"html-keyboard-response","38","219435","0.0-11.0-2.9","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","decisionFB","","","null","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","4","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.8","13","0.2","52","10","",""
"html-keyboard-response","39","220436","0.0-11.0-3.9","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","feedback","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","4","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.8","13","0.2","52","10","",""
"html-keyboard-response","40","221220","0.0-11.0-1.10","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","decision","","","783","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","4","Plum Powerball","Fruit/plums1.png","Lost","0.8,0.35","11","0.8","57","11","",""
"html-keyboard-response","41","221472","0.0-11.0-2.10","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","decisionFB","","","null","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","4","Plum Powerball","Fruit/plums1.png","Lost","0.8,0.35","11","0.8","52","11","",""
"html-keyboard-response","42","222473","0.0-11.0-3.10","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","feedback","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","4","Plum Powerball","Fruit/plums1.png","Lost","0.8,0.35","11","0.8","52","11","",""
"html-keyboard-response","43","225334","0.0-11.0-1.11","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","decision","","","2861","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","4","Lucky Lemons","Fruit/lemon.png","Lost","0.35,0.8","8","0.35","57","12","",""
"html-keyboard-response","44","225585","0.0-11.0-2.11","63f049c2d78b2bc822a16dac","bdp_rwlrn","Wed Mar 15 2023 14:27:35 GMT-0500 (Central Daylight Time)","534309","Trustworthy,Untrustworthy","","","","decisionFB","","","null","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","4","Lucky Lemons","Fruit/lemon.png","Lost","0.35,0.8","8","0.35","56","12","",""
