"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"","","","decision","63d13b5ec81c77c3030c51c5","bdp_rwlrn","Tue Mar 14 2023 21:14:55 GMT-0400 (Eastern Daylight Time)","303035","Untrustworthy,Trustworthy","html-keyboard-response","23","94200","0.0-11.0-1.4","","1117","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","2","Mega Mangos","Fruit/mango.png","Lost","0.35,0.8","11","0.35","25","5","",""
"","","","decisionFB","63d13b5ec81c77c3030c51c5","bdp_rwlrn","Tue Mar 14 2023 21:14:55 GMT-0400 (Eastern Daylight Time)","303035","Untrustworthy,Trustworthy","html-keyboard-response","24","94456","0.0-11.0-2.4","","null","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","2","Mega Mangos","Fruit/mango.png","Lost","0.35,0.8","11","0.35","20","5","",""
"","","","feedback","63d13b5ec81c77c3030c51c5","bdp_rwlrn","Tue Mar 14 2023 21:14:55 GMT-0400 (Eastern Daylight Time)","303035","Untrustworthy,Trustworthy","html-keyboard-response","25","95473","0.0-11.0-3.4","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Mega Mangos","Fruit/mango.png","Lost","0.35,0.8","11","0.35","20","5","",""
"","","","decision","63d13b5ec81c77c3030c51c5","bdp_rwlrn","Tue Mar 14 2023 21:14:55 GMT-0400 (Eastern Daylight Time)","303035","Untrustworthy,Trustworthy","html-keyboard-response","26","95792","0.0-11.0-1.5","","317","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","2","Watermelon Win$","Fruit/watermelon.png","Lost","0.8,0.35","13","0.8","25","6","",""
"","","","decisionFB","63d13b5ec81c77c3030c51c5","bdp_rwlrn","Tue Mar 14 2023 21:14:55 GMT-0400 (Eastern Daylight Time)","303035","Untrustworthy,Trustworthy","html-keyboard-response","27","96057","0.0-11.0-2.5","","null","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","2","Watermelon Win$","Fruit/watermelon.png","Lost","0.8,0.35","13","0.8","21","6","",""
"","","","feedback","63d13b5ec81c77c3030c51c5","bdp_rwlrn","Tue Mar 14 2023 21:14:55 GMT-0400 (Eastern Daylight Time)","303035","Untrustworthy,Trustworthy","html-keyboard-response","28","97065","0.0-11.0-3.5","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Watermelon Win$","Fruit/watermelon.png","Lost","0.8,0.35","13","0.8","21","6","",""
"","","","decision","63d13b5ec81c77c3030c51c5","bdp_rwlrn","Tue Mar 14 2023 21:14:55 GMT-0400 (Eastern Daylight Time)","303035","Untrustworthy,Trustworthy","html-keyboard-response","29","97129","0.0-11.0-1.6","","63","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","3","Great Grapes","Fruit/grapes.png","Won","0.8,0.2","13","0.8","26","7","",""
"","","","decisionFB","63d13b5ec81c77c3030c51c5","bdp_rwlrn","Tue Mar 14 2023 21:14:55 GMT-0400 (Eastern Daylight Time)","303035","Untrustworthy,Trustworthy","html-keyboard-response","30","97396","0.0-11.0-2.6","","null","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","3","Great Grapes","Fruit/grapes.png","Won","0.8,0.2","13","0.8","22","7","",""
"","","","feedback","63d13b5ec81c77c3030c51c5","bdp_rwlrn","Tue Mar 14 2023 21:14:55 GMT-0400 (Eastern Daylight Time)","303035","Untrustworthy,Trustworthy","html-keyboard-response","31","98406","0.0-11.0-3.6","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","3","Great Grapes","Fruit/grapes.png","Won","0.8,0.2","13","0.8","30","7","",""
"","","","decision","63d13b5ec81c77c3030c51c5","bdp_rwlrn","Tue Mar 14 2023 21:14:55 GMT-0400 (Eastern Daylight Time)","303035","Untrustworthy,Trustworthy","html-keyboard-response","32","98495","0.0-11.0-1.7","","88","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","3","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.35","13","0.8","35","8","",""
"","","","decisionFB","63d13b5ec81c77c3030c51c5","bdp_rwlrn","Tue Mar 14 2023 21:14:55 GMT-0400 (Eastern Daylight Time)","303035","Untrustworthy,Trustworthy","html-keyboard-response","33","98756","0.0-11.0-2.7","","null","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","3","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.35","13","0.8","31","8","",""
"","","","feedback","63d13b5ec81c77c3030c51c5","bdp_rwlrn","Tue Mar 14 2023 21:14:55 GMT-0400 (Eastern Daylight Time)","303035","Untrustworthy,Trustworthy","html-keyboard-response","34","99763","0.0-11.0-3.7","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","3","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.35","13","0.8","39","8","",""
"","","","decision","63d13b5ec81c77c3030c51c5","bdp_rwlrn","Tue Mar 14 2023 21:14:55 GMT-0400 (Eastern Daylight Time)","303035","Untrustworthy,Trustworthy","html-keyboard-response","35","99886","0.0-11.0-1.8","","122","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","3","Mega Mangos","Fruit/mango.png","Lost","0.35,0.8","11","0.35","44","9","",""
"","","","decisionFB","63d13b5ec81c77c3030c51c5","bdp_rwlrn","Tue Mar 14 2023 21:14:55 GMT-0400 (Eastern Daylight Time)","303035","Untrustworthy,Trustworthy","html-keyboard-response","36","100143","0.0-11.0-2.8","","null","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","3","Mega Mangos","Fruit/mango.png","Lost","0.35,0.8","11","0.35","40","9","",""
"","","","feedback","63d13b5ec81c77c3030c51c5","bdp_rwlrn","Tue Mar 14 2023 21:14:55 GMT-0400 (Eastern Daylight Time)","303035","Untrustworthy,Trustworthy","html-keyboard-response","37","101159","0.0-11.0-3.8","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Mega Mangos","Fruit/mango.png","Lost","0.35,0.8","11","0.35","40","9","",""
"","","","decision","63d13b5ec81c77c3030c51c5","bdp_rwlrn","Tue Mar 14 2023 21:14:55 GMT-0400 (Eastern Daylight Time)","303035","Untrustworthy,Trustworthy","html-keyboard-response","38","101591","0.0-11.0-1.9","","430","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","4","Great Grapes","Fruit/grapes.png","Won","0.8,0.2","13","0.8","45","10","",""
"","","","decisionFB","63d13b5ec81c77c3030c51c5","bdp_rwlrn","Tue Mar 14 2023 21:14:55 GMT-0400 (Eastern Daylight Time)","303035","Untrustworthy,Trustworthy","html-keyboard-response","39","101857","0.0-11.0-2.9","","null","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","4","Great Grapes","Fruit/grapes.png","Won","0.8,0.2","13","0.8","42","10","",""
"","","","feedback","63d13b5ec81c77c3030c51c5","bdp_rwlrn","Tue Mar 14 2023 21:14:55 GMT-0400 (Eastern Daylight Time)","303035","Untrustworthy,Trustworthy","html-keyboard-response","40","102863","0.0-11.0-3.9","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","4","Great Grapes","Fruit/grapes.png","Won","0.8,0.2","13","0.8","48","10","",""
"","","","decision","63d13b5ec81c77c3030c51c5","bdp_rwlrn","Tue Mar 14 2023 21:14:55 GMT-0400 (Eastern Daylight Time)","303035","Untrustworthy,Trustworthy","html-keyboard-response","41","103113","0.0-11.0-1.10","","249","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","4","Mega Mangos","Fruit/mango.png","Lost","0.35,0.8","11","0.35","53","11","",""
"","","","decisionFB","63d13b5ec81c77c3030c51c5","bdp_rwlrn","Tue Mar 14 2023 21:14:55 GMT-0400 (Eastern Daylight Time)","303035","Untrustworthy,Trustworthy","html-keyboard-response","42","103369","0.0-11.0-2.10","","null","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","4","Mega Mangos","Fruit/mango.png","Lost","0.35,0.8","11","0.35","49","11","",""
"","","","feedback","63d13b5ec81c77c3030c51c5","bdp_rwlrn","Tue Mar 14 2023 21:14:55 GMT-0400 (Eastern Daylight Time)","303035","Untrustworthy,Trustworthy","html-keyboard-response","43","104371","0.0-11.0-3.10","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","4","Mega Mangos","Fruit/mango.png","Lost","0.35,0.8","11","0.35","49","11","",""
"","","","decision","63d13b5ec81c77c3030c51c5","bdp_rwlrn","Tue Mar 14 2023 21:14:55 GMT-0400 (Eastern Daylight Time)","303035","Untrustworthy,Trustworthy","html-keyboard-response","44","105116","0.0-11.0-1.11","","744","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","4","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.35","13","0.8","54","12","",""
"","","","decisionFB","63d13b5ec81c77c3030c51c5","bdp_rwlrn","Tue Mar 14 2023 21:14:55 GMT-0400 (Eastern Daylight Time)","303035","Untrustworthy,Trustworthy","html-keyboard-response","45","105373","0.0-11.0-2.11","","null","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","4","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.35","13","0.8","50","12","",""
