"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"pavlovia","0","2","0.0-0.0","604945573fc8844cdd15b9bf","bdp_rwlrn","Wed Mar 15 2023 22:39:00 GMT-0500 (Central Daylight Time)","468997","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"instructions","1","3532","0.0-1.0","604945573fc8844cdd15b9bf","bdp_rwlrn","Wed Mar 15 2023 22:39:00 GMT-0500 (Central Daylight Time)","468997","Trustworthy,Untrustworthy","[{""page_index"":0,""viewing_time"":3530}]","3530","","","","","","","","","","","","","","","","","",""
"","","","","604945573fc8844cdd15b9bf","bdp_rwlrn","Wed Mar 15 2023 22:39:00 GMT-0500 (Central Daylight Time)","468997","Trustworthy,Untrustworthy","","","fullscreenenter","2","6642","fullscreenenter","","","","","","","","","","","","","",""
"fullscreen","2","7626","0.0-2.0","604945573fc8844cdd15b9bf","bdp_rwlrn","Wed Mar 15 2023 22:39:00 GMT-0500 (Central Daylight Time)","468997","Trustworthy,Untrustworthy","","","","","","","true","","","","","","","","","","","","",""
"instructions","3","80620","0.0-4.0","604945573fc8844cdd15b9bf","bdp_rwlrn","Wed Mar 15 2023 22:39:00 GMT-0500 (Central Daylight Time)","468997","Trustworthy,Untrustworthy","[{""page_index"":0,""viewing_time"":7826},{""page_index"":1,""viewing_time"":16676},{""page_index"":2,""viewing_time"":14670},{""page_index"":3,""viewing_time"":136},{""page_index"":4,""viewing_time"":19204},{""page_index"":5,""viewing_time"":14480}]","72993","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","4","85411","0.0-5.0","604945573fc8844cdd15b9bf","bdp_rwlrn","Wed Mar 15 2023 22:39:00 GMT-0500 (Central Daylight Time)","468997","Trustworthy,Untrustworthy","","4791","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C","","","","","","","","","","",""
"html-keyboard-response","5","88883","0.0-6.0","604945573fc8844cdd15b9bf","bdp_rwlrn","Wed Mar 15 2023 22:39:00 GMT-0500 (Central Daylight Time)","468997","Trustworthy,Untrustworthy","","3370","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 1</p><p>b) 1</p><p style='color:#00FF00'>c) 5</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The maximum number of points you can choose to bet on a lottery is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"html-keyboard-response","6","94850","0.0-7.0","604945573fc8844cdd15b9bf","bdp_rwlrn","Wed Mar 15 2023 22:39:00 GMT-0500 (Central Daylight Time)","468997","Trustworthy,Untrustworthy","","5852","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p>c) Quadruple what you bet</p>","B","","","","","","","","","","",""
"html-keyboard-response","7","97713","0.0-8.0","604945573fc8844cdd15b9bf","bdp_rwlrn","Wed Mar 15 2023 22:39:00 GMT-0500 (Central Daylight Time)","468997","Trustworthy,Untrustworthy","","2755","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p style='color:#00FF00'>b) Double what you bet</p><p>c) Quadruple what you bet</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>You can win double the amount of points you bet.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"html-keyboard-response","8","102843","0.0-9.0","604945573fc8844cdd15b9bf","bdp_rwlrn","Wed Mar 15 2023 22:39:00 GMT-0500 (Central Daylight Time)","468997","Trustworthy,Untrustworthy","","null","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p>Thank you for completing the quiz<p>These are the actual lotteries you will be playing in the next block:<p><div class='tc' align='center'><img class='introPic' src='Fruit/mixed-berries2.png'><br><strong>Berry Bla$t</strong></div><div class='bl' align='center'><img class='introPic' src='Fruit/bananas.png'><br><strong>Banana Bonanza</strong></div><div class='br' align='center'><img class='introPic' src='Fruit/mango.png'><br><strong>Mega Mangos</strong></div></div><p>Across <strong>66 rounds</strong> you will play each lottery <strong>22 times</strong> (in random order).<p style='align:center; color:white'><font <em>Press SPACEBAR to continue</em></p>","null","","","","","","","","","","",""
