"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"focus","0","0","focusevent","613107a0c7fc3a96a54c7693","bdp_rwlrn","Tue Mar 14 2023 12:11:12 GMT-0500 (Central Daylight Time)","385516","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","613107a0c7fc3a96a54c7693","bdp_rwlrn","Tue Mar 14 2023 12:11:12 GMT-0500 (Central Daylight Time)","385516","Untrustworthy,Trustworthy","pavlovia","0","2","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","613107a0c7fc3a96a54c7693","bdp_rwlrn","Tue Mar 14 2023 12:11:12 GMT-0500 (Central Daylight Time)","385516","Untrustworthy,Trustworthy","instructions","1","5181","0.0-1.0","[{""page_index"":0,""viewing_time"":5178}]","5178","","","","","","","","","","","","","",""
"fullscreenexit","2","7423","fullscreenexit","613107a0c7fc3a96a54c7693","bdp_rwlrn","Tue Mar 14 2023 12:11:12 GMT-0500 (Central Daylight Time)","385516","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","613107a0c7fc3a96a54c7693","bdp_rwlrn","Tue Mar 14 2023 12:11:12 GMT-0500 (Central Daylight Time)","385516","Untrustworthy,Trustworthy","fullscreen","2","8200","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","fullscreenfail","613107a0c7fc3a96a54c7693","bdp_rwlrn","Tue Mar 14 2023 12:11:12 GMT-0500 (Central Daylight Time)","385516","Untrustworthy,Trustworthy","image-keyboard-response","3","10323","0.0-3.0-0.0","","2121","","","32","","","","","","","","","","",""
"","","","","613107a0c7fc3a96a54c7693","bdp_rwlrn","Tue Mar 14 2023 12:11:12 GMT-0500 (Central Daylight Time)","385516","Untrustworthy,Trustworthy","instructions","4","60023","0.0-4.0","[{""page_index"":0,""viewing_time"":8466},{""page_index"":1,""viewing_time"":9466},{""page_index"":2,""viewing_time"":5402},{""page_index"":3,""viewing_time"":6111},{""page_index"":4,""viewing_time"":17381},{""page_index"":5,""viewing_time"":2614}]","49440","","","","","","","","","","","","","",""
"","","","","613107a0c7fc3a96a54c7693","bdp_rwlrn","Tue Mar 14 2023 12:11:12 GMT-0500 (Central Daylight Time)","385516","Untrustworthy,Trustworthy","html-keyboard-response","5","63503","0.0-5.0","","3478","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C","","","","","","","","","","",""
"","","","","613107a0c7fc3a96a54c7693","bdp_rwlrn","Tue Mar 14 2023 12:11:12 GMT-0500 (Central Daylight Time)","385516","Untrustworthy,Trustworthy","html-keyboard-response","6","64433","0.0-6.0","","813","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 1</p><p>b) 1</p><p style='color:#00FF00'>c) 5</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The maximum number of points you can choose to bet on a lottery is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"","","","","613107a0c7fc3a96a54c7693","bdp_rwlrn","Tue Mar 14 2023 12:11:12 GMT-0500 (Central Daylight Time)","385516","Untrustworthy,Trustworthy","html-keyboard-response","7","69639","0.0-7.0","","5103","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p>c) Quadruple what you bet</p>","B","","","","","","","","","","",""
