"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"blur","0","0","blurevent","1","6362c4beb39ee39d15890c5c","bdp_rwlrn","Tue Mar 14 2023 00:05:31 GMT-0400 (Eastern Daylight Time)","391352","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","","6362c4beb39ee39d15890c5c","bdp_rwlrn","Tue Mar 14 2023 00:05:31 GMT-0400 (Eastern Daylight Time)","391352","Untrustworthy,Trustworthy","pavlovia","0","2","0.0-0.0","","","","","","","","","","","","","","","",""
"focus","1","6574","focusevent","","6362c4beb39ee39d15890c5c","bdp_rwlrn","Tue Mar 14 2023 00:05:31 GMT-0400 (Eastern Daylight Time)","391352","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"blur","1","10964","blurevent","2","6362c4beb39ee39d15890c5c","bdp_rwlrn","Tue Mar 14 2023 00:05:31 GMT-0400 (Eastern Daylight Time)","391352","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"focus","1","12112","focusevent","","6362c4beb39ee39d15890c5c","bdp_rwlrn","Tue Mar 14 2023 00:05:31 GMT-0400 (Eastern Daylight Time)","391352","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","","6362c4beb39ee39d15890c5c","bdp_rwlrn","Tue Mar 14 2023 00:05:31 GMT-0400 (Eastern Daylight Time)","391352","Untrustworthy,Trustworthy","instructions","1","14477","0.0-1.0","[{""page_index"":0,""viewing_time"":14475}]","14475","","","","","","","","","","","","","",""
"fullscreenenter","2","16609","fullscreenenter","","6362c4beb39ee39d15890c5c","bdp_rwlrn","Tue Mar 14 2023 00:05:31 GMT-0400 (Eastern Daylight Time)","391352","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","","6362c4beb39ee39d15890c5c","bdp_rwlrn","Tue Mar 14 2023 00:05:31 GMT-0400 (Eastern Daylight Time)","391352","Untrustworthy,Trustworthy","fullscreen","2","17572","0.0-2.0","","","true","","","","","","","","","","","","",""
"fullscreenexit","3","18366","fullscreenexit","","6362c4beb39ee39d15890c5c","bdp_rwlrn","Tue Mar 14 2023 00:05:31 GMT-0400 (Eastern Daylight Time)","391352","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","","6362c4beb39ee39d15890c5c","bdp_rwlrn","Tue Mar 14 2023 00:05:31 GMT-0400 (Eastern Daylight Time)","391352","Untrustworthy,Trustworthy","instructions","3","91639","0.0-4.0","[{""page_index"":0,""viewing_time"":10808},{""page_index"":1,""viewing_time"":19464},{""page_index"":2,""viewing_time"":4817},{""page_index"":3,""viewing_time"":11320},{""page_index"":4,""viewing_time"":25114},{""page_index"":5,""viewing_time"":2543}]","74066","","","","","","","","","","","","","",""
