"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"html-keyboard-response","8","102040","0.0-9.0","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","","","null","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p>Thank you for completing the quiz<p>These are the actual lotteries you will be playing in the next block:<p><div class='tc' align='center'><img class='introPic' src='Fruit/lime.png'><br><strong>Limin' Large</strong></div><div class='bl' align='center'><img class='introPic' src='Fruit/apple.png'><br><strong>Awesome Apples</strong></div><div class='br' align='center'><img class='introPic' src='Fruit/mango.png'><br><strong>Mega Mangos</strong></div></div><p>Across <strong>66 rounds</strong> you will play each lottery <strong>22 times</strong> (in random order).<p style='align:center; color:white'><font <em>Press SPACEBAR to continue</em></p>","null","","","","","","","","","","",""
"instructions","9","283629","0.0-10.0","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","","[{""page_index"":0,""viewing_time"":390},{""page_index"":1,""viewing_time"":181199}]","181589","","","","","","","","","","","","","",""
"html-keyboard-response","10","286941","0.0-11.0-1.0","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","decision","","3208","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","1","Awesome Apples","Fruit/apple.png","Won","0.2,0.65","9","0.2","5","1","",""
"html-keyboard-response","11","287199","0.0-11.0-2.0","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","1","Awesome Apples","Fruit/apple.png","Won","0.2,0.65","9","0.2","2","1","",""
"html-keyboard-response","12","288215","0.0-11.0-3.0","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","1","Awesome Apples","Fruit/apple.png","Won","0.2,0.65","9","0.2","8","1","",""
"html-keyboard-response","13","291317","0.0-11.0-1.1","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","decision","","3100","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","1","Limin' Large","Fruit/lime.png","Won","0.8,0.35","8","0.8","13","2","",""
"html-keyboard-response","14","291576","0.0-11.0-2.1","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","1","Limin' Large","Fruit/lime.png","Won","0.8,0.35","8","0.8","8","2","",""
"html-keyboard-response","15","292577","0.0-11.0-3.1","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","1","Limin' Large","Fruit/lime.png","Won","0.8,0.35","8","0.8","18","2","",""
"html-keyboard-response","16","293356","0.0-11.0-1.2","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","decision","","777","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","1","Mega Mangos","Fruit/mango.png","Won","0.65,0.35","11","0.65","23","3","",""
"html-keyboard-response","17","293607","0.0-11.0-2.2","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","1","Mega Mangos","Fruit/mango.png","Won","0.65,0.35","11","0.65","18","3","",""
"html-keyboard-response","18","294614","0.0-11.0-3.2","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","1","Mega Mangos","Fruit/mango.png","Won","0.65,0.35","11","0.65","28","3","",""
"html-keyboard-response","19","294837","0.0-11.0-1.3","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","decision","","222","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","2","Limin' Large","Fruit/lime.png","Won","0.8,0.35","8","0.8","33","4","",""
"html-keyboard-response","20","295091","0.0-11.0-2.3","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","2","Limin' Large","Fruit/lime.png","Won","0.8,0.35","8","0.8","28","4","",""
"html-keyboard-response","21","296094","0.0-11.0-3.3","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","2","Limin' Large","Fruit/lime.png","Won","0.8,0.35","8","0.8","38","4","",""
"html-keyboard-response","22","296171","0.0-11.0-1.4","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","decision","","76","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","2","Mega Mangos","Fruit/mango.png","Lost","0.65,0.35","11","0.65","43","5","",""
"html-keyboard-response","23","296423","0.0-11.0-2.4","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","2","Mega Mangos","Fruit/mango.png","Lost","0.65,0.35","11","0.65","38","5","",""
"html-keyboard-response","24","297426","0.0-11.0-3.4","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Mega Mangos","Fruit/mango.png","Lost","0.65,0.35","11","0.65","38","5","",""
"html-keyboard-response","25","297697","0.0-11.0-1.5","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","decision","","271","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","2","Awesome Apples","Fruit/apple.png","Lost","0.2,0.65","9","0.2","43","6","",""
"html-keyboard-response","26","297953","0.0-11.0-2.5","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","2","Awesome Apples","Fruit/apple.png","Lost","0.2,0.65","9","0.2","38","6","",""
"html-keyboard-response","27","298955","0.0-11.0-3.5","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Awesome Apples","Fruit/apple.png","Lost","0.2,0.65","9","0.2","38","6","",""
"html-keyboard-response","28","299694","0.0-11.0-1.6","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","decision","","738","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","3","Mega Mangos","Fruit/mango.png","Won","0.65,0.35","11","0.65","43","7","",""
"html-keyboard-response","29","299945","0.0-11.0-2.6","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","3","Mega Mangos","Fruit/mango.png","Won","0.65,0.35","11","0.65","38","7","",""
"html-keyboard-response","30","300962","0.0-11.0-3.6","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","3","Mega Mangos","Fruit/mango.png","Won","0.65,0.35","11","0.65","48","7","",""
"html-keyboard-response","31","301027","0.0-11.0-1.7","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","decision","","64","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","3","Limin' Large","Fruit/lime.png","Won","0.8,0.35","8","0.8","53","8","",""
"html-keyboard-response","32","301283","0.0-11.0-2.7","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","3","Limin' Large","Fruit/lime.png","Won","0.8,0.35","8","0.8","48","8","",""
"html-keyboard-response","33","302287","0.0-11.0-3.7","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","3","Limin' Large","Fruit/lime.png","Won","0.8,0.35","8","0.8","58","8","",""
"html-keyboard-response","34","302829","0.0-11.0-1.8","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","decision","","541","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","3","Awesome Apples","Fruit/apple.png","Lost","0.2,0.65","9","0.2","63","9","",""
"html-keyboard-response","35","303089","0.0-11.0-2.8","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","3","Awesome Apples","Fruit/apple.png","Lost","0.2,0.65","9","0.2","58","9","",""
"html-keyboard-response","36","304091","0.0-11.0-3.8","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Awesome Apples","Fruit/apple.png","Lost","0.2,0.65","9","0.2","58","9","",""
"html-keyboard-response","37","304519","0.0-11.0-1.9","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","decision","","427","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","4","Mega Mangos","Fruit/mango.png","Won","0.65,0.35","11","0.65","63","10","",""
"html-keyboard-response","38","304774","0.0-11.0-2.9","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","4","Mega Mangos","Fruit/mango.png","Won","0.65,0.35","11","0.65","58","10","",""
"html-keyboard-response","39","305779","0.0-11.0-3.9","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","4","Mega Mangos","Fruit/mango.png","Won","0.65,0.35","11","0.65","68","10","",""
"html-keyboard-response","40","305843","0.0-11.0-1.10","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","decision","","63","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","4","Limin' Large","Fruit/lime.png","Lost","0.8,0.35","8","0.8","73","11","",""
"html-keyboard-response","41","306101","0.0-11.0-2.10","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","4","Limin' Large","Fruit/lime.png","Lost","0.8,0.35","8","0.8","68","11","",""
"html-keyboard-response","42","307103","0.0-11.0-3.10","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","4","Limin' Large","Fruit/lime.png","Lost","0.8,0.35","8","0.8","68","11","",""
"html-keyboard-response","43","307218","0.0-11.0-1.11","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","decision","","115","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","4","Awesome Apples","Fruit/apple.png","Lost","0.2,0.65","9","0.2","73","12","",""
"html-keyboard-response","44","307478","0.0-11.0-2.11","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","4","Awesome Apples","Fruit/apple.png","Lost","0.2,0.65","9","0.2","68","12","",""
"html-keyboard-response","45","308492","0.0-11.0-3.11","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","4","Awesome Apples","Fruit/apple.png","Lost","0.2,0.65","9","0.2","68","12","",""
"html-keyboard-response","46","308557","0.0-11.0-1.12","5fee456f8929f014481adff9","bdp_rwlrn","Wed Mar 15 2023 22:21:53 GMT-0400 (Eastern Daylight Time)","601134","Trustworthy,Untrustworthy","","","","decision","","64","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","5","Mega Mangos","Fruit/mango.png","Won","0.65,0.35","11","0.65","73","13","",""
